"請同時收錄甲乙兩列字，因爲部分不是繁簡關係，只是釋義相同，謝謝！"					
"拼音"	"寬式IPA"	"調號"	"字甲"	"字乙"	"釋義"
"zhen"	"tʃən"	1	"箴"		
"zhen"	"tʃən"	1	"鱵"		
"zhen"	"tʃən"	1	"真"		
"zhen"	"tʃən"	1	"禛"		
"zhen"	"tʃən"	1	"砧"		
"zhen"	"tʃən"	1	"碪"		
"zhen"	"tʃən"	1	"椹"		
"zhen"	"tʃən"	1	"斟"		
"zhen"	"tʃən"	1	"振"		
"zhen"	"tʃən"	1	"禎"		
"zhen"	"tʃən"	1	"祯"		
"zhen"	"tʃən"	1	"貞"		
"zhen"	"tʃən"	1	"贞"		
"zhen"	"tʃən"	1	"楨"		
"zhen"	"tʃən"	1	"桢"		
"zhen"	"tʃən"	1	"湞"		
"zhen"	"tʃən"	1	"浈"		
"zhen"	"tʃən"	1	"偵"		
"zhen"	"tʃən"	1	"侦"		
"zhen"	"tʃən"	1	"遉"		
"zhen"	"tʃən"	1	"甄"		
"zhen"	"tʃən"	1	"正"		"～月"
"zhen"	"tʃən"	1	"征"		
"zhen"	"tʃən"	1	"怔"		
"zhen"	"tʃən"	1	"鉦"		
"zhen"	"tʃən"	1	"钲"		
"zhen"	"tʃən"	1	"佂"		
"zhen"	"tʃən"	1	"烝"		
"zhen"	"tʃən"	1	"蒸"		
"zhen"	"tʃən"	1	"脀"		
"zhen"	"tʃən"	1	"徵"		
"zhen"	"tʃən"	1	"癥"		
"zhen"	"tʃən"	1	"懲"		
"zhen"	"tʃən"	1	"鯖"		
"zhen"	"tʃən"	1	"鲭"		
"zhen"	"tʃən"	2	"沈"		
"zhen"	"tʃən"	2	"沉"		
"zhen"	"tʃən"	2	"忱"		
"zhen"	"tʃən"	2	"湛"		
"zhen"	"tʃən"	2	"煁"		
"zhen"	"tʃən"	2	"愖"		
"zhen"	"tʃən"	2	"諶"		
"zhen"	"tʃən"	2	"谌"		
"zhen"	"tʃən"	2	"臣"		
"zhen"	"tʃən"	2	"陳"		
"zhen"	"tʃən"	2	"陈"		
"zhen"	"tʃən"	2	"蔯"		
"zhen"	"tʃən"	2	"塵"		
"zhen"	"tʃən"	2	"尘"		
"zhen"	"tʃən"	2	"成"		
"zhen"	"tʃən"	2	"城"		
"zhen"	"tʃən"	2	"誠"		
"zhen"	"tʃən"	2	"诚"		
"zhen"	"tʃən"	2	"𡷫"		
"zhen"	"tʃən"	2	"晟"		
"zhen"	"tʃən"	2	"郕"		
"zhen"	"tʃən"	2	"筬"		
"zhen"	"tʃən"	2	"盛"		
"zhen"	"tʃən"	2	"呈"		
"zhen"	"tʃən"	2	"程"		
"zhen"	"tʃən"	2	"侱"		
"zhen"	"tʃən"	2	"酲"		
"zhen"	"tʃən"	2	"丞"		
"zhen"	"tʃən"	2	"氶"		
"zhen"	"tʃən"	2	"承"		
"zhen"	"tʃən"	2	"澄"		
"zhen"	"tʃən"	2	"瞪"		
"zhen"	"tʃən"	2	"橙"		
"zhen"	"tʃən"	2	"澂"		
"zhen"	"tʃən"	2	"懲"		
"zhen"	"tʃən"	3	"枕"		
"zhen"	"tʃən"	3	"䪴"		
"zhen"	"tʃən"	3	"疹"		
"zhen"	"tʃən"	3	"診"		
"zhen"	"tʃən"	3	"诊"		
"zhen"	"tʃən"	3	"畛"		
"zhen"	"tʃən"	3	"胗"		
"zhen"	"tʃən"	3	"眕"		
"zhen"	"tʃən"	3	"袗"		
"zhen"	"tʃən"	3	"紾"		
"zhen"	"tʃən"	3	"軫"		
"zhen"	"tʃən"	3	"轸"		
"zhen"	"tʃən"	3	"脹"		
"zhen"	"tʃən"	3	"賬"		
"zhen"	"tʃən"	3	"縝"		
"zhen"	"tʃən"	3	"缜"		
"zhen"	"tʃən"	3	"鬒"		
"zhen"	"tʃən"	3	"黰"		
"zhen"	"tʃən"	3	"稹"		
"zhen"	"tʃən"	3	"整"		
"zhen"	"tʃən"	3	"晸"		
"zhen"	"tʃən"	3	"拯"		
"zhen"	"tʃən"	3	"懲"		
"zhen"	"tʃən"	5	"振"		
"zhen"	"tʃən"	5	"賑"		
"zhen"	"tʃən"	5	"赈"		
"zhen"	"tʃən"	5	"娠"		
"zhen"	"tʃən"	5	"震"		
"zhen"	"tʃən"	5	"蜄"		
"zhen"	"tʃən"	5	"朕"		
"zhen"	"tʃən"	5	"眹"		
"zhen"	"tʃən"	5	"瑱"		
"zhen"	"tʃən"	5	"塡"		
"zhen"	"tʃən"	5	"填"		
"zhen"	"tʃən"	5	"鎭"		
"zhen"	"tʃən"	5	"鎮"		
"zhen"	"tʃən"	5	"镇"		
"zhen"	"tʃən"	5	"陣"		
"zhen"	"tʃən"	5	"阵"		
"zhen"	"tʃən"	5	"陳"		
"zhen"	"tʃən"	5	"陈"		
"zhen"	"tʃən"	5	"揕"		
"zhen"	"tʃən"	5	"挋"		
"zhen"	"tʃən"	5	"紖"		
"zhen"	"tʃən"	5	"纼"		
"zhen"	"tʃən"	5	"正"		
"zhen"	"tʃən"	5	"政"		
"zhen"	"tʃən"	5	"症"		
"zhen"	"tʃən"	5	"証"		
"zhen"	"tʃən"	5	"证"		
"zhen"	"tʃən"	5	"怔"		
"zhen"	"tʃən"	5	"證"		
"zhen"	"tʃən"	5	"幀"		
"zhen"	"tʃən"	5	"鄭"		
"zhen"	"tʃən"	5	"郑"		
"zhen"	"tʃən"	6	"陣"		
"zhen"	"tʃən"	6	"阵"		
"zhen"	"tʃən"	6	"澄"		"把水～清"
"chen"	"tʃʰən"	1	"嗔"		
"chen"	"tʃʰən"	1	"瞋"		
"chen"	"tʃʰən"	1	"琛"		
"chen"	"tʃʰən"	1	"賝"		
"chen"	"tʃʰən"	1	"郴"		
"chen"	"tʃʰən"	1	"伸"		
"chen"	"tʃʰən"	1	"抻"		
"chen"	"tʃʰən"	1	"稱"		
"chen"	"tʃʰən"	1	"偁"		
"chen"	"tʃʰən"	1	"檉"		
"chen"	"tʃʰən"	1	"柽"		
"chen"	"tʃʰən"	1	"蟶"		
"chen"	"tʃʰən"	1	"赬"		
"chen"	"tʃʰən"	1	"赪"		
"chen"	"tʃʰən"	1	"頳"		
"chen"	"tʃʰən"	1	"𧹬"		
"chen"	"tʃʰən"	1	"竀"		
"chen"	"tʃʰən"	1	"撑"		
"chen"	"tʃʰən"	1	"瞠"		
"chen"	"tʃʰən"	3	"磣"		
"chen"	"tʃʰən"	3	"碜"		
"chen"	"tʃʰən"	3	"逞"		
"chen"	"tʃʰən"	3	"裎"		
"chen"	"tʃʰən"	3	"騁"		
"chen"	"tʃʰən"	3	"骋"		
"chen"	"tʃʰən"	3	"梬"		
"chen"	"tʃʰən"	5	"趁"		
"chen"	"tʃʰən"	5	"疢"		
"chen"	"tʃʰən"	5	"捵"		
"chen"	"tʃʰən"	5	"趻"		
"chen"	"tʃʰən"	5	"闖"		
"chen"	"tʃʰən"	5	"闯"		
"chen"	"tʃʰən"	5	"稱"		
"chen"	"tʃʰən"	5	"称"		
"chen"	"tʃʰən"	5	"秤"		
"chen"	"tʃʰən"	5	"鴆"		
"chen"	"tʃʰən"	5	"鸩"		
"chen"	"tʃʰən"	5	"酖"		
"chen"	"tʃʰən"	5	"牚"		"～棚：支持"
"shen"	"ʃən"	1	"申"		
"shen"	"ʃən"	1	"伸"		
"shen"	"ʃən"	1	"呻"		
"shen"	"ʃən"	1	"紳"		
"shen"	"ʃən"	1	"绅"		
"shen"	"ʃən"	1	"砷"		
"shen"	"ʃən"	1	"抻"		
"shen"	"ʃən"	1	"氠"		
"shen"	"ʃən"	1	"柛"		
"shen"	"ʃən"	1	"深"		
"shen"	"ʃən"	1	"娠"		
"shen"	"ʃən"	1	"身"		
"shen"	"ʃən"	1	"信"		
"shen"	"ʃən"	1	"參"		
"shen"	"ʃən"	1	"参"		
"shen"	"ʃən"	1	"升"		
"shen"	"ʃən"	1	"昇"		
"shen"	"ʃən"	1	"陞"		
"shen"	"ʃən"	1	"聲"		
"shen"	"ʃən"	1	"声"		
"shen"	"ʃən"	1	"勝"		
"shen"	"ʃən"	1	"胜"		"～任"
"shen"	"ʃən"	2	"神"		
"shen"	"ʃən"	2	"繩"		
"shen"	"ʃən"	2	"䋲"		
"shen"	"ʃən"	2	"绳"		
"shen"	"ʃən"	2	"澠"		
"shen"	"ʃən"	2	"渑"		
"shen"	"ʃən"	2	"乘"		
"shen"	"ʃən"	2	"椉"		
"shen"	"ʃən"	2	"塍"		
"shen"	"ʃən"	2	"堘"		
"shen"	"ʃən"	2	"畻"		
"shen"	"ʃən"	2	"辰"		
"shen"	"ʃən"	2	"晨"		
"shen"	"ʃən"	2	"宸"		
"shen"	"ʃən"	2	"脣"		
"shen"	"ʃən"	2	"唇"		
"shen"	"ʃən"	2	"漘"		
"shen"	"ʃən"	2	"娠"		
"shen"	"ʃən"	3	"沈"		
"shen"	"ʃən"	3	"邥"		
"shen"	"ʃən"	3	"哂"		
"shen"	"ʃən"	3	"矧"		
"shen"	"ʃən"	3	"諗"		
"shen"	"ʃən"	3	"谂"		
"shen"	"ʃən"	3	"淰"		
"shen"	"ʃən"	3	"稔"		
"shen"	"ʃən"	3	"蜃"		
"shen"	"ʃən"	3	"脤"		
"shen"	"ʃən"	3	"祳"		
"shen"	"ʃən"	3	"審"		
"shen"	"ʃən"	3	"审"		
"shen"	"ʃən"	3	"嬸"		
"shen"	"ʃən"	3	"婶"		
"shen"	"ʃən"	3	"瀋"		
"shen"	"ʃən"	3	"渖"		
"shen"	"ʃən"	3	"讅"		
"shen"	"ʃən"	3	"谉"		
"shen"	"ʃən"	3	"瞫"		
"shen"	"ʃən"	5	"甚"		
"shen"	"ʃən"	5	"葚"		
"shen"	"ʃən"	5	"椹"		
"shen"	"ʃən"	5	"諶"		
"shen"	"ʃən"	5	"谌"		
"shen"	"ʃən"	5	"黮"		
"shen"	"ʃən"	5	"愼"		
"shen"	"ʃən"	5	"慎"		
"shen"	"ʃən"	5	"眘"		
"shen"	"ʃən"	5	"腎"		
"shen"	"ʃən"	5	"肾"		
"shen"	"ʃən"	5	"脤"		
"shen"	"ʃən"	5	"蜃"		
"shen"	"ʃən"	5	"滲"		
"shen"	"ʃən"	5	"渗"		
"shen"	"ʃən"	5	"勝"		
"shen"	"ʃən"	5	"胜"		
"shen"	"ʃən"	5	"賸"		
"shen"	"ʃən"	5	"乘"		
"shen"	"ʃən"	5	"剩"		
"shen"	"ʃən"	5	"嵊"		
"shen"	"ʃən"	5	"盛"		
"shen"	"ʃən"	5	"晟"		
"shen"	"ʃən"	5	"聖"		
"shen"	"ʃən"	5	"圣"		
"shen"	"ʃən"	5	"甸"		
"shen"	"ʃən"	6	"剩"		
"ren"	"ɹən"	2	"人"		
"ren"	"ɹən"	2	"仁"		
"ren"	"ɹən"	2	"壬"		
"ren"	"ɹən"	2	"任"		
"ren"	"ɹən"	2	"妊"		
"ren"	"ɹən"	2	"姙"		
"ren"	"ɹən"	2	"紝"		
"ren"	"ɹən"	2	"纴"		
"ren"	"ɹən"	2	"絍"		
"ren"	"ɹən"	2	"仍"		
"ren"	"ɹən"	2	"礽"		
"ren"	"ɹən"	2	"艿"		
"ren"	"ɹən"	2	"陾"		
"ren"	"ɹən"	3	"忍"		
"ren"	"ɹən"	3	"荏"		
"ren"	"ɹən"	3	"荵"		
"ren"	"ɹən"	3	"稔"		
"ren"	"ɹən"	3	"扔"		
"ren"	"ɹən"	5	"刃"		
"ren"	"ɹən"	5	"刄"		
"ren"	"ɹən"	5	"仞"		
"ren"	"ɹən"	5	"紉"		
"ren"	"ɹən"	5	"纫"		
"ren"	"ɹən"	5	"訒"		
"ren"	"ɹən"	5	"讱"		
"ren"	"ɹən"	5	"軔"		
"ren"	"ɹən"	5	"轫"		
"ren"	"ɹən"	5	"韌"		
"ren"	"ɹən"	5	"韧"		
"ren"	"ɹən"	5	"肕"		
"ren"	"ɹən"	5	"牣"		
"ren"	"ɹən"	5	"認"		
"ren"	"ɹən"	5	"认"		
"ren"	"ɹən"	5	"任"		
"ren"	"ɹən"	5	"妊"		
"ren"	"ɹən"	5	"衽"		
"ren"	"ɹən"	5	"袵"		
"ren"	"ɹən"	5	"餁"		
"ren"	"ɹən"	5	"飪"		
"ren"	"ɹən"	5	"饪"		
"ren"	"ɹən"	5	"賃"		
"ren"	"ɹən"	5	"赁"		
"ren"	"ɹən"	5	"恁"		
"ren"	"ɹən"	5	"鵀"		
"ren"	"ɹən"	5	"腍"		
"ren"	"ɹən"	5	"孕"		
"ren"	"ɹən"	5	"𡢘"		
"ren"	"ɹən"	5	"𰌉"		
"ren"	"ɹən"	6	"認"		
"ren"	"ɹən"	6	"认"		
"gen"	"kən"	1	"根"		
"gen"	"kən"	1	"跟"		
"gen"	"kən"	1	"秔"		
"gen"	"kən"	1	"粇"		
"gen"	"kən"	1	"稉"		
"gen"	"kən"	1	"粳"		
"gen"	"kən"	1	"更"		
"gen"	"kən"	1	"㪅"		
"gen"	"kən"	1	"埂"		
"gen"	"kən"	1	"浭"		
"gen"	"kən"	1	"耕"		
"gen"	"kən"	1	"縆"		
"gen"	"kən"	1	"絙"		
"gen"	"kən"	1	"揯"		
"gen"	"kən"	1	"搄"		
"gen"	"kən"	1	"羹"		
"gen"	"kən"	1	"庚"		
"gen"	"kən"	1	"賡"		
"gen"	"kən"	1	"赓"		
"gen"	"kən"	1	"鶊"		
"gen"	"kən"	1	"鹒"		
"gen"	"kən"	3	"亙"		
"gen"	"kən"	3	"亘"		
"gen"	"kən"	3	"堩"		
"gen"	"kən"	3	"揯"		
"gen"	"kən"	3	"搄"		
"gen"	"kən"	3	"埂"		
"gen"	"kən"	3	"哽"		
"gen"	"kən"	3	"梗"		
"gen"	"kən"	3	"綆"		
"gen"	"kən"	3	"绠"		
"gen"	"kən"	3	"鯁"		
"gen"	"kən"	3	"鲠"		
"gen"	"kən"	3	"骾"		
"gen"	"kən"	3	"郠"		
"gen"	"kən"	3	"耿"		
"gen"	"kən"	3	"褧"		
"gen"	"kən"	3	"熲"		
"gen"	"kən"	3	"颎"		
"gen"	"kən"	5	"艮"		
"gen"	"kən"	5	"茛"		
"gen"	"kən"	5	"更"		
"ken"	"kʰən"	1	"坑"		
"ken"	"kʰən"	1	"阬"		
"ken"	"kʰən"	1	"硜"		
"ken"	"kʰən"	1	"牼"		
"ken"	"kʰən"	1	"鏗"		
"ken"	"kʰən"	1	"铿"		
"ken"	"kʰən"	1	"慳"		
"ken"	"kʰən"	1	"悭"		
"ken"	"kʰən"	3	"齦"		
"ken"	"kʰən"	3	"龈"		
"ken"	"kʰən"	3	"懇"		
"ken"	"kʰən"	3	"恳"		
"ken"	"kʰən"	3	"墾"		
"ken"	"kʰən"	3	"豤"		
"ken"	"kʰən"	3	"頎"		
"ken"	"kʰən"	3	"颀"		
"ken"	"kʰən"	3	"齗"		
"ken"	"kʰən"	3	"啃"		
"ken"	"kʰən"	3	"掯"		
"ken"	"kʰən"	3	"肯"		
"ngen"	"ŋən"	1	"恩"		
"ngen"	"ŋən"	5	"摁"		
"ngen"	"ŋən"	5	"硬"		
"ngen"	"ŋən"	6	"硬"		
"xen"	"xən"	1	"亨"		
"xen"	"xən"	1	"哼"		
"xen"	"xən"	1	"脝"		
"xen"	"xən"	2	"痕"		
"xen"	"xən"	2	"恆"		
"xen"	"xən"	2	"恒"		
"xen"	"xən"	2	"姮"		
"xen"	"xən"	2	"珩"		
"xen"	"xən"	2	"桁"		
"xen"	"xən"	2	"衡"		
"xen"	"xən"	2	"蘅"		
"xen"	"xən"	2	"横"		
"xen"	"xən"	2	"莖"		
"xen"	"xən"	3	"很"		
"xen"	"xən"	3	"狠"		
"xen"	"xən"	5	"恨"		
"xen"	"xən"	6	"啈"		"嚇唬"
"bin"	"pin"	1	"賓"		
"bin"	"pin"	1	"宾"		
"bin"	"pin"	1	"濱"		
"bin"	"pin"	1	"滨"		
"bin"	"pin"	1	"瀕"		
"bin"	"pin"	1	"濒"		
"bin"	"pin"	1	"檳"		
"bin"	"pin"	1	"槟"		
"bin"	"pin"	1	"繽"		
"bin"	"pin"	1	"缤"		
"bin"	"pin"	1	"鑌"		
"bin"	"pin"	1	"獱"		
"bin"	"pin"	1	"蠙"		
"bin"	"pin"	1	"儐"		
"bin"	"pin"	1	"臏"		
"bin"	"pin"	1	"彬"		
"bin"	"pin"	1	"斌"		
"bin"	"pin"	1	"份"		
"bin"	"pin"	1	"邠"		
"bin"	"pin"	1	"豳"		
"bin"	"pin"	1	"冰"		
"bin"	"pin"	1	"氷"		
"bin"	"pin"	1	"𤝣"		
"bin"	"pin"	1	"仌"		
"bin"	"pin"	1	"兵"		
"bin"	"pin"	1	"并"		
"bin"	"pin"	1	"幷"		
"bin"	"pin"	1	"屏"		
"bin"	"pin"	2	"貧"		
"bin"	"pin"	2	"贫"		
"bin"	"pin"	2	"頻"		
"bin"	"pin"	2	"频"		
"bin"	"pin"	2	"蘋"		
"bin"	"pin"	2	"嚬"		
"bin"	"pin"	2	"顰"		
"bin"	"pin"	2	"颦"		
"bin"	"pin"	2	"嬪"		
"bin"	"pin"	2	"嫔"		
"bin"	"pin"	2	"矉"		
"bin"	"pin"	2	"平"		
"bin"	"pin"	2	"評"		
"bin"	"pin"	2	"评"		
"bin"	"pin"	2	"坪"		
"bin"	"pin"	2	"抨"		
"bin"	"pin"	2	"苹"		
"bin"	"pin"	2	"萍"		
"bin"	"pin"	2	"蓱"		
"bin"	"pin"	2	"怦"		
"bin"	"pin"	2	"枰"		
"bin"	"pin"	2	"甁"		
"bin"	"pin"	2	"瓶"		
"bin"	"pin"	2	"缾"		
"bin"	"pin"	2	"屏"		
"bin"	"pin"	2	"帲"		
"bin"	"pin"	2	"帡"		
"bin"	"pin"	2	"輧"		
"bin"	"pin"	2	"軿"		
"bin"	"pin"	2	"洴"		
"bin"	"pin"	2	"荓"		
"bin"	"pin"	2	"郱"		
"bin"	"pin"	2	"凭"		
"bin"	"pin"	2	"凴"		
"bin"	"pin"	2	"馮"		
"bin"	"pin"	2	"冯"		
"bin"	"pin"	2	"憑"		
"bin"	"pin"	3	"禀"		
"bin"	"pin"	3	"稟"		
"bin"	"pin"	3	"丙"		
"bin"	"pin"	3	"柄"		
"bin"	"pin"	3	"炳"		
"bin"	"pin"	3	"昺"		
"bin"	"pin"	3	"昞"		
"bin"	"pin"	3	"邴"		
"bin"	"pin"	3	"怲"		
"bin"	"pin"	3	"餠"		
"bin"	"pin"	3	"餅"		
"bin"	"pin"	3	"饼"		
"bin"	"pin"	3	"屏"		
"bin"	"pin"	3	"摒"		
"bin"	"pin"	3	"迸"		
"bin"	"pin"	3	"鉼"		
"bin"	"pin"	3	"𪘀"		
"bin"	"pin"	3	"𪚏"		
"bin"	"pin"	3	"偋"		
"bin"	"pin"	3	"秉"		
"bin"	"pin"	3	"鞞"		
"bin"	"pin"	5	"殯"		
"bin"	"pin"	5	"擯"		
"bin"	"pin"	5	"儐"		
"bin"	"pin"	5	"臏"		
"bin"	"pin"	5	"膑"		
"bin"	"pin"	5	"髕"		
"bin"	"pin"	5	"鬢"		
"bin"	"pin"	5	"鬓"		
"bin"	"pin"	5	"𩬆"		
"bin"	"pin"	5	"併"		
"bin"	"pin"	5	"并"		
"bin"	"pin"	5	"摒"		
"bin"	"pin"	5	"栟"		
"bin"	"pin"	5	"迸"		
"bin"	"pin"	5	"並"		
"bin"	"pin"	5	"竝"		
"bin"	"pin"	5	"病"		
"bin"	"pin"	6	"病"		
"pin"	"pʰin"	1	"姘"		
"pin"	"pʰin"	1	"拼"		
"pin"	"pʰin"	1	"娉"		
"pin"	"pʰin"	1	"俜"		
"pin"	"pʰin"	1	"甹"		
"pin"	"pʰin"	1	"乒"		
"pin"	"pʰin"	3	"品"		
"pin"	"pʰin"	3	"乒"		
"pin"	"pʰin"	5	"聘"		
"pin"	"pʰin"	5	"娉"		
"pin"	"pʰin"	5	"嬪"		
"pin"	"pʰin"	5	"嫔"		
"pin"	"pʰin"	5	"儐"		
"pin"	"pʰin"	5	"擯"		
"pin"	"pʰin"	5	"殯"		
"pin"	"pʰin"	5	"殡"		
"pin"	"pʰin"	5	"鬢"		
"pin"	"pʰin"	5	"鬓"		
"pin"	"pʰin"	5	"𩬆"		
"min"	"min"	2	"民"		
"min"	"min"	2	"珉"		
"min"	"min"	2	"玟"		
"min"	"min"	2	"泯"		
"min"	"min"	2	"岷"		
"min"	"min"	2	"笢"		
"min"	"min"	2	"緡"		
"min"	"min"	2	"缗"		
"min"	"min"	2	"䃉"		
"min"	"min"	2	"忞"		
"min"	"min"	2	"旻"		
"min"	"min"	2	"閩"		
"min"	"min"	2	"闽"		
"min"	"min"	2	"明"		
"min"	"min"	2	"盟"		
"min"	"min"	2	"名"		
"min"	"min"	2	"茗"		
"min"	"min"	2	"銘"		
"min"	"min"	2	"铭"		
"min"	"min"	2	"洺"		
"min"	"min"	2	"酩"		
"min"	"min"	2	"鳴"		
"min"	"min"	2	"鸣"		
"min"	"min"	2	"冥"		
"min"	"min"	2	"蓂"		
"min"	"min"	2	"暝"		
"min"	"min"	2	"瞑"		
"min"	"min"	2	"溟"		
"min"	"min"	2	"螟"		
"min"	"min"	2	"嫇"		
"min"	"min"	2	"榠"		
"min"	"min"	2	"鄍"		
"min"	"min"	3	"敏"		
"min"	"min"	3	"鰵"		
"min"	"min"	3	"鳘"		
"min"	"min"	3	"泯"		
"min"	"min"	3	"冺"		
"min"	"min"	3	"抿"		
"min"	"min"	3	"湣"		
"min"	"min"	3	"湣"		
"min"	"min"	3	"愍"		
"min"	"min"	3	"睯"		
"min"	"min"	3	"閔"		
"min"	"min"	3	"闵"		
"min"	"min"	3	"憫"		
"min"	"min"	3	"悯"		
"min"	"min"	3	"皿"		
"min"	"min"	3	"脗"		
"min"	"min"	3	"黽"		
"min"	"min"	3	"黾"		
"min"	"min"	3	"僶"		
"min"	"min"	3	"澠"		
"min"	"min"	3	"渑"		
"min"	"min"	3	"瞑"		
"min"	"min"	3	"茗"		
"min"	"min"	3	"酩"		
"min"	"min"	3	"嫇"		
"min"	"min"	5	"命"		
"min"	"min"	5	"暝"		
"min"	"min"	5	"命"		
"din"	"tin"	1	"丁"		
"din"	"tin"	1	"仃"		
"din"	"tin"	1	"叮"		
"din"	"tin"	1	"疔"		
"din"	"tin"	1	"汀"		
"din"	"tin"	1	"朾"		
"din"	"tin"	1	"釘"		
"din"	"tin"	1	"钉"		
"din"	"tin"	1	"帄"		
"din"	"tin"	1	"靪"		
"din"	"tin"	1	"玎"		
"din"	"tin"	1	"酊"		
"din"	"tin"	1	"飣"		
"din"	"tin"	1	"饤"		
"din"	"tin"	1	"砧"		"～板"
"din"	"tin"	2	"廷"		
"din"	"tin"	2	"庭"		
"din"	"tin"	2	"蜓"		
"din"	"tin"	2	"霆"		
"din"	"tin"	2	"莛"		
"din"	"tin"	2	"筳"		
"din"	"tin"	2	"鼮"		
"din"	"tin"	2	"亭"		
"din"	"tin"	2	"停"		
"din"	"tin"	2	"婷"		
"din"	"tin"	2	"渟"		
"din"	"tin"	2	"葶"		
"din"	"tin"	2	"楟"		
"din"	"tin"	2	"聤"		
"din"	"tin"	3	"頂"		
"din"	"tin"	3	"顶"		
"din"	"tin"	3	"酊"		
"din"	"tin"	3	"鼎"		
"din"	"tin"	5	"定"		
"din"	"tin"	5	"錠"		
"din"	"tin"	5	"锭"		
"din"	"tin"	5	"碇"		
"din"	"tin"	5	"椗"		
"din"	"tin"	5	"矴"		
"din"	"tin"	5	"釘"		
"din"	"tin"	5	"钉"		
"din"	"tin"	5	"訂"		
"din"	"tin"	5	"订"		
"din"	"tin"	5	"飣"		
"din"	"tin"	5	"饤"		
"din"	"tin"	6	"定"		
"din"	"tin"	6	"錠"		
"din"	"tin"	6	"锭"		
"din"	"tin"	6	"訂"		
"din"	"tin"	6	"订"		
"tin"	"tʰin"	1	"聽"		
"tin"	"tʰin"	1	"听"		
"tin"	"tʰin"	1	"廳"		
"tin"	"tʰin"	1	"㕔"		
"tin"	"tʰin"	1	"厅"		
"tin"	"tʰin"	1	"汀"		
"tin"	"tʰin"	1	"町"		
"tin"	"tʰin"	1	"桯"		
"tin"	"tʰin"	1	"鞓"		
"tin"	"tʰin"	3	"挺"		
"tin"	"tʰin"	3	"梃"		
"tin"	"tʰin"	3	"艇"		
"tin"	"tʰin"	3	"脡"		
"tin"	"tʰin"	3	"頲"		
"tin"	"tʰin"	3	"颋"		
"tin"	"tʰin"	3	"珽"		
"tin"	"tʰin"	3	"鋌"		
"tin"	"tʰin"	3	"铤"		
"tin"	"tʰin"	3	"町"		
"tin"	"tʰin"	5	"聽"		
"tin"	"tʰin"	5	"听"		
"lin"	"lin"	2	"林"		
"lin"	"lin"	2	"琳"		
"lin"	"lin"	2	"淋"		
"lin"	"lin"	2	"霖"		
"lin"	"lin"	2	"痳"		
"lin"	"lin"	2	"燐"		
"lin"	"lin"	2	"鄰"		
"lin"	"lin"	2	"隣"		
"lin"	"lin"	2	"遴"		
"lin"	"lin"	2	"璘"		
"lin"	"lin"	2	"嶙"		
"lin"	"lin"	2	"粼"		
"lin"	"lin"	2	"瞵"		
"lin"	"lin"	2	"磷"		
"lin"	"lin"	2	"鱗"		
"lin"	"lin"	2	"鳞"		
"lin"	"lin"	2	"疄"		
"lin"	"lin"	2	"轔"		
"lin"	"lin"	2	"辚"		
"lin"	"lin"	2	"麟"		
"lin"	"lin"	2	"麐"		
"lin"	"lin"	2	"臨"		
"lin"	"lin"	2	"临"		
"lin"	"lin"	2	"伶"		
"lin"	"lin"	2	"令"		
"lin"	"lin"	2	"零"		
"lin"	"lin"	2	"齡"		
"lin"	"lin"	2	"龄"		
"lin"	"lin"	2	"鈴"		
"lin"	"lin"	2	"铃"		
"lin"	"lin"	2	"囹"		
"lin"	"lin"	2	"苓"		
"lin"	"lin"	2	"聆"		
"lin"	"lin"	2	"羚"		
"lin"	"lin"	2	"笭"		
"lin"	"lin"	2	"舲"		
"lin"	"lin"	2	"鴒"		
"lin"	"lin"	2	"鸰"		
"lin"	"lin"	2	"玲"		
"lin"	"lin"	2	"瓴"		
"lin"	"lin"	2	"蛉"		
"lin"	"lin"	2	"泠"		
"lin"	"lin"	2	"翎"		
"lin"	"lin"	2	"怜"		
"lin"	"lin"	2	"狑"		
"lin"	"lin"	2	"拎"		
"lin"	"lin"	2	"跉"		
"lin"	"lin"	2	"彾"		
"lin"	"lin"	2	"軨"		
"lin"	"lin"	2	"詅"		
"lin"	"lin"	2	"靈"		
"lin"	"lin"	2	"灵"		
"lin"	"lin"	2	"櫺"		
"lin"	"lin"	2	"霝"		
"lin"	"lin"	2	"䡼"		
"lin"	"lin"	2	"蘦"		
"lin"	"lin"	2	"𧕅"		
"lin"	"lin"	2	"醽"		
"lin"	"lin"	2	"霛"		
"lin"	"lin"	2	"麢"		
"lin"	"lin"	2	"酃"		
"lin"	"lin"	2	"凌"		
"lin"	"lin"	2	"綾"		
"lin"	"lin"	2	"绫"		
"lin"	"lin"	2	"淩"		
"lin"	"lin"	2	"陵"		
"lin"	"lin"	2	"菱"		
"lin"	"lin"	2	"蔆"		
"lin"	"lin"	2	"輘"		
"lin"	"lin"	2	"睖"		
"lin"	"lin"	2	"鯪"		
"lin"	"lin"	2	"鲮"		
"lin"	"lin"	2	"棱"		
"lin"	"lin"	2	"稜"		
"lin"	"lin"	2	"薐"		
"lin"	"lin"	2	"崚"		
"lin"	"lin"	2	"楞"		
"lin"	"lin"	3	"廪"		
"lin"	"lin"	3	"禀"		
"lin"	"lin"	3	"𪷤"		
"lin"	"lin"	3	"凛"		
"lin"	"lin"	3	"懔"		
"lin"	"lin"	3	"檩"		
"lin"	"lin"	3	"領"		
"lin"	"lin"	3	"领"		
