"该"		"ga"	"ka"	1	55	"gao"	"kɑ"	1	55	"ga"	"ka"	1	55	"ga"	"ka"	1	44	"go"	"ko"	1	55	"go"	"ko"	1	45
"改"		"go"	"ko"	3	35	"gao"	"kɑ"	3	35	"ga"	"ka"	3	35	"ga"	"ka"	3	35	"go"	"ko"	3	54	"ga"	"ka"	3	54
"开"		"kua"	"kʰwa"	1	55	"kao"	"kʰɑ"	1	55	"ka"	"kʰa"	1	55	"ka"	"kʰa"	1	44	"ko"	"kʰo"	1	55	"ko"	"kʰo"	1	45
"海"		"xa"	"xa"	7	53	"xao"	"xɑ"	3	35	"xa"	"xa"	7	53	"xa"	"xa"	7	53	"xa"	"xa"	3	54	"xai"	"xaj"	3	54
"带"		"dui"	"twi"	5	22	"dao"	"tɑ"	5	22	"du"	"tu"	5	33	"da"	"ta"	5	55	"dew"	"tɤɰ"	5	22	"do"	"to"	5	35
"带"						"du"	"tu"	5	22																
"癞"		"lua"	"lwa"	5	22	"lao"	"lɑ"	5	22	"la"	"la"	5	33	"la"	"la"	5	55	"lo"	"lo"	5	22	"lo"	"lo"	5	35
"盖"		"gua"	"kwa"	5	22	"guao"	"kwɑ"	5	22	"gua"	"kwa"	5	33	"gua"	"kwa"	5	55	"go"	"ko"	5	22	"go"	"ko"	5	35
"害"		"ua"	"wa"	5	22	"ao"	"ɑ"	5	22	"a"	"a"	3	35	"a"	"a"	3	35	"o"	"o"	5	22	"o"	"o"	5	35
"拜"		"bo"	"po"	5	22	"bao"	"pɑ"	5	22	"ba"	"pa"	5	33	"ba"	"pa"	5	55	"bo"	"po"	5	22	"bo"	"po"	5	35
"排"		"bbo"	"bo"	2	13	"bao"	"pɑ"	2	23	"bba"	"ba"	2	13	"bba"	"ba"	2	23	"bo"	"po"	2	24	"bo"	"po"	2	13
"埋"		"mei"	"mej"	1	55	"meo"	"mɤ"	1	55	"me"	"mə"	1	55	"bbeh"	"bə"	1	44	"men"	"mẽ"	1	55	"me"	"mə"	1	45
"埋"										"bbe"	"bə"	1	55												
"斋"		"zua"	"tswa"	1	55	"zao"	"tsɑ"	1	55	"za"	"tsa"	1	55	"za"	"tsa"	1	44	"zo"	"tso"	1	55	"zo"	"tso"	1	45
"界"		"gua"	"kwa"	5	22	"gao"	"kɑ"	5	22	"go"	"ko"	5	33	"go"	"ko"	5	55	"go"	"ko"	5	22	"go"	"ko"	5	35
"戒"		"gua"	"kwa"	5	22	"guao"	"kwɑ"	5	22	"ga"	"ka"	5	33	"ga"	"ka"	5	55	"go"	"ko"	5	22	"gai"	"kaj"	5	35
"戒"						"gai"	"kai"	5	22																
"骇"		"xo"	"xo"	7	53	"xo"	"xo"	7	53	"xo"	"xo"	7	53	"xo"	"xo"	7	53	"xo"	"xo"	3	54	"xo"	"xo"	3	54
"摆"		"bo"	"po"	3	35	"bao"	"pɑ"	3	35	"ba"	"pa"	3	35	"ba"	"pa"	3	35	"bo"	"po"	3	54	"bo"	"po"	3	54
"派"		"po"	"pʰo"	5	22	"pao"	"pʰɑ"	3	35	"pa"	"pʰa"	3	35	"pa"	"pʰa"	3	35	"po"	"pʰo"	5	22	"po"	"pʰo"	5	35
"牌"		"bbo"	"bo"	2	13	"bao"	"pɑ"	2	23	"ba"	"pa"	2	13	"ba"	"pa"	2	23	"bo"	"po"	2	24	"bo"	"po"	2	13
"筏"		"bba"	"ba"	2	13	"bbao"	"bɑ"	2	23	"bba"	"ba"	2	13	"bba"	"ba"	2	23	"bba"	"ba"	2	24	"bba"	"ba"	2	13
"稗"		"po"	"pʰo"	1	55	"pao"	"pʰɑ"	1	55	"ba"	"pa"	5	33	"ba"	"pa"	5	55	"bo"	"po"	5	22	"ba"	"pa"	3	54
"买"		"ma"	"ma"	3	35	"mao"	"mɑ"	3	35	"ma"	"ma"	3	35	"ma"	"ma"	3	35	"ma"	"ma"	3	54	"ma"	"ma"	3	54
"卖"		"ma"	"ma"	5	22	"mao"	"mɑ"	5	22	"ma"	"ma"	5	33	"ma"	"ma"	5	55	"ma"	"ma"	5	22	"ma"	"ma"	5	35
"差"		"cua"	"tsʰwa"	1	55	"cao"	"tsʰɑ"	1	55	"co"	"tsʰo"	1	55	"co"	"tsʰo"	1	44	"co"	"tsʰo"	1	55	"co"	"tsʰo"	1	45
"筛"		"sua"	"swa"	1	55	"sao"	"sɑ"	1	55	"sa"	"sa"	1	55	"sa"	"sa"	1	44	"so"	"so"	1	55	"so"	"so"	1	45
"晒"		"sa"	"sa"	5	22	"sao"	"sɑ"	5	22	"sa"	"sa"	5	33	"sa"	"sa"	5	55	"sa"	"sa"	5	22	"sa"	"sa"	5	35
"街"		"gua"	"kwa"	1	55	"gao"	"kɑ"	1	55	"ga"	"ka"	1	55	"ga"	"ka"	1	44	"go"	"ko"	1	55	"go"	"ko"	1	45
"解"	"～开"	"ga"	"ka"	3	35	"gao"	"kɑ"	3	35	"ga"	"ka"	3	35	"ga"	"ka"	3	35	"ga"	"ka"	3	54	"ga"	"ka"	3	54
"捱"	"～打"	"nga"	"ŋa"	1	55	"ngao"	"ŋɑ"	1	55	"nga"	"ŋa"	1	55	"nga"	"ŋa"	1	44	"nga"	"ŋa"	1	55	"nga"	"ŋa"	1	45
"蟹"		"go"	"ko"	7	53	"go"	"ko"	7	53	"go"	"ko"	3	35	"go"	"ko"	3	35	"go"	"ko"	3	54	"go"	"ko"	3	54
"矮"		"o"	"o"	3	35	"ao"	"ɑ"	3	35	"a"	"a"	3	35	"a"	"a"	3	35	"o"	"o"	3	54	"o"	"o"	3	54
"败"		"po"	"pʰo"	1	55	"pao"	"pʰɑ"	1	55	"pa"	"pʰa"	1	55	"pa"	"pʰa"	1	44								
"厉"		"li"	"li"	5	22	"li"	"li"	5	22	"li"	"li"	5	33	"li"	"li"	5	55	"li"	"li"	5	22	"li"	"li"	5	35
"祭"		"zhi"	"tɕi"	5	22	"zhi"	"tɕi"	5	22	"zhie"	"tɕjɛ"	5	33									"zhi"	"tɕi"	5	35
"闭"		"bi"	"pi"	5	22	"bi"	"pi"	5	22	"bi"	"pi"	5	33	"bi"	"pi"	5	55	"bi"	"pi"	5	22	"bi"	"pi"	5	35
"箅"		"bbi"	"bi"	5	22	"bbi"	"bi"	5	22	"bbi"	"bi"	2	13	"bbi"	"bi"	2	23	"bbi"	"bi"	5	22	"bbi"	"bi"	5	35
"迷"		"mi"	"mi"	1	55	"miea"	"mjɛ"	1	55	"mi"	"mi"	1	55	"mi"	"mi"	1	44	"mi"	"mi"	1	55	"mi"	"mi"	1	45
"米"		"miea"	"mjɛ"	3	35	"miea"	"mjɛ"	3	35	"mi"	"mi"	3	35	"mi"	"mi"	3	35	"mi"	"mi"	3	54	"mi"	"mi"	3	54
"谜"		"mi"	"mi"	5	22	"mi"	"mi"	5	22	"mie"	"mjɛ"	3	35	"mi"	"mi"	3	35	"mi"	"mi"	3	54	"mi"	"mi"	5	35
"堤"		"diea"	"tjɛ"	2	13	"ddi"	"di"	2	23	"ddi"	"di"	2	13	"ddi"	"di"	2	23	"ddie"	"djɛ"	2	24	"ddi"	"di"	2	13
"底"		"da"	"ta"	3	35	"dao"	"tɑ"	3	35	"da"	"ta"	3	35	"da"	"ta"	3	35	"da"	"ta"	3	54	"da"	"ta"	3	54
"梯"		"ta"	"tʰa"	1	55	"tao"	"tʰɑ"	1	55	"ta"	"tʰa"	1	55	"ta"	"tʰa"	1	44	"ta"	"tʰa"	1	55	"ta"	"tʰa"	1	45
"替"		"ti"	"tʰi"	5	22	"tiea"	"tʰjɛ"	5	22	"ti"	"tʰi"	5	33	"ti"	"tʰi"	5	55	"ti"	"tʰi"	5	22	"ti"	"tʰi"	5	35
"剃"		"ta"	"tʰa"	5	22	"tao"	"tʰɑ"	5	22	"ta"	"tʰa"	5	33	"ta"	"tʰa"	5	55	"ta"	"tʰa"	5	22	"ta"	"tʰa"	5	35
"屉"		"ti"	"tʰi"	1	55	"tiea"	"tʰjɛ"	1	55	"tie"	"tʰjɛ"	1	55	"ti"	"tʰi"	5	55	"ti"	"tʰi"	1	55	"tiea"	"tʰjɛ"	1	45
"提"		"ddi"	"di"	1	55	"ddi"	"di"	2	23	"ddi"	"di"	2	13	"ddi"	"di"	2	23	"ddi"	"di"	2	24	"ddi"	"di"	2	13
"提"																									
"蹄"		"ddiea"	"djɛ"	2	13	"diea"	"tjɛ"	2	23					"die"	"tjɛ"	2	23	"ddie"	"djɛ"	2	24	"ddi"	"di"	2	13
"足"										"gu"	"ku"	7	53												
"啼"		"liea"	"ljɛ"	2	13	"liea"	"ljɛ"	2	23	"lie"	"ljɛ"	2	13	"lie"	"ljɛ"	2	23	"lie"	"ljɛ"	2	24	"liea"	"ljɛ"	2	13
"递"		"dea"	"tɛ"	5	22	"di"	"ti"	3	35	"de"	"tə"	5	33	"de"	"te"	5	55	"dei"	"tej"	5	22	"de"	"tə"	5	35
"泥"		"gni"	"ȵi"	1	55	"gniea"	"ȵjɛ"	2	23	"gnie"	"ȵjɛ"	1	55	"gnie"	"ȵjɛ"	1	44	"gni"	"ȵi"	1	55	"gniea"	"ȵjɛ"	1	45
"犁"		"li"	"li"	1	55	"liea"	"ljɛ"	1	55	"li"	"li"	1	55	"li"	"li"	1	44	"li"	"li"	1	55	"liea"	"ljɛ"	1	45
"礼"		"lieu"	"ljəw"	3	35	"li"	"li"	3	35	"li"	"li"	3	35	"lieu"	"ljəw"	3	35	"lieu"	"ljəw"	3	54	"lieu"	"ljəw"	3	54
"砌"		"chi"	"tɕʰi"	5	22	"chi"	"tɕʰi"	5	22	"chi"	"tɕʰi"	5	33	"chi"	"tɕʰi"	5	55	"chi"	"tɕʰi"	5	22	"ci"	"tsʰi"	5	35
"齐"		"zzhi"	"dʑi"	2	13	"zzhiea"	"dʑjɛ"	2	23	"zzhie"	"dʑjɛ"	2	13	"zzhie"	"dʑjɛ"	2	23	"zzhie"	"dʑjɛ"	2	24	"zzhiea"	"dʑjɛ"	2	13
"脐"		"zzhyea"	"dʑɥɛ"	2	13	"zzhyea"	"dʑɥɛ"	2	23	"zzhye"	"dʑɥɛ"	2	13	"zzhye"	"dʑɥɛ"	2	23	"zzu"	"dzu"	5	22	"zzhy"	"dʑy"	2	13
"西"		"shi"	"ɕi"	1	55	"shi"	"ɕi"	1	55	"shi"	"ɕi"	1	55	"shi"	"ɕi"	1	44	"shi"	"ɕi"	1	55	"shi"	"ɕi"	1	45
"细"		"shi"	"ɕi"	5	22	"shiea"	"ɕjɛ"	5	22	"shie"	"ɕjɛ"	5	33	"shi"	"ɕi"	5	55	"shi"	"ɕi"	5	22	"siea"	"sjɛ"	5	35
"鸡"		"ga"	"ka"	1	55	"gao"	"kɑ"	1	55	"ga"	"ka"	1	55	"ga"	"ka"	1	44	"ga"	"ka"	1	55	"ga"	"ka"	1	45
"溪"		"ka"	"kʰa"	1	55	"kao"	"kʰɑ"	1	55	"ka"	"kʰa"	1	55	"ka"	"kʰa"	1	44	"ka"	"kʰa"	1	55	"ka"	"kʰa"	1	45
"契"		"chi"	"tɕʰi"	5	22	"chi"	"tɕʰi"	5	22	"chi"	"tɕʰi"	5	33	"chi"	"tɕʰi"	5	55	"chi"	"tɕʰi"	3	54	"chi"	"tɕʰi"	5	35
"背"		"ba"	"pa"	1	55	"bbao"	"bɑ"	2	23	"bba"	"ba"	2	13	"bba"	"ba"	2	23	"bba"	"ba"	2	24	"bba"	"ba"	2	13
"赔"		"bbo"	"bo"	2	13	"bao"	"pɑ"	2	23	"ba"	"pa"	2	13	"ba"	"pa"	2	23	"bo"	"po"	2	24	"bo"	"po"	2	13
"背"		"pa"	"pʰa"	5	22	"pao"	"pʰɑ"	3	35	"pa"	"pʰa"	3	35	"pa"	"pʰa"	3	35	"po"	"pʰo"	3	54	"po"	"pʰo"	3	54
"焙"		"bei"	"pej"	5	22	"bei"	"pej"	1	55	"bei"	"pej"	5	33	"bei"	"pej"	5	55	"ba"	"pa"	1	55	"bo"	"po"	5	35
"媒"		"mo"	"mo"	1	55	"mang"	"mɑŋ"	1	55	"mang"	"maŋ"	1	55	"mang"	"maŋ"	1	44	"man"	"mã"	1	55	"mang"	"mɑŋ"	1	45
"煤"		"mei"	"mej"	1	55	"mei"	"mej"	1	55	"mei"	"mej"	1	55	"mei"	"mej"	1	44	"mei"	"mej"	1	55	"mei"	"mej"	1	45
"堆"		"dua"	"twa"	1	55	"duao"	"twɑ"	1	55	"dua"	"twa"	1	55	"dua"	"twa"	1	44	"don"	"tõ"	1	55	"duei"	"twej"	1	45
"对"		"dua"	"twa"	5	22	"duao"	"twɑ"	5	22	"dua"	"twa"	5	33	"dua"	"twa"	5	55	"do"	"to"	5	22	"dua"	"twa"	5	35
"推"		"tua"	"tʰwa"	1	55	"tuao"	"tʰwɑ"	1	55	"tua"	"tʰwa"	1	55	"tua"	"tʰwa"	1	44	"to"	"tʰo"	1	55	"tua"	"tʰwa"	1	45
"腿"		"to"	"tʰo"	3	35	"tuao"	"tʰwɑ"	3	35	"tua"	"tʰwa"	3	35	"tua"	"tʰwa"	3	35	"to"	"tʰo"	3	54	"tua"	"tʰwa"	3	54
"退"		"tua"	"tʰwa"	5	22	"tuao"	"tʰwɑ"	5	22	"tua"	"tʰwa"	5	33	"tua"	"tʰwa"	5	55	"to"	"tʰo"	5	22	"tua"	"tʰwa"	5	35
"队"		"ddua"	"dwa"	5	22	"duao"	"twɑ"	5	22	"dua"	"twa"	5	33	"dua"	"twa"	5	55	"do"	"to"	5	22	"dua"	"twa"	5	35
"累"		"la"	"la"	3	35	"lau"	"lɑw"	3	35	"la"	"la"	3	35	"la"	"la"	3	35	"la"	"la"	3	54	"dau"	"taw"	3	54
"催"		"cua"	"tsʰwa"	1	55	"cuao"	"tsʰwɑ"	1	55	"cua"	"tsʰwa"	1	55	"cua"	"tsʰwa"	1	44	"co"	"tsʰo"	1	55	"cua"	"tsʰwa"	1	45
"罪"		"zzo"	"dzo"	3	35	"zzuao"	"dzwɑ"	3	35	"zzua"	"dzwa"	3	35	"zzua"	"dzwa"	3	35	"zzo"	"dzo"	3	54	"zzua"	"dzwa"	3	54
"碎"		"sua"	"swa"	5	22	"suao"	"swɑ"	5	22	"sua"	"swa"	5	33	"sua"	"swa"	5	55	"so"	"so"	5	22	"sua"	"swa"	5	35
"块"		"kua"	"kʰwa"	5	22	"kuao"	"kʰwɑ"	5	22	"kua"	"kʰwa"	3	35	"kua"	"kʰwa"	5	55	"ko"	"kʰo"	5	22	"kua"	"kʰwa"	5	35
"灰"		"xei"	"xej"	1	55	"xeo"	"xɤ"	1	55	"xe"	"xə"	1	55	"xe"	"xe"	1	44	"xei"	"xej"	1	55	"xe"	"xə"	1	45
"蜕"		"lui"	"lwi"	1	55	"tu"	"tʰu"	1	55	"tu"	"tʰu"	7	53	"tu"	"tʰu"	7	53	"lu"	"lu"	1	55	"luea"	"lwɛ"	1	45
"蜕"										"lu"	"lu"	1	55	"lu"	"lu"	5	55	"tu"	"tʰu"	3	54				
"兑"		"dua"	"twa"	5	22	"duao"	"twɑ"	5	22	"dua"	"twa"	5	33	"dua"	"twa"	5	55	"dua"	"twa"	5	22	"dua"	"twa"	5	35
"会"	"～不～"	"xa"	"xa"	3	35	"xao"	"xɑ"	3	35	"xa"	"xa"	3	35	"xa"	"xa"	3	35	"xa"	"xa"	3	54	"xa"	"xa"	3	54
"乖"		"gua"	"kwa"	1	55	"guao"	"kwɑ"	1	55	"gua"	"kwa"	1	55	"gua"	"kwa"	1	44	"go"	"ko"	1	55	"gua"	"kwa"	1	45
"怪"		"gua"	"kwa"	5	22	"guao"	"kwɑ"	5	22	"gua"	"kwa"	5	33	"gua"	"kwa"	5	55	"gua"	"kwa"	5	22	"gua"	"kwa"	5	35
"坏"		"fei"	"fej"	3	35	"feo"	"fɤ"	3	35	"xua"	"xwa"	3	35	"xua"	"xwa"	3	35	"xo"	"xo"	5	22	"fei"	"fej"	3	54
"坏"		"xua"	"xwa"	3	35	"xuao"	"xwɑ"	5	22																
"挂"		"gua"	"kwa"	5	22	"guao"	"kwɑ"	5	22	"gua"	"kwa"	5	33	"gua"	"kwa"	5	55	"go"	"ko"	5	22	"gua"	"kwa"	5	35
"快"		"kua"	"kʰwa"	5	22	"kuao"	"kʰwɑ"	5	22	"kua"	"kʰwa"	5	33	"kua"	"kʰwa"	5	55	"ko"	"kʰo"	5	22	"kua"	"kʰwa"	5	35
"筷"		"kua"	"kʰwa"	5	22	"kuao"	"kʰwɑ"	5	22	"kua"	"kʰwa"	5	33	"kua"	"kʰwa"	5	55	"ko"	"kʰo"	5	22	"kua"	"kʰwa"	5	35
"脆"		"chyi"	"tɕʰɥi"	5	22	"chyea"	"tɕʰɥɛ"	5	22	"chye"	"tɕʰɥɛ"	5	33	"chye"	"tɕʰɥɛ"	5	55	"chyi"	"tɕʰɥi"	5	22	"cuei"	"tsʰwej"	5	35
"岁"		"zua"	"tswa"	5	22	"zuao"	"tswɑ"	5	22	"zua"	"tswa"	5	33	"zua"	"tswa"	5	55	"zo"	"tso"	5	22	"zua"	"tswa"	5	35
"税"		"shyea"	"ɕɥɛ"	5	22	"su"	"su"	5	22	"su"	"su"	5	33	"su"	"su"	5	55	"su"	"su"	5	22	"shy"	"ɕy"	5	35
"鳜"		"gyi"	"tɕɥi"	5	22	"gyea"	"tɕɥɛ"	5	22	"zhye"	"tɕɥɛ"	5	33	"zhy"	"tɕy"	5	55	"gy"	"tɕy"	5	22	"gyea"	"tɕɥɛ"	5	35
"肺"		"fi"	"fi"	5	22	"fiea"	"fjɛ"	5	22	"fei"	"fej"	5	33	"fi"	"fi"	5	55	"fi"	"fi"	5	22	"fi"	"fi"	3	54
"吠"		"fi"	"fi"	5	22	"fi"	"fi"	5	22	"fei"	"fej"	5	33	"fi"	"fi"	5	55	"fi"	"fi"	5	22	"fi"	"fi"	3	54
"碑"		"bei"	"pej"	1	55	"bei"	"pej"	1	55	"bei"	"pej"	1	55	"bei"	"pej"	1	44	"bei"	"pej"	1	55	"bei"	"pej"	1	45
"披"		"pa"	"pʰa"	1	55	"pao"	"pʰɑ"	1	55	"pa"	"pʰa"	1	55	"pa"	"pʰa"	1	44	"pa"	"pʰa"	1	55	"pei"	"pʰej"	1	45
"皮"		"fo"	"fo"	2	13	"fao"	"fɑ"	2	23	"fa"	"fa"	2	13	"fa"	"fa"	2	23	"fo"	"fo"	2	24	"fo"	"fo"	2	13
"脾"		"fo"	"fo"	2	13	"fao"	"fɑ"	2	23	"fa"	"fa"	1	55	"fa"	"fa"	1	44	"fo"	"fo"	2	24	"fo"	"fo"	2	13
"被"	"～子"	"fo"	"fo"	3	35	"fao"	"fɑ"	5	22	"fa"	"fa"	5	33	"fa"	"fa"	5	55	"fo"	"fo"	3	54	"fo"	"fo"	3	54
"紫"		"za"	"tsa"	3	35	"zao"	"tsɑ"	3	35	"za"	"tsa"	3	35	"za"	"tsa"	3	35	"za"	"tsa"	3	54	"za"	"tsa"	3	54
"刺"		"chi"	"tɕʰi"	5	22	"chi"	"tɕʰi"	5	22	"chi"	"tɕʰi"	5	33	"chi"	"tɕʰi"	5	55	"chi"	"tɕʰi"	5	22	"chi"	"tɕʰi"	5	35
"池"		"ddi"	"di"	2	13	"ddi"	"di"	2	23	"ddi"	"di"	2	13	"ddi"	"di"	2	23	"zz"	"dzɿ"	2	24	"zz"	"dzɿ"	2	13
"驰"		"tua"	"tʰwa"	1	55	"tuao"	"tʰwɑ"	1	55	"tua"	"tʰwa"	1	55	"tua"	"tʰwa"	1	44	"to"	"tʰo"	1	55	"tua"	"tʰwa"	1	45
"筛"		"sua"	"swa"	1	55	"sao"	"sɑ"	1	55	"so"	"so"	1	55	"so"	"so"	1	44	"so"	"so"	1	55	"so"	"so"	1	45
"枝"		"zei"	"tsej"	1	55	"zeo"	"tsɤ"	1	55	"ze"	"tsə"	1	55	"zeu"	"tsəw"	1	44								
"纸"		"zea"	"tsɛ"	3	35	"zeo"	"tsɤ"	3	35	"zhi"	"tɕi"	3	35	"zeu"	"tsəw"	3	35	"zhi"	"tɕi"	3	54	"zhi"	"tɕi"	3	54
"舐"	"以舌取物"	"zzea"	"dzɛ"	3	35	"zzeo"	"dzɤ"	3	35	"zze"	"dzə"	3	35	"zze"	"dze"	3	35	"zzhie"	"dʑjɛ"	3	54	"zzea"	"dzɛ"	3	54
"翅"		"z"	"tsɿ"	5	22	"z"	"tsɿ"	5	22	"z"	"tsɿ"	5	33	"zɿ"	"tsɿ"	3	35	"z"	"tsɿ"	5	22	"zr"	"tʂʅ"	5	35
"是"		"cea"	"tsʰɛ"	3	35	"ceo"	"tsʰɤ"	3	35	"che"	"tɕʰə"	5	33	"ce"	"tsʰe"	3	35	"chi"	"tɕʰi"	3	54	"chi"	"tɕʰi"	3	54
"寄"		"zhi"	"tɕi"	5	22	"zhi"	"tɕi"	5	22	"zhi"	"tɕi"	3	35	"zhi"	"tɕi"	3	35	"zhi"	"tɕi"	5	22	"zhi"	"tɕi"	5	35
"骑"		"zzhiea"	"dʑjɛ"	2	13	"zhiea"	"tɕjɛ"	2	23	"zhie"	"tɕjɛ"	2	13	"zhie"	"tɕjɛ"	2	23	"zai"	"tsaj"	2	24	"zzhiea"	"dʑjɛ"	2	13
"徛"		"zza"	"dza"	5	22	"zzao"	"dzɑ"	5	22	"zza"	"dza"	5	33	"zza"	"dza"	5	55	"zza"	"dza"	5	22	"zza"	"dza"	5	35
"宜"		"gniea"	"ȵjɛ"	1	55	"gni"	"ȵi"	1	55	"gni"	"ȵi"	1	55	"gni"	"ȵi"	1	44	"gnie"	"ȵjɛ"	1	55	"gniang"	"ȵjɑŋ"	1	45
"戏"		"shi"	"ɕi"	5	22	"shi"	"ɕi"	5	22	"shi"	"ɕi"	3	35	"shi"	"ɕi"	5	55	"shi"	"ɕi"	5	22	"shi"	"ɕi"	5	35
"椅"		"i"	"i"	3	35	"i"	"i"	3	35	"i"	"i"	3	35	"i"	"i"	3	35	"i"	"i"	3	54	"i"	"i"	3	54
"比"	"～较"	"bi"	"pi"	3	35	"bi"	"pi"	3	35	"bi"	"pi"	3	35	"bi"	"pi"	3	35	"bi"	"pi"	3	54	"bi"	"pi"	3	54
"屁"		"pi"	"pʰi"	5	22	"pi"	"pʰi"	5	22	"pi"	"pʰi"	5	33	"pi"	"pʰi"	5	55	"pi"	"pʰi"	5	22	"pi"	"pʰi"	5	35
"枇"		"bbi"	"bi"	2	13	"bbi"	"bi"	2	23	"bbi"	"bi"	2	13	"bbi"	"bi"	2	23	"bbi"	"bi"	2	24	"bbi"	"bi"	2	13
"蓖"		"bbi"	"bi"	5	22	"bbi"	"bi"	5	22	"bbi"	"bi"	5	33	"bbi"	"bi"	5	55	"bbi"	"bi"	5	22	"bbi"	"bi"	5	35
"眉"		"mi"	"mi"	1	55	"mi"	"mi"	1	55	"mi"	"mi"	1	55	"mi"	"mi"	1	44	"mi"	"mi"	1	55	"mi"	"mi"	1	45
"地"		"li"	"li"	5	22					"te"	"tʰə"	5	33	"te"	"tʰe"	5	55								
"地"	"土～"					"tiea"	"tʰjɛ"	3	35									"tei"	"tʰej"	3	54	"tei"	"tʰej"	3	54
"地"	"种～"					"liea"	"ljɛ"	5	22									"li"	"li"	5	22	"liea"	"ljɛ"	5	35
"腻"		"gni"	"ȵi"	5	22	"gni"	"ȵi"	5	22	"gni"	"ȵi"	5	33	"gni"	"ȵi"	5	55	"gni"	"ȵi"	5	22	"gni"	"ȵi"	5	35
"梨"		"ssa"	"za"	2	13	"ssao"	"zɑ"	2	23	"ssa"	"za"	2	13	"ssa"	"za"	2	23	"ssa"	"za"	2	24	"ssa"	"za"	2	13
"履"		"li"	"li"	3	35	"li"	"li"	3	35	"li"	"li"	3	35	"li"	"li"	3	35	"li"	"li"	3	54	"li"	"li"	3	54
"痢"		"li"	"li"	3	35	"li"	"li"	3	35	"li"	"li"	5	33	"li"	"li"	5	55	"li"	"li"	3	54	"li"	"li"	5	35
"瓷"		"zz"	"dzɿ"	2	13	"zz"	"dzɿ"	2	23	"zz"	"dzɿ"	2	13	"zzɿ"	"dzɿ"	2	23	"zz"	"dzɿ"	2	24	"zz"	"dzɿ"	2	13
"飺"		"zzhi"	"dʑi"	2	13	"zzhi"	"dʑi"	2	23	"zzhi"	"dʑi"	2	13	"zzhi"	"dʑi"	2	23	"zzhi"	"dʑi"	2	24	"zzhi"	"dʑi"	2	13
"自"		"chi"	"tɕʰi"	1	55	"chin"	"tɕʰĩ"	1	55	"chin"	"tɕʰĩ"	1	55	"chi"	"tɕʰi"	1	44	"chieu"	"tɕʰjəw"	1	55	"chi"	"tɕʰi"	1	45
"死"		"shi"	"ɕi"	3	35					"shi"	"ɕi"	3	35	"shi"	"ɕi"	3	35	"shi"	"ɕi"	3	54	"si"	"si"	3	54
"死"	"～了"					"shiea"	"ɕjɛ"	3	35																
"死"	"生～"					"shi"	"ɕi"	3	35																
"四"		"shi"	"ɕi"	5	22	"shi"	"ɕi"	5	22	"shi"	"ɕi"	5	33	"shi"	"ɕi"	5	55	"shi"	"ɕi"	5	22	"si"	"si"	5	35
"迟"		"li"	"li"	2	13					"li"	"li"	2	13	"li"	"li"	2	23					"li"	"li"	5	35
"迟"	"～到"					"zz"	"dzɿ"	2	23									"zz"	"dzɿ"	2	24				
"迟"	"时间～"					"liea"	"ljɛ"	2	23									"li"	"li"	2	24				
"师"		"sa"	"sa"	1	55	"sao"	"sɑ"	1	55	"sa"	"sa"	1	55	"sa"	"sa"	1	44	"sa"	"sa"	1	55	"sa"	"sa"	1	45
"狮"		"sa"	"sa"	1	55	"sao"	"sɑ"	1	55	"sa"	"sa"	1	55	"sa"	"sa"	1	44	"sa"	"sa"	1	55	"sa"	"sa"	1	45
"指"		"z"	"tsɿ"	3	35	"z"	"tsɿ"	3	35	"z"	"tsɿ"	5	33	"zɿ"	"tsɿ"	5	55	"z"	"tsɿ"	3	54	"zr"	"tʂʅ"	3	54
"屎"		"s"	"sɿ"	3	35	"s"	"sɿ"	3	35	"s"	"sɿ"	3	35	"sɿ"	"sɿ"	3	35	"s"	"sɿ"	3	54	"sr"	"ʂʅ"	3	54
"二"		"zo"	"tso"	3	35	"zo"	"tso"	3	35	"zo"	"tso"	3	35	"zo"	"tso"	3	35	"zo"	"tso"	3	54	"zo"	"tso"	3	54
"你"		"gniea"	"ȵjɛ"	3	35	"gni"	"ȵi"	3	35	"gni"	"ȵi"	3	35	"gni"	"ȵi"	3	35	"gni"	"ȵi"	3	54	"gni"	"ȵi"	3	54
"李"		"li"	"li"	3	35	"li"	"li"	3	35	"li"	"li"	3	35	"li"	"li"	3	35	"li"	"li"	3	54	"li"	"li"	3	54
"里"	"市～"	"la"	"la"	3	35	"lao"	"lɑ"	1	55	"la"	"la"	3	35	"la"	"la"	3	35	"zhie"	"tɕjɛ"	7	53	"la"	"la"	3	54
"里"	"市～"					"zhiea"	"tɕjɛ"	7	53													"zhiea"	"tɕjɛ"	3	54
"里"	"～面"	"li"	"li"	3	35	"liew"	"ljɤɰ"	3	35													"liew"	"ljəɰ"	3	54
"里"	"市～；～面"									"liew"	"ljəɰ"	3	35	"liew"	"ljəɰ"	3	35	"la"	"la"	3	54				
"理"		"liew"	"ljəɰ"	3	35	"liew"	"ljɤɰ"	3	35	"liew"	"ljəɰ"	3	35	"liew"	"ljəɰ"	3	35	"lieu"	"ljəw"	3	54	"liew"	"ljəɰ"	3	54
"鲤"		"li"	"li"	3	35	"li"	"li"	3	35	"li"	"li"	3	35	"li"	"li"	3	35	"li"	"li"	3	54	"li"	"li"	3	54
"子"		"za"	"tsa"	3	35	"zao"	"tsɑ"	3	35	"za"	"tsa"	3	35	"za"	"tsa"	3	35	"za"	"tsa"	3	54	"za"	"tsa"	3	54
