單字	下江	上江	注释	注释															
芬	fan1	fan1																	
紛	fan1	fan1																	
醞	wan3	wan3																	
粉	fan2	fan2																	
憤	fan5	fan5																	
刎	man5	man5																	
吻	man5	man5																	
忿	fan6	fan6																	
訓	fan3	fan3																	
運	wan6	wan6																	
韻	wan6	wan6																	
暈	wan4	wan4																	
糞	fan3	fan3																	
奮	fan5	fan5																	
拚	ping3		~湊	~湊															
拚	ping1		~音	~音															
問	man6	man6																	
紊	man5	man5																	
郡	kwan6	gwan6		上江gwan6															
屈	kwat1	kwat1																	
屈	kwat6	kwat6																	
屈	wat1	wat1																	
鬱	wat1	wat1																	
弗	fat1	fat1																	
佛	fat6	fat6																	
物	mat6	mat6																	
勿	mat6	mat6																	
拂	fik1	fik1																	
拂	fat1	fat1																	
彿	fat1	fat1																	
掘	kwat6	gwat6		上江gwat6															
倔	kwat1	kwat1																	
崛	kwat6	gwat6		上江gwat6															
端	ddun1		下江異讀	下江異讀															
端	ddin1	ddin1																	
單	sim4		姓氏	姓氏															
單	ddaan1		簡~	簡~															
殫	ddaan1	ddaan1																	
丹	ddaan1	ddaan1																	
湍	cun1		下江異讀	下江異讀															
湍	cin1	cin1																	
嘆	taan3	taan3																	
攤	taan1	taan1																	
灘	taan1	taan1																	
團	din4	tin4		上江tin4															
壇	daan4	taan4		上江taan4															
檀	daan4	taan4		上江taan4															
彈	daan6	ddaan6	~丸	~丸；上江ddaan6															
彈	daan4	taan4	~唱	~唱；上江taan4															
但	ddaan6	ddaan6																	
難	naan6		苦~	苦~															
難	naan4		困~	困~															
闌	laan4	laan4																	
巒	lun4		下江異讀	下江異讀															
巒	lin4	lin4																	
蘭	laan1		荷~	荷~															
蘭	lan4		~花	~花															
瀾	laan4	laan4																	
攔	laan4	laan4																	
欄	laan1	laan1																	
欄	laan4	laan4																	
鑽	dun3		下江異讀	下江異讀															
鑽	din3	tin4		上江tin4															
鑽	dun1		下江異讀	下江異讀															
鑽	din1	din1																	
餐	taan1	taan1																	
殘	taan4	taan4																	
跚	saan1	saan1																	
酸	slun1		下江異讀	下江異讀															
酸	slin1	slin1																	
珊	saan1	saan1																	
痠	slun1		下江異讀	下江異讀															
痠	slin1	slin1																	
姍	saan1	saan1																	
棺	gun1	gun1																	
奸	gaan1	gaan1																	
肝	gon1	gon1																	
竿	gon1	gon1																	
觀	gun3		道~	道~															
觀	gun1		~望	~望															
冠	gun3		~軍	~軍															
冠	gun1		衣~	衣~															
官	gun1	gun1																	
貫	gun3	gun3																	
倌	gun1	gun1																	
乾	gon1	gon1																	
干	gon3	gon3																	
刊	hon2	hon2																	
寬	fun1	fun1																	
看	hon3		~見	~見															
看	hon1		~守	~守															
歡	fun1	fun1																	
鼾	hon4	hon4																	
汗	hon6	hon6																	
桓	wun4	wun4																	
翰	hon6	hon6																	
院	jin6	jin6																	
寒	hon4	hon4																	
完	jin4	jin4																	
韓	hon4	hon4																	
丸	jin4	jin4																	
安	on1	on1																	
般	bbun1	bbun1																	
蹣	bun4	pun4		上江pun4															
盤	bun4	pun4		上江pun4															
饅	maan6	maan6																	
蔓	maan6	maan6																	
鰻	maan6	maan6																	
瞞	mun1	mun1																	
曼	maan6	maan6																	
拌	bun6	bbun6		上江bbun6															
潘	pun1	pun1																	
斷	ddun3		判~	判~															
斷	dun5		下江異讀：~絕	下江異讀：~絕															
斷	din5	tin5	~絕	~絕；上江tin5															
短	ddun3		下江異讀	下江異讀															
短	ddin2	ddin2																	
坦	taan2	taan2																	
坦	wun4	wun4																	
瘓	wun6	wun6																	
誕	ddaan3	ddaan3																	
袒	taan2	taan2																	
緞	ddun6		下江異讀	下江異讀															
緞	din6	ddin6		上江ddin6															
暖	nun5		下江異讀	下江異讀															
暖	nin5	nin5																	
懶	laan5	laan5																	
卵	lun5		下江異讀	下江異讀															
卵	lin5	lin5																	
散	slaan3		~佈	~佈															
散	slaan2		弄~	弄~															
算	slun3		下江異讀	下江異讀															
算	slin3	slin3																	
傘	slaan3	slaan3																	
管	gun2	gun2																	
稈	gon2	gon2																	
侃	hon2	hon2																	
款	fun2	fun2																	
棵	po1	po1																	
浣	wun6	wun6																	
旱	hon5	hon5																	
緩	wun6	wun6																	
粄	bbun6	bbun6																	
伴	bun6	bbun6		上江bbun6															
滿	mun5	mun5																	
旦	ddaan3	ddaan3																	
鍛	ddun6		下江異讀	下江異讀															
鍛	din6	ddin6		上江ddin6															
歎	taan3	taan3																	
炭	taan3	taan3																	
憚	daan6	ddaan6		上江ddaan6															
段	ddun6		下江異讀	下江異讀															
段	din6	ddin6		上江ddin6															
亂	lun6		下江異讀	下江異讀															
亂	lin6	lin6																	
爛	laan6	laan6																	
讚	daan3	daan3																	
贊	daan3	daan3																	
璨	taan2	taan2																	
燦	taan2	taan2																	
竄	cun3		下江異讀	下江異讀															
竄	cin3		下江又cun3	下江又cun3															
蒜	slun3		下江異讀	下江異讀															
蒜	slin3	slin3																	
鸛	gun3	gun3																	
杆	gon1	gon1																	
罐	gun3	gun3																	
館	gun2	gun2																	
灌	gun3	gun3																	
幹	gon3	gon3																	
岸	ngon6	ngon6																	
玩	waan2	waan2																	
玩	wun6	wun6																	
奐	wun6	wun6																	
喚	fun3	fun3																	
喚	wun6	wun6																	
漢	wun6	wun6																	
煥	wun6	wun6																	
換	wun6	wun6																	
悍	hon6	hon6																	
瀚	hon6	hon6																	
案	on3	on3																	
按	on2		打	打															
按	on3	on3																	
腕	wun2	wun2																	
惋	win2	win2																	
晏	aan3	aan3																	
半	bbun3	bbun3																	
絆	bun6	bbun6		上江bbun6															
叛	bun6	bbun6		上江bbun6															
畔	bun6	bbun6		上江bbun6															
漫	maan6	maan6																	
幔	maan6	maan6																	
判	pun3	pun3																	
胖	bbun3	bbun3																	
達	daat6	ddaat6		上江ddaat6															
獺	caat3	caat3																	
奪	dut6	dut6																	
奪	dit6	dit6																	
脫	tut3	tut3																	
脫	tit3	tit3																	
捺	naat6	naat6																	
撮	cit3	cit3																	
薩	slaat3	slaat3																	
聒	gut3	gut3																	
割	got3	got3																	
活	wut6	wut6																	
括	gut3	gut3																	
葛	got3	got3																	
闊	fut3	fut3																	
渴	hot3	hot3																	
豁	gut3	gut3																	
褐	hot3	hot3																	
遏	aat1	aat1																	
撥	bbut3	bbut3																	
跋	baat6	baat6																	
末	mut6	mut6																	
抹	maat3	maat3																	
抹	mut3	mut3																	
源	njin4	njin4																	
源	ngin4	ngin4																	
源	ngwin4		下江異讀：	下江異讀：															
源	win4	win4																	
元	win4	win4																	
阮	win4	win4																	
原	njin4	njin4																	
原	ngin4	ngin4																	
原	ngwin4		下江異讀：	下江異讀：															
原	win4	win4																	
言	njin4	njin4																	
掀	hin1	hin1																	
軒	hin1	hin1																	
喧	slun1		下江異讀	下江異讀															
喧	slin1	slin1																	
暄	slun1		下江異讀	下江異讀															
暄	slin1	slin1																	
鴛	win1	win1																	
焉	jin4	jin4																	
冤	win1	win1																	
怨	win3	win3																	
宛	win2	win2																	
蜿	wun1	wun1																	
園	win4	win4																	
援	wun6	wun6																	
轅	win4	win4																	
猿	win4	win4																	
袁	win4	win4																	
垣	wun4	wun4																	
藩	faan4	faan4																	
樊	faan4	faan4																	
繁	faan4	faan4																	
蟠	bun4	pun4		上江pun4															
番	pun1		~禺	~禺															
番	faan1	faan1																	
蕃	faan4	faan4																	
煩	faan4	faan4																	
反	fen2	fen2																	
反	faan2	faan2																	
翻	fen2	fen2																	
翻	faan2	faan2																	
堰	jin2	jin2																	
苑	win2	win2																	
鼴	jin6	jin6																	
婉	win2	win2																	
遠	win5	win5																	
阪	bbaan2	bbaan2																	
返	faan2	faan2																	
飯	faan6	faan6																	
挽	maan2		~救	~救															
挽	maan1		~回	~回															
輓	maan2	maan2																	
晚	maan5	maan5																	
圈	kwin1	kwin1																	
圈	kwen6		下江異讀：	下江異讀：															
圈	kun1		下江異讀：	下江異讀：															
圈	gwin1	異讀：		上江異讀：															
圈	kin1	kin1																	
建	gin3	gin3																	
券	gwin3	gwin3																	
券	gin3	gin3																	
勸	hin3	hin3																	
願	ngin6	ngin6																	
願	ngwin6		下江異讀	下江異讀															
願	win6	win6																	
憲	hin3	hin3																	
販	faan3	faan3																	
萬	maan6	maan6																	
健	kin6	gin6		上江gin6															
撅	kit3	kit3																	
蕨	kit3	kit3																	
闕	kit3	kit3																	
月	ngwit6	ngit6		上江ngit6															
月	wit6	wit6																	
歇	hit3	hit3																	
粵	wit6	wit6																	
曰	jit3	jit3																	
越	wit6	wit6																	
髮	faat3	faat3																	
發	faat3	faat3																	
罰	faat6	faat6																	
拔	baat6	bbaat6		上江bbaat6															
筏	faat6	faat6																	
伐	faat6	faat6																	
襪	mit6	mit6																	
竭	kit6	git6		上江git6															
訕	saan3	saan3																	
刪	saan1	saan1																	
關	gwan1	gwan1																	
關	gwaan1	gwaan1																	
姦	gaan1	gaan1																	
頑	ngaan4	ngaan4																	
顏	ngaan4	ngaan4																	
環	waan4	waan4																	
寰	waan4	waan4																	
鬟	waan4	waan4																	
還	waan4	waan4																	
灣	waan1	waan1																	
彎	waan1	waan1																	
斑	bbaan1	bbaan1																	
班	bbaan1	bbaan1																	
蠻	maan4	maan4																	
攀	paan1	paan1																	
撰	din2	din2																	
板	bbaan2	bbaan2																	
版	bbaan2	bbaan2																	
柵	saan1	saan1																	
慣	gwaan3	gwaan3																	
澗	gaan2	gaan2																	
諫	gaan3	gaan3																	
串	cin3	cin3																	
雁	ngaan6	ngaan6																	
患	waan6	waan6																	
慢	maan6	maan6																	
刷	set3	set3																	
刷	saat3	saat3																	
刮	gwaat3	gwaat3																	
瞎	hat6	hat6																	
舌	sip3	sip3																	
帕	paat3	paat3																	
斕	laan4	laan4																	
潺	saan4	saan4																	
山	saan1	saan1																	
閒	haan4	haan4																	
艱	gaan1	gaan1																	
湲	wun6	wun6																	
盞	zen1	zen1																	
盞	zaan2	zaan2																	
鏟	caan2	caan2																	
棧	caan6	zaan6		上江zaan6															
產	saan2	saan2																	
揀	gaan2	gaan2																	
簡	gaan2	gaan2																	
眼	ngaan5	ngaan5																	
限	haan6	haan6																	
綻	zaan6	zaan6																	
幻	waan6	waan6																	
瓣	baan6	bbaan6		上江bbaan6															
辦	baan6	bbaan6		上江bbaan6															
盼	paan3	paan3																	
札	zaat3	zaat3																	
紮	zaat3	zaat3																	
扎	zaat3	zaat3																	
察	caat3	caat3																	
煞	saat3	saat3																	
嘎	gaap3	gaap3																	
楔	sit3	sit3																	
頡	git3	git3																	
黠	hit3	hit3																	
猾	waat6	waat6																	
揠	ngaat3	ngaat3																	
軋	zaat3	zaat3																	
捌	bbaat3	bbaat3																	
八	bbaat3	bbaat3																	
連	lun4		下江異讀	下江異讀															
連	lin4	lin4																	
令	ling1		單位	單位															
令	ling6		命~	命~															
漣	lin4	lin4																	
煎	dun1		下江異讀	下江異讀															
煎	din1	din1																	
遷	tim1		下江異讀	下江異讀															
遷	tin1	tin1																	
詮	slun6		下江異讀	下江異讀															
詮	slin6	slin6																	
拴	slun4		下江異讀	下江異讀															
拴	slin4	slin4																	
銓	slun6		下江異讀	下江異讀															
銓	slin6	slin6																	
痊	slun4		下江異讀	下江異讀															
痊	slin4	slin4																	
全	tun4		下江異讀	下江異讀															
全	tin4	tin4																	
錢	tin4	tin4																	
泉	cun4		下江異讀	下江異讀															
泉	cin4	cin4																	
鮮	slin1	slin1																	
仙	slin1	slin1																	
宣	slun1		下江異讀	下江異讀															
宣	slin1	slin1																	
旋	slun6		下江異讀	下江異讀															
旋	slin6	slin6																	
專	zin1	zin1																	
氈	sin2	sin2																	
川	cun1		下江異讀	下江異讀															
川	cin1	cin1																	
穿	cun1		下江異讀	下江異讀															
穿	cin1	cin1																	
蟬	sim4	sim4																	
禪	sim4	sim4																	
扇	sin3	sin3																	
煽	sin3	sin3																	
船	sun4		下江異讀	下江異讀															
船	sin4	sin4																	
燃	jin4	jin4																	
然	jin4	jin4																	
嬛	waan4	waan4																	
娟	gwin1	gwin1																	
娟	gin1	gin1																	
筵	jin4	jin4																	
鳶	win1	win1																	
蜒	jin5	jin5																	
捐	gwin1	gwin1																	
捐	gin1	gin1																	
鉛	win4	win4																	
緣	win4	win4																	
沿	win4	win4																	
延	win4	win4																	
鞭	bbin1	bbin1																	
便	bin6	bbin4		上江bbin4															
平	bing4	ping4		上江ping4															
棉	min4	min4																	
綿	min4	min4																	
翩	pin1	pin1																	
篇	pin1	pin1																	
偏	pin1	pin1																	
扁	bben2	bben2																	
扁	pin1		~舟	~舟															
剪	din2	din2																	
翦	din2	din2																	
踐	tin3	tin3																	
雋	tin3	tin3																	
餞	caan6	zaan6		上江zaan6															
選	slun2		下江異讀	下江異讀															
選	slin2	slin2																	
蘚	slin2	slin2																	
闡	sim4	sim4																	
舛	cun2		下江異讀	下江異讀															
舛	cin2	cin2																	
喘	cun2		下江異讀	下江異讀															
喘	cin2	cin2																	
善	sun6		下江異讀	下江異讀															
善	sin6	sin6																	
軟	ngin5	ngin5																	
軟	ngwin5		下江異讀	下江異讀															
軟	win5	win5																	
遣	hin2	hin2																	
衍	jin4	jin4																	
演	jin5	jin5																	
緬	min5	min5																	
戀	lun2		下江異讀	下江異讀															
戀	lin2	lin2																	
箭	din3	din3																	
賤	tin6	din6		上江din6															
渲	slun1		下江異讀	下江異讀															
渲	slin1	slin1																	
線	slin3	slin3																	
顫	sun2		下江異讀	下江異讀															
顫	sin2	sin2																	
戰	zin3	zin3																	
擅	sun2		下江異讀	下江異讀															
擅	sin2	sin2																	
繕	sun6		下江異讀	下江異讀															
繕	sin6	sin6																	
絹	gwin1	gwin1																	
絹	gin1	gin1																	
譴	hin2	hin2																	
面	min1		形容詞	形容詞															
面	min6	min6																	
劣	lut3		下江異讀	下江異讀															
劣	lit3	lit3																	
冽	lit6	lit6																	
烈	lit6	lit6																	
裂	let6		下江異讀	下江異讀															
裂	lit6	lit6																	
絕	tut6		下江異讀	下江異讀															
絕	tit6	tit6																	
雪	slut3		下江異讀	下江異讀															
雪	slit3	slit3																	
薛	slut3		下江異讀	下江異讀															
薛	slit3	slit3																	
浙	zit3	zit3																	
拙	zit3	zit3																	
設	tit3	tit3																	
熱	njit6	njit6																	
悅	wit6	wit6																	
閱	wit6	wit6																	
滅	mit6	mit6																	
鏈	lun4		下江異讀	下江異讀															
鏈	lin4	lin4																	
傳	cun6		下江異讀：~記	下江異讀：~記															
傳	cin6		~記	~記															
傳	cun4		下江異讀：流~	下江異讀：流~															
傳	cin4		流~	流~															
纏	cun4		下江異讀	下江異讀															
纏	cin4	cin4																	
栓	slun6		下江異讀	下江異讀															
栓	slin6	slin6																	
騫	hin1	hin1																	
嫣	jin1	jin1																	
圓	win4	win4																	
捲	gwen2		下江異讀	下江異讀															
捲	gwin2	gwin2																	
捲	gwen2		下江異讀	下江異讀															
捲	gwin2	gwin2																	
捲	gin2	gin2																	
虔	kin4	kin4																	
蜷	gwin4	gwin4																	
蜷	gin4	gin4																	
鍵	kin6	gin6		上江gin6															
權	kin4	kin4																	
卷	gwin2	gwin2																	
卷	gin2	gin2																	
拳	kin4	kin4																	
展	sun2		下江異讀	下江異讀															
展	sin2	sin2																	
輾	sun2		下江異讀	下江異讀															
輾	sin2	sin2																	
轉	zun2		下江異讀：旋~	下江異讀：旋~															
轉	zin2		旋~	旋~															
轉	zun3		下江異讀：調~	下江異讀：調~															
轉	zin3		調~	調~															
轉	zin1	zin1																	
辨	bin6	bbin6		上江bbin6															
辯	ben6	ben6																	
辯	bin6	bbin6		上江bbin6															
冕	min5	min5																	
免	min5	min5																	
勉	min5	min5																	
件	kin5	gin5		上江gin5															
碾	ngen3		用輪子軋	用輪子軋															
碾	ngen2		輪子	輪子															
眷	gwin3	gwin3																	
眷	gin3	gin3																	
這	ze2	ze2																	
諺	ngin6	ngin6																	
諺	njin6	njin6																	
彥	ngin6	ngin6																	
彥	njin6	njin6																	
變	bbin3	bbin3																	
汴	bin6	bbin6		上江bbin6															
倦	kin6	gin6		上江gin6															
吶	naap6	naap6																	
哲	zit3	zit3																	
轍	cut3		下江異讀	下江異讀															
轍	cit3	cit3																	
撤	cut3		下江異讀	下江異讀															
撤	cit3	cit3																	
徹	cut3		下江異讀	下江異讀															
徹	cit3	cit3																	
澈	cut3		下江異讀	下江異讀															
澈	cit3	cit3																	
別	bit6	bbit6		上江bbit6															
杰	kit6	git6		上江git6															
傑	kit6	git6		上江git6															
癲	ddin1	ddin1																	
巔	ddin1	ddin1																	
顛	ddin1	ddin1																	
天	tin1	tin1																	
闐	dun4		下江異讀	下江異讀															
闐	din4	tin4		上江tin4															
田	din4	tin4		上江tin4															
佃	din4	tin4		上江tin4															
年	nin4	nin4																	
零	ling4	ling4																	
蓮	lun4		下江異讀	下江異讀															
蓮	lin4	lin4																	
憐	lun4		下江異讀	下江異讀															
憐	lin4	lin4																	
淺	tin2	tin2																	
箋	tin2	tin2																	
濺	tin3	tin3																	
仟	tim1	tim1																	
仟	tin1	tin1																	
阡	tim1	tim1																	
阡	tin1	tin1																	
千	tin1	tin1																	
前	tin5		~天	~天															
前	tin4		~面	~面															
先	slin1	slin1																	
肩	gin1	gin1																	
堅	gin1	gin1																	
涓	gwin1	gwin1																	
涓	gin1	gin1																	
鵑	gwin1	gwin1																	
鵑	gin1	gin1																	
縴	hin1	hin1																	
牽	hin1	hin1																	
妍	ngin4	ngin4																	
妍	njin4	njin4																	
研	ngen3		~磨	~磨															
研	ngin4		~究	~究															
研	njin4		~究	~究															
眩	win4	win4																	
縣	win6	win6																	
絃	win4	win4																	
懸	win4	win4																	
賢	jin4	jin4																	
弦	jin4	jin4																	
玄	win4	win4																	
燕	in3		~子	~子															
燕	jin3		~子	~子															
燕	jin1		~國	~國															
淵	win1	win1																	
咽	in1	in1																	
咽	jin1	jin1																	
煙	in1	in1																	
煙	jin1	jin1																	
邊	bbin1		~緣	~緣															
邊	bin6	bbin4	方位詞	方位詞；上江bbin4															
蝙	pin1	pin1																	
編	ben5	ben5																	
編	pin1	pin1																	
胼	pin1	pin1																	
眠	min4	min4																	
典	ddin2	ddin2																	
腆	tin2	din2		上江din2															
靦	min2	min2																	
繭	gaan2	gaan2																	
犬	fin2	fin2																	
顯	hin2	hin2																	
宴	jin3	jin3																	
匾	bben2	bben2																	
辮	bbin1	bbin1																	
唸	ddin1	ddin1																	
奠	din6	ddin6		上江ddin6															
電	din6	ddin6		上江ddin6															
殿	din6	ddin6		上江ddin6															
甸	din6	ddin6		上江ddin6															
澱	din6	ddin6		上江ddin6															
練	lun6		下江異讀	下江異讀															
練	lin6	lin6																	
鍊	lun6		下江異讀	下江異讀															
鍊	lin6	lin6																	
薦	tun3		下江異讀	下江異讀															
薦	tin3	tin3																	
倩	cim3	cim3																	
荐	tun3		下江異讀	下江異讀															
荐	tin3	tin3																	
見	gin3	gin3																	
硯	jin6	jin6																	
絢	fin3	fin3																	
炫	ngwin6		下江異讀	下江異讀															
炫	ngin6	ngin6																	
炫	jin6	jin6																	
現	ngwin6		下江異讀	下江異讀															
現	ngin6	ngin6																	
現	jin6	jin6																	
嚥	jin3	jin3																	
嚥	in3	in3																	
遍	pin3	pin3																	
麵	min6	min6																	
片	pen3	pen3																	
片	pen1		特指小片	特指小片															
片	pong1		特指大片	特指大片															
鐵	tit3	tit3																	
跌	ddit3	ddit3																	
迭	dip6	dip6																	
迭	dit6	ddit6		上江ddit6															
捏	nik1	nik1																	
節	dit3	dit3																	
癤	dit3	dit3																	
竊	cut3		下江異讀	下江異讀															
竊	cit3	cit3																	
沏	tai3	tai3																	
截	tit6	dit6		上江dit6															
訣	kwit3	kwit3																	
訣	kit3	kit3																	
桔	gat1	gat1																	
結	git3	git3																	
鍥	kit3	kit3																	
抉	kwit3	kwit3																	
抉	kit3	kit3																	
潔	git3	git3																	
缺	kwit3	kwit3																	
缺	kit3	kit3																	
決	kwit3	kwit3																	
決	kit3	kit3																	
血	fit3	fit3																	
頁	jip6	jip6																	
穴	wit6	wit6																	
噎	at1		白讀	白讀															
癟	bit3	bbit3	訓讀	訓讀；上江bbit3															
篾	mit6	mit6																	
蔑	mit6	mit6																	
瞥	bbit3	bbit3																	
刀	ddooau1	ddou1		上江ddou1															
滔	tooau1	tou1		上江tou1															
絛	tooau1	tou1		上江tou1															
叨	tooau1	tou1		上江tou1															
綢	cau4	cau4																	
掏	dooau4	tou4		上江tou4															
逃	dooau4	tou4		上江tou4															
桃	dooau4	tou4		上江tou4															
啕	dou4	tou4		上江tou4															
濤	dou4	tou4		上江tou4															
萄	dooau4	tou4		上江tou4															
撈	leoi1	lui1		上江lui1															
撈	looau1	lou1		上江lou1															
牢	looau4	lou4		上江lou4															
勞	looau4	lou4		上江lou4															
糟	dooau1	dou1		上江dou1															
槽	tooau4	tou4		上江tou4															
遭	dooau1	dou1		上江dou1															
操	tooau1	tou1		上江tou1															
嘈	tooau4	tou4		上江tou4															
曹	tooau4	tou4		上江tou4															
搔	slooau1	slou1		上江slou1															
騷	slooau1	slou1		上江slou1															
膏	gooau1	gou1		上江gou1															
高	gooau1	gou1		上江gou1															
羔	gooau1	gou1		上江gou1															
篙	gooau1	gou1		上江gou1															
咎	gau3	gau3																	
熬	ngooau6	ngou6		上江ngou6															
翱	ngooau4	ngou4		上江ngou4															
遨	jiu1	jiu1																	
敖	ngooau4	ngou4		上江ngou4															
螯	ngooau4	ngou4		上江ngou4															
撓	njaau1		白讀	白讀															
撓	naau4	naau4																	
蒿	gooau2	gou2		上江gou2															
號	hooau6	hou6		上江hou6															
豪	hooau4	hou4		上江hou4															
毫	hooau4	hou4		上江hou4															
褒	bbau1	bbau1																	
袍	booau4	pou4		上江pou4															
毛	mooau4	mou4	毛髮	毛髮；上江mou4															
毛	mooau1	mou1	毛~蟲	毛~蟲；上江mou1															
髦	mooau4	mou4		上江mou4															
擣	ddooau2	ddou2		上江ddou2															
島	ddooau2	ddou2		上江ddou2															
倒	ddooau2	ddou2		上江ddou2															
禱	ddooau2	ddou2		上江ddou2															
套	tooau3	tou3		上江tou3															
討	tooau2	tou2		上江tou2															
道	dooau6	ddou6		上江ddou6															
稻	dooau6	ddou6		上江ddou6															
腦	nooau5	nou5		上江nou5															
惱	nooau5	nou5		上江nou5															
潦	leu4	leu4																	
潦	keu4	keu4																	
潦	liu4	liu4																	
老	looau5	lou5		上江lou5															
棗	dooau2	dou2		上江dou2															
藻	dooau2	dou2		上江dou2															
蚤	dooau2	dou2		上江dou2															
早	dooau2	dou2		上江dou2															
澡	dooau2	dou2		上江dou2															
草	tooau2	tou2		上江tou2															
造	looau6	lou6	「一~」：收穫一次	「一~」：收穫一次；上江lou6															
造	tooau6	dou6	製~	製~；上江dou6															
掃	slooau6		一~棍	一~棍															
掃	slooau3	slou3		上江slou3															
燥	tooau3	tou3		上江tou3															
嫂	slooau2	slou2		上江slou2															
考	haau2	haau2																	
好	hooau3	hou3	愛~	愛~；上江hou3															
好	hooau2	hou2	~壞	~壞；上江hou2															
浩	hooau6	hou6		上江hou6															
襖	ooau3	ou3		上江ou3															
燠	ooau3	ou3		上江ou3															
懊	ooau3	ou3		上江ou3															
寶	bbooau2	bbou2		上江bbou2															
堡	bbooau2	bbou2		上江bbou2															
保	bbooau2	bbou2		上江bbou2															
葆	bbooau2	bbou2		上江bbou2															
褓	bbooau2	bbou2		上江bbou2															
抱	booau5	pou5		上江pou5															
到	ddooau3	ddou3		上江ddou3															
悼	dooau6	ddou6		上江ddou6															
蹈	dooau6	ddou6		上江ddou6															
導	dooau6	ddou6		上江ddou6															
盜	dooau6	ddou6		上江ddou6															
躁	dooau3		下江異讀	下江異讀															
躁	tooau3	tou3		上江tou3															
糙	tooau3	tou3		上江tou3															
噪	tooau3	tou3		上江tou3															
告	gooau3	gou3		上江gou3															
靠	kaau3	kaau3																	
傲	ngooau6	ngou6		上江ngou6															
奧	ooau3	ou3		上江ou3															
澳	ooau3	ou3		上江ou3															
報	bbooau3	bbou3		上江bbou3															
暴	bou6	bbou6		上江bbou6															
曝	bou6	bbou6		上江bbou6															
瀑	bou6	bbou6		上江bbou6															
帽	mooau6	mou6		上江mou6															
冒	mooau6	mou6		上江mou6															
嘲	ciu4	ciu4																	
嘲	zaau1	zaau1																	
啁	zaau1	zaau1																	
嘮	caau1	caau1																	
抓	zok3	zok3																	
鈔	caau1	caau1																	
耖	caau3	caau3																	
抄	caau1	caau1																	
巢	caau4	caau4																	
梢	sleu1	sleu1																	
梢	saau1	saau1																	
交	gaau1	gaau1																	
蛟	gaau	gaau																	
教	gaau3	gaau3																	
咬	ngaau5	ngaau5																	
郊	gaau1	gaau1																	
膠	gaau1	gaau1																	
跤	gaau1	gaau1																	
敲	haau1	haau1																	
哮	haau1	haau1																	
餚	ngaau4	ngaau4																	
淆	ngaau4	ngaau4																	
肴	ngaau4	ngaau4																	
胞	bbaau1	bbaau1																	
苞	bbaau1	bbaau1																	
包	bbaau1	bbaau1																	
跑	paau2	paau2																	
炮	paau3	paau3																	
咆	paau1	paau1																	
茅	maau4	maau4																	
泡	bbok1		白讀	白讀															
泡	paau1	paau1																	
拋	paau1	paau1																	
爪	njaau6		手忙腳亂	手忙腳亂															
爪	njaau2	njaau2																	
炒	caau2	caau2																	
攪	geu2		白讀	白讀															
攪	gaau2	gaau2																	
絞	gaau2	gaau2																	
狡	gaau2	gaau2																	
巧	haau2	haau2																	
飽	bbaau2	bbaau2																	
鮑	bbaau1	bbaau1																	
卯	maau5	maau5																	
鬧	naau6	naau6																	
罩	zaau3	zaau3																	
濯	cok6	zok6		上江zok6															
縐	zau3	zau3																	
稍	saau2	saau2																	
覺	gak6		~察	~察															
覺	gaau3		睡~	睡~															
較	gaau3	gaau3																	
酵	haau1	haau1																	
窖	gaau3	gaau3																	
樂	ngaak6		音~	音~															
樂	lok6		快~	快~															
孝	haau3	haau3																	
校	gaau3		~對	~對															
校	haau6		學~	學~															
效	haau6	haau6																	
豹	bbaau3	bbaau3																	
爆	bbaau3	bbaau3																	
貌	maau6	maau6																	
皰	bbaau3	bbaau3																	
燎	liu4	liu4																	
蕉	diu1	diu1																	
焦	diu1	diu1																	
椒	diu1	diu1																	
憔	diu1	diu1																	
樵	diu1	diu1																	
消	sliu1	sliu1																	
宵	sliu1	sliu1																	
逍	sliu1	sliu1																	
哨	saau3	saau3																	
霄	sliu1	sliu1																	
銷	sliu1	sliu1																	
硝	sliu1	sliu1																	
昭	ziu1	ziu1																	
招	jeu6	jeu6																	
招	jaau6	jaau6																	
招	ziu1	ziu1																	
韶	siu4	siu4																	
燒	siu1	siu1																	
饒	njiu4	njiu4																	
蟯	njiu4	njiu4																	
蹺	keu1	keu1																	
要	iu1		下江異讀：~求	下江異讀：~求															
要	jiu1		~求	~求															
要	iu3		下江異讀：重~	下江異讀：重~															
要	jiu3		重~	重~															
腰	iu1		下江異讀	下江異讀															
腰	jiu1	jiu1																	
遙	jiu4	jiu4																	
瑤	jiu4	jiu4																	
搖	ngeu4	ngeu4																	
陶	dooau4	tou4		上江tou4															
謠	jiu4	jiu4																	
窯	gooau1	gou1		上江gou1															
姚	jiu6	jiu6																	
飆	bbiu1	bbiu1																	
標	bbiu1	bbiu1																	
瓢	biu4	biu4																	
飄	piu1	piu1																	
漂	piu1	piu1																	
瞟	beu4	peu4		上江peu4															
瞟	biu4	piu4		上江piu4															
翹	ciu6	ziu6	連~：中藥名	連~：中藥名；上江ziu6															
翹	hiu1		~起	~起															
悄	tiu2	tiu2																	
小	sliu2	sliu2																	
沼	ciu6	ziu6		上江ziu6															
紹	ciu6	ziu6		上江ziu6															
少	siu3		~年	~年															
少	siu2		多~	多~															
擾	jeu2	jeu2																	
繞	njiu4	njiu4																	
眇	miu2	miu2																	
渺	miu2	miu2																	
吵	caau2	caau2																	
