id	ini	fn	pt	middeng	middiao	midini	midkaihe	midshe	midyun	单字	IPA	注释
415	p	u	22	三	平	敷	合		虞	孵	pu22	孵小鸡
416	f	u	52	三	平	敷	合		虞	麩	fu52	麦麸
417	f	u	52	三	上	敷	合		虞	撫	fu52	抚养
418	f	u	33	三	去	敷	合		虞	赴	fu33	奔赴；赴汤蹈火
419	f	u	342	三	平	奉	合		虞	符	fu342	符合
420	f	u	342	三	平	奉	合		虞	扶	fu342	扶手
421	f	u	342	三	平	奉	合		虞	芙	fu342	芙蓉
422	f	u	22	三	上	奉	合		虞	父	fu22	父亲
423	f	u	22	三	上	奉	合		虞	腐	fu22	豆腐
424	f	u	22	三	上	奉	合		虞	輔	fu22	辅助
425	f	u	22	三	去	奉	合		虞	附	fu22	附近
426	m	u	13	三	平	微	合		虞	無	mu13	没有；无中生有
427	m	o	22	三	平	微	合		虞	巫	mo22	巫婆
428	m	o	22	三	平	微	合		虞	誣	mo22	诬告
429	m	u	13	三	上	微	合		虞	武	mu13	武力
430	m	u	55	三	上	微	合		虞	舞	mu55	跳舞
431	m	u	13	三	上	微	合		虞	侮	mu13	侮辱
432	m	u	13	三	上	微	合		虞	鵡	mu13	鹦鹉
433	m	u	22	三	去	微	合		虞	務	mu22	任务
434	m	u	22	三	去	微	合		虞	霧	mu22	大雾
435	l	ɔy	13	三	去	來	合		虞	屢	lɔy13	屡教不改
436	tʃʰ	oi	52	三	平	清	合		虞	趨	tʃʰoi52	趋势
437	tʃʰ	ɔy	55	三	上	清	開		虞	取	tʃʰɔy55	取得
438	tʃʰ	ɔy	55	三	上	清	合		虞	娶	tʃʰɔy55	嫁娶
438	tʃʰ	ɐu	55	三	上	清	合		虞	娶	tʃʰɐu55	嫁娶
439	tʃʰ	ɔy	33	三	去	清	合		虞	趣	tʃʰɔy33	兴趣
440	tʃ	ɔy	22	三	上	從	合		虞	聚	tʃɔy22	聚会
441	ʃ	oi	52	三	平	心	合		虞	須	ʃoi52	必须
442	ʃ	ɐu	52	三	平	心	合		虞	鬚	ʃɐu52	胡须
443	ʃ	oi	52	三	平	心	合		虞	需	ʃoi52	需要
444	tʃ	ok	022	三	去	邪	合		虞	續	tʃok2	继续
445	tʃʰ	y	52	三	平	知	合		虞	誅	tʃʰy52	天诛地灭
446	tʃ	y	52	三	平	知	合		虞	蛛	tʃy52	蜘蛛
447	tʃ	y	52	三	平	知	合		虞	株	tʃy52	守株待兔
448	tʃ	y	22	三	去	知	合		虞	駐	tʃy22	驻扎
449	tʃ	y	33	三	去	知	合		虞	註	tʃy33	注释
450	tʃ	y	342	三	平	澄	合		虞	厨	tʃy342	厨房
451	tʃ	y	13	三	上	澄	合		虞	柱	tʃy13	柱子
452	tʃ	y	22	三	去	澄	合		虞	住	tʃy22	住宿
454	ʃ	ɐu	55	三	去	生	合		虞	數	ʃɐu55	数星星
455	ʃ	ɐu	13	三	去	生	合		虞	數	ʃɐu13	数学
456	tʃ	y	52	三	平	章	合		虞	朱	tʃy52	姓
457	tʃ	y	52	三	平	章	合		虞	硃	tʃy52	朱砂
458	tʃ	y	52	三	平	章	合		虞	珠	tʃy52	珍珠
459	tʃ	y	55	三	上	章	合		虞	主	tʃy55	主人
460	tʃ	y	33	三	去	章	合		虞	注	tʃy33	注意
461	tʃ	y	33	三	去	章	合		虞	蛀	tʃy33	虫蛀
462	tʃ	y	33	三	去	章	合		虞	鑄	tʃy33	铸铁
464	ʃ	y	52	三	平	書	合		虞	輸	ʃy52	输赢
465	ʃ	y	52	三	平	書	合		虞	輸	ʃy52	运输
466	ʃ	y	342	三	平	禪	合		虞	殊	ʃy342	特殊
467	ʃ	y	22	三	上	禪	合		虞	豎	ʃy22	横竖
468	tʃ	y	22	三	去	禪	合		虞	樹	tʃy22	树木
469		y	13	三	平	日	合		虞	儒	y13	儒家
470		y	13	三	上	日	合		虞	乳	y13	乳房
471	kʰ	ɔy	52	三	平	見	合		虞	拘	kʰɔy52	拘留
472	k	ɔy	22	三	平	見	合		虞	俱	kɔy22	俱乐部
473	k	ɔy	55	三	上	見	合		虞	矩	kɔy55	规矩
474	k	ɔy	33	三	去	見	合		虞	句	kɔy33	句子
475	kʰ	ɔy	52	三	平	溪	合		虞	區	kʰɔy52	地区
476	kʰ	ɔy	52	三	平	溪	合		虞	驅	kʰɔy52	驱动；先驱
477	k	ɔy	22	三	去	群	合		虞	具	kɔy22	具体；家具
478	k	ɔy	22	三	去	群	合		虞	懼	kɔy22	恐惧
479		y	22	三	平	疑	合		虞	愚	y22	愚蠢
480		y	22	三	平	疑	合		虞	娱	y22	娱乐
481		y	22	三	去	疑	合		虞	遇	y22	遇见
482		y	22	三	去	疑	合		虞	寓	y22	寓言
483		y	52	三	平	影	合		虞	迂	y52	迂回
484		ɔy	52	三	平	雲	合		虞	于	ɔy52	姓
484		y	52	三	平	雲	合		虞	于	y52	姓
485		y	13	三	上	雲	合		虞	雨	y13	下雨
486		y	13	三	上	雲	合		虞	宇	y13	宇宙
487		y	13	三	上	雲	合		虞	禹	y13	大禹
488		y	13	三	上	雲	合		虞	羽	y13	羽毛
489		u	22	三	去	雲	合		虞	芋	u22	芋头
490		y	22	三	平	以	合		虞	愉	y22	愉快
491		y	22	三	上	以	合		虞	愈	y22	愈加；病愈
492		y	22	三	去	以	合		虞	喻	y22	比喻
493		y	22	三	去	以	合		虞	裕	y22	富裕
494	ŋ	œŋ	22	一	平	端	開		咍	獃	ŋœŋ22	发呆
495	t	ai	33	一	去	端	開		咍	戴	tai33	戴帽
496	tʰ	ui	52	一	平	透	開		咍	胎	tʰui52	双胞胎
497	tʰ	ai	33	一	去	透	開		咍	態	tʰai33	态度
498	tʰ	ai	33	一	去	透	開		咍	貸	tʰai33	贷款
499	t	ui	342	一	平	定	開		咍	臺	tui342	台湾
500	t	ui	342	一	平	定	開		咍	苔	tui342	青苔
501	t	ui	342	一	平	定	開	蟹	咍	抬	tui342	担抬，两个人抬
502	t	ui	22	一	上	定	開		咍	待	tui22	等待
504	t	ui	22	一	去	定	開		咍	代	tui22	代表
505	t	oi	22	一	去	定	開		咍	袋	toi22	口袋
506	n	ai	13	一	上	泥	開		咍	乃	nai13	人名用字
507	l	oi	22	一	去	泥	開		咍	耐	loi22	耐心
508	l	oi	342	一	平	來	開		咍	來	loi342	过来
509	tʃ	oi	52	一	平	精	開		咍	災	tʃoi52	水灾
510	tʃ	oi	33	一	去	精	開		咍	栽	tʃoi33	栽种
511	tʃ	oi	55	一	上	精	開		咍	宰	tʃoi55	宰相
512	tʃ	oi	33	一	去	精	開		咍	載	tʃoi33	满载
513	tʃ	oi	33	一	去	精	開		咍	再	tʃoi33	再来
514	tʃ	oi	33	一	去	精	開		咍	載	tʃoi33	年载
515	tʃʰ	ai	52	一	平	清	開		咍	猜	tʃʰai52	猜谜
516	tʃʰ	ai	55	一	上	清	開		咍	踩	tʃʰai55	踩死
517	tʃʰ	oi	55	一	上	清	開		咍	彩	tʃʰoi55	彩色
518	tʃʰ	ɔy	55	一	上	清	開		咍	採	tʃʰɔy55	采摘；采集
519	tʃʰ	oi	55	一	上	清	開		咍	睬	tʃʰoi55	理睬
520	tʃʰ	oi	33	一	去	清	開		咍	菜	tʃʰoi33	青菜
521	tʃ	oi	342	一	平	從	開		咍	才	tʃoi342	天才；才气
522	tʃ	oi	342	一	平	從	開		咍	材	tʃoi342	材料
523	tʃ	oi	342	一	平	從	開		咍	財	tʃoi342	发财
524	tʃ	oi	342	一	平	從	開		咍	裁	tʃoi342	裁缝
525	tʃ	oi	342	一	平	從	開		咍	纔	tʃoi342	刚才
526	tʃ	oi	22	一	上	從	開		咍	在	tʃoi22	现在
527	tʃ	oi	33	一	去	精	開		咍	載	tʃoi33	载重
528	ʃ	oi	52	一	平	心	開		咍	腮	ʃoi52	腮红
529	ʃ	oi	52	一	平	心	開		咍	鰓	ʃoi52	鱼鳃
530	ʃ	oi	33	一	去	心	開		咍	賽	ʃoi33	比赛
531	k	oi	52	一	平	見	開		咍	該	koi52	应该
532	k	oi	55	一	上	見	開		咍	改	koi55	修改
533	kʰ	oi	33	一	去	見	開		咍	概	kʰoi33	大概
534	kʰ	oi	33	一	去	見	開		咍	溉	kʰoi33	灌溉
535	h	oi	52	一	平	溪	開		咍	開	hoi52	开门
536	h	oi	55	一	上	溪	開		咍	凱	hoi55	凯旋
537	kʰ	oi	33	一	去	溪	開		咍	慨	kʰoi33	感慨
538	kʰ	ɐt	055	一	入	溪	開		德	咳	kʰɐt5	咳嗽
539	ŋ	oi	22	一	去	疑	開		咍	礙	ŋoi22	妨碍
540	h	oi	55	一	上	曉	開		咍	海	hoi55	大海
541	h	ai	342	一	平	匣	開		咍	孩	hai342	孩子
542	h	oi	22	一	上	匣	開		咍	亥	hoi22	辛亥革命
543		oi	52	一	平	影	開		咍	哀	oi52	悲哀
544		oi	52	一	平	影	開		咍	埃	oi52	尘埃
545		oi	33	一	去	影	開		咍	愛	oi33	喜爱
546	p	ui	33	一	去	幫	開		泰	貝	pui33	宝贝
547	pʰ	ui	33	一	去	滂	開		泰	沛	pʰui33	充沛
548	t	ai	33	一	去	端	開		泰	帶	tai33	鞋带
549	tʰ	ai	33	一	去	透	開		泰	太	tʰai33	太阳
550	tʰ	ai	33	一	去	透	開		泰	泰	tʰai33	泰山
551	t	ai	22	一	去	定	開		歌	大	tai22	大小
552	l	oi	22	一	去	泥	開		泰	奈	loi22	无奈
553	l	ai	13	一	去	來	開		泰	賴	lai13	无赖
553	l	ai	22	一	去	來	開		泰	賴	lai22	无赖
554	l	at	033	一	去	來	開		泰	癩	lat3	癞头
555	tʃʰ	oi	33	一	去	清	開		泰	蔡	tʃʰoi33	姓
556	k	oi	33	一	去	見	開		泰	蓋	koi33	盖子
557	kʰ	oi	33	一	去	見	開		泰	丐	kʰoi33	乞丐
558	ŋ	ai	22	一	去	疑	開		泰	艾	ŋai22	艾草
559	h	oi	22	一	去	匣	開		泰	害	hoi22	害人
561	p	ai	33	二	去	幫	開		皆	拜	pai33	礼拜；拜佛
562	p	ai	342	二	平	並	開		皆	排	pai342	排队
563	m	ai	342	二	平	明	開		皆	埋	mai342	埋葬
564	tʃ	ai	52	二	平	莊	開		皆	齋	tʃai52	吃斋
565	tʃ	ai	342	二	平	崇	開		皆	豺	tʃai342	豺狼
566	k	ai	52	二	平	見	開		皆	皆	kai52	皆大欢喜
567	k	ai	52	二	平	見	開		皆	階	kai52	台阶
568	k	ai	33	二	去	見	開		皆	介	kai33	介绍
569	k	ai	33	二	去	見	開		皆	界	kai33	世界
570	k	ai	33	二	去	見	開		皆	芥	kai33	芥菜
571	k	ai	33	二	去	見	開		皆	尬	kai33	尴尬
572	k	ai	33	二	去	見	開		皆	疥	kai33	疥疮
573	k	ai	33	二	去	見	開		皆	届	kai33	应届
574	k	ai	33	二	去	見	開		皆	戒	kai33	戒指
575	h	ai	52	二	平	溪	開		皆	揩	hai52	揩油
576	k	ai	52	二	上	溪	開		皆	楷	kai52	楷书
577	h	ai	342	二	平	匣	開		皆	諧	hai342	和谐
579	h	ai	22	二	去	匣	開		皆	械	hai22	机械
580	ŋ	ai	22	二	平	影	開		皆	挨	ŋai22	挨近
581	p	ai	55	二	上	幫	開		佳	擺	pai55	摇摆
582	pʰ	ai	33	二	去	滂	開		佳	派	pʰai33	派出所
583	p	ai	342	二	平	並	開		佳	牌	pai342	牌坊
584	p	ai	342	四	平	並	開	蟹	佳	箄	pai342	竹排
585	p	a	22	二	上	並	開		佳	罷	pa22	罢工
586	p	ai	22	二	去	並	開		佳	稗	pai22	稗子
587	m	ai	13	二	上	明	開		佳	買	mai13	买进
588	m	ai	22	二	去	明	開		佳	賣	mai22	卖掉
589	n	ai	13	二	上	娘	開		佳	奶	nai13	奶奶
590	tʃ	ai	33	二	去	莊	開		佳	債	tʃai33	还债
591	tʃʰ	a	52	二	平	初	開		佳	釵	tʃʰa52	宝钗；钗子
592	tʃʰ	ai	52	二	平	初	開		麻	差	tʃʰai52	出差
593	tʃ	ai	342	二	平	崇	開		佳	柴	tʃai342	火柴
594	ʃ	ai	52	二	平	生	開		佳	篩	ʃai52	米筛
595	ʃ	a	55	二	上	生	開		佳	灑	ʃa55	洒水
596	ʃ	ai	33	二	去	生	開		佳	曬	ʃai33	晒谷
597	k	ai	52	二	平	見	開		佳	佳	kai52	佳节
598	k	ai	52	二	平	見	開		佳	街	kai52	大街
599	k	ai	55	二	上	見	開		佳	解	kai55	讲解
600	k	ai	55	二	去	見	開		佳	懈	kai55	松懈
601	ŋ	ai	342	二	平	疑	開		佳	涯	ŋai342	天涯
602	ŋ	ai	342	二	平	疑	開		佳	崖	ŋai342	悬崖
603	ŋ	ai	342	二	平	疑	開		佳	捱	ŋai342	捱苦，捱打
604	h	ai	342	二	平	匣	開		佳	鞋	hai342	布鞋
605	k	ai	55	二	上	見	開		佳	解	kai55	理解（知道，懂了）
606	h	ai	13	二	上	匣	開		佳	蟹	hai13	螃蟹
607		ai	55	二	上	影	開		佳	矮	ai55	高矮
608	p	ai	22	二	去	並	開		夬	敗	pai22	失败
609	m	an	22	二	去	明	開		夬	邁	man22	迈步
610	tʃ	ai	22	二	去	崇	開		夬	寨	tʃai22	山寨
611	p	ɐi	33	三a	去	幫	開		祭	蔽	pɐi33	隐蔽
612	p	ɐi	22	三a	去	並	開		祭	弊	pɐi22	作弊
613	p	ai	22	三a	去	並	開		祭	幣	pai22	人民币
614	p	ɐi	22	三a	去	並	開		祭	斃	pɐi22	枪毙
615	l	ai	22	三	去	來	開		祭	例	lai22	例子
616	l	ɐi	22	三	去	來	開		祭	厲	lɐi22	厉害
617	l	ai	22	三	去	來	開		祭	勵	lai22	鼓励
618	tʃ	ai	33	三	去	精	開		祭	祭	tʃai33	祭祀
619	tʃ	ai	33	三	去	精	開		祭	際	tʃai33	国际
620	tʃ	ai	33	三	去	澄	開		祭	滯	tʃai33	停滞
621	tʃ	ai	33	三	去	章	開		祭	制	tʃai33	制度
622	tʃ	ai	33	三	去	章	開		祭	製	tʃai33	制造
623	ʃ	ai	33	三	去	書	開		祭	世	ʃai33	世界
624	ʃ	ai	33	三	去	書	開		祭	勢	ʃai33	势力
625	ʃ	ai	22	三	去	禪	開		祭	誓	ʃai22	发誓
626	ʃ	ai	22	三	去	禪	開		祭	逝	ʃai22	逝去，逝世
627	ŋ	ai	22	三a	去	疑	開		祭	藝	ŋai22	艺术
628	pʰ	ɐi	52	四	平	幫	開		齊	蓖	pʰɐi52	蓖麻
629	p	ɐi	33	四	去	幫	開		齊	閉	pɐi33	关闭
630	p	ai	52	四	平	滂	開		齊	批	pai52	批评
631	m	ai	342	四	平	明	開		齊	迷	mai342	迷路
632	m	ai	13	四	上	明	開		齊	米	mai13	大米
633	m	ai	342	四	平	明	開		齊	謎	mai342	谜语
634	t	ai	52	四	平	端	開		齊	低	tai52	高低
635	t	ai	342	三	平	禪	開		齊	堤	tai342	河堤
636	t	ai	55	四	上	端	開		齊	底	tai55	水底
637	t	ai	55	四	上	端	開		齊	抵	tai55	抵押
638	t	ai	33	四	去	端	開		齊	帝	tai33	皇帝
639	t	ai	33	四	去	端	開		齊	蒂	tai33	瓜蒂，并蒂莲
640	tʰ	ai	52	四	平	透	開		齊	梯	tʰai52	楼梯
641	tʰ	ai	55	四	上	透	開		齊	體	tʰai55	身体
642	tʰ	ai	33	四	去	透	開		齊	替	tʰai33	代替
643	tʰ	ai	55	四	上	透	開		齊	涕	tʰai55	鼻涕
644	tʰ	ai	33	四	去	透	開		齊	剃	tʰai33	剃头
645	t	ai	342	四	平	定	開		齊	題	tai342	题目
646	t	ai	342	四	平	定	開		齊	提	tai342	提问
647	t	ai	342	四	平	定	開		齊	蹄	tai342	猪蹄
648	t	ai	342	四	平	定	開		齊	啼	tai342	鸡啼
649	t	ai	13	四	上	定	開		齊	弟	tai13	弟弟
650	t	ai	22	四	去	定	開		齊	第	tai22	第一
651	t	ai	22	四	去	定	開		齊	遞	tai22	传递
652	n	ai	342	四	平	泥	開		齊	泥	nai342	水泥
653	l	ai	342	四	平	來	開		齊	犁	lai342	犁地
654	l	ai	342	四	平	來	開		齊	黎	lai342	黎明；姓
655	l	ai	13	四	上	來	開		齊	禮	lai13	礼貌
656	l	ai	22	四	去	來	開		齊	麗	lai22	美丽
657	t	ai	22	四	去	來	開		齊	隸	tai22	奴隶；隶属
658	l	ɐi	342	三	去	來	開		齊	莉	lɐi342	茉莉
659	tʃ	ai	52	四	上	精	開		齊	擠	tʃai52	拥挤
660	tʃ	ai	33	四	去	精	開		齊	濟	tʃai33	经济
661	tʃʰ	ai	52	四	平	清	開		齊	妻	tʃʰai52	妻子
662	tʃʰ	ai	33	四	去	清	開		齊	砌	tʃʰai33	砌墙
663	tʃ	ai	342	四	平	從	開		齊	齊	tʃai342	整齐
664	tʃ	ɐi	342	四	平	從	開		齊	臍	tʃɐi342	肚脐
665	tʃ	ai	52	四	去	從	開		齊	劑	tʃai52	药剂
666	ʃ	ai	52	四	平	心	開		齊	西	ʃai52	东西南北
667	tʃʰ	ai	52	四	平	心	開		齊	棲	tʃʰai52	栖息，两栖
668	ʃ	ai	52	四	平	心	開		齊	犀	ʃai52	犀牛
669	ʃ	ai	55	四	上	心	開		齊	洗	ʃai55	洗衣服
670	ʃ	ai	33	四	去	心	開		齊	細	ʃai33	粗细；大细
671	ʃ	ai	33	四	去	心	開		齊	婿	ʃai33	女婿
672	k	ai	52	四	平	見	開	蟹	齊	雞	kai52	公鸡
674	k	ai	33	四	去	見	開		齊	計	kai33	会计
675	k	ai	33	四	去	見	開		齊	繼	kai33	继续
676	h	ai	22	四	去	匣	開		齊	繫	hai22	联系
677	k	ai	33	四	去	見	開		齊	髻	kai33	发髻
678	kʰ	ai	52	四	平	溪	開		齊	溪	kʰai52	小溪
679	kʰ	ai	55	四	上	溪	開		齊	啓	kʰai55	启发
680	kʰ	ai	33	四	去	溪	開		齊	契	kʰai33	地契
681	ŋ	ai	22	四	平	疑	開		齊	倪	ŋai22	姓
682	h	ai	22	四	去	匣	開		齊	系	hai22	系统；中文系
684	tʃ	i	13	四	去	匣	開		齊	係	tʃi13	是
685	p	ui	52	一	平	幫	合		灰	杯	pui52	茶杯
686	p	ui	33	一	去	幫	合		灰	輩	pui33	长辈
687	p	ui	22	一	去	幫	合		灰	背	pui22	背书
690	pʰ	ui	33	一	去	滂	合		灰	配	pʰui33	分配
691	p	ui	342	一	平	並	合		灰	培	pui342	培训
692	p	ui	342	一	平	並	合		灰	陪	pui342	陪伴
693	p	ui	342	一	平	並	合		灰	賠	pui342	赔钱
694	p	ui	342	一	平	並	合		灰	裴	pui342	姓
695	p	ui	13	一	上	並	合		灰	倍	pui13	倍数
696	pʰ	ui	33	一	去	並	合		灰	佩	pʰui33	佩服
697	p	ui	33	一	去	幫	合		灰	背	pui33	后背
699	m	ui	342	一	平	明	合		灰	梅	mui342	梅花
700	m	ui	342	一	平	明	合		灰	枚	mui342	一枚
701	m	ui	342	一	平	明	合		灰	媒	mui342	媒人
702	m	ui	342	一	平	明	合		灰	煤	mui342	煤矿
703	m	ui	342	一	平	明	合		灰	玫	mui342	玫瑰
704	m	ui	342	一	平	明	合		灰	莓	mui342	草莓
705	m	ui	13	一	上	明	合		灰	每	mui13	每天
706	m	ui	22	一	去	明	合		灰	妹	mui22	妹妹
707	m	ɐi	22	一	去	明	合		灰	昧	mɐi22	拾金不昧
708	t	oi	52	一	平	端	合		灰	堆	toi52	堆放
709	t	oi	33	一	去	端	合		灰	對	toi33	对错
710	tʰ	oi	52	一	平	透	合		灰	推	tʰoi52	推动
711	tʰ	oi	55	一	上	透	合		灰	腿	tʰoi55	腿部
712	tʰ	oi	33	一	去	透	合		灰	退	tʰoi33	退后
713	t	oi	22	一	去	定	合		灰	隊	toi22	队伍
714	n	oi	22	一	去	泥	合		灰	内	noi22	内外
715	l	oi	342	一	平	來	合		灰	雷	loi342	雷公；姓
716	l	oi	22	一	去	來	合		灰	累	loi22	极困；劳累
717	tʃʰ	oi	52	一	平	清	合		灰	催	tʃʰoi52	催眠
718	tʃʰ	oi	52	一	平	清	合		灰	崔	tʃʰoi52	姓
719	tʃ	oi	22	一	上	從	合		灰	罪	tʃoi22	犯罪
720	ʃ	oi	33	一	去	心	合		灰	碎	ʃoi33	破碎
721	kʰ	uɐi	52	一	平	溪	合		灰	盔	kʰuɐi52	头盔
722	k	uɐi	342	一	平	溪	合		灰	魁	kuɐi342	魁悟
723	f	ui	52	一	平	溪	合		灰	恢	fui52	恢复
724	kʰ	uai	33	一	去	溪	合		灰	塊	kʰuai33	块状
726	f	ui	52	一	平	曉	合		灰	灰	fui52	灰色
727	kʰ	ui	13	一	上	曉	合		灰	賄	kʰui13	贿赂
728	f	ui	33	一	上	曉	合		灰	悔	fui33	后悔
729	f	ui	33	一	去	曉	合		灰	晦	fui33	晦气
730		ui	342	一	平	匣	合		灰	回	ui342	回去
731		ui	342	一	平	匣	合		灰	茴	ui342	茴香
732		ui	342	一	上	匣	合		灰	匯	ui342	汇报
733	kʰ	ui	33	一	去	匣	合		灰	潰	kʰui33	溃疡
734		ui	52	一	平	影	合		灰	煨	ui52	煨番薯
735	tʰ	ɐn	33	一	去	透	合		泰	蜕	tʰɐn33	蜕变
736	tʰ	ui	33	一	去	定	合		泰	兑	tʰui33	兑换
737	tʃ	oi	33	一	去	精	合		泰	最	tʃoi33	最好
738		ui	13	一	去	匣	合		泰	會	ui13	会不会
739	kʰ	ui	13	一	去	見	合		泰	劊	kʰui13	刽子手
740	kʰ	ui	13	一	去	見	合		泰	檜	kʰui13	秦桧
741	ŋ	oi	22	一	去	疑	合		泰	外	ŋoi22	外面
742		ui	22	一	去	匣	合		泰	會	ui22	会计
743		ui	22	一	去	匣	合		泰	會	ui22	开会
744		ui	22	一	去	匣	合		泰	繪	ui22	绘画
745	k	uai	52	二	平	見	合		皆	乖	kuai52	小孩听话
746	k	uai	33	二	去	見	合		皆	怪	kuai33	奇怪
747		uai	342	二	平	匣	合		皆	懷	uai342	胸怀
748		uai	342	二	平	匣	合		皆	槐	uai342	槐树
749		uai	342	二	平	匣	合		皆	淮	uai342	淮河
750		uai	22	二	去	匣	合		皆	壞	uai22	好坏
751	k	uai	55	二	上	見	合	蟹	佳	拐	kuai55	拐卖
752	k	ua	33	二	去	見	合		佳	掛	kua33	挂钩
753	k	ua	33	二	去	見	合		佳	卦	kua33	卜卦；八卦
754		uai	52	二	平	曉	合		佳	歪	uai52	歪斜
755		ua	22	二	去	匣	合		佳	畫	ua22	油画
756		ua	52	二	平	影	合		麻	蛙	ua52	青蛙
757	f	ai	33	二	去	溪	合		夬	快	fai33	快点；快车
758	f	ai	33	二	去	溪	合		夬	筷	fai33	筷子
759		ua	22	二	去	匣	合		夬	話	ua22	说话
760	tʃʰ	oi	33	三	去	清	合		祭	脆	tʃʰoi33	干脆
761	ʃ	oi	33	三	去	心	合		祭	歲	ʃoi33	万岁
762	tʃ	ɔy	22	三	去	章	合		祭	贅	tʃɔy22	入赘
763	ʃ	oi	33	三	去	書	合		祭	税	ʃoi33	税收
764	k	uɐi	33	三b	去	見	合		祭	鱖	kuɐi33	鳜鱼
765		uɐi	22	三b	去	見	合		祭	衛	uɐi22	卫生
766		ioi	22	三	去	以	合		祭	鋭	ioi22	尖锐
767	f	ɐi	33	三	去	非	合		廢	廢	fɐi33	废品
768	f	ɐi	33	三	去	敷	合		廢	肺	fɐi33	猪肺
769	p	ui	22	三	去	奉	合		廢	吠	pui22	狗叫、狗吠
771	k	uɐi	52	四	平	見	合		齊	圭	kuɐi52	人名用字
772	k	uɐi	52	四	平	見	合		齊	閨	kuɐi52	闺房
773	k	uɐi	33	四	去	見	合		齊	桂	kuɐi33	桂花
774	k	uɐi	342	四	平	溪	合		齊	奎	kuɐi342	人名用字
775	k	uɐi	342	四	平	匣	合	蟹	齊	携	kuɐi342	携带
776		uɐi	22	四	去	匣	合		齊	惠	uɐi22	优惠
777		uɐi	33	四	去	匣	合		齊	慧	uɐi33	智慧
778	p	ɐi	52	三b	平	幫	開		支	碑	pɐi52	石碑
779	p	ɐi	52	三a	平	幫	開		支	卑	pɐi52	卑鄙
780	p	ɐi	55	三b	上	幫	開		支	彼	pɐi55	彼此
781	p	ɐi	55	三a	上	幫	開		支	俾	pɐi55	俾使
782	p	ɐi	33	三a	去	幫	開		支	臂	pɐi33	手臂
783	pʰ	ɐi	52	三b	平	滂	開		支	披	pʰɐi52	披上
785	p	ɐi	342	三b	平	並	開		支	皮	pɐi342	果皮
786	p	ɐi	342	三b	平	並	開		支	疲	pɐi342	疲劳
787	p	ɐi	342	三a	平	並	開		支	脾	pɐi342	脾气
788	p	ɐi	22	三b	上	並	開		支	被	pɐi22	被动
789	p	ɐi	22	三a	上	並	開		支	婢	pɐi22	婢女
790	p	ɐi	13	三b	上	並	開		支	被	pɐi13	棉被
791	p	ɐi	22	三a	去	並	開		支	避	pɐi22	避开
792	m	ɐi	22	三b	平	明	開		支	糜	mɐi22	糜烂；粥
793	m	ɐi	22	三a	平	明	開		支	彌	mɐi22	弥补
794	l	ɐi	342	三	平	來	開		支	離	lɐi342	离别
796	l	ɐi	52	三	平	來	開		支	璃	lɐi52	玻璃
797	l	ai	22	三	去	來	開		支	荔	lai22	荔枝
798	l	ɐi	342	三	平	來	開		支	離	lɐi342	离开
799	tʃʰ	i	55	三	上	精	開		支	紫	tʃʰi55	紫色
800	tʃʰ	i	55	三	平	清	開		支	雌	tʃʰi55	雌雄
801	tʃʰ	ɐi	55	三	上	清	開		支	此	tʃʰɐi55	此地
802	tʃʰ	i	33	三	去	清	開		支	刺	tʃʰi33	鱼刺
803	ʃ	i	52	三	平	心	開		支	斯	ʃi52	斯大林
804	ʃ	i	52	三	平	心	開		支	撕	ʃi52	撕破
805	ʃ	ai	33	三	上	心	開		支	璽	ʃai33	玉玺
806	ʃ	ai	55	三	上	心	開		支	徙	ʃai55	迁徙
807	tʃʰ	i	33	三	去	心	開		支	賜	tʃʰi33	赏赐
808	tʃ	i	52	三	平	知	開		支	知	tʃi52	知道
809	tʃ	i	52	三	平	知	開		支	蜘	tʃi52	蜘蛛
810	tʃ	i	33	三	去	知	開		支	智	tʃi33	智慧
811	tʃ	i	342	三	平	澄	開		支	池	tʃi342	池塘
812	tʃ	i	342	三	平	澄	開		支	馳	tʃi342	奔驰
813	ʃ	ai	52	二	平	生	開		佳	篩	ʃai52	筛子
814	tʃ	i	52	三	平	章	開		支	支	tʃi52	支持
815	tʃ	i	52	三	平	章	開		支	枝	tʃi52	荔枝
816	tʃ	i	52	三	平	章	開		支	肢	tʃi52	四肢
817	tʃ	i	55	三	上	章	開		支	紙	tʃi55	白纸
818	tʃ	i	33	三	上	章	開		支	只	tʃi33	只有
819	tʃʰ	i	55	三	上	昌	開		支	侈	tʃʰi55	奢侈
821	ʃ	i	52	三	平	書	開		支	施	ʃi52	施肥
822	tʃʰ	i	33	三	去	書	開		支	翅	tʃʰi33	鱼翅
823	tʃ	i	342	三	平	禪	開		支	匙	tʃi342	钥匙；匙羹
824	ʃ	i	13	三	上	禪	開		支	是	ʃi13	是不是
825	tʃ	i	13	三	上	禪	開		支	氏	tʃi13	姓氏
826	ʃ	i	22	三	去	禪	開		支	豉	ʃi22	豆豉
827		i	342	三	平	日	開		支	兒	i342	儿童
828		i	13	三	上	日	開		支	爾	i13	尔虞我诈
829	k	ɐi	33	三b	去	見	開		支	寄	kɐi33	寄信
830	k	ɐi	13	三a	上	溪	開		支	企	kɐi13	企业
831	k	ɐi	342	三b	平	群	開		支	奇	kɐi342	奇怪
832	k	ɐi	342	三b	平	群	開		支	騎	kɐi342	骑马
833	k	ɐi	342	三a	平	群	開		支	岐	kɐi342	岐山
