聲	呼	等	韻	調	組	攝	單字	多音	罕度	檢	注释	聲母	韻母	聲調	IPA	次 聲母	次 韻母	次 聲調	新註
來	開	四	蕭	平	來	效	寮	0	2	0									
心	開	四	蕭	平	精	效	蕭	0	1	0		θ	iu	52	θiu52				
心	開	四	蕭	平	精	效	艘	0	0	0		θ	ou	44	θou44				
							艘					l	ou	44	lou44				
心	開	四	蕭	平	精	效	簫	0	1	0		θ	iu	52	θiu52				
見	開	四	蕭	平	見	效	驍	0	2	0									
見	開	四	蕭	平	見	效	澆	0	0	0		ŋ	iu	24	ŋiu24				
見	開	四	蕭	平	見	效	邀	0	0	0		j	iu	52	jiu52				
疑	開	四	蕭	平	見	效	堯	0	2	0		ŋ	iu	231	ŋiu231				
疑	開	四	蕭	平	見	效	僥	1	1	1	僬僥，短人，西南夷別名								
見	開	三	蕭	上	見	效	僥	1	1	1	僥倖	h	iu	44	hiu44				
端	開	四	蕭	上	端	效	鳥	0	0	0		n	iu	24	niu24				
定	開	四	蕭	上	端	效	掉	0	0	0		t	iu	213	tiu213				
定	開	四	蕭	上	端	效	窕	0	2	0									
來	開	四	蕭	上	來	效	了	0	0	0		l	iu	24	liu24				
見	開	四	蕭	上	見	效	繳	0	0	0		k	iu	44	kiu44				
見	開	四	蕭	上	見	效	皎	0	2	0									
曉	開	四	蕭	上	影	效	曉	0	0	0		h	iu	44	hiu44				
影	開	四	蕭	上	影	效	杳	0	2	0		m	iu	35	miu35				
影	開	四	蕭	上	影	效	窈	0	2	0									
端	開	四	蕭	去	端	效	弔	0	0	0									
端	開	四	蕭	去	端	效	釣	0	0	0		t	iu	35	tiu35				
透	開	四	蕭	去	端	效	眺	0	2	0		ʃ	iu	213	ʃiu213				
泥	開	四	蕭	去	端	效	尿	0	0	0		n	iu	213	niu213				
心	開	四	蕭	去	精	效	嘯	0	1	0									
見	開	四	蕭	去	見	效	激	0	0	0		k	ek	5	kek5				
見	開	四	蕭	去	見	效	叫	0	0	0		k	iu	35	kiu35				
溪	開	四	蕭	去	見	效	竅	0	1	0		kʰ	iu	35	kʰiu35				
端	開	一	歌	平	端	果	多	0	0	0		t	ɔ	52	tɔ52				
透	開	一	歌	平	端	果	他	0	0	0		tʰ	a	52	tʰa52				
透	開	一	歌	平	端	果	它	0	0	0		tʰ	a	52	tʰa52				
定	開	一	歌	平	端	果	跎	0	2	0									
定	開	一	歌	平	端	果	陀	0	2	0		t	ɔ	231	tɔ231				
定	開	一	歌	平	端	果	佗	0	2	0									
定	開	一	歌	平	端	果	沱	0	2	0									
定	開	一	歌	平	端	果	駝	0	0	0		t	ɔ	231	tɔ231				
定	開	一	歌	平	端	果	馱	0	1	0		t	ɔ	231	tɔ231				
泥	開	一	歌	平	端	果	挪	0	0	0		n	ɔ	213	nɔ213				
泥	開	一	歌	上	端	果	那	1	0	1	那個	n	a	35	na35				
泥	開	一	歌	平	端	果	那	1	0	1	那姓								
來	開	一	歌	平	來	果	囉	1	1	1	囉嗦	l	ɔ	52	lɔ52				
							囉	1	1	1	嘍囉	l	ɔ	231	lɔ231				
來	開	一	歌	平	來	果	蘿	0	0	0		l	ɔ	231	lɔ231				
來	開	一	歌	平	來	果	羅	0	0	0		l	ɔ	231	lɔ231				
來	開	一	歌	平	來	果	儸	0	3	0									
來	合	一	歌	平	來	果	騾	0	0	0		l	ɔ	231	lɔ231				
來	開	一	歌	平	來	果	籮	0	0	0		l	ɔ	231	lɔ231				
來	開	一	歌	平	來	果	鑼	0	0	0		l	ɔ	231	lɔ231				
來	合	一	歌	平	來	果	螺	0	0	0		l	ɔ	231	lɔ231				
清	開	一	歌	平	精	果	蹉	0	2	0									
清	開	一	歌	平	精	果	磋	0	2	0									
清	開	一	歌	平	精	果	搓	0	1	0		tʰ	ɔ	52	tʰɔ52				
心	開	一	歌	平	精	果	獻	0	0	0		j	in	35	jin35				
心	開	一	歌	平	精	果	娑	0	2	0									
心	合	一	歌	平	精	果	莎	1	2	1	莎草								
							莎	1	2	1	莎士比亞	ʃ	a	52	ʃa52				
心	合	一	歌	平	精	果	梭	0	1	0		θ	ɔ	52	θɔ52				
							梭					ʃ	ɔ	52	ʃɔ52				
見	開	一	歌	平	見	果	柯	0	2	0									
見	合	一	歌	平	見	果	過	0	0	0		k	ɔ	35	kɔ35				
影	合	一	歌	平	影	果	渦	1	1	1	漩渦	v	ɔ	52	vɔ52				
見	合	一	歌	平	見	果	渦	1	1	1	渦河								
見	開	一	歌	平	見	果	哥	0	0	0		k	ɔ	52	kɔ52				
見	合	一	歌	平	見	果	鍋	0	0	0		k	ɔ	52	kɔ52				
見	開	一	歌	平	見	果	歌	0	0	0		k	ɔ	52	kɔ52				
見	合	一	歌	平	見	果	戈	0	1	0		k	ɔ	52	kɔ52				
見	開	一	歌	平	見	果	戕	0	2	0									
見	開	三	歌	平	見	果	迦	0	2	0									
溪	開	一	歌	平	見	果	軻	0	2	0									
溪	合	一	歌	平	見	果	課	0	0	0		kʰ	ɔ	35	kʰɔ35				
溪	合	一	歌	平	見	果	蝌	0	1	0		f	ɔ	52	fɔ52				
溪	合	一	歌	平	見	果	稞	0	2	0									
溪	合	一	歌	平	見	果	科	0	0	0		f	ɔ	52	fɔ52				
疑	合	一	歌	平	見	果	訛	0	1	0		ŋ	ɔ	231	ŋɔ231				
疑	開	一	歌	平	見	果	峨	0	2	0									
疑	開	一	歌	平	見	果	蛾	0	0	0		ŋ	ɔ	231	ŋɔ231				
疑	開	一	歌	平	見	果	哦	0	2	1	吟哦								
疑	開	一	歌	平	見	果	俄	0	1	0		ŋ	ɔ	231	ŋɔ231				
疑	開	一	歌	平	見	果	鵝	0	0	0		ŋ	ɔ	231	ŋɔ231				
疑	開	一	歌	平	見	果	娥	0	2	0		ŋ	ɔ	231	ŋɔ231				
曉	開	一	歌	平	影	果	呵	0	1	0									
曉	合	三	歌	平	影	果	靴	0	1	0		h	œ	52	hœ52				
匣	開	一	歌	平	影	果	何	0	0	0		h	ɔ	231	hɔ231				
匣	開	一	歌	平	影	果	蚵	0	3	0									
匣	開	一	歌	平	影	果	苛	0	1	0			ɔ	52	ʔɔ52				
匣	開	一	歌	平	影	果	荷	1	0	1	荷花		ɔ	52	ʔɔ52				
匣	開	一	歌	上	影	果	荷	1	0	1	負荷	h	ɔ	35	hɔ35				
匣	合	一	歌	平	影	果	和	1	0	1	和諧	v	ɔ	231	vɔ231				
匣	合	一	歌	去	影	果	和	1	0	1	唱和	h	ɔ	35	hɔ35				
匣	開	一	歌	平	影	果	河	0	0	0		h	ɔ	231	hɔ231				
匣	合	一	歌	平	影	果	禾	0	0	0		v	ɔ	231	vɔ231				
-	-	-	-	-	-	-	啊	0	0	0			a	44	ʔa44				
影	開	一	歌	平	影	果	阿	0	0	1	阿諛奉承		ɔ	52	ʔɔ52				
幫	開	一	歌	平	幫	果	波	0	0	0		p	ɔ	52	pɔ52				
並	開	一	歌	平	幫	果	婆	0	0	0		p	ɔ	231	pɔ231				
明	開	一	歌	平	幫	果	摩	0	0	0		m	ɔ	52	mɔ52				
明	開	一	歌	平	幫	果	魔	0	0	0		m	ɔ	231	mɔ231				
明	開	一	歌	平	幫	果	磨	1	0	0		m	ɔ	231	mɔ231				
明	開	一	歌	去	幫	果	磨	1	0	0		m	ɔ	213	mɔ213				
滂	開	一	歌	平	幫	果	坡	0	0	0		pʰ	ɔ	52	pʰɔ52				
滂	開	一	歌	平	幫	果	頗	0	1	0		pʰ	ɔ	44	pʰɔ44				
滂	開	一	歌	平	幫	果	玻	0	0	0		p	ɔ	52	pɔ52				
群	開	三	歌	平	見	果	伽	1	2	1	伽藍								
							伽	1	2	1	瑜伽								
群	開	三	歌	平	見	果	茄	1	0	1	茄瓜	k	ɛ	231	kɛ231				
見	開	二	麻	平	見	假	茄	1	0	1	雪茄								
群	開	三	歌	平	見	果	枷	0	1	0		k	a	52	ka52				
端	合	一	歌	上	端	果	朵	0	0	0		t	ɔ	44	tɔ44				
透	合	一	歌	上	端	果	妥	0	0	0		tʰ	ɔ	44	tʰɔ44				
透	合	一	歌	上	端	果	橢	0	1	0		tʰ	ɔ	44	tʰɔ44				
定	合	一	歌	上	端	果	惰	0	0	0		t	ɔ	213	tɔ213				
定	開	一	歌	上	端	果	舵	0	1	0		t	ɔ	24	tɔ24				
泥	開	一	歌	上	端	果	娜	1	1	1	婀娜								
							娜	1	1	1	安娜								
來	合	一	歌	上	來	果	裸	0	1	0		l	ɔ	44	lɔ44				
精	開	一	歌	上	精	果	左	0	0	0		t	ɔ	44	tɔ44				
從	合	一	歌	上	精	果	坐	0	0	0		θ	ɔ	24	θɔ24				
心	合	一	歌	上	精	果	瑣	0	1	0		θ	ɔ	44	θɔ44				
心	合	一	歌	上	精	果	鎖	0	0	0		θ	ɔ	44	θɔ44				
見	合	一	歌	上	見	果	粿	0	2	0									
見	合	一	歌	上	見	果	裹	0	0	0		k	ɔ	44	kɔ44				
見	合	一	歌	上	見	果	果	0	0	0		k	ɔ	44	kɔ44				
溪	開	一	歌	上	見	果	可	1	0	1	可以	h	ɔ	44	hɔ44				
							可	1	0	1	可汗								
溪	開	一	歌	上	見	果	坷	0	1	0		h	ɔ	44	hɔ44				
溪	合	一	歌	上	見	果	顆	0	0	0		l	ɔ	44	lɔ44				
疑	開	一	歌	上	見	果	我	0	0	0		ŋ	ɔ	24	ŋɔ24				
曉	合	一	歌	上	影	果	火	0	0	0		f	ɔ	44	fɔ44				
匣	合	一	歌	上	影	果	禍	0	0	0		v	ɔ	24	vɔ24				
幫	開	一	歌	上	幫	果	跛	1	1	0		p	ɔ	44	pɔ44				
							跛	1	1	1	跛咗								
幫	開	三	支B	去	幫	止	跛	1	1	1	站立時重心偏於某一足上								
幫	開	一	歌	上	幫	果	簸	0	1	0		p	ɔ	52	pɔ52				簸箕
							簸					p	ɔ	35	pɔ35				顛簸
並	開	一	歌	上	幫	果	爸	0	0	0		p	a	52	pa52				
明	開	一	歌	上	幫	果	麼	0	0	0		m	ɔ	52	mɔ52				
透	開	一	歌	去	端	果	拖	0	0	0		tʰ	ɔ	52	tʰɔ52				
透	合	一	歌	去	端	果	唾	0	1	0		ʃ	ui	231	ʃui231				
來	開	一	歌	去	來	果	邏	0	1	0									
精	合	一	歌	去	精	果	挫	0	1	0		tʰ	ɔ	35	tʰɔ35				
精	開	一	歌	去	精	果	佐	0	2	0		t	ɔ	44	tɔ44				
從	合	一	歌	去	精	果	座	0	0	0		θ	ɔ	213	θɔ213				
見	開	一	歌	去	見	果	個	0	0	0		k	ɔ	35	kɔ35				
疑	開	一	歌	去	見	果	餓	0	0	0		ŋ	ɔ	213	ŋɔ213				
疑	合	一	歌	去	見	果	臥	0	0	0		ŋ	ɔ	213	ŋɔ213				
曉	合	一	歌	去	影	果	貨	0	0	0		f	ɔ	35	fɔ35				
匣	開	一	歌	去	影	果	賀	0	0	0		h	ɔ	213	hɔ213				
幫	開	一	歌	去	幫	果	播	0	0	0		p	ɔ	35	pɔ35				
並	開	一	歌	去	幫	果	縛	0	1	0		f	u	231	fu231				
滂	開	一	歌	去	幫	果	破	0	0	0		pʰ	ɔ	35	pʰɔ35				
心	開	三	麻	平	精	假	些	0	0	0		θ	ɛ	52	θɛ52				
知	開	三	麻	平	知	假	爹	0	0	0		t	ɛ	52	tɛ52				
澄	開	二	麻	平	知	假	茶	0	0	0		tʃ	a	231	tʃa231				
莊	開	二	麻	平	莊	假	渣	0	0	0		tʃ	a	52	tʃa52				
崇	開	二	麻	平	莊	假	槎	0	2	0									
生	開	二	麻	平	莊	假	鯊	0	2	0									
生	開	二	麻	平	莊	假	砂	0	1	0		ʃ	a	52	ʃa52				
生	開	二	麻	平	莊	假	紗	0	0	0		ʃ	a	52	ʃa52				
生	開	二	麻	平	莊	假	沙	0	0	0		ʃ	a	52	ʃa52				
章	開	三	麻	平	章	假	遮	0	0	0		tʃ	ɛ	52	tʃɛ52				
書	開	三	麻	平	章	假	奢	0	1	0		tʃʰ	ɛ	52	tʃʰɛ52				
日	開	三	陽	入	日	宕	若	1	0	1	假若	ŋ	ɛk	212	ŋɛk212				
日	開	三	麻	上	日	假	若	1	0	1	般若								
見	開	二	麻	平	見	假	加	0	0	0		k	a	52	ka52				
見	合	二	麻	平	見	假	瓜	0	0	0		k	ua	52	kua52				
見	開	二	麻	平	見	假	嘉	0	0	0		k	a	52	ka52				
見	開	二	麻	平	見	假	家	1	0	1	家人	k	a	52	ka52				
							家	1	0	1	曹大家								
溪	合	二	麻	平	見	假	跨	0	0	0		kʰ	ua	52	kʰua52				
溪	合	二	麻	平	見	假	夸	0	0	0		kʰ	ua	52	kʰua52				
溪	合	二	麻	平	見	假	誇	0	0	0									
疑	開	二	麻	平	見	假	芽	0	0	0		ŋ	a	231	ŋa231				
疑	開	二	麻	平	見	假	呀	0	0	0									
疑	開	二	麻	平	見	假	牙	0	0	0		ŋ	a	231	ŋa231				
疑	開	二	麻	平	見	假	枒	0	3	0									
曉	合	二	麻	平	影	假	譁	0	0	0									
曉	合	二	麻	平	影	假	花	0	0	0		f	a	52	fa52				
匣	開	二	麻	平	影	假	遐	0	2	0		h	a	231	ha231				
匣	合	二	麻	平	影	假	樺	0	1	0		v	a	231	va231				
匣	合	二	麻	平	影	假	划	1	0	1	划船	v	a	52	va52				
							划	1	0	1	划算	v	a	213	va213				
匣	開	二	麻	平	影	假	瑕	0	2	0									
匣	開	二	麻	平	影	假	蝦	1	0	1	蝦仁	h	a	52	ha52				
							蝦	1	0	1	蝦蟆								
匣	開	二	麻	平	影	假	霞	0	0	0		h	a	231	ha231				
匣	合	二	麻	平	影	假	華	1	0	1	中華	v	a	231	va231				
匣	合	二	麻	去	影	假	華	1	0	1	華山								
曉	合	二	麻	平	影	假	華	1	0	1	春華秋實	f	a	52	fa52				
							阿	0	0	1	阿伯		a	44	ʔa44				
影	開	二	麻	平	影	假	椏	0	2	0		ŋ	a	52	ŋa52				
影	合	二	麻	平	影	假	窪	0	1	0		v	a	52	va52				
影	開	二	麻	平	影	假	丫	0	2	0			a	52	ʔa52				
以	開	三	麻	平	以	假	斜	0	0	0		θ	ɛ	231	θɛ231				
以	開	三	麻	平	以	假	椰	0	1	0		j	ɛ	231	jɛ231				
以	開	三	麻	平	以	假	邪	0	0	0		θ	ɛ	231	θɛ231				
以	開	三	麻	平	以	假	耶	0	2	0									
幫	開	二	麻	平	幫	假	巴	0	0	0		p	a	52	pa52				
幫	開	二	麻	平	幫	假	笆	0	1	0		p	a	52	pa52				
幫	開	二	麻	平	幫	假	芭	0	1	0		p	a	52	pa52				
並	開	二	麻	平	幫	假	杷	0	2	0		p	a	231	pa231				
並	開	二	麻	平	幫	假	琶	0	2	0		p	a	231	pa231				
並	開	二	麻	平	幫	假	爬	0	0	0		p	a	231	pa231				
明	開	二	麻	平	幫	假	麻	0	0	0		m	a	231	ma231				
明	開	二	麻	平	幫	假	蟆	0	1	0									
明	開	二	麻	平	幫	假	痲	0	3	0									
滂	開	二	麻	平	幫	假	吧	1	0	1	酒吧								
							吧	1	0	1	語助詞								
精	開	三	麻	上	精	假	姐	0	0	0		t	ɛ	44	tɛ44				
心	開	三	麻	上	精	假	瀉	0	0	0		θ	ɛ	35	θɛ35				
心	開	三	麻	上	精	假	寫	0	0	0		θ	ɛ	44	θɛ44				
徹	開	二	麻	上	知	假	奼	0	2	0									
生	合	二	麻	上	莊	假	傻	0	0	0		ʃ	ɔ	213	ʃɔ213				
章	開	三	麻	上	章	假	者	0	0	0		tʃ	ɛ	44	tʃɛ44				
常	開	三	麻	上	章	假	社	0	0	0		ʃ	ɛ	24	ʃɛ24				
書	開	三	麻	上	章	假	捨	0	0	0		ʃ	ɛ	44	ʃɛ44				
書	開	三	麻	去	章	假	舍	1	0	1	宿舍	ʃ	ɛ	35	ʃɛ35				
書	開	三	麻	上	章	假	舍	1	0	1	舍生取義	ʃ	ɛ	44	ʃɛ44				
日	開	三	麻	上	日	假	惹	0	0	0		ȵ	ɛ	24	ȵɛ24				
見	合	二	麻	上	見	假	寡	0	1	0		k	ua	44	kua44				
見	開	二	麻	上	見	假	假	1	0	1	假如	k	a	44	ka44				
見	開	二	麻	去	見	假	假	1	0	1	放假	k	a	44	ka44				
疑	開	二	麻	上	見	假	雅	0	0	0		ŋ	a	24	ŋa24				
疑	合	二	麻	上	見	假	瓦	0	0	0		ŋ	a	24	ŋa24				
匣	合	二	麻	上	影	假	踝	0	2	0									
匣	開	二	麻	上	影	假	夏	0	0	0		h	a	213	ha213				
匣	開	二	麻	上	影	假	廈	0	0	0		ʃ	a	44	ʃa44				
匣	開	二	麻	去	影	假	下	1	0	1	下面	h	a	24	ha24				
匣	開	二	麻	上	影	假	下	1	0	1	打一下	h	a	24	ha24				
影	開	二	麻	上	影	假	啞	1	0	1	聾啞	ŋ	a	44	ŋa44				
影	開	二	麻	去	影	假	啞	1	0	1	嘔啞								
影	開	二	庚	入	影	梗	啞	1	0	1	啞然而笑								
以	開	三	麻	上	以	假	冶	0	0	0									
以	開	三	麻	上	以	假	也	0	0	0		j	ɛ	44	jɛ44				
幫	開	二	麻	上	幫	假	把	0	0	0		p	a	44	pa44				
明	開	二	麻	上	幫	假	罵	0	0	0		m	a	213	ma213				
明	開	二	麻	上	幫	假	碼	0	0	0		m	a	24	ma24				
明	開	二	麻	上	幫	假	馬	0	0	0		m	a	24	ma24				
精	開	三	麻	去	精	假	借	0	0	0		t	ɛ	35	tɛ35				
從	開	三	麻	去	精	假	藉	0	2	0		θ	ek	2	θek2				
心	開	三	麻	去	精	假	卸	0	0	0		θ	ɛ	35	θɛ35				
邪	開	三	麻	去	精	假	榭	0	2	0									
邪	開	三	麻	去	精	假	謝	0	0	0		θ	ɛ	213	θɛ213				
知	開	二	麻	去	知	假	吒	1	2	1	哪吒								
							吒	1	2	1	叱吒								
徹	開	二	麻	去	知	假	詫	0	2	0									
莊	開	二	麻	去	莊	假	詐	0	1	0		tʃ	a	35	tʃa35				
莊	開	二	麻	去	莊	假	榨	0	0	0		tʃ	a	35	tʃa35				
崇	開	二	麻	去	莊	假	乍	0	1	0		tʃ	a	213	tʃa213				
章	開	三	麻	去	章	假	蔗	0	1	0		tʃ	ɛ	35	tʃɛ35				
章	開	三	麻	去	章	假	炙	0	2	0		tʃ	ek	5	tʃek5				
昌	開	三	麻	去	章	假	斥	0	0	0		tʃʰ	ek	5	tʃʰek5				
書	開	三	麻	去	章	假	赦	0	1	0		ʃ	ɛ	35	ʃɛ35				
見	開	二	麻	去	見	假	價	0	0	0		k	a	35	ka35				
見	開	二	麻	去	見	假	嫁	0	0	0		k	a	35	ka35				
見	開	二	麻	去	見	假	駕	0	0	0		k	a	35	ka35				
見	開	二	麻	去	見	假	架	0	0	0		k	a	35	ka35				
疑	開	二	麻	去	見	假	訝	0	1	0									
曉	開	二	麻	去	影	假	嚇	0	0	0		h	ak	34	hak34				
曉	開	二	麻	去	影	假	唬	0	1	0									
曉	合	二	麻	去	影	假	化	0	0	0		f	a	35	fa35				
匣	開	二	麻	去	影	假	暇	0	1	0		h	a	231	ha231				
影	開	二	麻	平	影	假	鴉	0	0	0			a	52	ʔa52				
以	開	三	麻	去	以	假	夜	0	0	0		j	ɛ	213	jɛ213				
船	開	三	麻	去	章	假	射	1	0	1	發射	ʃ	ɛ	213	ʃɛ213				
以	開	三	清A	入	以	梗	射	1	0	1	無射								
以	開	三	麻	去	以	假	射	1	0	1	僕射								
船	開	三	清A	入	章	梗	射	1	0	1	放箭使中目標物								
幫	開	二	麻	去	幫	假	霸	0	0	0		p	a	35	pa35				
幫	開	二	麻	去	幫	假	靶	0	1	0		p	a	44	pa44				
滂	開	二	麻	去	幫	假	怕	0	0	0		pʰ	a	35	pʰa35				
							檔	1	0	0		t	ɔŋ	44	tɔŋ44				
							檔	1	0	0		t	ɔŋ	44	tɔŋ44				
端	開	一	唐	平	端	宕	當	1	0	1	當然	t	ɔŋ	52	tɔŋ52				
端	開	一	唐	去	端	宕	當	1	0	1	適當	t	ɔŋ	35	tɔŋ35				
端	開	一	唐	平	端	宕	鐺	1	1	1	鐺鐺	t	ɔŋ	52	tɔŋ52				
初	開	二	庚	平	莊	梗	鐺	1	1	1	瓦鐺	tʃʰ	ɛŋ	52	tʃʰɛŋ52				
透	開	一	唐	平	端	宕	盪	0	0	0									
定	開	一	唐	平	端	宕	糖	0	0	0		t	ɔŋ	231	tɔŋ231				
定	開	一	唐	平	端	宕	棠	0	1	0		t	ɔŋ	231	tɔŋ231				
定	開	一	唐	平	端	宕	塘	0	0	0		t	ɔŋ	231	tɔŋ231				
定	開	一	唐	平	端	宕	唐	0	0	0		t	ɔŋ	231	tɔŋ231				
定	開	一	唐	平	端	宕	螳	0	2	0		t	ɔŋ	231	tɔŋ231				
定	開	一	唐	平	端	宕	堂	0	0	0		t	ɔŋ	231	tɔŋ231				
泥	開	一	唐	平	端	宕	囊	0	0	0		n	ɔŋ	231	nɔŋ231				
來	開	一	唐	平	來	宕	瑯	0	3	0									
來	開	一	唐	平	來	宕	琅	0	1	0									
來	開	一	唐	平	來	宕	榔	0	1	0		l	ɔŋ	231	lɔŋ231				
來	開	一	唐	平	來	宕	郎	0	0	0		l	ɔŋ	231	lɔŋ231				
來	開	一	唐	去	來	宕	浪	1	0	1	波浪	l	ɔŋ	213	lɔŋ213				
來	開	一	唐	平	來	宕	浪	1	0	1	滄浪	l	ɔŋ	213	lɔŋ213				
來	開	一	唐	平	來	宕	廊	0	0	0		l	ɔŋ	231	lɔŋ231				
來	開	一	唐	平	來	宕	狼	0	0	0		l	ɔŋ	231	lɔŋ231				
精	開	一	唐	平	精	宕	贓	0	1	0		θ	ɔŋ	52	θɔŋ52				
清	開	一	唐	平	精	宕	滄	0	1	0									
清	開	一	唐	平	精	宕	蒼	0	0	0		tʰ	ɔŋ	52	tʰɔŋ52				
清	開	一	唐	平	精	宕	倉	0	0	0		tʰ	ɔŋ	52	tʰɔŋ52				
從	開	一	唐	平	精	宕	藏	1	0	1	收藏	θ	ɔŋ	231	θɔŋ231				
從	開	一	唐	去	精	宕	藏	1	0	1	寶藏	θ	ɔŋ	213	θɔŋ213				
心	開	一	唐	平	精	宕	桑	0	0	0		θ	ɔŋ	52	θɔŋ52				
心	開	一	唐	平	精	宕	喪	1	0	1	喪事	t	ɔŋ	35	tɔŋ35				
心	開	一	唐	去	精	宕	喪	1	0	1	喪失	θ	ɔŋ	35	θɔŋ35				
見	開	一	唐	平	見	宕	亢	1	2	1	人的喉嚨								
溪	開	一	唐	去	見	宕	亢	1	2	1	高亢								
見	開	一	唐	平	見	宕	剛	0	0	0		k	ɔŋ	52	kɔŋ52				
見	合	一	唐	平	見	宕	胱	0	2	0		k	ɔŋ	52	kɔŋ52				
見	開	一	唐	平	見	宕	崗	0	0	0		k	ɔŋ	52	kɔŋ52				
見	合	一	唐	平	見	宕	光	0	0	0		k	ɔŋ	52	kɔŋ52				
見	合	一	唐	平	見	宕	恍	0	1	0		v	ɔŋ	44	vɔŋ44				
見	開	一	唐	平	見	宕	岡	0	0	0		k	ɔŋ	52	kɔŋ52				
見	合	一	唐	平	見	宕	橫	0	0	0		v	eŋ	231	veŋ231				
							橫					h	eŋ	231	heŋ231				
見	開	一	唐	平	見	宕	綱	0	0	0		k	ɔŋ	52	kɔŋ52				
見	開	一	唐	平	見	宕	鋼	0	0	0		k	ɔŋ	52	kɔŋ52				
							鋼					k	ɔŋ	35	kɔŋ35				
溪	開	一	唐	平	見	宕	康	0	0	0		h	ɔŋ	52	hɔŋ52				
疑	開	一	唐	平	見	宕	昂	0	0	0		ŋ	ɔŋ	231	ŋɔŋ231				
曉	開	一	唐	平	影	宕	炕	0	0	0		kʰ	ɔŋ	35	kʰɔŋ35				
曉	合	一	唐	平	影	宕	荒	0	0	0		f	ɔŋ	52	fɔŋ52				
匣	開	一	唐	平	影	宕	杭	0	1	0		h	ɔŋ	231	hɔŋ231				
匣	合	一	唐	平	影	宕	凰	0	1	0		v	ɔŋ	231	vɔŋ231				
匣	開	一	唐	平	影	宕	航	0	0	0		h	ɔŋ	231	hɔŋ231				
匣	合	一	唐	平	影	宕	惶	0	1	0									
匣	合	一	唐	平	影	宕	徨	0	2	0									
匣	合	一	唐	平	影	宕	簧	0	2	0		v	ɔŋ	231	vɔŋ231				
匣	開	一	唐	平	影	宕	行	1	0	1	銀行	h	ɔŋ	231	hɔŋ231				
匣	開	二	庚	平	影	梗	行	1	0	1	步行								
匣	開	二	庚	平	影	梗	行	1	0	1	行路								
匣	開	一	唐	去	影	宕	行	1	0	1	行行								
匣	開	二	庚	去	影	梗	行	1	0	1	品行	h	eŋ	231	heŋ231				
匣	開	一	唐	平	影	宕	抗	0	0	0		kʰ	ɔŋ	35	kʰɔŋ35				
匣	開	一	唐	平	影	宕	吭	1	1	1	引吭高歌								
							吭	1	1	1	吭聲								
匣	合	一	唐	平	影	宕	潢	0	2	0									
匣	合	一	唐	平	影	宕	皇	0	0	0		v	ɔŋ	231	vɔŋ231				
匣	合	一	唐	平	影	宕	黃	0	0	0		v	ɔŋ	231	vɔŋ231				
匣	合	一	唐	平	影	宕	煌	0	0	0									
影	合	一	唐	平	影	宕	汪	0	0	0		v	ɔŋ	44	vɔŋ44				
幫	開	一	唐	平	幫	宕	幫	0	0	0		p	ɔŋ	52	pɔŋ52				
並	開	一	唐	平	幫	宕	膀	1	0	1	膀胱	p	ɔŋ	231	pɔŋ231				
							膀	1	0	1	肩膀	p	ɔŋ	44	pɔŋ44				
並	開	一	唐	平	幫	宕	旁	0	0	0		p	ɔŋ	231	pɔŋ231				
滂	合	三	陽	上	幫	宕	彷	1	2	1	仿佛								
並	開	一	唐	平	幫	宕	彷	1	2	1	彷徨								
並	開	一	唐	平	幫	宕	螃	0	1	0		p	ɐŋ	231	pɐŋ231				
並	開	一	唐	去	幫	宕	傍	1	0	1	依山傍水								
並	開	一	唐	平	幫	宕	傍	1	0	1	傍晚	p	ɔŋ	231	pɔŋ231				
明	開	一	唐	平	幫	宕	忙	0	0	0		m	ɔŋ	231	mɔŋ231				
明	開	一	唐	平	幫	宕	茫	0	0	0		m	ɔŋ	231	mɔŋ231				
滂	開	一	唐	平	幫	宕	磅	1	1	1	磅礴	p	ɔ	213	pɔ213				
							磅	1	1	1	一磅								
滂	開	一	唐	平	幫	宕	滂	0	2	0		p	ɔŋ	231	pɔŋ231				
端	開	一	唐	上	端	宕	黨	0	0	0		t	ɔŋ	44	tɔŋ44				
定	開	一	唐	上	端	宕	蕩	0	0	0		t	ɔŋ	213	tɔŋ213				
來	開	一	唐	上	來	宕	朗	0	0	0		l	ɔŋ	24	lɔŋ24				
精	開	一	唐	上	精	宕	髒	0	0	0		t	ɔŋ	35	tɔŋ35				
從	開	一	唐	上	精	宕	奘	0	2	0									
見	合	一	唐	上	見	宕	廣	0	0	0		k	ɔŋ	44	kɔŋ44				
溪	開	一	唐	上	見	宕	慷	0	1	0		h	ɔŋ	52	hɔŋ52				
							慷					kʰ	ɔŋ	52	kʰɔŋ52				
曉	合	一	唐	上	影	宕	慌	0	0	0		f	ɔŋ	52	fɔŋ52				
匣	開	一	唐	上	影	宕	骯	0	1	0		kʰ	ɔŋ	52	kʰɔŋ52				
匣	合	一	唐	上	影	宕	晃	0	0	0		v	ɔŋ	44	vɔŋ44				
影	開	一	唐	上	影	宕	映	0	0	0			eŋ	44	ʔeŋ44				
影	開	一	唐	上	影	宕	盎	0	2	0									
明	開	一	唐	上	幫	宕	蟒	0	2	0		m	ɔŋ	24	mɔŋ24				
端	開	一	唐	去	端	宕	擋	1	0	1	摒擋								
							擋	1	0	1	阻擋	t	ɔŋ	44	tɔŋ44				
定	開	一	唐	去	端	宕	宕	0	2	0		t	ɔŋ	213	tɔŋ213				
