字	音	注
谷	kuk[7]	
福	xuk[7]	
幅	xuk[7]	
蝠	xuk[7]	
複	xuk[7]	
復	xuk[7]	～習
□	xuk[7]	～被：抖被子
服	xuk[8]	
伏	xuk[8]	起～：入伏
袱	xuk[8]	包～
屋	∅uk[7]	
鬱	∅uk[7]	
竹	tyuk[7]	
築	tyuk[7]	
□	tyuk[7]	鼻～：鼻子堵
逐	tyuk[8]	
軸	tyuk[8]	
鐵	tʰyuk[7]	2～鉗：火鉗
縮	tʰyuk[7]	1～水；烏龜把頭縮進去
肉	nyuk[8]	
□	lyuk[7]	拍□ky22～：呃逆
祿	lyuk[8]	
宿	θyuk[7]	～舍
熟	θyuk[7]	1水果成熟
熟	θyuk[8]	2煮～，冥晝～：飯熟
塾	θyuk[8]	
俗	θyuk[8]	
續	θyuk[8]	繼～
贖	θyuk[8]	
蜀	θyuk[8]	
屬	θyuk[8]	
祝	tʃyuk[7]	
粥	tʃyuk[7]	
叔	tʃyuk[7]	～伯：叔父
淑	tʃyuk[7]	
足	tʃyuk[7]	
促	tʃʰyuk[7]	
觸	tʃʰyuk[7]	
□	tʃʰyuk[7]	跺
□	tʃʰyuk[8]	揉，～麵粉：和麵
菊	kyuk[7]	
鞠	kyuk[7]	
□	kyuk[7]	～針：別針
□	kyuk[7]	～□tʰau22血：淤血
麯	kʰyuk[7]	
玉	ŋyuk[8]	2
育	∅yuk[8]	
辱	∅yuk[8]	
褥	∅yuk[8]	
欲	∅yuk[8]	
浴	∅yuk[8]	
□	tak[7]	～桌：拍桌子
□	tak[7]	魚～：魚鰾
刮	kuak[7]	3
迫	pʰᴇk[7]	
跌	tᴇk[7]	～鼓：痛苦
得	tᴇk[7]	1～罪
德	tᴇk[7]	
□	tʰᴇk[7]	～得：塞住
設	θᴇk[7]	2
虱	θᴇk[7]	2
瑟	θᴇk[7]	
塞	θᴇk[7]	塞子
色	θᴇk[7]	
哲	tʃᴇk[7]	2
浙	tʃᴇk[7]	2
側	tʃᴇk[7]	1□□ka11lai11～□xai445那裡睏：側身而睡
責	tʃᴇk[7]	
砌	tʃʰᴇk[7]	～墻
妾	tʃʰᴇk[7]	
徹	tʃʰᴇk[7]	
撤	tʃʰᴇk[7]	
轍	tʃʰᴇk[7]	
切	tʃʰᴇk[7]	一～
廁	tʃʰᴇk[7]	
側	tʃʰᴇk[7]	2
測	tʃʰᴇk[7]	
策	tʃʰᴇk[7]	
給	kᴇk[7]	
革	kᴇk[7]	
刻	kʰᴇk[7]	
克	kʰᴇk[7]	
剋	kʰᴇk[7]	
赫	xᴇk[7]	
扼	∅ᴇk[7]	
博	pɔk[7]	1～錢：換錢
駁	pɔk[7]	
蔔	pɔk[7]	～卦
□	pɔk[7]	扔
□	pɔk[7]	～命：拼命
□	pɔk[7]	油～餜：油條
樸	pʰɔk[7]	
朴	pʰɔk[7]	～素
撲	pʰɔk[7]	
僕	pʰɔk[7]	
募	mɔk[7]	
幕	mɔk[7]	
寞	mɔk[7]	
啄	tɔk[7]	
琢	tɔk[7]	
□	tɔk[7]	剁，～肉：砍肉
作	tsɔk[7]	
撮	tsʰɔk[7]	量詞
□	tsʰɔk[7]	叢，量詞
蟀	θɔk[7]	
朔	θɔk[7]	
縮	θɔk[7]	2
各	kɔk[7]	4
閣	kɔk[7]	
擱	kɔk[7]	
胳	kɔk[7]	2
覺	kɔk[7]	感～
國	kɔk[7]	
確	kʰɔk[7]	
酷	kʰɔk[7]	
惡	∅ɔk[7]	形容詞
嚼	tʃiɔk[7]	讀字
雀	tʃʰiɔk[7]	麻～：麻將
芍	tʃʰiɔk[7]	白～
約	∅iɔk[7]	
北	pœk[7]	
魄	pʰœk[7]	
□	tœk[7]	牛用角鬥
□	tœk[7]	～碎錢：找零錢
戳	tʰœk[7]	捅
落	lœk[7]	1掉落
簏	lœk[7]	1裝童屍的棺材，桌～：抽屜
□	lœk[7]	～後日：大後日
□	θœk[7]	撒
□	θœk[7]	用手掌打
爵	tʃʰœk[7]	
角	kœk[7]	動物的角；貨幣單位
殼	kʰœk[7]	
別	pek[8]	3區～，離～
白	pek[8]	2明～
獲	pʰek[8]	
秩	tek[8]	
特	tek[8]	
澤	tek[8]	
擇	tek[8]	
杰	kek[8]	2
桀	kek[8]	2
孽	ŋek[8]	
逆	ŋek[8]	
穴	xek[8]	2
或	xek[8]	
惑	xek[8]	
劃	xek[8]	2計～
勃	pok[8]	
渤	pok[8]	
薄	pok[8]	～荷
博	pok[8]	2～士
賂	lok[8]	
烙	lok[8]	
洛	lok[8]	
酪	lok[8]	
絡	lok[8]	
樂	lok[8]	長～：地名
略	lok[8]	
樂	lok[8]	～隊
鄂	ŋok[8]	
鰐	ŋok[8]	
嶽	ŋok[8]	
岳	ŋok[8]	～飛
鶴	xok[8]	
學	xok[8]	2～堂：學校
虐	ŋyok[8]	
若	∅yok[8]	3
弱	∅yok[8]	
雹	pʰøk[8]	
墨	møk[8]	
目	møk[8]	2～屎：眼眵
濁	tøk[8]	渾濁
讀	tʰøk[8]	1
駱	løk[8]	～駝
鹿	løk[8]	
漉	løk[8]	撈
六	løk[8]	
陸	løk[8]	
簏	løk[8]	2墻～：築泥墻時用的木板
□	θøk[8]	嗆；～農：臭氣熏人
戳	tʃʰøk[8]	直角切，郵～
鑿	tʃʰøk[8]	昨木切
劇	kʰøk[8]	1～烈；閩～
□	piʔ[8]	接吻
□	piʔ[8]	蜀～□liʔ5：一點兒，數量很少
詩	miʔ[7]	1抽籤～：求籤
□	tiʔ[8]	愛～：要，伓～：不要。不能單獨用
黐	tʰiʔ[8]	魚的黏液
□	liʔ[7]	蜀□piʔ5～：一點兒
什	θiʔ[8]	～乇：什麼。本書中寫作「什」
□	tʃiʔ[8]	老～：女陰
枝	kiʔ[8]	1柴～：樹枝
箕	kiʔ[8]	1簸～：一種圓形簸箕，簸東西用
乞	kʰiʔ[7]	1給；被
□	∅iʔ[7]	刺，動詞
伊	∅iʔ[8]	1他
潽	pʰuʔ[8]	溢出
租	tsuʔ[8]	1
菇	kuʔ[8]	1
丘	kʰuʔ[8]	1量詞，用於田
□	ŋuʔ[7]	□tʃʰøŋ22～：烏鴉
烌	xuʔ[8]	1火～：灰
豬	tyʔ[8]	1
書	tʃyʔ[8]	1
百	paʔ[7]	
柏	paʔ[7]	
伯	paʔ[7]	
掰	paʔ[7]	撕
□	paʔ[7]	睜眼，張嘴
八	paʔ[8]	2豬～戒
白	paʔ[8]	1
拍	pʰaʔ[7]	打
脬	pʰaʔ[8]	𡳞𡳞～：陰囊
麥	maʔ[8]	
脈	maʔ[8]	
□	maʔ[8]	抓
□	maʔ[8]	～□tsa322：肮髒
□	taʔ[7]	壓
□	taʔ[8]	乾燥，喉嚨～：嗓子啞
□	tʰaʔ[7]	乾淨
宅	tʰaʔ[8]	入～：入住新屋
□	naʔ[8]	1疤
灡	laʔ[8]	2～□la35：涎布。應該是「灡1」[lan41]的變體
炸	tsaʔ[7]	～彈
册	tsʰaʔ[7]	
差	tsʰaʔ[8]	1形容詞
痧	θaʔ[8]	1發～：中暑
格	kaʔ[7]	
隔	kaʔ[7]	
□	kaʔ[7]	～□moŋ334：蕨
共	kaʔ[7]	我～汝：咱們。本書中寫作「共」
家	kaʔ[8]	1搬～
膠	kaʔ[8]	1□θi33明～：松香
鉸	kaʔ[8]	剪，裁，～刀：剪刀
蛟	kaʔ[8]	龍拔～：山洪暴發
客	kʰaʔ[7]	
□	kʰaʔ[7]	～鵲：喜鵲
骹	kʰaʔ[8]	1腳
□	ŋaʔ[8]	1杈
岔	∅aʔ[8]	2梨～：地名
□	ŋɛʔ[7]	衣裳～：下擺
薄	pɔʔ[8]	形容詞
泊	pɔʔ[8]	蒼蠅等在壁上栖止
箔	pɔʔ[8]	
粕	pʰɔʔ[7]	渣子
莫	mɔʔ[8]	別，不要
膜	mɔʔ[8]	
□	mɔʔ[8]	蚊子咬成的疙瘩，□xiŋ55～：痤瘡
桌	tɔʔ[7]	
卓	tɔʔ[7]	
刀	tɔʔ[8]	1
乇	nɔʔ[7]	1東西。本書中寫作「乇」。2什麼。本書中寫作「乇」
□	nɔʔ[8]	浪費
□	lɔʔ[7]	套上
□	lɔʔ[7]	冬瓜～：冬瓜棚
□	lɔʔ[7]	胳～下：腋下
落	lɔʔ[8]	2日頭～山：太陽下山
索	θɔʔ[7]	
欶	θɔʔ[7]	吮吸
昨	θɔʔ[8]	～日：前日
鐲	θɔʔ[8]	
□	kɔʔ[7]	烙，煎
哥	kɔʔ[8]	1
□	kɔʔ[8]	力～：勤快
各	kɔʔ[8]	2～乇：別的東西
□	∅ɔʔ[7]	乖
學	∅ɔʔ[8]	1
著	tiʌʔ[7]	張略切，裝，盛
著	tiʌʔ[8]	直略切1火～：著火；碰～：遇見，尋～：找到；在；從；要
著	niʌʔ[8]	直略切2無～：不在
箬	niʌʔ[8]	葉子
惜	liʌʔ[7]	1保～：保重身體
□	θiʌʔ[7]	接吻
石	θiʌʔ[8]	鵝卵～
液	θiʌʔ[8]	1手出～：手出汗
蜀	θiʌʔ[8]	1一。本書中寫作「蜀」
借	tʃiʌʔ[7]	資昔切
炙	tʃiʌʔ[7]	～火：烤火
鵲	tʃʰiʌʔ[7]	□kʰa22～：喜鵲
尺	tʃʰiʌʔ[7]	
蓆	tʃʰiʌʔ[8]	
□	tʃʰiʌʔ[8]	理睬
□	tʃʰiʌʔ[8]	～牀：鋪牀
藥	∅iʌʔ[8]	
□	nœʔ[8]	□œn22～：肮髒
□	lœʔ[8]	□kœ22～：噯氣
梳	θœʔ[8]	1頭～：梳子
各	kœʔ[7]	1～農：別人
璧	pieʔ[7]	
壁	pieʔ[7]	
僻	pʰieʔ[7]	偏僻，單說
批	pʰieʔ[8]	1信件；蜀～
□	pʰieʔ[8]	～蓆：鋪席子
摘	tieʔ[7]	
□	tieʔ[7]	這～：這個。一般讀作[lieʔ5]。「蜀隻」的合音
糴	tieʔ[8]	
拆	tʰieʔ[7]	
搦	nieʔ[8]	抓，捉
𤘃	lieʔ[8]	一種曬東西用的圓形大竹器
食	θieʔ[8]	1吃
迹	tʃieʔ[7]	痕迹
隻	tʃieʔ[7]	
□	tʃieʔ[8]	卵～：蛋胚
刺	tʃʰieʔ[7]	七迹切，編織
赤	tʃʰieʔ[7]	～肉：瘦肉
□	tʃʰieʔ[7]	1～農：傳染
車	tʃʰieʔ[8]	1～下去：滾下去
勺	tʃʰieʔ[8]	舀子；尿～：糞勺
雞	kieʔ[8]	1單說
額	ŋieʔ[8]	
嚇	xieʔ[7]	威脅
剝	puoʔ[7]	
縛	puoʔ[8]	捆，繫
曝	pʰuoʔ[8]	曬
晡	muoʔ[8]	1下晝～：下午，半～：點心
綠	luoʔ[8]	
錄	luoʔ[8]	
註	tsuoʔ[7]	
鑄	tsuoʔ[7]	
燭	tsuoʔ[7]	
珠	tsuoʔ[8]	2蜀粒～
厝	tsʰuoʔ[7]	姚～：地名
戍	tsʰuoʔ[7]	房子
粟	tsʰuoʔ[7]	稻穀
削	θuoʔ[7]	
沙	θuoʔ[8]	1
鯊	θuoʔ[8]	
輸	θuoʔ[8]	1～贏
瓜	kuoʔ[8]	1
局	kuoʔ[8]	
課	kʰuoʔ[7]	
曲	kʰuoʔ[7]	1～尺，唱～
靴	kʰuoʔ[8]	
玉	ŋuoʔ[8]	1
獄	ŋuoʔ[8]	
花	xuoʔ[8]	1
麩	xuoʔ[8]	
沃	∅uoʔ[7]	淋
劃	∅uoʔ[8]	1筆～
畫	∅uoʔ[8]	胡麥切，動詞
伓	∅n[6]	不。如，～去。本書中寫作「伓」
