鸠		kʰ	iu	33	kʰiu33			
丘		kʰ	iu	33	kʰiu33			
求		kʰ	iu	55	kʰiu55			
䊆		kʰ	iu	22	kʰiu22		（米饭）因少水而有韧劲	
忧		Ø	iu	33	iu33			
优		Ø	iu	33	iu33			
尤		Ø	iu	55	iu55			
邮		Ø	iu	55	iu55			
由		Ø	iu	55	iu55			
油		Ø	iu	55	iu55			
游		Ø	iu	55	iu55			
犹		Ø	iu	55	iu55			
釉		Ø	iu	55	iu55			
友		Ø	iu	42	iu42			
酉		Ø	iu	42	iu42			
贿		Ø	iu	35	iu35			
又		Ø	iu	35	iu35			
右		Ø	iu	35	iu35			
佑		Ø	iu	35	iu35			
柚		Ø	iu	22	iu22			
卑		p	ui	33	pui33			
悲		p	ui	33	pui33			
肥		p	ui	55	pui55			
吠		p	ui	22	pui22			
屁		pʰ	ui	213	pʰui213			
痱		b	ui	213	bui213			
堆		t	ui	33	tui33			
追		t	ui	33	tui33			
锤		t	ui	55	tui55		动词	
𠡒		t	ui	42	tui42		拉扯	
对		t	ui	213	tui213			
碓		t	ui	213	tui213			
队		t	ui	22	tui22			
坠		t	ui	22	tui22			
梯		tʰ	ui	33	tʰui33			
槌		tʰ	ui	55	tʰui55			
锤		tʰ	ui	55	tʰui55		名词	
腿		tʰ	ui	42	tʰui42			
雷		l	ui	55	lui55			
儡		l	ui	42	lui42			
累		l	ui	42	lui42		硕果~~	
蕊		l	ui	42	lui42			
垒		l	ui	42	lui42			
泪		l	ui	35	lui35			
累		l	ui	22	lui22		劳~	
类		l	ui	22	lui22			
锥		ts	ui	33	tsui33			
水		ts	ui	42	tsui42		井~	
醉		ts	ui	213	tsui213			
催		tsʰ	ui	33	tsʰui33			
崔		tsʰ	ui	33	tsʰui33			
脆		tsʰ	ui	42	tsʰui42			
碎		tsʰ	ui	213	tsʰui213			
喙		tsʰ	ui	213	tsʰui213		嘴	
翠		tsʰ	ui	213	tsʰui213			
蓑		s	ui	33	sui33		棕~	
虽		s	ui	33	sui33			
荽		s	ui	33	sui33		芫~	
随		s	ui	55	sui55			
垂		s	ui	55	sui55			
绥		s	ui	55	sui55			
隧		s	ui	55	sui55			
谁		s	ui	55	sui55			
水		s	ui	42	sui42	文读	雨~（节气）	
嫷		s	ui	42	sui42		漂亮，水灵	
睡		s	ui	35	sui35			
瑞		s	ui	35	sui35			
穗		s	ui	22	sui22			
维		dz	ui	55	dzui55			
惟		dz	ui	55	dzui55			
唯		dz	ui	55	dzui55			
遗		dz	ui	35	dzui35			
圭		k	ui	33	kui33			
闺		k	ui	33	kui33			
奎		k	ui	33	kui33			
规		k	ui	33	kui33			
窥		k	ui	33	kui33			
归		k	ui	33	kui33			
傀		k	ui	42	kui42			
几		k	ui	42	kui42	白读	~个	
鬼		k	ui	42	kui42			
跪		k	ui	35	kui35			
桂		k	ui	213	kui213			
癸		k	ui	213	kui213			
贵		k	ui	213	kui213			
鳜		k	ui	213	kui213			
开		kʰ	ui	33	kʰui33	白读		
亏		kʰ	ui	33	kʰui33			
逵		kʰ	ui	55	kʰui55			
葵		kʰ	ui	55	kʰui55	文读		
轨		kʰ	ui	42	kʰui42			
愧		kʰ	ui	35	kʰui35			
季		kʰ	ui	213	kʰui213			
魏		g	ui	22	gui22			
非		h	ui	33	hui33			
飞		h	ui	33	hui33	文读	高~	
妃		h	ui	33	hui33			
翡		h	ui	33	hui33			
挥		h	ui	33	hui33			
辉		h	ui	33	hui33			
徽		h	ui	33	hui33			
惠		h	ui	35	hui35			
慧		h	ui	35	hui35			
废		h	ui	213	hui213			
肺		h	ui	213	hui213			
费		h	ui	213	hui213			
医		Ø	ui	33	ui33			
威		Ø	ui	33	ui33			
桅		Ø	ui	55	ui55			
为		Ø	ui	55	ui55			
违		Ø	ui	55	ui55			
围		Ø	ui	55	ui55			
萎		Ø	ui	42	ui42			
委		Ø	ui	42	ui42			
伟		Ø	ui	42	ui42			
苇		Ø	ui	42	ui42			
纬		Ø	ui	42	ui42			
煨		Ø	ui	213	ui213			
畏		Ø	ui	213	ui213			
位		Ø	ui	22	ui22			
胃		Ø	ui	22	ui22			
边		p	ĩ	33	pĩ33	白读	~头：边上	
鞭		p	ĩ	33	pĩ33	白读	牛~	
辫		p	ĩ	33	pĩ33		名词	
扁		p	ĩ	42	pĩ42	白读	~~	
辫		p	ĩ	35	pĩ35		动词	
变		p	ĩ	213	pĩ213	白读	~面：翻脸	
偏		pʰ	ĩ	33	pʰĩ33		价格低	
鼻		pʰ	ĩ	22	pʰĩ22			
绵		m	ĩ	33	mĩ33		紧密	
眯		m	ĩ	33	mĩ33			
迷		m	ĩ	55	mĩ55			
糜		m	ĩ	55	mĩ55		烂	
棉		m	ĩ	55	mĩ55			
弥		m	ĩ	55	mĩ55		~陀佛	
谜		m	ĩ	35	mĩ35			
媚		m	ĩ	35	mĩ35		人名	
面		m	ĩ	22	mĩ22		~条	
缠		t	ĩ	55	tĩ55			
㶘		t	ĩ	35	tĩ35		满	
天		tʰ	ĩ	33	tʰĩ33	白读	~时	
添		tʰ	ĩ	33	tʰĩ33	白读	~饭：盛饭	
䋎		tʰ	ĩ	22	tʰĩ22		缝（衣服）	
拈		n	ĩ	33	nĩ33		拿	
泥		n	ĩ	55	nĩ55			
尼		n	ĩ	55	nĩ55			
年		n	ĩ	55	nĩ55			
𬂌		n	ĩ	55	nĩ55		⿰月能，树~：橡皮	
弥		n	ĩ	42	nĩ42		~合	
染		n	ĩ	42	nĩ42	白读		
乳		n	ĩ	35	nĩ35		乳汁；乳房	
儿		n	ĩ	35	nĩ35		鸡~	
支		ts	ĩ	33	tsĩ33			
肢		ts	ĩ	33	tsĩ33			
脂		ts	ĩ	33	tsĩ33			
毡		ts	ĩ	33	tsĩ33			
钱		ts	ĩ	55	tsĩ55			
檐		ts	ĩ	55	tsĩ55	白读	~龙：壁虎	
荠		ts	ĩ	55	tsĩ55		~葱：荸荠	
稚		ts	ĩ	42	tsĩ42		嫩	
挤		ts	ĩ	213	tsĩ213			
箭		ts	ĩ	213	tsĩ213			
鲜		tsʰ	ĩ	33	tsʰĩ33		新~	
扇		s	ĩ	213	sĩ213			
沿		k	ĩ	33	kĩ33		边，边缘（俗写墘）	
舷		k	ĩ	33	kĩ33		墘的本字	
见		k	ĩ	213	kĩ213	白读	~面	
捦		kʰ	ĩ	55	kʰĩ55		蚊虫萦绕	
宜		ŋ	ĩ	55	ŋĩ55			
仪		ŋ	ĩ	55	ŋĩ55			
议		ŋ	ĩ	42	ŋĩ42			
拟		ŋ	ĩ	42	ŋĩ42			
义		ŋ	ĩ	35	ŋĩ35			
毅		ŋ	ĩ	35	ŋĩ35			
谊		ŋ	ĩ	213	ŋĩ213			
院		ŋ	ĩ	22	ŋĩ22			
砚		ŋ	ĩ	22	ŋĩ22			
弦		h	ĩ	55	hĩ55			
耳		h	ĩ	35	hĩ35	白读	耳朵	
擤		h	ĩʔ	2	hĩʔ2		~鼻涕	
丸		Ø	ĩ	55	ĩ55			
圆		Ø	ĩ	55	ĩ55			
倚		Ø	ĩ	42	ĩ42			
椅		Ø	ĩ	42	ĩ42			
已		Ø	ĩ	42	ĩ42			
以		Ø	ĩ	42	ĩ42			
夗		Ø	ĩ	35	ĩ35		睡。《广韵》淤阮切，卧转貌	
燕		Ø	ĩ	213	ĩ213			
怕		pʰ	ã	213	pʰã213			
泛		pʰ	ã	213	pʰã213		籽实中空或不饱满	
妈		m	ã	33	mã33	文读	姑~	
妈		m	ã	55	mã55	白读	一般重叠使用	
妈		m	ã	42	mã42	白读	祖母	
玛		m	ã	42	mã42			
马		m	ã	42	mã42	文读	~上	
担		t	ã	33	tã33		动词	
胆		t	ã	42	tã42			
淡		t	ã	35	tã35			
担		t	ã	213	tã213		名词	
呾		t	ã	213	tã213		说	
赚		t	ã	22	tã22		错	
篮		n	ã	55	nã55		花~	
林		n	ã	55	nã55	白读	深山~内（内本字为里）	
哪		n	ã	42	nã42			
那		n	ã	42	nã42			
榄		n	ã	42	nã42		橄~	
𪗝		n	ãʔ	2	nãʔ2		大口啃	
拉		n	ãʔ	2	nãʔ2		~飒：垃圾	
三		s	ã	33	sã33	白读	数字	
衫		s	ã	33	sã33			
柑		k	ã	33	kã33			
橄		k	ã	33	kã33		~榄	
衔		k	ã	55	kã55	白读	用嘴含	
敢		k	ã	42	kã42			
酵		k	ã	213	kã213			
揞		Ø	ã	33	ã33		捂住，用手掩	
嬜		Ø	ã	55	ã55		占据	
馅		Ø	ã	22	ã22			
冰		p	iã	33	piã33			
兵		p	iã	33	piã33			
丙		p	iã	42	piã42			
饼		p	iã	42	piã42			
拼		p	iã	213	piã213	白读	~命	
聘		pʰ	iã	213	pʰiã213	白读	送~	
名		m	iã	55	miã55			
命		m	iã	22	miã22	白读	拼~	
埕		t	iã	55	tiã55		院子	
庭		t	iã	55	tiã55	白读	“埕”的本字	
鼎		t	iã	42	tiã42			
定		t	iã	22	tiã22	白读	决~	
听		tʰ	iã	33	tʰiã33	白读	~话	
厅		tʰ	iã	33	tʰiã33			
呈		tʰ	iã	55	tʰiã55			
程		tʰ	iã	55	tʰiã55			
痛		tʰ	iã	213	tʰiã213	白读	头~	
领		n	iã	42	niã42			
岭		n	iã	42	niã42			
精		ts	iã	33	tsiã33	白读	~肉	
晶		ts	iã	33	tsiã33			
正		ts	iã	33	tsiã33		~月	
成		ts	iã	55	tsiã55	白读	接近	
整		ts	iã	42	tsiã42			
䭕		ts	iã	42	tsiã42		淡。《广韵》子冉切	
正		ts	iã	213	tsiã213		~中	
成		tsʰ	iã	55	tsʰiã55		修正字形	
且		tsʰ	iã	42	tsʰiã42			
请		tsʰ	iã	42	tsʰiã42			
声		s	iã	33	siã33			
成		s	iã	55	siã55	白读	分~	
城		s	iã	55	siã55			
圣		s	iã	213	siã213			
京		k	iã	33	kiã33			
惊		k	iã	33	kiã33			
经		k	iã	33	kiã33	白读	~典，佛~	
行		k	iã	55	kiã55		~路	
囝		k	iã	42	kiã42		儿女，小称词缀	
件		k	iã	35	kiã35			
镜		k	iã	213	kiã213			
健		k	iã	22	kiã22		轻～：硬朗	
雅		ŋ	iã	42	ŋiã42			
兄		h	iã	33	hiã33			
燃		h	iã	55	hiã55	白读	煮（食物，水等）	
艾		h	iã	22	hiã22	白读	艾蒿	
赢		Ø	iã	55	iã55			
营		Ø	iã	55	iã55	白读		
迎		Ø	iã	55	iã55	白读	~老爷：游神	
影		Ø	iã	42	iã42			
般		p	uã	33	puã33			
搬		p	uã	33	puã33			
盘		p	uã	55	puã55			
拌		p	uã	35	puã35		甩打	
半		p	uã	213	puã213			
潘		pʰ	uã	33	pʰuã33		姓	
番		pʰ	uã	33	pʰuã33		~禺	
颇		pʰ	uã	42	pʰuã42			
伴		pʰ	uã	35	pʰuã35			
贩		pʰ	uã	213	pʰuã213	白读	批发货物	
鳗		m	uã	55	muã55			
麻		m	uã	55	muã55			
瞒		m	uã	55	muã55			
满		m	uã	42	muã42			
单		t	uã	33	tuã33		简~	
坛		t	uã	55	tuã55			
懒		t	uã	35	tuã35			
弹		t	uã	22	tuã22		动词	
滩		tʰ	uã	33	tʰuã33			
摊		tʰ	uã	33	tʰuã33			
炭		tʰ	uã	213	tʰuã213			
碳		tʰ	uã	213	tʰuã213			
僆		n	uã	213	nuã213		鸡~：未生蛋的小母鸡。《广韵》力展切	
烂		n	uã	35	nuã35	白读	~纸	
抓		ts	uã	33	tsuã33			
泉		ts	uã	55	tsuã55			
盏		ts	uã	42	tsuã42			
贱		ts	uã	22	tsuã22			
闩		tsʰ	uã	213	tsʰuã213			
山		s	uã	33	suã33			
产		s	uã	42	suã42			
散		s	uã	213	suã213			
伞		s	uã	213	suã213			
散		s	uã	213	suã213			
线		s	uã	213	suã213			
肝		k	uã	33	kuã33			
杆		k	uã	33	kuã33			
秆		k	uã	33	kuã33			
官		k	uã	33	kuã33			
棺		k	uã	33	kuã33			
寒		k	uã	55	kuã55	白读	~着：冻着了	
赶		k	uã	42	kuã42			
汗		k	uã	22	kuã22			
宽		kʰ	uã	33	kʰuã33	白读	~~行：慢走	
看		kʰ	uã	213	kʰuã213			
欢		h	uã	33	huã33			
鼾		h	uã	55	huã55		打鼾	
安		Ø	uã	33	uã33			
鞍		Ø	uã	33	uã33			
碗		Ø	uã	42	uã42			
旱		Ø	uã	35	uã35			
案		Ø	uã	213	uã213			
晏		Ø	uã	213	uã213		晚	
换		Ø	uã	22	uã22			
扳		p	ẽ	33	pẽ33	白读	动词	
棚		p	ẽ	55	pẽ55			
平		p	ẽ	55	pẽ55	白读	形容地势或物体表面平整	
坪		p	ẽ	55	pẽ55			
柄		p	ẽ	213	pẽ213			
病		p	ẽ	22	pẽ22			
彭		pʰ	ẽ	55	pʰẽ55			
膨		pʰ	ẽ	55	pʰẽ55			
暝		m	ẽ	55	mẽ55	白读	夜晚	
盲		m	ẽ	55	mẽ55	白读	青~：瞎眼	
猛		m	ẽ	42	mẽ42			
皿		m	ẽ	42	mẽ42			
骂		m	ẽ	22	mẽ22			
脉		m	ẽʔ	5	mẽʔ5			
郑		t	ẽ	22	tẽ22			
撑		tʰ	ẽ	33	tʰẽ33			
冷		n	ẽ	42	nẽ42			
争		ts	ẽ	33	tsẽ33			
晴		ts	ẽ	55	tsẽ55			
井		ts	ẽ	42	tsẽ42			
静		ts	ẽ	35	tsẽ35			
青		tsʰ	ẽ	33	tsʰẽ33			
蜻		tsʰ	ẽ	33	tsʰẽ33			
星		tsʰ	ẽ	33	tsʰẽ33			
生		tsʰ	ẽ	33	tsʰẽ33	白读	~熟	
醒		tsʰ	ẽ	42	tsʰẽ42			
生		s	ẽ	33	sẽ33	白读	~命	
牲		s	ẽ	33	sẽ33			
省		s	ẽ	42	sẽ42			
性		s	ẽ	213	sẽ213			
姓		s	ẽ	213	sẽ213			
更		k	ẽ	33	kẽ33	白读	三~	
庚		k	ẽ	33	kẽ33			
羹		k	ẽ	33	kẽ33			
耕		k	ẽ	33	kẽ33			
埂		k	ẽ	42	kẽ42			
劲		k	ẽ	213	kẽ213			
梗		k	ẽ	213	kẽ213	白读	~概	
茎		k	ẽ	213	kẽ213			
颈		k	ẽ	213	kẽ213			
径		k	ẽ	213	kẽ213			
坑		kʰ	ẽ	33	kʰẽ33			
硬		ŋ	ẽ	35	ŋẽ35			
吓		h	ẽʔ	2	hẽʔ2			
赫		h	ẽʔ	2	hẽʔ2			
夜		Ø	ẽ	213	ẽ213		三日三~；晚期文读	
扼		Ø	ẽʔ	2	ẽʔ2			
轭		Ø	ẽʔ	2	ẽʔ2			
糜		m	uẽ	55	muẽ55		粥	
每		m	uẽ	42	muẽ42			
妹		m	uẽ	35	muẽ35			
昧		m	uẽ	35	muẽ35			
妹		m	uẽ	22	muẽ22			
物		m	uẽʔ	5	muẽʔ5			
关		k	uẽ	33	kuẽ33	白读	开~	
横		h	uẽ	55	huẽ55			
茎		h	uẽ	55	huẽ55		芋~，《广韵》户耕切“草木榦也”	
横		h	uẽ	22	huẽ22		床~：木床床面下的横木	
魔		õ	õ	55	õõ55			
摩		m	õ	55	mõ55			
模		m	õ	55	mõ55			
摹		m	õ	55	mõ55			
毛		m	õ	55	mõ55		头~	
暮		m	õ	35	mõ35			
慕		m	õ	35	mõ35			
墓		m	õ	35	mõ35			
募		m	õ	35	mõ35			
幕		m	õ	35	mõ35			
望		m	õ	22	mõ22	白读	希~	
膜		m	õʔ	5	mõʔ5			
挪		n	õ	55	nõ55			
两		n	õ	35	nõ35	白读	数词，~个	
努		n	õ	213	nõ213			
怒		n	õ	213	nõ213	文读		
蛾		ŋ	õ	55	ŋõ55			
俄		ŋ	õ	55	ŋõ55			
梧		ŋ	õ	55	ŋõ55			
愚		ŋ	õ	55	ŋõ55			
悟		ŋ	õ	35	ŋõ35			
遇		ŋ	õ	35	ŋõ35			
寓		ŋ	õ	35	ŋõ35			
奥		Ø	õ	213	õ213			
澳		Ø	õ	213	õ213		南~、~门	
张		t	iõ	33	tiõ33			
场		t	iõ	55	tiõ55			
长		t	iõ	42	tiõ42	白读	~房	
丈		t	iõ	35	tiõ35		姑~	
钓		t	iõ	213	tiõ213			
帐		t	iõ	213	tiõ213			
账		t	iõ	213	tiõ213			
胀		t	iõ	213	tiõ213		~悬：（头）抬高，~开：（眼）睁开	
娘		n	iõ	55	niõ55			
量		n	iõ	55	niõ55		动词	
粮		n	iõ	55	niõ55			
梁		n	iõ	55	niõ55			
两		n	iõ	42	niõ42	白读	单位，斤~；银~	
让		n	iõ	22	niõ22	白读	~伊	
浆		ts	iõ	33	tsiõ33			
章		ts	iõ	33	tsiõ33	白读	文~	
樟		ts	iõ	33	tsiõ33			
蒋		ts	iõ	42	tsiõ42			
桨		ts	iõ	42	tsiõ42			
掌		ts	iõ	42	tsiõ42			
上		ts	iõ	35	tsiõ35	白读	上方，向上	
痒		ts	iõ	35	tsiõ35	白读	~~	
酱		ts	iõ	213	tsiõ213			
枪		tsʰ	iõ	33	tsʰiõ33			
墙		tsʰ	iõ	55	tsʰiõ55			
抢		tsʰ	iõ	42	tsʰiõ42			
象		tsʰ	iõ	35	tsʰiõ35	白读	大~	
上		tsʰ	iõ	35	tsʰiõ35	白读	生长，起：~青苔	
像		tsʰ	iõ	35	tsʰiõ35	白读		
橡		tsʰ	iõ	35	tsʰiõ35			
箱		s	iõ	33	siõ33			
厢		s	iõ	33	siõ33			
镶		s	iõ	33	siõ33			
伤	傷	s	iõ	33	siõ33			
常	常	s	iõ	55	siõ55			
恒	恆	s	iõ	55	siõ55		换读为“常”	
偿	償	s	iõ	55	siõ55			
赏	賞	s	iõ	42	siõ42			
想	想	s	iõ	35	siõ35	白读	动词	
像	像	s	iõ	213	siõ213	白读	摄~机：摄像机	
相	相	s	iõ	213	siõ213	白读	睇~：看相	
姜	薑	k	iõ	33	kiõ33	白读	~葱	
腔	腔	kʰ	iõ	33	kʰiõ33			
香	香	h	iõ	33	hiõ33		烧~	
乡	鄉	h	iõ	33	hiõ33			
羊	羊	Ø	iõ	55	iõ55			
洋	洋	Ø	iõ	55	iõ55		田~：田野	
烊	烊	Ø	iõ	55	iõ55		~铁	
杨	楊	Ø	iõ	55	iõ55		姓；~桃	
阳	陽	Ø	iõ	55	iõ55	白读	揭~，潮~	
熔	熔	Ø	iõ	55	iõ55		替字，本字“烊”	
融	融	Ø	iõ	55	iõ55		替字，本字“烊”	
养	養	Ø	iõ	42	iõ42	白读	~鱼	
样	樣	Ø	iõ	22	iõ22			
斑	斑	p	ãĩ	33	pãĩ33	白读	~鱼	
爿	爿	p	ãĩ	55	pãĩ55		口~：外边	
板		p	ãĩ	42	pãĩ42	白读	黑~	
版		p	ãĩ	42	pãĩ42	白读	第三~	
反		p	ãĩ	42	pãĩ42	白读	~过来	
办		p	ãĩ	22	pãĩ22			
埋		m	ãĩ	55	mãĩ55			
迈		m	ãĩ	35	mãĩ35			
殿		t	ãĩ	22	tãĩ22			
佃		t	ãĩ	22	tãĩ22			
橂		t	ãĩ	22	tãĩ22		硬	
莲		n	ãĩ	55	nãĩ55			
奶		n	ãĩ	42	nãĩ42			
乃		n	ãĩ	35	nãĩ35			
耐		n	ãĩ	35	nãĩ35			
奈		n	ãĩ	35	nãĩ35			
赖		n	ãĩ	35	nãĩ35	文读	姓	
癞		n	ãĩ	35	nãĩ35	文读	~皮狗	
楝		n	ãĩ	35	nãĩ35			
荔		n	ãĩ	22	nãĩ22	白读	~果：荔枝	
前		ts	ãĩ	55	tsãĩ55			
指		ts	ãĩ	42	tsãĩ42		手~	
千		tsʰ	ãĩ	33	tsʰãĩ33			
蚕		tsʰ	ãĩ	55	tsʰãĩ55			
彩		tsʰ	ãĩ	42	tsʰãĩ42		~色	
采		tsʰ	ãĩ	42	tsʰãĩ42			
睬		tsʰ	ãĩ	42	tsʰãĩ42			
筅		tsʰ	ãĩ	42	tsʰãĩ42		刷	
先		s	ãĩ	33	sãĩ33			
间		k	ãĩ	33	kãĩ33	白读	量词，如两~房	
肩		k	ãĩ	33	kãĩ33			
拣		k	ãĩ	42	kãĩ42			
茧		k	ãĩ	42	kãĩ42			
间		k	ãĩ	213	kãĩ213		~隔	
㪠		kʰ	ãĩ	213	kʰãĩ213		盖上	
涯		ŋ	ãĩ	55	ŋãĩ55			
崖		ŋ	ãĩ	55	ŋãĩ55			
艾		ŋ	ãĩ	35	ŋãĩ35	文读	自怨自~	
岸		ŋ	ãĩ	35	ŋãĩ35			
还		h	ãĩ	55	hãĩ55	白读	~债	
苋		h	ãĩ	22	hãĩ22			
闲		Ø	ãĩ	35	ãĩ35			
眼		Ø	ãĩ	42	ãĩ42	白读	肉~：龙眼	
爱		Ø	ãĩ	213	ãĩ213			
檨		s	uãĩ	22	suãĩ22		杧果	
果		k	uãĩ	42	kuãĩ42	白读	荔~：荔枝；白~：银杏果实	
梗		k	uãĩ	42	kuãĩ42	白读	菜~	
剜		Ø	uãĩ	33	uãĩ33		挖	
底		t	õĩ	42	tõĩ42	白读	锅~	
睇		tʰ	õĩ	42	tʰõĩ42			
毛		m	ãu	55	mãu55		毛重	
茅		m	ãu	55	mãu55			
矛		m	ãu	55	mãu55			
冒		m	ãu	35	mãu35			
貌		m	ãu	35	mãu35			
挠		n	ãu	33	nãu33			
浇		n	ãu	33	nãu33			
脑		n	ãu	42	nãu42			
恼		n	ãu	42	nãu42	文读	苦~	
闹		n	ãu	22	nãu22	文读	热~	
嚣		ŋ	ãu	33	ŋãu33			
熬		ŋ	ãu	55	ŋãu55			
肴		ŋ	ãu	55	ŋãu55			
傲		ŋ	ãu	35	ŋãu35			
好		h	ãu	213	hãu213		喜~	
懊		Ø	ãu	213	ãu213	文读	~悔	
锚		m	iãu	55	miãu55			
苗		m	iãu	55	miãu55			
瞄		m	iãu	55	miãu55	文读		
藐		m	iãu	42	miãu42			
渺		m	iãu	42	miãu42			
秒		m	iãu	42	miãu42			
妙		m	iãu	35	miãu35			
猫		ŋ	iãu	33	ŋiãu33			
尧		ŋ	iãu	55	ŋiãu55			
谋		m	õu	55	mõu55			
摸		m	õu	55	mõu55			
蒙		m	õu	55	mõu55			
某		m	õu	42	mõu42			
茂		m	õu	35	mõu35			
贸		m	õu	213	mõu213			
奴		n	õu	55	nõu55			
五		ŋ	õu	42	ŋõu42	文读	~岳	
伍		ŋ	õu	42	ŋõu42			
午		ŋ	õu	42	ŋõu42			
藕		ŋ	õu	42	ŋõu42			
偶		ŋ	õu	42	ŋõu42			
五		ŋ	õu	35	ŋõu35	白读	~十	
虎		h	õu	42	hõu42			
否		h	õu	42	hõu42			
襦		n	ĩũ	55	nĩũ55		毛衣	
纽		n	ĩũ	42	nĩũ42			
扭		n	ĩũ	42	nĩũ42			
休		h	ĩũ	33	hĩũ33			
悠		h	ĩũ	33	hĩũ33			
幽		h	ĩũ	33	hĩũ33			
朽		h	ĩũ	42	hĩũ42			
幼		Ø	ĩũ	213	ĩũ213			
微		m	ũĩ	55	mũĩ55			
美		m	ũĩ	42	mũĩ42			
悬		k	ũĩ	55	kũĩ55	白读	高	
柜		k	ũĩ	22	kũĩ22			
县		k	ũĩ	22	kũĩ22			
危		ŋ	ũĩ	55	ŋũĩ55			
诡		ŋ	ũĩ	35	ŋũĩ35			
伪		ŋ	ũĩ	35	ŋũĩ35			
毁		h	ũĩ	42	hũĩ42			
匪		h	ũĩ	42	hũĩ42			
沉		t	im	55	tim55		沉下	
沉		tʰ	im	55	tʰim55		投浸（入水中）	
啉		n	im	33	nim33		喝（茶、酒）。啉为常见写法。	
林		l	im	55	lim55	文读		
淋		l	im	55	lim55	文读		
临		l	im	55	lim55			
凛		l	im	42	lim42			
立		l	ip	5	lip5			
斟		ts	im	33	tsim33			
枕		ts	im	42	tsim42			
浸		ts	im	213	tsim213			
执		ts	ip	2	tsip2			
集		ts	ip	5	tsip5			
深		tsʰ	im	33	tsʰim33			
侵		tsʰ	im	55	tsʰim55			
寻		tsʰ	im	55	tsʰim55			
寝		tsʰ	im	42	tsʰim42			
缉		tsʰ	ip	2	tsʰip2			
辑		tsʰ	ip	2	tsʰip2			
心		s	im	33	sim33			
森		s	im	33	sim33			
参	蔘	s	im	33	sim33			
沈		s	im	42	sim42			
审		s	im	42	sim42			
婶		s	im	42	sim42			
甚		s	im	35	sim35			
袭		s	ip	2	sip2			
湿		s	ip	2	sip2			
习		s	ip	5	sip5			
拾		s	ip	5	sip5			
壬		dz	im	55	dzim55			
任		dz	im	55	dzim55		姓	
纫		dz	im	42	dzim42			
任		dz	im	35	dzim35		主~	
入		dz	ip	5	dzip5			
今		k	im	33	kim33			
金		k	im	33	kim33			
锦		k	im	42	kim42			
妗		k	im	35	kim35			
禁		k	im	213	kim213			
急		k	ip	2	kip2			
给		k	ip	2	kip2			
及		k	ip	5	kip5			
襟		kʰ	im	33	kʰim33			
钦		kʰ	im	33	kʰim33			
琴		kʰ	im	55	kʰim55			
禽		kʰ	im	55	kʰim55			
擒		kʰ	im	55	kʰim55			
揿		kʰ	im	42	kʰim42		用手指抓住	
级		kʰ	ip	2	kʰip2			
泣		kʰ	ip	2	kʰip2			
吸		kʰ	ip	2	kʰip2			
岑		ŋ	im	55	ŋim55			
吟		ŋ	im	55	ŋim55			
熊		h	im	55	him55			
音		Ø	im	55	im55			
阴		Ø	im	55	im55			
荫		Ø	im	55	im55			
淫		Ø	im	55	im55			
饮		Ø	im	42	im42	文读	~料	
揖		Ø	ip	2	ip2			
耽		t	am	33	tam33			
澹		t	am	55	tam55			
答		t	ap	2	tap2			
贪		tʰ	am	33	tʰam33			
潭		tʰ	am	55	tʰam55			
谭		tʰ	am	55	tʰam55			
谈		tʰ	am	55	tʰam55			
痰		tʰ	am	55	tʰam55			
探		tʰ	am	213	tʰam213			
錔		tʰ	ap	2	tʰap2		套叠（硬质物体嵌套）	
塌		tʰ	ap	5	tʰap5			
篮		n	am	33	nam33	白读		
南		n	am	55	nam55			
淋		n	am	55	nam55	白读		
男		n	am	55	nam55			
蓝		n	am	55	nam55			
览		n	am	42	nam42			
揽		n	am	42	nam42			
缆		n	am	42	nam42			
舰		n	am	42	nam42			
滥		n	am	35	nam35			
纳		n	ap	5	nap5			
诺		n	ap	5	nap5			
簪		ts	am	33	tsam33			
针		ts	am	33	tsam33			
斩		ts	am	42	tsam42			
站		ts	am	35	tsam35			
眨		ts	ap	2	tsap2			
汁		ts	ap	2	tsap2			
铡		ts	ap	2	tsap2			
杂		ts	ap	5	tsap5			
十		ts	ap	5	tsap5			
什		ts	ap	5	tsap5			
参		tsʰ	am	33	tsʰam33			
惭		tsʰ	am	55	tsʰam55			
谗		tsʰ	am	55	tsʰam55			
搀		tsʰ	am	55	tsʰam55			
惨		tsʰ	am	42	tsʰam42			
渗		tsʰ	am	213	tsʰam213			
插		tsʰ	ap	2	tsʰap2		交往，如相~：相处	
三		s	am	33	sam33	文读	~国	
杉		s	am	33	sam33			
撒		s	am	42	sam42		撒下（粉状物）	
飒		s	ap	2	sap2		拉~：垃圾	
甘		k	am	33	kam33			
泔		k	am	33	kam33			
监		k	am	33	kam33			
含		k	am	55	kam55	白读	~粒糖	
感		k	am	42	kam42			
鉴		k	am	213	kam213			
监		k	am	213	kam213			
蛤		k	ap	2	kap2			
鸽		k	ap	2	kap2			
堪		kʰ	am	33	kʰam33			
湛		kʰ	am	33	kʰam33		~江（地名）	
龛		kʰ	am	33	kʰam33			
坎		kʰ	am	42	kʰam42			
砍		kʰ	am	42	kʰam42			
勘		kʰ	am	213	kʰam213			
恰		kʰ	ap	2	kʰap2			
磕		kʰ	ap	5	kʰap5			
勘		ŋ	am	33	ŋam33		合适（本字怀疑是“严”）	
岩		ŋ	am	55	ŋam55			
蚶		h	am	33	ham33			
含		h	am	55	ham55	文读	包~	
函		h	am	55	ham55			
