tʰiᵊŋ	②	庭/亭停廷蜒婷霆												
tʰiᵊŋ	③	/挺(文)艇												
tʰiᵊŋ	⑤	聽(落～)/定(文)錠												
l̥iᵊŋ	①	/□(悄悄：～狗子)												
l̥iᵊŋ	②	林鄰陵(文：醴～)靈/琳淋臨鱗磷粼淩菱零(文)鈴鈴伶翎菱霖蛉玲羚聆齡瓴麟欞寧(口)												
l̥iᵊŋ	③	/檁領(文)嶺凜												
l̥iᵊŋ	⑤	令/賃另躪吝藺												
ʦiᵊŋ	①	津/精(文)晶睛(文)												
ʦiᵊŋ	③	/儘(～管)井(文)												
ʦiᵊŋ	⑤	進晉/浸												
ʦʰiᵊŋ	①	/侵親清(文)青(文)蜻												
ʦʰiᵊŋ	②	秦/尋(口，找)情睛(文)												
ʦʰiᵊŋ	③	/請(文)寢												
ʦʰiᵊŋ	⑤	盡/燼沁親(～家)靜(文)靖淨(文)												
siᵊŋ	①	心星新/薪辛鋅												
siᵊŋ	②	/殉												
siᵊŋ	③	/醒(文)												
siᵊŋ	⑤	信性/訊姓(文)腥(文)訊迅												
kiᵊŋ	①	斤巾今京荊(文)經/筋莖徑驚鯨金禁襟兢												
kiᵊŋ	③	/錦謹瑾緊景警頸(文)												
kiᵊŋ	⑤	/勁境敬(文)競竟鏡(文)徑禁												
kʰiᵊŋ	①	欽輕(文)/卿氫												
kʰiᵊŋ	②	窮/琴禽擒勤芹瓊擎												
kʰiᵊŋ	③	/□(低頭)												
kʰiᵊŋ	⑤	近/僅慶罄磬(文)												
ŋiᵊŋ	①	/恁(指示代詞“那”：～裏/邊/箇起)												
ŋiᵊŋ	②	人₁(白)銀凝/吟寧迎												
ŋiᵊŋ	③	/忍(白)												
ŋiᵊŋ	⑤	/吝刃韌認佞												
hiᵊŋ	①	胸/掀欣興(～奮)馨凶匈鑫												
hiᵊŋ	②	形行雄熊/邢型刑鱅												
hiᵊŋ	⑤	杏幸/嗅興(高～)												
iᵊŋ	①	音因鶯英/陰蔭姻殷應鷹鸚櫻茵嬰纓雍臃												
iᵊŋ	②	人₂(文)壬仍盈絨融茸/容蓉溶熔榕鎔淫寅贏戎瑩螢楹縈庸												
iᵊŋ	③	忍(文)隱/飲引擁影穎冗甬勇湧蛹郢蚓癮引												
iᵊŋ	⑤	應孕用/傭映(反～)印任(責～)□(量，度:～（一）下看有幾米長唧)												
sʷᵊŋ	②	旬												
kʷᵊŋ	①	公功弓恭/龔蚣工攻躬宮供(～給)												
kʷᵊŋ	③	/滾汞拱鞏												
kʷᵊŋ	⑤	/棍羾												
kʰʷᵊŋ	①	昆坤空(～虛)/琨堃												
kʰʷᵊŋ	③	/綑孔恐捆控(西)												
kʰʷᵊŋ	⑤	共/困睏貢控空(～缺)												
ʷᵊŋ	①	溫翁/瘟												
ʷᵊŋ	②	文聞/雯紋蚊墳(西)												
ʷᵊŋ	③	/穩吻刎												
ʷᵊŋ	⑤	問/甕												
kyᵊŋ	①	均/軍君鈞												
kyᵊŋ	③	/迥窘菌准凖												
kyᵊŋ	⑤	圳												
kʰyᵊŋ	①	傾(文)春椿(～樹)												
kʰyᵊŋ	②	群/裙												
kʰyᵊŋ	③	/蠢頃												
kʰyᵊŋ	⑤	/郡												
hyᵊŋ/fyᵊŋ	①	兄(文)勳/熏薰												
hyᵊŋ/fyᵊŋ	②	純/淳醇												
hyᵊŋ/fyᵊŋ	③	/炯迥瞬												
hyᵊŋ/fyᵊŋ	⑤	/順訓馴舜												
yᵊŋ	①	/暈												
yᵊŋ	②	云榮營螢/塋勻芸耘雲												
yᵊŋ	③	尹允/永泳尹												
yᵊŋ	⑤	閏/潤熨韻運慍氳蘊孕												
m̩	①	姆(～媽：母稱)												
ŋ̍	②	/吳蜈悟愚												
ŋ̍	③	五/伍午												
