"ID"	"IPA"	"simp"	"trad"	"detail"	"pinyin"	"调类"
2202	"loŋ⁴⁵"	"拢"	"攏"			"loŋ3"
2203	"loŋ⁴⁵"	"陇"	"隴"			"loŋ3"
2204	"loŋ⁴⁵"	"垄"	"壟"			"loŋ3"
2205	"loŋ²¹³"	"弄"	"弄"			"loŋ6"
2206	"tsoŋ⁵³"	"棕"	"棕"			"tsoŋ1"
2207	"tsoŋ⁵³"	"鬃"	"鬃"			"tsoŋ1"
2208	"tsoŋ⁵³"	"宗"	"宗"			"tsoŋ1"
2209	"tsoŋ⁵³"	"综"	"綜"			"tsoŋ1"
2210	"tsoŋ⁵³"	"中"	"中"			"tsoŋ1"
2211	"tsoŋ⁵³"	"忠"	"忠"			"tsoŋ1"
2212	"tsoŋ⁵³"	"衷"	"衷"			"tsoŋ1"
2213	"tsoŋ⁵³"	"终"	"終"			"tsoŋ1"
2214	"tsoŋ⁵³"	"踪"	"踪"			"tsoŋ1"
2215	"tsoŋ⁵³"	"纵"	"縱"			"tsoŋ1"
2216	"tsoŋ⁵³"	"钟"	"鐘"			"tsoŋ1"
2217	"tsoŋ⁵³"	"盅"	"盅"			"tsoŋ1"
2218	"tsoŋ⁴⁵"	"总"	"總"			"tsoŋ3"
2219	"tsoŋ⁴⁵"	"种"	"種"			"tsoŋ3"
2220	"tsoŋ⁴⁵"	"肿"	"腫"			"tsoŋ3"
2221	"tsoŋ⁴²³"	"粽"	"粽"			"tsoŋ5"
2222	"tsoŋ⁴²³"	"中"	"中"			"tsoŋ5"
2223	"tsoŋ⁴²³"	"种"	"種"			"tsoŋ5"
2224	"tsoŋ⁴²³"	"众"	"眾"			"tsoŋ5"
2225	"tsʰoŋ⁵³"	"聪"	"聰"			"tsʰoŋ1"
2226	"tsʰoŋ⁵³"	"匆"	"匆"			"tsʰoŋ1"
2227	"tsʰoŋ⁵³"	"葱"	"蔥"			"tsʰoŋ1"
2228	"tsʰoŋ⁵³"	"囱"	"囪"			"tsʰoŋ1"
2229	"tsʰoŋ⁵³"	"冲"	"衝"			"tsʰoŋ1"
2230	"tsʰoŋ⁵³"	"充"	"充"			"tsʰoŋ1"
2231	"tsʰoŋ⁵³"	"从"	"從"			"tsʰoŋ1"
2232	"tsʰoŋ⁵³"	"舂"	"舂"			"tsʰoŋ1"
2233	"tsʰoŋ⁴⁵"	"宠"	"寵"			"tsʰoŋ3"
2234	"tsʰoŋ⁴²³"	"铳"	"銃"			"tsʰoŋ5"
2235	"dzoŋ¹³"	"丛"	"叢"			"dzoŋ2"
2236	"dzoŋ¹³"	"虫"	"蟲"			"dzoŋ2"
2237	"dzoŋ¹³"	"崇"	"崇"			"dzoŋ2"
2238	"dzoŋ¹³"	"从"	"從"			"dzoŋ2"
2239	"dzoŋ¹³"	"重"	"重"			"dzoŋ2"
2240	"dzoŋ²¹³"	"仲"	"仲"			"dzoŋ6"
2241	"dzoŋ²¹³"	"诵"	"誦"			"dzoŋ6"
2242	"dzoŋ²¹³"	"颂"	"頌"			"dzoŋ6"
2243	"dzoŋ²¹³"	"重"	"重"			"dzoŋ6"
2244	"soŋ⁵³"	"松"	"松"			"soŋ1"
2245	"soŋ⁵³"	"嵩"	"嵩"			"soŋ1"
2246	"soŋ⁵³"	"耸"	"聳"			"soŋ1"
2247	"soŋ⁵³"	"讼"	"訟"			"soŋ1"
2248	"soŋ⁴²³"	"送"	"送"			"soŋ5"
2249	"soŋ⁴²³"	"宋"	"宋"			"soŋ5"
2250	"zoŋ²¹³"	"诵"	"誦"			"zoŋ6"
2251	"zoŋ²¹³"	"颂"	"頌"			"zoŋ6"
2252	"koŋ⁵³"	"公"	"公"			"koŋ1"
2253	"koŋ⁵³"	"蚣"	"蚣"			"koŋ1"
2254	"koŋ⁵³"	"工"	"工"			"koŋ1"
2255	"koŋ⁵³"	"功"	"功"			"koŋ1"
2256	"koŋ⁵³"	"攻"	"攻"			"koŋ1"
2257	"koŋ⁵³"	"弓"	"弓"			"koŋ1"
2258	"koŋ⁵³"	"躬"	"躬"			"koŋ1"
2259	"koŋ⁵³"	"宫"	"宮"			"koŋ1"
2260	"koŋ⁵³"	"恭"	"恭"			"koŋ1"
2261	"koŋ⁴⁵"	"龚"	"龔"			"koŋ3"
2262	"koŋ⁴⁵"	"拱"	"拱"			"koŋ3"
2263	"koŋ⁴⁵"	"巩"	"鞏"			"koŋ3"
2264	"koŋ⁴²³"	"贡"	"貢"			"koŋ5"
2265	"koŋ⁴²³"	"汞"	"汞"			"koŋ5"
2266	"koŋ⁴²³"	"供"	"供"			"koŋ5"
2267	"kʰoŋ⁵³"	"空"	"空"			"kʰoŋ1"
2268	"kʰoŋ⁴⁵"	"孔"	"孔"			"kʰoŋ3"
2269	"kʰoŋ⁴⁵"	"恐"	"恐"			"kʰoŋ3"
2270	"kʰoŋ⁴²³"	"控"	"控"			"kʰoŋ5"
2271	"kʰoŋ⁴²³"	"空"	"空"			"kʰoŋ5"
2272	"ɡoŋ²¹³"	"共"	"共"			"ɡoŋ6"
2273	"hoŋ⁵³"	"轰"	"轟"			"hoŋ1"
2274	"hoŋ⁵³"	"揈"	"揈"			"hoŋ1"
2275	"hoŋ⁵³"	"烘"	"烘"			"hoŋ1"
2276	"hoŋ⁴⁵"	"哄"	"哄"			"hoŋ3"
2277	"hoŋ⁴²³"	"哄"	"哄"			"hoŋ5"
2278	"ɦʰoŋ¹³"	"弘"	"弘"			"ɦʰoŋ2"
2279	"ɦʰoŋ¹³"	"宏"	"宏"			"ɦʰoŋ2"
2280	"ɦʰoŋ¹³"	"红"	"紅"			"ɦʰoŋ2"
2281	"ɦʰoŋ¹³"	"洪"	"洪"			"ɦʰoŋ2"
2282	"ɦʰoŋ¹³"	"鸿"	"鴻"			"ɦʰoŋ2"
2283	"ɦʰoŋ¹³"	"虹"	"虹"			"ɦʰoŋ2"
2284	"oŋ⁵³"	"翁"	"翁"			"oŋ1"
2285	"oŋ⁵³"	"瓮"	"甕"			"oŋ1"
2286	"oŋ⁴²³"	"沤"	"漚"			"oŋ5"
2287	"tɕioŋ⁵³"	"均"	"均"			"tɕioŋ1"
2288	"tɕioŋ⁵³"	"钧"	"鈞"			"tɕioŋ1"
2289	"tɕioŋ⁵³"	"菌"	"菌"			"tɕioŋ1"
2290	"tɕioŋ⁵³"	"君"	"君"			"tɕioŋ1"
2291	"tɕioŋ⁵³"	"军"	"軍"			"tɕioŋ1"
2292	"tɕioŋ⁴⁵"	"准"	"準"			"tɕioŋ3"
2293	"tɕioŋ⁴⁵"	"窘"	"窘"			"tɕioŋ3"
2294	"tɕioŋ⁴⁵"	"迥"	"迥"			"tɕioŋ3"
2295	"tɕʰioŋ⁵³"	"椿"	"椿"			"tɕʰioŋ1"
2296	"tɕʰioŋ⁵³"	"春"	"春"			"tɕʰioŋ1"
2297	"tɕʰioŋ⁴⁵"	"蠢"	"蠢"			"tɕʰioŋ3"
2298	"dʑioŋ¹³"	"群"	"群"			"dʑioŋ2"
2299	"dʑioŋ¹³"	"裙"	"裙"			"dʑioŋ2"
2300	"dʑioŋ¹³"	"琼"	"瓊"			"dʑioŋ2"
2301	"dʑioŋ¹³"	"穷"	"窮"			"dʑioŋ2"
2302	"ȵioŋ¹³"	"绒"	"絨"			"ȵioŋ2"
2303	"ȵioŋ¹³"	"茸"	"茸"			"ȵioŋ2"
2304	"ȵioŋ¹³"	"戎"	"戎"			"ȵioŋ2"
2305	"ɕioŋ⁵³"	"熏"	"熏"			"ɕioŋ1"
2306	"ɕioŋ⁵³"	"勋"	"勳"			"ɕioŋ1"
2307	"ɕioŋ⁵³"	"兄"	"兄"			"ɕioŋ1"
2308	"ɕioŋ⁵³"	"胸"	"胸"			"ɕioŋ1"
2309	"ɕioŋ⁵³"	"匈"	"匈"			"ɕioŋ1"
2310	"ɕioŋ⁵³"	"凶"	"兇"			"ɕioŋ1"
2311	"ɕioŋ⁴²³"	"驯"	"馴"			"ɕioŋ5"
2312	"ɕioŋ⁴²³"	"训"	"訓"			"ɕioŋ5"
2313	"ʑioŋ²¹³"	"顺"	"順"			"ʑioŋ6"
2314	"ʑioŋ²¹³"	"润"	"潤"			"ʑioŋ6"
2315	"ʑioŋ²¹³"	"闰"	"閏"			"ʑioŋ6"
2316	"ɦioŋ¹³"	"匀"	"勻"			"ɦioŋ2"
2317	"ɦioŋ¹³"	"云"	"雲"			"ɦioŋ2"
2318	"ɦioŋ¹³"	"耘"	"耘"			"ɦioŋ2"
2319	"ɦioŋ¹³"	"赢"	"贏"			"ɦioŋ2"
2320	"ɦioŋ¹³"	"荣"	"榮"			"ɦioŋ2"
2321	"ɦioŋ¹³"	"茸"	"茸"			"ɦioŋ2"
2322	"ɦioŋ¹³"	"戎"	"戎"			"ɦioŋ2"
2323	"ɦioŋ¹³"	"熊"	"熊"			"ɦioŋ2"
2324	"ɦioŋ¹³"	"雄"	"雄"			"ɦioŋ2"
2325	"ɦioŋ¹³"	"融"	"融"			"ɦioŋ2"
2326	"ɦioŋ¹³"	"容"	"容"			"ɦioŋ2"
2327	"ɦioŋ¹³"	"蓉"	"蓉"			"ɦioŋ2"
2328	"ɦioŋ¹³"	"镕"	"鎔"			"ɦioŋ2"
2329	"ɦioŋ¹³"	"溶"	"溶"			"ɦioŋ2"
2330	"ɦioŋ¹³"	"榕"	"榕"			"ɦioŋ2"
2331	"ɦioŋ¹³"	"熔"	"熔"			"ɦioŋ2"
2332	"ɦioŋ¹³"	"庸"	"庸"			"ɦioŋ2"
2333	"ɦioŋ²¹³"	"熨"	"熨"			"ɦioŋ6"
2334	"ɦioŋ²¹³"	"韵"	"韻"			"ɦioŋ6"
2335	"ɦioŋ²¹³"	"运"	"運"			"ɦioŋ6"
2336	"ɦioŋ²¹³"	"晕"	"暈"			"ɦioŋ6"
2337	"ɦioŋ²¹³"	"孕"	"孕"			"ɦioŋ6"
2338	"ɦioŋ²¹³"	"用"	"用"			"ɦioŋ6"
2339	"ioŋ⁵³"	"佣"	"傭"			"ioŋ1"
2340	"ioŋ⁴⁵"	"允"	"允"			"ioŋ3"
2341	"ioŋ⁴⁵"	"永"	"永"			"ioŋ3"
2342	"ioŋ⁴⁵"	"泳"	"泳"			"ioŋ3"
2343	"ioŋ⁴⁵"	"咏"	"詠"			"ioŋ3"
2344	"ioŋ⁴⁵"	"勇"	"勇"			"ioŋ3"
2345	"ioŋ⁴⁵"	"涌"	"湧"			"ioŋ3"
2346	"ioŋ⁴⁵"	"恿"	"恿"			"ioŋ3"
2347	"ioŋ⁴⁵"	"踊"	"踴"			"ioŋ3"
2348	"ioŋ⁴²³"	"酝"	"醞"			"ioŋ5"
2349	"pən⁵³"	"奔"	"奔"			"pən1"
2350	"pən⁵³"	"锛"	"錛"			"pən1"
2351	"pən⁵³"	"崩"	"崩"			"pən1"
2352	"pən⁴⁵"	"本"	"本"			"pən3"
2353	"pʰən⁵³"	"喷"	"噴"			"pʰən1"
2354	"pʰən⁵³"	"烹"	"烹"			"pʰən1"
2355	"bən¹³"	"盆"	"盆"			"bən2"
2356	"bən²¹³"	"畚"	"畚"			"bən6"
2357	"bən²¹³"	"笨"	"笨"			"bən6"
2358	"mən⁵³"	"闷"	"悶"			"mən1"
2359	"mən¹³"	"门"	"門"			"mən2"
2360	"mən¹³"	"蚊"	"蚊"			"mən2"
2361	"mən¹³"	"闻"	"聞"			"mən2"
2362	"mən¹³"	"萌"	"萌"			"mən2"
2363	"mən¹³"	"明"	"明"			"mən2"
2364	"mən¹³"	"盟"	"盟"			"mən2"
2365	"mən²¹³"	"问"	"問"			"mən6"
2366	"fən⁵³"	"分"	"分"			"fən1"
2367	"fən⁵³"	"吩"	"吩"			"fən1"
2368	"fən⁵³"	"芬"	"芬"			"fən1"
2369	"fən⁵³"	"纷"	"紛"			"fən1"
2370	"fən⁴⁵"	"粉"	"粉"			"fən3"
2371	"fən⁴²³"	"粪"	"糞"			"fən5"
2372	"fən⁴²³"	"奋"	"奮"			"fən5"
2373	"fən⁴²³"	"愤"	"憤"			"fən5"
2374	"fən⁴²³"	"忿"	"忿"			"fən5"
2375	"vən¹³"	"焚"	"焚"			"vən2"
2376	"vən¹³"	"坟"	"墳"			"vən2"
2377	"vən¹³"	"文"	"文"			"vən2"
2378	"vən¹³"	"纹"	"紋"			"vən2"
2379	"vən¹³"	"蚊"	"蚊"			"vən2"
2380	"vən¹³"	"闻"	"聞"			"vən2"
2381	"vən²¹³"	"份"	"份"			"vən6"
2382	"vən²¹³"	"分"	"分"			"vən6"
2383	"vən²¹³"	"刎"	"刎"			"vən6"
2384	"vən²¹³"	"问"	"問"			"vən6"
2385	"tən⁵³"	"敦"	"敦"			"tən1"
2386	"tən⁵³"	"墩"	"墩"			"tən1"
2387	"tən⁵³"	"蹲"	"蹲"			"tən1"
2388	"tən⁵³"	"登"	"登"			"tən1"
2389	"tən⁵³"	"灯"	"燈"			"tən1"
2390	"tən⁴⁵"	"等"	"等"			"tən3"
2391	"tən⁴⁵"	"戥"	"戥"			"tən3"
2392	"tən⁴²³"	"顿"	"頓"			"tən5"
2393	"tən⁴²³"	"凳"	"凳"			"tən5"
2394	"tən⁴²³"	"瞪"	"瞪"			"tən5"
2395	"tʰən⁵³"	"吞"	"吞"			"tʰən1"
2396	"tʰən⁵³"	"熥"	"熥"			"tʰən1"
2397	"dən¹³"	"豚"	"豚"			"dən2"
2398	"dən¹³"	"饨"	"飩"			"dən2"
2399	"dən¹³"	"臀"	"臀"			"dən2"
2400	"dən¹³"	"囤"	"囤"			"dən2"
2401	"dən¹³"	"腾"	"騰"			"dən2"
2402	"dən¹³"	"誊"	"謄"			"dən2"
2403	"dən¹³"	"藤"	"藤"			"dən2"
2404	"dən²¹³"	"沌"	"沌"			"dən6"
2405	"dən²¹³"	"盾"	"盾"			"dən6"
2406	"dən²¹³"	"钝"	"鈍"			"dən6"
2407	"dən²¹³"	"遁"	"遁"			"dən6"
2408	"dən²¹³"	"邓"	"鄧"			"dən6"
2409	"nən¹³"	"能"	"能"			"nən2"
2410	"nən²¹³"	"嫩"	"嫩"			"nən6"
2411	"lən¹³"	"论"	"論"			"lən2"
2412	"lən¹³"	"仑"	"崙"			"lən2"
2413	"lən¹³"	"伦"	"倫"			"lən2"
2414	"lən¹³"	"轮"	"輪"			"lən2"
2415	"lən¹³"	"楞"	"楞"			"lən2"
2416	"lən²¹³"	"论"	"論"			"lən6"
2417	"tsən⁵³"	"砧"	"砧"			"tsən1"
2418	"tsən⁵³"	"针"	"針"			"tsən1"
2419	"tsən⁵³"	"斟"	"斟"			"tsən1"
2420	"tsən⁵³"	"珍"	"珍"			"tsən1"
2421	"tsən⁵³"	"真"	"真"			"tsən1"
2422	"tsən⁵³"	"尊"	"尊"			"tsən1"
2423	"tsən⁵³"	"遵"	"遵"			"tsən1"
2424	"tsən⁵³"	"肫"	"肫"			"tsən1"
2425	"tsən⁵³"	"曾"	"曾"			"tsən1"
2426	"tsən⁵³"	"增"	"增"			"tsən1"
2427	"tsən⁵³"	"憎"	"憎"			"tsən1"
2428	"tsən⁵³"	"罾"	"罾"			"tsən1"
2429	"tsən⁵³"	"征"	"徵"			"tsən1"
2430	"tsən⁵³"	"蒸"	"蒸"			"tsən1"
2431	"tsən⁵³"	"争"	"爭"			"tsən1"
2432	"tsən⁵³"	"筝"	"箏"			"tsən1"
2433	"tsən⁵³"	"睁"	"睜"			"tsən1"
2434	"tsən⁵³"	"贞"	"貞"			"tsən1"
2435	"tsən⁵³"	"侦"	"偵"			"tsən1"
2436	"tsən⁵³"	"正"	"正"			"tsən1"
2437	"tsən⁵³"	"征"	"徵"			"tsən1"
2438	"tsən⁴⁵"	"枕"	"枕"			"tsən3"
2439	"tsən⁴⁵"	"诊"	"診"			"tsən3"
2440	"tsən⁴⁵"	"疹"	"疹"			"tsən3"
2441	"tsən⁴⁵"	"拯"	"拯"			"tsən3"
2442	"tsən⁴⁵"	"整"	"整"			"tsən3"
2443	"tsən⁴²³"	"镇"	"鎮"			"tsən5"
2444	"tsən⁴²³"	"振"	"振"			"tsən5"
2445	"tsən⁴²³"	"震"	"震"			"tsən5"
2446	"tsən⁴²³"	"证"	"證"			"tsən5"
2447	"tsən⁴²³"	"症"	"症"			"tsən5"
2448	"tsən⁴²³"	"甑"	"甑"			"tsən5"
2449	"tsən⁴²³"	"正"	"正"			"tsən5"
2450	"tsən⁴²³"	"政"	"政"			"tsən5"
2451	"tsʰən⁵³"	"村"	"村"			"tsʰən1"
2452	"tsʰən⁵³"	"蹭"	"蹭"			"tsʰən1"
2453	"tsʰən⁵³"	"称"	"稱"			"tsʰən1"
2454	"tsʰən⁴²³"	"趁"	"趁"			"tsʰən5"
2455	"tsʰən⁴²³"	"寸"	"寸"			"tsʰən5"
2456	"tsʰən⁴²³"	"秤"	"秤"			"tsʰən5"
2457	"tsʰən⁴²³"	"乘"	"乘"			"tsʰən5"
2458	"dzən¹³"	"沉"	"沉"			"dzən2"
2459	"dzən¹³"	"岑"	"岑"			"dzən2"
2460	"dzən¹³"	"陈"	"陳"			"dzən2"
2461	"dzən¹³"	"尘"	"塵"			"dzən2"
2462	"dzən¹³"	"臣"	"臣"			"dzən2"
2463	"dzən¹³"	"存"	"存"			"dzən2"
2464	"dzən¹³"	"澄"	"澄"			"dzən2"
2465	"dzən¹³"	"惩"	"懲"			"dzən2"
2466	"dzən¹³"	"橙"	"橙"			"dzən2"
2467	"dzən¹³"	"乘"	"乘"			"dzən2"
2468	"dzən¹³"	"承"	"承"			"dzən2"
2469	"dzən¹³"	"丞"	"丞"			"dzən2"
2470	"dzən¹³"	"仍"	"仍"			"dzən2"
2471	"dzən¹³"	"呈"	"呈"			"dzən2"
2472	"dzən¹³"	"程"	"程"			"dzən2"
2473	"dzən¹³"	"成"	"成"			"dzən2"
2474	"dzən¹³"	"城"	"城"			"dzən2"
2475	"dzən¹³"	"诚"	"誠"			"dzən2"
2476	"dzən²¹³"	"阵"	"陣"			"dzən6"
2477	"dzən²¹³"	"剩"	"剩"			"dzən6"
2478	"dzən²¹³"	"逞"	"逞"			"dzən6"
2479	"dzən²¹³"	"郑"	"鄭"			"dzən6"
2480	"sən⁵³"	"参"	"參"			"sən1"
2481	"sən⁵³"	"深"	"深"			"sən1"
2482	"sən⁵³"	"身"	"身"			"sən1"
2483	"sən⁵³"	"申"	"申"			"sən1"
2484	"sən⁵³"	"伸"	"伸"			"sən1"
2485	"sən⁵³"	"孙"	"孫"			"sən1"
2486	"sən⁵³"	"僧"	"僧"			"sən1"
2487	"sən⁵³"	"升"	"升"			"sən1"
2488	"sən⁵³"	"生"	"生"			"sən1"
2489	"sən⁵³"	"牲"	"牲"			"sən1"
2490	"sən⁵³"	"笙"	"笙"			"sən1"
2491	"sən⁵³"	"声"	"聲"			"sən1"
2492	"sən⁴⁵"	"沈"	"沈"			"sən3"
2493	"sən⁴⁵"	"审"	"審"			"sən3"
2494	"sən⁴⁵"	"婶"	"嬸"			"sən3"
2495	"sən⁴⁵"	"损"	"損"			"sən3"
2496	"sən⁴⁵"	"笋"	"筍"			"sən3"
2497	"sən⁴⁵"	"榫"	"榫"			"sən3"
2498	"sən⁴²³"	"渗"	"滲"			"sən5"
2499	"sən⁴²³"	"舜"	"舜"			"sən5"
2500	"sən⁴²³"	"胜"	"勝"			"sən5"
2501	"sən⁴²³"	"圣"	"聖"			"sən5"
2502	"zən¹³"	"壬"	"壬"			"zən2"
2503	"zən¹³"	"神"	"神"			"zən2"
2504	"zən¹³"	"辰"	"辰"			"zən2"
2505	"zən¹³"	"晨"	"晨"			"zən2"
2506	"zən¹³"	"人"	"人"			"zən2"
2507	"zən¹³"	"仁"	"仁"			"zən2"
2508	"zən¹³"	"唇"	"唇"			"zən2"
2509	"zən¹³"	"纯"	"純"			"zən2"
2510	"zən¹³"	"醇"	"醇"			"zən2"
2511	"zən¹³"	"鹑"	"鶉"			"zən2"
2512	"zən¹³"	"曾"	"曾"			"zən2"
2513	"zən¹³"	"层"	"層"			"zən2"
2514	"zən¹³"	"绳"	"繩"			"zən2"
2515	"zən¹³"	"呈"	"呈"			"zən2"
2516	"zən¹³"	"盛"	"盛"			"zən2"
2517	"zən²¹³"	"甚"	"甚"			"zən6"
2518	"zən²¹³"	"任"	"任"			"zən6"
2519	"zən²¹³"	"娠"	"娠"			"zən6"
2520	"zən²¹³"	"肾"	"腎"			"zən6"
2521	"zən²¹³"	"慎"	"慎"			"zən6"
2522	"zən²¹³"	"忍"	"忍"			"zən6"
2523	"zən²¹³"	"韧"	"韌"			"zən6"
2524	"zən²¹³"	"润"	"潤"			"zən6"
2525	"zən²¹³"	"闰"	"閏"			"zən6"
2526	"zən²¹³"	"赠"	"贈"			"zən6"
2527	"zən²¹³"	"逞"	"逞"			"zən6"
2528	"zən²¹³"	"盛"	"盛"			"zən6"
2529	"kən⁵³"	"跟"	"跟"			"kən1"
2530	"kən⁵³"	"根"	"根"			"kən1"
2531	"kən⁵³"	"更"	"更"			"kən1"
2532	"kən⁵³"	"庚"	"庚"			"kən1"
2533	"kən⁵³"	"耕"	"耕"			"kən1"
2534	"kən⁴⁵"	"哽"	"哽"			"kən3"
2535	"kən⁴⁵"	"耿"	"耿"			"kən3"
2536	"kən⁴²³"	"更"	"更"			"kən5"
2537	"kʰən⁵³"	"坑"	"坑"			"kʰən1"
2538	"kʰən⁴⁵"	"恳"	"懇"			"kʰən3"
2539	"kʰən⁴⁵"	"垦"	"墾"			"kʰən3"
2540	"kʰən⁴⁵"	"啃"	"啃"			"kʰən3"
2541	"kʰən⁴⁵"	"肯"	"肯"			"kʰən3"
2542	"hən⁵³"	"亨"	"亨"			"hən1"
2543	"hən⁵³"	"哼"	"哼"			"hən1"
2544	"hən⁴⁵"	"狠"	"狠"			"hən3"
2545	"ɦʰən¹³"	"痕"	"痕"			"ɦʰən2"
2546	"ɦʰən¹³"	"恒"	"恆"			"ɦʰən2"
2547	"ɦʰən¹³"	"衡"	"衡"			"ɦʰən2"
2548	"ɦʰən²¹³"	"恨"	"恨"			"ɦʰən6"
2549	"ən⁵³"	"恩"	"恩"			"ən1"
2550	"pin⁵³"	"宾"	"賓"			"pin1"
2551	"pin⁵³"	"槟"	"檳"			"pin1"
2552	"pin⁵³"	"殡"	"殯"			"pin1"
2553	"pin⁵³"	"鬓"	"鬢"			"pin1"
2554	"pin⁵³"	"冰"	"冰"			"pin1"
2555	"pin⁵³"	"兵"	"兵"			"pin1"
2556	"pin⁴⁵"	"禀"	"禀"			"pin3"
2557	"pin⁴⁵"	"丙"	"丙"			"pin3"
2558	"pin⁴⁵"	"秉"	"秉"			"pin3"
2559	"pin⁴⁵"	"饼"	"餅"			"pin3"
2560	"pin⁴²³"	"柄"	"柄"			"pin5"
2561	"pin⁴²³"	"并"	"並"			"pin5"
2562	"pʰin⁵³"	"拼"	"拼"			"pʰin1"
2563	"pʰin⁵³"	"乒"	"乒"			"pʰin1"
2564	"pʰin⁴⁵"	"品"	"品"			"pʰin3"
2565	"pʰin⁴²³"	"聘"	"聘"			"pʰin5"
2566	"pʰin⁴²³"	"娉"	"娉"			"pʰin5"
2567	"bin¹³"	"贫"	"貧"			"bin2"
2568	"bin¹³"	"频"	"頻"			"bin2"
2569	"bin¹³"	"凭"	"憑"			"bin2"
2570	"bin¹³"	"平"	"平"			"bin2"
2571	"bin¹³"	"坪"	"坪"			"bin2"
2572	"bin¹³"	"评"	"評"			"bin2"
2573	"bin¹³"	"苹"	"蘋"			"bin2"
2574	"bin¹³"	"瓶"	"瓶"			"bin2"
2575	"bin¹³"	"屏"	"屏"			"bin2"
2576	"bin¹³"	"萍"	"萍"			"bin2"
2577	"bin²¹³"	"病"	"病"			"bin6"
2578	"bin²¹³"	"并"	"並"			"bin6"
2579	"min¹³"	"民"	"民"			"min2"
2580	"min¹³"	"悯"	"憫"			"min2"
2581	"min¹³"	"敏"	"敏"			"min2"
2582	"min¹³"	"明"	"明"			"min2"
2583	"min¹³"	"名"	"名"			"min2"
2584	"min¹³"	"铭"	"銘"			"min2"
2585	"min⁴⁵"	"闽"	"閩"			"min3"
2586	"min⁴⁵"	"鸣"	"鳴"			"min3"
2587	"min⁴⁵"	"皿"	"皿"			"min3"
2588	"min⁴⁵"	"冥"	"冥"			"min3"
2589	"min⁴⁵"	"螟"	"螟"			"min3"
2590	"min²¹³"	"命"	"命"			"min6"
2591	"tin⁵³"	"丁"	"丁"			"tin1"
2592	"tin⁵³"	"钉"	"釘"			"tin1"
2593	"tin⁵³"	"疔"	"疔"			"tin1"
2594	"tin⁵³"	"蜓"	"蜓"			"tin1"
2595	"tin⁴⁵"	"顶"	"頂"			"tin3"
2596	"tin⁴⁵"	"鼎"	"鼎"			"tin3"
2597	"tin⁴²³"	"澄"	"澄"			"tin5"
2598	"tin⁴²³"	"钉"	"釘"			"tin5"
2599	"tin⁴²³"	"订"	"訂"			"tin5"
2600	"tʰin⁵³"	"厅"	"廳"			"tʰin1"
2601	"tʰin⁵³"	"汀"	"汀"			"tʰin1"
2602	"tʰin⁴⁵"	"艇"	"艇"			"tʰin3"
2603	"tʰin⁴⁵"	"挺"	"挺"			"tʰin3"
2604	"tʰin⁴⁵"	"铤"	"鋌"			"tʰin3"
2605	"tʰin⁴²³"	"听"	"聽"			"tʰin5"
2606	"din¹³"	"亭"	"亭"			"din2"
2607	"din¹³"	"停"	"停"			"din2"
2608	"din¹³"	"廷"	"廷"			"din2"
2609	"din¹³"	"庭"	"庭"			"din2"
2610	"din²¹³"	"锭"	"錠"			"din6"
2611	"din²¹³"	"定"	"定"			"din6"
2612	"lin⁵³"	"拎"	"拎"			"lin1"
2613	"lin¹³"	"林"	"林"			"lin2"
2614	"lin¹³"	"淋"	"淋"			"lin2"
2615	"lin¹³"	"临"	"臨"			"lin2"
2616	"lin¹³"	"邻"	"鄰"			"lin2"
2617	"lin¹³"	"鳞"	"鱗"			"lin2"
2618	"lin¹³"	"燐"	"燐"			"lin2"
2619	"lin¹³"	"磷"	"磷"			"lin2"
2620	"lin¹³"	"陵"	"陵"			"lin2"
2621	"lin¹³"	"凌"	"凌"			"lin2"
2622	"lin¹³"	"菱"	"菱"			"lin2"
2623	"lin¹³"	"绫"	"綾"			"lin2"
2624	"lin¹³"	"岭"	"嶺"			"lin2"
2625	"lin¹³"	"灵"	"靈"			"lin2"
2626	"lin¹³"	"零"	"零"			"lin2"
2627	"lin¹³"	"铃"	"鈴"			"lin2"
2628	"lin¹³"	"伶"	"伶"			"lin2"
2629	"lin¹³"	"翎"	"翎"			"lin2"
2630	"lin¹³"	"龄"	"齡"			"lin2"
2631	"lin⁴⁵"	"领"	"領"			"lin3"
2632	"lin²¹³"	"赁"	"賃"			"lin6"
2633	"lin²¹³"	"吝"	"吝"			"lin6"
2634	"lin²¹³"	"令"	"令"			"lin6"
2635	"lin²¹³"	"另"	"另"			"lin6"
2636	"tsin⁵³"	"津"	"津"			"tsin1"
2637	"tsin⁵³"	"晶"	"晶"			"tsin1"
2638	"tsin⁵³"	"精"	"精"			"tsin1"
2639	"tsin⁵³"	"睛"	"睛"			"tsin1"
2640	"tsin⁴⁵"	"井"	"井"			"tsin3"
2641	"tsin⁴²³"	"浸"	"浸"			"tsin5"
2642	"tsin⁴²³"	"进"	"進"			"tsin5"
2643	"tsin⁴²³"	"晋"	"晉"			"tsin5"
2644	"tsin⁴²³"	"浚"	"浚"			"tsin5"
2645	"tsʰin⁵³"	"侵"	"侵"			"tsʰin1"
2646	"tsʰin⁵³"	"亲"	"親"			"tsʰin1"
2647	"tsʰin⁵³"	"清"	"清"			"tsʰin1"
2648	"tsʰin⁵³"	"青"	"青"			"tsʰin1"
2649	"tsʰin⁴⁵"	"请"	"請"			"tsʰin3"
