陰	inɡ1	iŋ1										
飲	anɡ2	aŋ3-		糜~								
飲	inɡ2	iŋ3										
蔭	inɡ1	iŋ1										
窨	inɡ3	iŋ5										
淫	inɡ5	iŋ2										
立	lik8	lik8										
粒	liak8	liak8										
緝	tsik4	tsik7										
集	tsik8	tsik8										
輯	tsik4	tsik7										
習	sik8	sik8										
襲	sik8	sik8										
蟄	tek8	tɛk8										
澀	siak4	siak7										
汁	tsak4	tsak7										
執	tsik4	tsik7										
濕	tsak4	tsak7										
濕	sik4	sik7										
十	tsak8	tsak8										
什	sik8	sik8										
什	sinɡ5	siŋ2		又								
拾	sik8	sik8										
入	dzik8	dzik8										
急	kik4	kik7										
級	khik4	kʰik7										
汲	khik4	kʰik7										
給	kik4	kik7										
泣	khik4	kʰik7										
及	kik8	kik8										
吸	khik4	kʰik7										
邑	ik4	ik7										
揖	ik4	ik7										
丹	tuann1	tuã1-		牡~								
丹	tanɡ1	taŋ1										
單	tuann1	tuã1										
單	sianɡ5	siaŋ2		又								
單	sianɡ6	siaŋ4		又								
旦	tuann3	tuã5-		花~								
旦	tanɡ3	taŋ5										
灘	thuann1	tʰuã1										
攤	thuann1	tʰuã1										
坦	thanɡ2	tʰaŋ3										
歎	thanɡ3	tʰaŋ5										
炭	thuann3	tʰuã5										
檀	thanɡ5	tʰaŋ2										
壇	tuann5	tuã2										
壇	thanɡ5	tʰaŋ2=										
彈	thanɡ5	tʰaŋ2										
誕	tanɡ3	taŋ5										
但	tanɡ6	taŋ4										
彈	tuann7	tuã6-		~掉								
蛋	tuann1	tuã1-										
蛋	nurnɡ6	nəŋ4*		訓“卵”								
蛋	tanɡ3	taŋ5										
憚	tanɡ6	taŋ4										
難	lanɡ5	laŋ2										
難	lanɡ7	laŋ6		又								
蘭	lanɡ5	laŋ2										
攔	lanɡ5	laŋ2										
欄	lanɡ5	laŋ2										
懶	lanɡ2	laŋ3										
爛	nua7	nua6										
爛	lanɡ6	laŋ4=										
贊	tsanɡ3	tsaŋ5										
餐	tshanɡ1	tsʰaŋ1										
燦	tshanɡ3	tsʰaŋ5										
殘	tshanɡ5	tsʰaŋ2										
珊	sanɡ1	saŋ1										
散	suann2	suã3										
傘	suann3	suã5										
散	suann3	suã5										
肝	kuann1	kuã1										
竿	ko1	kɔ1		訓								
竿	kuann1	kuã1										
竿	kanɡ1	kaŋ1=										
乾	kuann1	kuã1										
乾	kanɡ1	kaŋ1=										
杆	kuann1	kuã1										
杆	kanɡ1	kaŋ1=										
稈	kuann1	kuã1										
稈	kanɡ2	kaŋ3=										
擀	kanɡ2	kaŋ3										
趕	kuann2	kuã3										
幹	kanɡ3	kaŋ5										
看	khuann3	kʰuã5										
看	thoinn2	tʰɔĩ3		又，訓“睇”								
刊	khanɡ1	kʰaŋ1										
侃	khanɡ2	kʰaŋ3										
看	khanɡ1	kʰaŋ1										
岸	nɡai6	ŋai4										
岸	huann7	huã6		又								
鼾	huann5	huã2										
鼾	hanɡ1	haŋ1=										
罕	hanɡ2	haŋ3										
漢	hanɡ3	haŋ5										
寒	kuann5	kuã2										
寒	hanɡ5	haŋ2=										
韓	hanɡ5	haŋ2										
旱	uann6	uã4										
汗	kuann7	kuã6										
汗	hanɡ2	haŋ3=										
汗	hanɡ5	haŋ2		又								
翰	hanɡ5	haŋ2										
安	uann1	uã1										
安	anɡ1	aŋ1=										
鞍	uann1	uã1										
按	anɡ3	aŋ5										
案	uann3	uã5										
案	anɡ3	aŋ5										
扮	puanɡ3	puaŋ5										
扮	panɡ3	paŋ5		又								
盼	phanɡ3	pʰaŋ5										
瓣	phianɡ3	pʰiaŋ5										
瓣	hah4	haʔ7*										
辦	phoinn7	pʰɔĩ6										
辦	phuenn	pʰuɛ̃		又，～公室								
辦	panɡ7	paŋ6=										
綻	tenɡ6	tɛŋ4										
盞	tsuann2	tsuã3										
鏟	tshanɡ2	tsʰaŋ3										
潺	tshanɡ5	tsʰaŋ2										
山	suann1	suã1										
產	suann2	suã3										
艱	kanɡ1	kaŋ1										
間	koinn1	kɔĩ1										
間	kanɡ1	kaŋ1=										
簡	kanɡ2	kaŋ3										
揀	koinn2	kɔĩ3										
柬	kanɡ2	kaŋ3										
間	koinn3	kɔĩ5										
眼	oinn2	ɔĩ3-		龍~								
眼	nɡanɡ2	ŋaŋ3										
閑	oinn5	ɔĩ2										
限	hanɡ6	haŋ4										
莧	hoinn7	hɔĩ6										
班	panɡ1	paŋ1										
頒	panɡ1	paŋ1										
板	poinn2	pɔĩ3-										
板	panɡ2	paŋ3										
版	panɡ2	paŋ3										
攀	phanɡ1	pʰaŋ1										
扳	panɡ2	paŋ3										
襻	phanɡ3	pʰaŋ5										
蠻	manɡ5	maŋ2										
慢	manɡ7	maŋ6										
棧	tsanɡ3	tsaŋ5										
刪	sanɡ1	saŋ1										
訕	sanɡ3	saŋ5										
疝	sanɡ3	saŋ5										
奸	kanɡ1	kaŋ1										
姦	kanɡ2	kaŋ3										
諫	kanɡ3	kaŋ5										
顏	nɡuanɡ5	ŋuaŋ2										
顏	nɡanɡ5	ŋaŋ2		又								
顏	hiann5	hiã2		又								
雁	nɡanɡ6	ŋaŋ4										
晏	uann3	uã5-										
晏	anɡ3	aŋ5										
編	phianɡ1	pʰiaŋ1										
鞭	pianɡ1	piaŋ1										
變	pinn3	pĩ5-										
變	pianɡ3	piaŋ5										
篇	phianɡ1	pʰiaŋ1										
偏	phianɡ1	pʰiaŋ1										
騙	phianɡ3	pʰiaŋ5										
便	phinn1	pʰĩ1										
便	phianɡ1	pʰiaŋ1		又								
辨	pianɡ6	piaŋ4										
辯	pianɡ6	piaŋ4										
便	pianɡ6	piaŋ4										
汴	pianɡ6	piaŋ4										
綿	mianɡ5	miaŋ2										
免	menɡ2	mɛŋ3										
勉	mianɡ3	miaŋ5										
娩	mianɡ4	miaŋ7										
緬	mianɡ5	miaŋ2										
面	menɡ7	mɛŋ6										
麵	minn7	mĩ6										
碾	tianɡ2	tiaŋ3										
連	lianɡ5	liaŋ2										
聯	lianɡ5	liaŋ2										
輦	lenɡ2	lɛŋ3										
煎	tsianɡ1	tsiaŋ1										
剪	tsianɡ2	tsiaŋ3										
箭	tsinn3	tsĩ5										
濺	tsianɡ1	tsiaŋ1										
濺	tsianɡ2	tsiaŋ3										
遷	tshianɡ1	tsʰiaŋ1										
淺	tshianɡ2	tsʰiaŋ3										
錢	tsinn5	tsĩ2										
踐	tsianɡ2	tsiaŋ3										
賤	tsuann7	tsuã6										
仙	sianɡ1	siaŋ1										
鮮	tshinn1	tsʰĩ1										
鮮	sianɡ2	siaŋ3										
癬	sianɡ2	siaŋ3										
線	suann3	suã5										
涎	nuann6	nuã4*										
涎	ianɡ6	iaŋ4										
羨	ianɡ6	iaŋ4										
展	tianɡ2	tiaŋ3										
纏	tinn5	tĩ2										
氈	tsinn1	tsĩ1										
戰	tsianɡ3	tsiaŋ5										
顫	tsianɡ3	tsiaŋ5										
膻	tsianɡ1	tsiaŋ1*										
膻	sanɡ1	saŋ1										
扇	sinn3	sĩ5										
扇	iann6	iã4		训读								
扇	sianɡ3	siaŋ5=										
蟬	sianɡ5	siaŋ2										
蟬	sunɡ5	suŋ2*										
禪	sianɡ5	siaŋ2										
禪	sianɡ5	siaŋ2		又								
善	sianɡ6	siaŋ4										
膳	sianɡ6	siaŋ4										
擅	sianɡ6	siaŋ4										
禪	sianɡ6	siaŋ4										
然	dzianɡ5	dziaŋ2										
燃	hiann5	hiã2-										
燃	dzianɡ5	dziaŋ2										
遣	tshianɡ2	tsʰiaŋ3										
乾	khianɡ5	kʰiaŋ2										
虔	khianɡ5	kʰiaŋ2										
件	kiann6	kiã4										
諺	nɡanɡ6	ŋaŋ4										
焉	ianɡ1	iaŋ1										
延	ianɡ6	iaŋ4										
筵	ianɡ6	iaŋ4										
演	enɡ5	ɛŋ2										
建	kianɡ6	kiaŋ4										
建	kianɡ3	kiaŋ5		又，福~								
鍵	kianɡ6	kiaŋ4										
健	kiann7	kiã6-		輕~，肥壯大~								
健	kianɡ6	kiaŋ4										
腱	kianɡ6	kiaŋ4										
言	nɡanɡ5	ŋaŋ2										
軒	hnɡ1	hŋ̍1										
掀	hurnɡ1	həŋ1										
掀	hianɡ1	hiaŋ1=										
憲	hianɡ3	hiaŋ5										
獻	hianɡ3	hiaŋ5										
蔫	ianɡ1	iaŋ1										
堰	ianɡ1	iaŋ1		又								
堰	ianɡ1	iaŋ1		又								
堰	ianɡ2	iaŋ3		又								
堰	ianɡ2	iaŋ3										
邊	pinn1	pĩ1-										
邊	pianɡ1	piaŋ1										
蝙	phianɡ1	pʰiaŋ1										
蝙	pianɡ2	piaŋ3		又								
扁	pinn2	pĩ3										
扁	pianɡ2	piaŋ3=										
匾	pianɡ2	piaŋ3										
匾	penɡ2	pɛŋ3										
遍	phianɡ3	pʰiaŋ5										
片	phinn3	pʰĩ5-		一~門								
片	phianɡ3	pʰiaŋ5										
駢	penɡ6	pɛŋ4										
辮	pinn1	pĩ1										
眠	menɡ5	mɛŋ2										
顛	tenɡ1	tɛŋ1-		~倒								
顛	tianɡ1	tiaŋ1										
典	tianɡ2	tiaŋ3										
天	thinn1	tʰĩ1										
天	thianɡ1	tʰiaŋ1=										
田	thianɡ5	tʰiaŋ2										
田	tshanɡ5	tsʰaŋ2*										
填	thianɡ5	tʰiaŋ2										
電	tianɡ6	tiaŋ4										
殿	toinn7	tɔĩ6										
殿	tianɡ6	tiaŋ4=										
奠	tianɡ6	tiaŋ4										
佃	toinn6	tɔĩ4										
佃	thianɡ5	tʰiaŋ2=										
年	ninn5	nĩ2										
攆	lenɡ2	lɛŋ3										
撚	nianɡ2	niaŋ3										
撚	nianɡ3	niaŋ5		又								
憐	lianɡ5	liaŋ2										
蓮	noinn5	nɔĩ2										
蓮	lianɡ5	liaŋ2=										
練	lianɡ7	liaŋ6										
煉	lianɡ7	liaŋ6										
箋	tsianɡ1	tsiaŋ1										
薦	tsenɡ3	tsɛŋ5										
千	tshoinn1	tsʰɔĩ1										
前	tsoinn5	tsɔĩ2										
先	soinn1	sɔĩ1										
先	senɡ1	sɛŋ1=		~生								
肩	koinn1	kɔĩ1										
堅	kianɡ1	kiaŋ1										
繭	koinn2	kɔĩ3										
見	kinn3	kĩ5-										
見	kianɡ3	kiaŋ5										
牽	khanɡ1	kʰaŋ1										
研	nɡoinn2	ŋɔĩ3-										
研	nɡianɡ2	ŋiaŋ3										
硯	inn7	ĩ6										
顯	hianɡ2	hiaŋ3										
賢	hianɡ5	hiaŋ2										
弦	hinn5	hĩ2										
現	henɡ7	hɛŋ6										
煙	enɡ1	ɛŋ1										
燕	inn3	ĩ5										
燕	ianɡ3	iaŋ5=		~窩								
咽	enɡ1	ɛŋ1										
咽	ianɡ3	iaŋ5		又								
咽	iak4	iak7		又								
宴	anɡ3	aŋ5										
獺	thuah4	tʰuaʔ7										
達	tak4	tak7										
捺	nak8	nak8										
辣	luah8	luaʔ8										
辣	luah4	luaʔ7		又								
辣	lah8	laʔ8		又								
癩	thai2	tʰai3*										
癩	nai6	nai4										
擦	tshak4	tsʰak7										
撒	suah4	suaʔ7										
撒	sak4	sak7=										
薩	sak4	sak7										
割	kuah4	kuaʔ7										
葛	kuah4	kuaʔ7										
渴	kuah4	kuaʔ7										
喝	huah4	huaʔ7										
曷	hak4	hak7										
八	poih4	pɔiʔ7										
八	pah4	paʔ7=										
拔	poih8	pɔiʔ8										
劄	tsak4	tsak7										
紮	tsak4	tsak7										
察	tshak4	tsʰak7										
殺	suah4	suaʔ7										
軋	khoih4	kʰɔiʔ7										
軋	iak4	iak7		又								
軋	ak4	ak7		又								
軋	tsak4	tsak7		又								
軋	kak4	kak7		又								
鍘	tsak4	tsak7										
瞎	hak4	hak7										
轄	khak4	kʰak7										
別	pak8	pak8-		~儂								
別	piak8	piak8										
憋	pih4	piʔ7										
鱉	pih4	piʔ7										
別	pak4	pak7		又，認識								
滅	mek8	mɛk8										
列	liak8	liak8										
裂	lih8	liʔ8										
烈	liak8	liak8										
薛	sih4	siʔ7										
褻	siak4	siak7										
泄	siak8	siak8										
哲	tiak4	tiak7										
徹	thiak4	tʰiak7										
撤	thiak4	tʰiak7										
轍	thiak4	tʰiak7										
折	tsih4	tsiʔ7										
浙	tsiak4	tsiak7										
舌	tsih8	tsiʔ8										
設	siak4	siak7										
折	tsih8	tsiʔ8		又								
熱	dzuah8	dzuaʔ8										
熱	dziak8	dziak8=										
孑	khiak4	kʰiak7										
傑	kiak8	kiak8										
孽	nɡiak8	ŋiak8										
揭	kek4	kɛk7		又，~陽								
揭	kiah4	kiaʔ7										
竭	kiak8	kiak8										
歇	hiah4	hiaʔ7										
蠍	hiak4	hiak7										
蠍	hak4	hak7		又								
謁	hak4	hak7										
撇	phuah4	pʰuaʔ7										
篾	bih4	biʔ7										
鐵	thih4	tʰiʔ7										
迭	tiak4	tiak7										
跌	tiak8	tiak8										
捏	niak8	niak8										
捏	niak4	niak7		又，~造								
節	tsoih4	tsɔiʔ7										
節	tsak4	tsak7=										
切	tshiak4	tsʰiak7										
截	tsoih8	tsɔiʔ8										
屑	siah4	siaʔ7										
結	kak4	kak7										
結	kiak4	kiak7		又								
潔	kiak4	kiak7										
噎	ek4	ɛk7										
噎	i3	i5		又								
搬	puann1	puã1										
般	puann1	puã1										
半	puann3	puã5										
絆	phuanɡ3	pʰuaŋ5										
潘	phuann1	pʰuã1										
拚	piann3	piã5										
判	phuanɡ3	pʰuaŋ5										
盤	puann5	puã2										
盤	phuanɡ5	pʰuaŋ2										
伴	phuann6	pʰuã4										
叛	puanɡ6	puaŋ4										
瞞	muann5	muã2										
饅	manɡ6	maŋ4										
滿	muann2	muã3										
漫	buanɡ6	buaŋ4										
漫	manɡ6	maŋ4		又								
幔	buanɡ6	buaŋ4=										
端	tuanɡ1	tuaŋ1										
短	to2	tɔ3										
斷	turnɡ6	təŋ4										
斷	tuanɡ6	tuaŋ4										
斷	tuanɡ3	tuaŋ5		又								
鍛	tuanɡ3	tuaŋ5										
團	thuanɡ5	tʰuaŋ2										
段	turnɡ7	təŋ6										
段	tuanɡ6	tuaŋ4=		姓氏								
緞	turnɡ7	təŋ6										
暖	luanɡ2	luaŋ3										
暖	nuanɡ2	nuaŋ3										
鸞	luanɡ5	luaŋ2										
卵	nurnɡ6	nəŋ4										
卵	lanɡ6	laŋ4		又，男陰								
卵	luanɡ2	luaŋ3=										
亂	luanɡ6	luaŋ4										
鑽	tsurnɡ3	tsəŋ5										
鑽	nurnɡ3	nəŋ5		又								
鑽	tsanɡ3	tsaŋ5		又								
纂	tshuanɡ3	tsʰuaŋ5										
竄	tshuanɡ3	tsʰuaŋ5										
酸	surnɡ1	səŋ1										
算	surnɡ3	səŋ5										
算	suanɡ3	suaŋ5=										
蒜	surnɡ3	səŋ5										
官	kuann1	kuã1										
觀	kuanɡ1	kuaŋ1										
冠	kuanɡ1	kuaŋ1										
管	kurnɡ2	kəŋ3-		氣~								
管	kuanɡ2	kuaŋ3=										
館	kuanɡ2	kuaŋ3										
冠	kuanɡ3	kuaŋ5		又								
觀	kuanɡ3	kuaŋ5										
灌	kuanɡ3	kuaŋ5										
罐	kuanɡ3	kuaŋ5										
貫	kuanɡ3	kuaŋ5										
寬	khuann1	kʰuã1-		~~行								
寬	khuanɡ1	kʰuaŋ1=										
款	khuanɡ2	kʰuaŋ3										
玩	nɡuanɡ2	ŋuaŋ3										
歡	huann1	huã1										
歡	huanɡ1	huaŋ1=										
喚	huanɡ3	huaŋ5										
煥	huanɡ3	huaŋ5										
桓	huanɡ5	huaŋ2										
完	uanɡ1	uaŋ1										
丸	inn5	ĩ2		訓“圓”								
丸	uanɡ5	uaŋ2										
紈	uanɡ5	uaŋ2										
緩	huanɡ2	huaŋ3										
皖	uanɡ2	uaŋ3										
換	uann7	uã6										
換	huanɡ3	huaŋ5										
豌	uanɡ1	uaŋ1										
碗	uann2	uã3										
腕	uanɡ2	uaŋ3										
鰥	kuanɡ1	kuaŋ1										
幻	huanɡ3	huaŋ5										
篡	tshuanɡ3	tsʰuaŋ5										
撰	tsuanɡ6	tsuaŋ4										
閂	tshuann3	tsʰuã5										
拴	tshuanɡ5	tsʰuaŋ2										
涮	sueh4	suɛʔ7*										
涮	suanɡ3	suaŋ5										
關	kuenn1	kuɛ̃1-										
關	kuanɡ1	kuaŋ1										
慣	kuanɡ3	kuaŋ5										
頑	nɡuanɡ2	ŋuaŋ3										
還	huann1	huã1										
還	hainn5	haĩ2		又								
還	hoinn5	hɔĩ2		又								
還	huanɡ5	huaŋ2=										
環	huanɡ5	huaŋ2										
患	huanɡ6	huaŋ4										
宦	huanɡ6	huaŋ4										
彎	uanɡ1	uaŋ1										
灣	uanɡ1	uaŋ1										
戀	luanɡ3	luaŋ5										
痊	tshuanɡ5	tsʰuaŋ2										
全	tsurnɡ5	tsəŋ2-										
全	tshuanɡ5	tsʰuaŋ2										
泉	tsuann5	tsuã2										
宣	suanɡ1	suaŋ1										
選	suanɡ2	suaŋ3										
旋	suanɡ5	suaŋ2										
旋	tsurnɡ7	tsəŋ6-										
旋	suanɡ7	suaŋ6										
鏇	suanɡ7	suaŋ6										
轉	turnɡ2	təŋ3-										
轉	tsuanɡ2	tsuaŋ3		又								
轉	dzuanɡ2	dzuaŋ3		又								
傳	thuanɡ5	tʰuaŋ2										
椽	uanɡ5	uaŋ2										
篆	tuanɡ6	tuaŋ4										
傳	turnɡ7	təŋ6										
專	tsuanɡ1	tsuaŋ1										
磚	tsurnɡ1	tsəŋ1										
川	tshuanɡ1	tsʰuaŋ1										
穿	tshurnɡ1	tsʰəŋ1										
穿	tshenɡ7	tsʰɛŋ6		訓								
穿	tshuanɡ1	tsʰuaŋ1=										
喘	tshuanɡ2	tsʰuaŋ3										
舛	tshuanɡ2	tsʰuaŋ3										
串	tshuanɡ3	tsʰuaŋ5										
船	tsunɡ5	tsuŋ2										
軟	nurnɡ2	nəŋ3										
卷	kurnɡ2	kəŋ3										
卷	kuanɡ2	kuaŋ3=										
卷	kuanɡ6	kuaŋ4		又								
眷	kuanɡ3	kuaŋ5										
絹	kianɡ1	kiaŋ1										
絹	kianɡ3	kiaŋ5		又								
圈	khuanɡ1	kʰuaŋ1										
圈	khou1	kʰɔu1*										
權	khuanɡ5	kʰuaŋ2										
拳	khunɡ5	kʰuŋ2										
鬈	khuanɡ5	kʰuaŋ2										
倦	kuanɡ6	kuaŋ4										
員	uanɡ5	uaŋ2										
員	unɡ5	uŋ2		又								
員	unɡ6	uŋ4		又，姓氏								
圓	inn5	ĩ2										
院	inn7	ĩ6										
緣	uanɡ5	uaŋ2										
沿	enɡ5	ɛŋ2										
鉛	enɡ5	ɛŋ2										
捐	kianɡ1	kiaŋ1										
兗	ianɡ6	iaŋ4										
兗	ianɡ2	iaŋ3										
藩	phuanɡ1	pʰuaŋ1										
反	poinn2	pɔĩ3-										
反	huanɡ2	huaŋ3										
翻	huanɡ1	huaŋ1										
番	huanɡ1	huaŋ1										
販	huanɡ3	huaŋ5										
煩	huanɡ5	huaŋ2										
礬	huanɡ5	huaŋ2										
繁	huanɡ5	huaŋ2										
繁	pho5	pʰɔ2		又，姓氏								
飯	punɡ7	puŋ6										
晚	munɡ2	muŋ3										
挽	manɡ2	maŋ3										
萬	buanɡ7	buaŋ6=										
勸	khnɡ3	kʰŋ5										
券	kuanɡ3	kuaŋ5										
元	nɡurnɡ5	ŋəŋ2		訓“銀”								
元	nɡuanɡ5	ŋuaŋ2=										
元	nɡanɡ5	ŋaŋ2		又，开~寺								
原	nɡuanɡ5	ŋuaŋ2										
源	nɡuanɡ5	ŋuaŋ2										
阮	nɡ2	ŋ̍3*										
阮	nɡuanɡ2	ŋuaŋ3										
願	nɡuanɡ6	ŋuaŋ4										
喧	suanɡ1	suaŋ1										
楦	suanɡ1	suaŋ1										
冤	uanɡ1	uaŋ1										
宛	uanɡ2	uaŋ3										
婉	uanɡ2	uaŋ3										
怨	uanɡ2	uaŋ3										
袁	uanɡ5	uaŋ2										
園	hnɡ5	hŋ̍2										
援	ianɡ6	iaŋ4										
垣	huanɡ5	huaŋ2										
遠	hnɡ6	hŋ̍4-										
遠	ianɡ2	iaŋ3										
涓	kianɡ1	kiaŋ1										
犬	khianɡ2	kʰiaŋ3										
懸	kuinn5	kuĩ2-		~大								
懸	hianɡ5	hiaŋ2										
玄	hianɡ5	hiaŋ2										
縣	kuinn7	kuĩ6										
眩	henɡ5	hɛŋ2										
眩	hianɡ5	hiaŋ2=										
淵	ianɡ1	iaŋ1										
淵	uanɡ1	uaŋ1		又								
缽	puah4	puaʔ7										
撥	puah4	puaʔ7										
潑	phuah4	pʰuaʔ7										
潑	phuak4	pʰuak7*										
鈸	buah8	buaʔ8										
鈸	puak8	puak8=										
跋	puah8	puaʔ8-										
跋	puak8	puak8=										
末	buah8	buaʔ8-										
末	muak8	muak8=										
抹	buah4	buaʔ7										
沫	buah8	buaʔ8										
沫	muak8	muak8										
掇	toh8	tɔʔ8										
掇	tshuak4	tsʰuak7*		又								
脫	thuk4	tʰuk7										
奪	toh8	tɔʔ8										
捋	luk8	luk8										
捋	luak4	luak7=										
撮	tshoh4	tsʰɔʔ7										
撮	tshuak4	tsʰuak7=										
括	kuak4	kuak7										
闊	khuah4	kʰuaʔ7										
豁	hak4	hak7										
活	uah8	uaʔ8										
斡	uk4	uk7										
斡	uak4	uak7=										
滑	kuk8	kuk8										
猾	kuk8	kuk8										
挖	uai1	uai1										
刷	sueh4	suɛʔ7										
刮	kueh4	kuɛʔ7										
劣	luak4	luak7										
絕	tsoh8	tsɔʔ8										
雪	soh4	sɔʔ7										
輟	tshuak4	tsʰuak7										
拙	tshuak4	tsʰuak7										
說	sueh4	suɛʔ7										
悅	dzuak8	dzuak8=										
閲	luak4	luak7										
發	huak4	huak7										
髮	huak4	huak7										
伐	huak8	huak8										
筏	huak8	huak8										
罰	huak8	huak8										
襪	gueh8	guɛʔ8										
襪	bueh8	buɛʔ8		又								
厥	khiak4	kʰiak7										
孓	khuak4	kʰuak7										
孓	kuak4	kuak7*										
闕	khueh4	kʰuɛʔ7										
闕	khiak4	kʰiak7=										
掘	kuk8	kuk8										
橛	khurk8	kʰək8										
橛	kueh8	kuɛʔ8		又								
橛	khiak4	kʰiak7=										
月	gueh8	guɛʔ8										
噦	ueh4	uɛʔ7										
越	uak8	uak8										
曰	iak4	iak7										
曰	uak4	uak7		又，白								
粵	uak8	uak8										
決	kuak4	kuak7										
訣	kuak4	kuak7										
缺	khueh4	kʰuɛʔ7										
缺	khih4	kʰiʔ7		~喙：兔唇								
血	hueh4	huɛʔ7										
穴	huak8	huak8										
吞	thunɡ1	tʰuŋ1										
根	kurnɡ1	kəŋ1										
跟	kurnɡ1	kəŋ1										
墾	khurnɡ2	kʰəŋ3										
懇	khurnɡ2	kʰəŋ3										
齦	nɡurnɡ2	ŋəŋ3										
痕	hunɡ5	huŋ2										
很	hurnɡ2	həŋ3										
恨	hurnɡ6	həŋ4										
恩	urnɡ1	əŋ1										
彬	pinɡ1	piŋ1										
彬	pianɡ1	piaŋ1										
賓	pinɡ1	piŋ1										
賓	pianɡ1	piaŋ1		又								
檳	penɡ1	pɛŋ1		槟榔								
殯	penɡ3	pɛŋ5										
殯	pinɡ1	piŋ1*										
貧	phenɡ5	pʰɛŋ2										
頻	phenɡ5	pʰɛŋ2										
牝	phenɡ2	pʰɛŋ3										
閩	manɡ5	maŋ2										
民	menɡ5	mɛŋ2										
泯	menɡ5	mɛŋ2										
敏	mianɡ2	miaŋ3										
憫	mianɡ2	miaŋ3										
鄰	lenɡ5	lɛŋ2										
鱗	lanɡ5	laŋ2										
鱗	lenɡ5	lɛŋ2=										
磷	lenɡ5	lɛŋ2										
吝	lianɡ6	liaŋ4										
吝	lenɡ7	lɛŋ6		又								
津	tsenɡ1	tsɛŋ1										
盡	tsenɡ6	tsɛŋ4										
進	tsenɡ3	tsɛŋ5										
晉	tsenɡ3	tsɛŋ5										
親	tshenɡ1	tsʰɛŋ1										
秦	tshenɡ5	tsʰɛŋ2										
辛	senɡ1	sɛŋ1										
新	senɡ1	sɛŋ1										
薪	tsenɡ1	tsɛŋ1										
薪	senɡ1	sɛŋ1		又								
信	senɡ3	sɛŋ5										
信	sianɡ3	siaŋ5		相信								
訊	senɡ3	sɛŋ5										
珍	tianɡ1	tiaŋ1										
鎮	tenɡ3	tɛŋ5										
趁	thanɡ3	tʰaŋ5										
陳	tanɡ5	taŋ2-										
陳	tenɡ5	tɛŋ2		又								
陳	thenɡ5	tʰɛŋ2		又								
陳	tshenɡ5	tsʰɛŋ2=										
塵	tenɡ5	tɛŋ2										
塵	thunɡ5	tʰuŋ2										
陣	tenɡ7	tɛŋ6										
陣	tsunɡ7	tsuŋ6-										
陣	tsunɡ5	tsuŋ2		又								
榛	tsenɡ1	tsɛŋ1										
臻	tsenɡ1	tsɛŋ1										
襯	tshenɡ3	tsʰɛŋ5										
襯	tshenɡ3	tsʰɛŋ5		又								
真	tsenɡ1	tsɛŋ1										
診	tsianɡ2	tsiaŋ3										
疹	tsianɡ2	tsiaŋ3										
振	tsenɡ2	tsɛŋ3										
震	tsenɡ2	tsɛŋ3										
娠	senɡ5	sɛŋ2										
神	senɡ5	sɛŋ2										
身	senɡ1	sɛŋ1										
申	senɡ1	sɛŋ1										
伸	tshunɡ1	tsʰuŋ1-										
伸	senɡ1	sɛŋ1										
娠	senɡ5	sɛŋ2										
辰	senɡ5	sɛŋ2										
晨	senɡ5	sɛŋ2										
臣	tshenɡ5	tsʰɛŋ2										
腎	sianɡ6	siaŋ4										
慎	sinɡ2	siŋ3										
人	dzenɡ5	dzɛŋ2										
人	nanɡ5	naŋ2		訓“儂”								
仁	dzenɡ5	dzɛŋ2										
忍	lunɡ2	luŋ3-										
忍	dzinɡ2	dziŋ3										
認	dzenɡ7	dzɛŋ6										
刃	dzinɡ2	dziŋ3										
巾	kurnɡ1	kəŋ1										
緊	kenɡ2	kɛŋ3										
僅	kurnɡ2	kəŋ3										
銀	nɡurnɡ5	ŋəŋ2										
釁	hianɡ3	hiaŋ5										
因	enɡ1	ɛŋ1										
姻	enɡ1	ɛŋ1										
印	enɡ3	ɛŋ5										
寅	enɡ5	ɛŋ2										
引	enɡ2	ɛŋ3										
斤	kurnɡ1	kəŋ1										
筋	kurnɡ1	kəŋ1										
謹	kurnɡ2	kəŋ3										
勤	khurnɡ5	kʰəŋ2										
芹	khurnɡ5	kʰəŋ2										
近	kurnɡ6	kəŋ4										
欣	hurnɡ1	həŋ1										
殷	hurnɡ1	həŋ1										
隱	urnɡ2	əŋ3										
筆	pek4	pɛk7										
畢	pek8	pɛk8										
畢	piak4	piak7		又								
必	pek4	pɛk7										
匹	phek4	pʰɛk7										
弼	pek8	pɛk8										
密	mek8	mɛk8										
蜜	bek8	bɛk8										
昵	nek8	nɛk8										
栗	lak8	lak8-		猴~								
栗	liak8	liak8										
七	tshek4	tsʰɛk7										
漆	tshak4	tsʰak7										
疾	tsik8	tsik8										
悉	sek4	sɛk7										
膝	tshek4	tsʰɛk7										
窒	thak4	tʰak7-										
窒	tiak4	tiak7										
侄	tiak4	tiak7										
秩	tiak4	tiak7										
瑟	sek4	sɛk7										
虱	sak4	sak7										
質	tsioh4	tsiɔʔ7										
實	sek8	sɛk8=										
失	sek4	sɛk7										
室	sek4	sɛk7										
日	dzek8	dzɛk8										
吉	kiak4	kiak7		又								
詰	kiak4	kiak7										
逸	ek8	ɛk8										
乞	khurh4	kʰəʔ7-		~伊								
乞	khurk4	kʰək7										
奔	punɡ1	puŋ1										
本	punɡ2	puŋ3										
噴	punɡ3	puŋ5										
盆	phunɡ5	pʰuŋ2										
笨	punɡ2	puŋ3										
