聲母	韻母	聲調	漢字	註釋
ȵ	iouʔ	[8]	肉	
ȵ	iouʔ	[8]	玉	
ȵ	iouʔ	[8]	褥	
ȵ	iouʔ	[8]	獄	
ȵ	iouʔ	[8]	□	揉
∅	iouʔ	[7]	鬱	
∅	iouʔ	[8]	域	
∅	iouʔ	[8]	疫	
∅	iouʔ	[8]	役	兵～
∅	iouʔ	[8]	育	
∅	iouʔ	[8]	欲	
∅	iouʔ	[8]	慾	
∅	iouʔ	[8]	浴	
∅	m	[4]	尾	～巴兒
∅	n	[2]	吳	
∅	n	[2]	無	沒有
∅	n	[2]	兒	1
∅	n	[4]	五	
∅	n	[4]	伍	1
∅	n	[4]	午	
∅	n	[4]	爾	1你
∅	n	[4]	耳	1～朵
∅	n	[4]	母	1舅～
∅	n	[6]	二	1十～月
p	in	[16]	邊	（兒化）
t	in	[3]	蒂	（兒化）
t	in	[3]	□	（兒化）點兒
ts	in	[16]	□	（兒化）漂亮。對小孩說
tsʰ	in	[16]	扦	（兒化）毛線～:毛衣針
tɕ	in	[3]	麂	（兒化）
tɕ	in	[16]	箕	（兒化）tsɑu³³～;簸箕形的指紋
ȵ	in	[7]	□	（兒化）猜～:猜謎
ȵ	in	[9]	□	（兒化）猜～:猜謎
∅	in	[3]	厴	（兒化）痂;螺螄頭上的圓蓋
b	un	[16]	□	（兒化）松～:松球
ȵ	iʉn	[16]	□	（兒化）□dzən¹¹:仍然
ȵ	iʉn	[17]	蕊	（兒化）花蕾
tʰ	an	[9]	□	（兒化）火～:一種圓形竹器,烘乾尿布用的
n	an	[7]	衲	（兒化）涴～:尿布
k	an	[16]	□	（兒化）細～:小孩
ŋ	an	[16]	蛾	（兒化）蠶蛾
x	an	[3]	蟹	（兒化）
l	ian	[7]	□	（兒化）tsɿ³³～:知了
l	ian	[9]	□	（兒化）籽～:連枷
tɕ	ian	[3]	姐	（兒化）阿～:伯母
dʑ	ian	[16]	夾	（兒化）夾子
ȵ	ian	[7]	箬	（兒化）糉～:包糉子用的竹葉
ts	uan	[16]	株	（兒化）稻～:稻茬
s	uan	[9]	說	（兒化）小～
s	uan	[9]	蟀	（兒化）蟀～:蟋蟀
k	uan	[0]	褂	（兒化）領～:背心
b	iɛn	[16]	辮	（兒化）辮子
tɕ	iɛn	[9]	莢	（兒化）豆～
k	uɛn	[3]	拐	（兒化）柺杖
k	ʌn	[3]	罐	（兒化）藥～:藥罐子
tʰ	en	[16]	□	（兒化）蘆菔～:礤牀
s	en	[3]	□	（兒化）別～:別的地方
∅	en	[3]	□	（兒化）□tən³³～:呃逆
s	ɤn	[16]	猻	（兒化）猢～:猴子
z	ɤn	[17]	鏨	（兒化）
x	ɤn	[3]	許	（兒化）幾～:多少
x	ɤn	[9]	許	（兒化）幾～:多少
t	uon	[3]	□	（兒化）肚～:兜肚
t	uon	[9]	□	（兒化）肚～:兜肚
t	ein	[9]	□	（兒化）酒～:酒窩
ts	ein	[3]	雀	（兒化）麻～
k	uein	[3]	管	（兒化）竹～
k	uein	[9]	管	（兒化）竹～
b	ɑun	[17]	□	（兒化）癤子
t	əɯn	[16]	□	（兒化）tsʰe³³～:蚱
b	oun	[16]	□	（兒化）□iəɯ³³～:一些人先躲藏起來,一個人去找
l	oun	[7]	□	（兒化）蠶～:蠶蛹
tsʰ	oun	[3]	鏟	（兒化）鑊～:鍋鏟
