番	pʰun35	pʰun35	pʰun54			
湍	tʃʰun33	tun35				
宽	wun35	hun35	hun54			
盘	pun213	pun213	pun31			
团	tun213	tun213	tun31			
团	tun213	tun213	tun31			
桓	wun213	hun22	hun31			
完	jun213	jun213	hyn31			
丸	jun213	jun213	hyn31			
瞒	mun213	mun22	mun23			
馒	man42	man42	man33			
峦	lun213	lun213	lun23			
鸾						
栾	lun213	lun213	lun23			
短	tun33	tun33	tun35			
纂	lun213	tʃun42	tʃun55			
攒	tsɐn33	tʃan33	tʃan35			
管	kun33	kun33	kun35			
馆	kun33	kun33	kun35			
碗	ʔun33	wun33	ʔun35			
款	wun33	hun33	hun35			
伴	pun22	pun22	pun33			
拌	pun22	pun22	pun33			
断	tun22	tun22	tun23			
缓	wun22	hun22	hun55			
皖	wun33	ʔun33	ʔun35			
浣	wun33	wan33	hun54			
满	mun22	mun22	mun23			
暖	nun22	nun22	nun23			
卵	lun22	lun22	lun23			
半	pun55	pun55	pun55			
绊		pun22	pun33			
断	tun22	tun55	tun23			
锻	tun42	tun42	tun33			
钻	tsun55	tʃun55	tʃun55			
算	ɬun55	ɬun55	ɬun55			
蒜	ɬun55	ɬun55	ɬun55			
贯	kun55	kun55	kun55			
观						
冠						
罐						
灌	kun55	kun55	kun55			
唤	wun55	hun55	hun55			
焕	wun55	hun55	hun55			
腕	wun33	wun55	ʔun35			
惋	wun33	ʔun33	ʔun35			
判	pʰun55	pʰun55	pʰun55			
窜	tʃʰun55	tʃʰun55	tʃʰyn55			
叛	pun42	pun42	pun33			
缎						
段	tun42	tun42	tun33			
换	wɐn42	wɐn42	hun33			
漫	man42	man42	man33			
幔						
乱	lun42	lun42	lun33			
玩	wun22	hun42	hun55			
玩	wun42	hun42				
跟	kɐn35	kɐn35	kɐn54			
根	kɐn35	kɐn35	kɐn54			
恩	ʔɐn35	ʔɐn35	ʔɐn54			
吞	tʰɐn35	tʰɐn35	tʰɐn54			
痕	hɐn213	hən213	hɐn31			
恳	hɐn33	hɐn33	hɐn35			
垦	hɐn33	hɐn33	hɐn35			
很	hɐn33	hɐn33	hɐn35			
艮	kɐn55	kɐn55				
恨	hɐn42	hɐn42	hɐn33			
宾	pən35	pən35	pɐn54			
槟	pən35	pən35	pɐn54			
彬	pən35	pən35	pɐn54			
津	tsən35	tʃən35	tʃɐn54			
辛	ɬən35	ɬən35	ɬɐn54			
新	ɬən35	ɬən35	ɬɐn54			
薪						
珍	tʃən35	tʃən35	tʃɐn54			
榛						
臻	tʃən35	tʃən35	tʃɐn54			
莘	ɬən35	ɬən35	ɬɐn54			
真	tʃən35	tʃən35	tʃɐn54			
身	ʃən35	ʃən35	ʃɐn54			
伸						
娠						
申	ʃən35	ʃən35	ʃɐn54			
巾	kən35	kən35	kɐn54			
因	jən35	jən35	ʔɐn54			
姻	jən35	jən35	ʔɐn54			
缤	pən35	pən35	pɐn54			
亲	tʃʰən35	tʃʰən35	tʃʰɐn54			
胂		tʃʰən55				
瞋		tʃʰən55				
贫	pən213	pən213	pɐn31			
频	pən213	pən213	pɐn31			
苹						
秦	tʃən213	tʃən213	tʃɐn31			
陈	tʃən213	tʃən213	tʃɐn31			
尘	tʃən213	tʃən213	tʃɐn31			
神	ʃən213	ʃən213	ʃɐn31			
晨	ʃən213	ʃən213	ʃɐn31			
臣	tʃən213	tʃən213	ʃɐn31			
辰						
闽	mən213	mən33	mɐn23			
民	mən213	mən213	mɐn31			
邻	lən213	lən213	lɐn31			
磷						
嶙						
鳞	lən213	lən213	lɐn31			
人	ȵən213	ȵən213	ȵɐn31			
仁	ʃən213	ʃən213	ȵɐn31			
银	ȵən213	ȵən213	ŋɐn31			
寅	jən213	ȵən213	ȵɐn31			
尽	tsən22	tʃən22	tʃɐn23			
诊	tʃən33	tʃən35	tʃɐn35			
疹						
紧	kən33	kən33	kɐn35			
尽	tʃən22	tʃən42	tʃɐn23			
肾	ʃən22	ʃən42	ʃɐn23			
抿						
悯		mən22	mɐn23			
敏	mən22	mən22	mɐn23			
忍	ʃən22	ʃən22	ȵɐn23			
听	ten55	tʰeŋ55	tʰeŋ55			
引	jən22	jən22	jɐn23			
殡	pən35	pən55	pɐn54			
进	tsən55	tʃən55	tʃɐn55			
晋	tsən55	tʃən33	tʃɐn55			
信	ɬən55	ɬən55	ɬɐn55			
讯	ɬən55	ɬən55	ɬɐn55			
汛	ɬən55	ɬən55	ɬɐn55			
镇	tʃən55	tʃən55	tʃɐn55			
振	tʃən55	tʃən55	tʃɐn55			
震	tʃən55	tʃən55	tʃɐn55			
衅	pən22	hən55				
印	jən55	jən55	ʔɐn55			
吝						
亲	tʃʰən35	tʃʰən35	tʃʰɐn54			
趁	tʃʰən55	tʃʰən55	tʃʰɐn54			
衬	tʃʰən55	tʃʰən55	tʃʰɐn54			
烬	tʃən22	tʃən22	tʃɐn23			
阵	tʃən42	tʃən42	tʃɐn33			
慎	ʃɐm42	ʃɐm42	ʃɐm33			
仅	kən33	kən33	kɐn35			
瑾	kən33	kən33	kɐn35			
遴	lən213	lən213	lɐn31			
刃	ʃən22	ʃən22	ȵɐn33			
韧						
认	jən42	ȵən42	ȵɐn33			
胤	jən22	jən42				
筠	kʰuən35					
陨	lun213	wən42	wɐn35			
斤	kən35	kən35	kɐn54			
筋	kən35	kən35	kɐn54			
欣	jən35	jən35	hɐn54			
昕		jən35				
殷	jən35	jən35	ʔɐn54			
勤	kən213	kən213	kɐn31			
芹	kən22	kən213	kɐn31			
龈	ȵən213	kən35				
谨	kən33	kən33	kɐn35			
隐	jən33	jən33	ʔɐn35			
近	kən22	kən22	kɐn23			
劲	kən33	kən33	keŋ33			
奔	pən35	pən35	pɐn54			
锛						
敦	tɐn35	tɐn35	tɐn54			
墩	tɐn35	tɐn35	tɐn54			
尊	tsun35	tʃun35	tʃun54			
孙	ɬun35	ɬun35	ɬun54			
昆	kʰuɐn35	kʰuɐn35	kʰuɐn54			
昆	kʰuɐn35	kʰuɐn35	kʰuɐn54			
昏	wɐn35	wɐn35	wɐn54			
婚	wɐn35	wɐn35	wɐn54			
温	wɐn35	wɐn35	wɐn54			
喷	pʰɐn55	pɐn55	pʰɐn55			
村	tʃʰun35	tʃʰɔn35	tʃʰun54			
坤	wɐn35	kʰuɐn35	kʰuɐn54			
盆	pun213	pun213	pun31			
屯	tɐn213	tɐn213	tun31			
饨						
臀						
豚	tɐn213	tɐn213	tun31			
存	tʃun213	tʃun213	tʃun31			
蹲	tun35	tun35	tɐn54			
魂	wɐn213	wɐn213	wɐn31			
浑	wɐn33	wɐn33				
馄						
瘟						
门	mun213	mun213	mun31			
论	lun42	lɔn42	lɐn31			
仑	lən213	lɐn213	lɐn31			
本	pun33	pɔn33	pun35			
损	ɬun33	ɬun33	ɬɐn35			
滚	kuɐn33	kuɐn33	kuɐn35			
稳	wɐn33	wɐn33	wɐn35			
捆	kʰuɐn33	kʰuɐn33	kʰuɐn35			
笨	pɐn42	pɐn42	pɐn33			
囤	tɐn213	tɐn213	tɐn31			
沌	tɐn213	tɐn42	tɐn33			
混	wɐn22	wɐn33	kʰuɐn35			
逩		pɐn35				
顿	tɐn55	tɐn55	tɐn55			
钝	tɐn55	tɐn55	tɐn33			
逊	ɬun35	ɬɔn55				
棍	kuɐn55	kuɐn55	kuɐn55			
喷	pʰɐn55	fɐn55	pʰɐn55			
褪	tʰui33	tʰɔn55	tʰui55			
寸	tʃʰun33	tʃʰun55	tʃʰun55			
困	kʰuɐn55	kʰuɐn33	kʰuɐn55			
困	kʰuɐn55	kʰuɐn33	kʰuɐn55			
遁	tɐn213	tɐn42	tɐn33			
钝	tɐn42	tɐn42	tɐn33			
溷		hɐn35				
闷	mun42	mɐn42	mɐn33			
嫩	nun42	nɔn42	nun33			
论	lun42	lɔn42	lɐn33			
遵	tsun35	tʃun35	tʃun54			
荀	tʃən213	tʃən213	tʃɐn31			
巡						
询	tʃən213	tʃən213	tʃɐn31			
盹	ʃən35	ʃən22				
谆	ʃən213	ʃən42				
均	kʰuən213	kuən35	kʰuɐn54			
钧	kʰuən35	kuən35	kʰuɐn54			
竣	tʃən55	tʃən55	tʃɐn55			
椿	tʃʰən55	tʃʰən35	tʃʰɐn54			
春	tʃʰən35	tʃʰən35	tʃʰɐn54			
旬	tʃən213	tʃən213	tʃɐn31			
循	tʃən213	tʃən213	tʃɐn31			
唇	ʃən213	ʃən213	ʃɐn31			
纯	ʃən213	ʃən213	ʃɐn31			
醇						
鹑	ʃən213	ʃən213	tʃʰɐn54			
伦	lən213	lən213	lɐn31			
沦						
轮	lən213	lən213	lɐn31			
匀	jən213	jən213	jɐn31			
笋	ɬən33	ɬən33	ɬɐn35			
榫		ʃun213	lɐn35			
准	tʃən33	tʃən33	tʃɐn35			
准	tʃən33	tʃən33	tʃɐn35			
蠢	tʃʰən33	tʃʰən33	tʃʰɐn35			
盾	tən42	tən42	tɐn33			
窘	kuən42	kʰuən55				
菌	kuən22	kuən33	kuɐn35			
允	jən22	jən22	jɐn23			
尹	jən22		jɐn23			
俊	tsən55	tʃən55	tʃɐn55			
骏	tsən55	tʃən55	tʃɐn55			
迅	ɬən55		ɬɐn55			
浚	tʃən55	tʃən55	tʃɐn55			
舜	ʃən55	ʃən55	ʃɐn33			
瞬	ʃən55	ʃən55	ʃɐn33			
殉	tʃən213	tʃən213				
徇	tʃən213	tʃən213				
顺	ʃən42	ʃən42	ʃɐn33			
闰						
润	ȵən42	ȵən42	ȵɐn33			
分	fən35	fən35	fɐn54			
君	kuən35	kuən35	kuɐn54			
军	kuən35	kuən35	kuɐn54			
熏	wən55	wən35	wɐn54			
勋	wən35	wən35				
荤	wən35	wən35				
氲		wən35				
芬	fən35	fən35	fɐn54			
纷	fən35	fən35	fɐn54			
焚	fan213	fən213	fɐn31			
坟	fən213	fən213	fɐn31			
群	kuən213	kuən213	kuɐn31			
裙	kuən213	kuən213	kuɐn31			
文	fən213	fən213	fɐn31			
纹						
闻	mən213	mən213	mɐn31			
耘	wən213	wən213	wɐn31			
云	wən213	wən213	wɐn31			
粉	fən33	fən33	fɐn35			
忿						
愤	fən55	fən55	fɐn33			
刎						
吻	mən22	mɐn33	mɐn23			
粪	fən55	fən55	fɐn55			
奋	fn55	fən55	fɐn35			
训	wən55	wən55	wɐn55			
酝	wən35	wən42	wɐn33			
蕴	wən35	wən42	wɐn33			
份	fən42	fən42	fɐn33			
分	fən42	fən42	fɐn33			
郡	kuən42		kuɐn33			
问	mən42	mən42	mɐn33			
紊	fən213	wən22	wɐn35			
韵	wən42	wən42	wɐn33			
运	wən42	wən42	wɐn33			
晕						
帮	paŋ35	paŋ35	paŋ54			
当	tøŋ35	taŋ35	taŋ54			
裆						
铛	tøŋ35	tɛŋ35	taŋ54			
赃	tsøn35	tʃaŋ35	tʃaŋ54			
脏	tsøŋ55	tʃaŋ35	tʃaŋ54			
桑	ɬøŋ35	ɬaŋ35	ɬaŋ54			
丧	ɬøŋ35	ɬaŋ55	ɬaŋ55			
岗	køŋ35	kaŋ33	kaŋ35			
冈						
刚						
纲						
钢	køŋ35	kaŋ35	kaŋ54			
缸	køŋ35	kaŋ35	kaŋ54			
肮	ʔøŋ35	ʔaŋ35				
滂	puŋ213					
汤	tʰøŋ35	tʰaŋ35	tʰaŋ54			
仓	tʃʰøŋ35	tʃʰaŋ35	tʃʰaŋ54			
苍						
舱	tʃʰøŋ35	tʃʰaŋ35	tʃʰaŋ54			
康	kʰøŋ35	kʰaŋ35	kʰaŋ54			
糠	høŋ35	haŋ35	haŋ54			
膀						
旁	pun213	puŋ213	paŋ31			
螃	paŋ213	puŋ213	paŋ31			
堂	tøŋ213	taŋ213	taŋ31			
棠						
塘						
糖						
螳						
唐	tøŋ213	taŋ213	taŋ31			
藏	tʃøŋ213	tʃaŋ213	tʃaŋ31			
行	høŋ213	haŋ213	haŋ31			
航	høŋ213	haŋ213	haŋ31			
杭						
忙	muŋ35	muŋ35	mɔn31			
芒						
茫	muŋ35	muŋ35	mɔŋ31			
囊	nøŋ213	naŋ35	naŋ31			
郎	løŋ213	laŋ213	laŋ31			
狼						
榔						
螂						
廊	løŋ213	laŋ213	laŋ31			
昂	ŋøŋ213		ŋaŋ31			
榜	puŋ33	pun33	poŋ35			
党	tøŋ33	taŋ33	taŋ35			
挡	tøŋ33	taŋ33	taŋ35			
嗓	ɬøŋ35	ɬaŋ33	ɬaŋ35			
搡	ɬøŋ35		łaŋ35			
倘	tʰøŋ33	tʰaŋ33	tʰaŋ35			
躺	tʰøŋ33	tʰaŋ33	tʰaŋ35			
慷	kʰøŋ35	kʰaŋ35	kʰaŋ54			
荡	tøŋ22	taŋ33	taŋ33			
奘			tʃaŋ33			
莽		maŋ33	maŋ23			
蟒	muŋ22	maŋ33	maŋ23			
朗	løŋ22	laŋ22	laŋ23			
谤	puŋ33	paŋ42				
当	tøŋ55	taŋ55	taŋ55			
档	tøŋ55	taŋ55	taŋ55			
葬	tsøŋ55	tʃaŋ55	tʃaŋ55			
丧	ɬøŋ55	ʃaŋ55	ɬaŋ55			
杠	køŋ55	kaŋ55	kaŋ55			
钢		kaŋ55	kaŋ55			
盎	jɛŋ35	ʔaŋ55				
烫	tʰøŋ55	tʰaŋ55	tʰaŋ55			
趟	tʰøŋ55	tʰaŋ55	tʰaŋ55			
抗	kʰøŋ55	kʰaŋ55	kʰaŋ55			
炕	kʰøŋ35	kʰaŋ42	kʰaŋ55			
傍	puŋ213		paŋ31			
宕						
藏	tʃøŋ213	tʃaŋ42	tʃaŋ31			
脏	tʃøŋ42	tʃaŋ42	tʃaŋ33			
浪	løŋ42	laŋ35	laŋ33			
光	kuŋ35	kuŋ35	kɔŋ54			
荒	wuŋ35	huŋ35	hɔŋ54			
慌	wuŋ35	huŋ35	hɔŋ54			
汪	wuŋ35	huŋ213	ʔɔŋ54			
黄	wuŋ213	huŋ213	hɔŋ31			
凰						
蝗						
簧						
蟥						
皇	wuŋ213	huŋ33	hɔŋ31			
广	kuŋ33	kuŋ33	kɔŋ35			
谎	wuŋ35	hun33	hɔŋ35			
恍	kuŋ35	huŋ33				
晃	kuaŋ42	huŋ33	hɔŋ35			
幌		hun55	hɔŋ35			
恍	kʰuaŋ33					
旷	kʰuŋ55	huŋ35	kʰɔŋ55			
将	tsɛŋ35	tʃɛŋ35	tʃɛŋ54			
浆	tsɛŋ35	tʃɛŋ55	tʃɛŋ54			
相	ɬɛŋ35	ɬɛŋ35	ɬɛŋ54			
厢						
湘						
襄						
镶						
箱	ɬɛŋ35	ɬɛŋ35	ɬɛŋ54			
张	tʃɛŋ35	tʃɛŋ35	tʃɛŋ54			
庄	tʃøŋ35	tʃaŋ35	tʃaŋ54			
妆						
装	tʃøŋ35	tʃaŋ35	tʃaŋ54			
霜	ʃuŋ35	ʃuŋ35	ʃɔŋ54			
章	tʃɛŋ35	tʃɛŋ35	tʃɛŋ54			
樟	tʃɛŋ35	tʃɛŋ35	tʃɛŋ54			
商	ʃɛŋ35	ʃɛŋ35	ʃɛŋ54			
伤	ʃɛŋ35	ʃɛŋ35	ʃɛŋ54			
疆	kʰɛŋ35	kʰɛŋ35	kʰɛŋ54			
姜	kɛŋ35	kɛŋ35	kɛŋ54			
姜						
香	jɛŋ35	jɛŋ35	hɛŋ54			
乡	jɛŋ35	jɛŋ35	hɛŋ54			
央	jɛŋ35	jɛŋ35	ʔɛŋ54			
殃	jɛŋ35	jɛŋ35	ʔɛŋ54			
秧						
枪	tʃʰɛŋ35	tʃʰɛŋ35	tʃʰɛŋ54			
锵	tʃɛŋ35	kʰɛŋ35				
疮	tʃʰøŋ35	tʃʰɛŋ35	tʃʰaŋ54			
昌	tʃʰɛŋ35	tʃʰɛŋ35	tʃʰɛŋ54			
菖						
倡	tʃʰɛŋ35	tʃʰɛŋ35	tʃʰɛŋ55			
僵						
缰						
羌	kɛŋ35	tʃʰɛŋ213	kʰɛŋ54			
墙	tʃɛŋ213	tʃɛŋ213	tʃɛŋ31			
祥	tʃɛŋ213	tʃɛŋ213	tʃɛŋ31			
详						
翔	tʃɛŋ213	tʃɛŋ213	tʃɛŋ31			
长	tʃɛŋ213	tʃɛŋ213	tʃɛŋ31			
肠	tʃøŋ42	tʃɛŋ213	tʃɛŋ31			
场	tʃɛŋ213	tʃɛŋ213	tʃɛŋ31			
床	ʃøŋ213	ʃaŋ213	ʃaŋ31			
常	ʃɛŋ213	ʃɛŋ213	ʃɛŋ31			
尝						
偿						
裳	ʃɛŋ213	ʃɛŋ213	ʃɛŋ31			
强	kɛŋ213	kɛŋ213	kɛŋ31			
娘	nɛŋ213	nɛŋ213	nɛŋ31			
瓤						
良	lɛŋ213	lɛŋ213	lɛŋ31			
梁	lɛŋ213	lɛŋ213	lɛŋ31			
凉						
粮						
粱						
量						
蜋	lɛŋ213					
羊	jɛŋ213	jɛŋ213	hɛŋ31			
扬						
阳						
杨						
疡						
洋	jɛŋ213	jɛŋ33	hɛŋ31			
奖	tsɛŋ33	tʃɛŋ33	tʃɛŋ35			
桨	tsɛŋ33	tʃɛŋ33	tʃɛŋ35			
蒋						
想	ɬɛŋ33	ɬɛŋ33	ɬɛŋ35			
长	fɛŋ33	fɛŋ33	fɛp35			
涨	fɛŋ33	fɛŋ33	tfɛp35			
爽	ʃuŋ33	ʃuŋ33	ʃɔŋ35			
掌	tʃɛŋ33	tʃɛŋ33	tʃɛŋ35			
赏	ʃɛŋ33	ʃɛŋ33	tʃɛŋ35			
饷	jɛŋ33	jɛŋ213	jɛŋ35			
襁	kʰɛŋ35	kɛŋ33				
享	jɛŋ33	jɛŋ33	hɛŋ35			
响	jɛŋ33	jɛŋ33	hɛŋ35			
抢	tʃʰɛŋ33	tʃʰɛŋ33	tʃʰɛŋ35			
闯	tʃʰuŋ33	tʃʰuŋ33	tʃʰɔŋ35			
厂	tʃʰɛŋ33	tʃʰɛŋ33	tʃʰɔŋ35			
敞	tʃʰɛŋ55	tʃʰɛŋ22	tʃʰɔŋ35			
象	tʃɛŋ42	tʃɛŋ22	tʃɛŋ31			
像	tʃɛŋ42	tʃɛŋ22	tʃɛŋ31			
橡						
丈	tʃɛŋ22	tʃɛŋ22	tʃɛŋ31			
杖	tʃɛŋ22	tʃɛŋ22	tʃɛŋ31			
上	ʃaŋ22	ʃaŋ213	ʃaŋ33			
强	kʰɛŋ33	kɛŋ22	kʰɛŋ35			
勥	kɛŋ22		kɛŋ23			
两	lɛŋ22	lɛŋ33	lɛŋ23			
两	lɛŋ33	lɛŋ33	lɛŋ23			
壤	ʃɛŋ22		ȵɛŋ33			
嚷	ʃɛŋ22		ȵɛŋ33			
仰	ŋɛŋ22	ŋɛŋ22	ŋɛŋ23			
养	jɛŋ22	jɛŋ55	hɛŋ23			
痒	jɛŋ22		hɛŋ23			
酱	tsɛŋ55	tʃɛŋ55	tʃɛŋ55			
将	tsɛŋ55	tʃɛŋ55	tʃɛŋ55			
相	ʃɛŋ55	ɬɛŋ55	ɬɛŋ55			
帐	tʃɛŋ55	tʃɛŋ55	tʃɛŋ55			
账	tʃɛŋ55	tʃɛŋ55	tʃɛŋ55			
涨						
胀						
壮	tʃøŋ55	tʃaŋ55	tʃɛŋ55			
障	tʃɛŋ55	tʃɛŋ55	tʃɛŋ55			
瘴	tʃɛŋ35	tʃɛŋ55	tʃɛŋ55			
向	jɛŋ55	jɛŋ55	hɛŋ55			
畅	tʃʰɛŋ55	tʃʰɛŋ33	tʃʰɛŋ55			
怅						
创	tʃʰuŋ33	tʃʰuŋ33	tʃʰaŋ55			
创	tʃʰuŋ33	tʃʰuŋ55	tʃʰaŋ55			
唱	tʃʰɛŋ55	tʃʰɛŋ55	tʃʰɛŋ55			
倡	tʃʰɛŋ35	tʃʰɛŋ42	tʃɛŋ55			
匠	tʃɛŋ42	tʃɛŋ55	tʃɛŋ33			
仗	tʃɛŋ55	tʃɛŋ55	tʃɛŋ55			
仗	tʃɛŋ22	tʃɛŋ42	tʃɛŋ23			
状	ʃøŋ42	ʃaŋ42	ʃaŋ33			
尚	ʃɐŋ22	ʃaŋ42	ʃaŋ33			
上	ʃɐŋ22	ʃaŋ42	ʃaŋ33			
酿	ʃɛŋ22	nɛŋ42	nɛŋ33			
亮	lɛŋ42	lɛŋ42	lɛŋ33			
谅	lɛŋ42	lɛŋ42	lɛŋ33			
量						
辆						
让	ŋɛŋ42	ŋɛŋ42	ȵɛŋ33			
样	jɛŋ42	jɛŋ42	hɛŋ33			
漾	jɛŋ42	jɛŋ35	hɛŋ33			
方	fuŋ35	fɔŋ33	fɔŋ54			
肪	fuŋ33	fɔŋ33	fɔŋ54			
坊	fuŋ33	fɔŋ35	fɔŋ54			
芳	fuŋ35	fɔŋ213	fɔŋ54			
妨	fuŋ213	fuŋ35	fɔŋ31			
匡	kʰuaŋ35	kʰuaŋ35	kʰuaŋ54			
筐	kʰuaŋ35	kʰuaŋ35	kʰuaŋ54			
眶	kʰuaŋ35	kʰuaŋ35	kʰuaŋ54			
框	kʰuaŋ35	kʰuaŋ213	kʰuaŋ54			
房	fuŋ213	fuŋ213	fɔŋ31			
防	fuŋ213	fuŋ213	fɔŋ31			
狂	kon213	kuŋ213	kɔŋ31			
亡	moŋ213	muŋ213	mɔŋ31			
芒	moŋ213	muŋ42	mɔŋ31			
忘	moŋ213	muŋ213	mɔŋ31			
王	wun213	hun33	hɔŋ31			
仿	fuŋ33	fuŋ33	fɔŋ35			
枉	wuŋ33	ʔuŋ33	ʔɔŋ35			
纺	fuŋ33	fuŋ33	fɔŋ35			
仿	fuŋ33	fuŋ22	fɔŋ35			
网	moŋ22	muŋ42	mɔŋ23			
罔	moŋ213	muŋ33	mɔŋ23			
往	woŋ22	huŋ55	hɔŋ23			
放	fuŋ55	fuŋ33	fɔŋ55			
舫	fuŋ33	fuŋ42	fɔŋ33			
逛	koŋ213	kuaŋ55	kuɐŋ33			
况	kʰoŋ55	kʰuŋ33	kʰɔŋ55			
访	fuŋ33	fuŋ42	fɔŋ35			
妄						
忘	moŋ213	muŋ42	mɔŋ31			
望	moŋ42	fuŋ42	mɔŋ33			
旺	wuŋ42	huŋ35	hɔŋ33			
邦	paŋ35	paŋ35	paŋ54			
桩	tʃɛŋ35	tʃaŋ35	tʃaŋ54			
双	ʃuŋ35	ʃuŋ35	ʃɔŋ54			
江	tʃaŋ35	tʃaŋ35	kaŋ54			
扛						
肛	koŋ35	kaŋ55	kaŋ54			
夯	hɐŋ35	haŋ35				
胖						
窗	tʃʰuŋ35	tʃʰuŋ35	tʃʰɔŋ54			
腔	kʰɛŋ35	kʰɛŋ213	kʰɛŋ54			
庞	paŋ213	paŋ42	paŋ31			
幢	toŋ42	tuŋ55				
降	tʃaŋ55	tʃaŋ33	kaŋ55			
绑	paŋ33	paŋ33	paŋ35			
讲	tʃaŋ33	tʃaŋ33	kaŋ35			
港	kaŋ33	kaŋ33	kaŋ35			
蚌						
棒	paŋ22	paŋ42	paŋ23			
项	haŋ42	haŋ33	haŋ23			
戆						
双	ʃuŋ35	ʃuŋ55	ʃɔŋ54			
降	tʃaŋ55	tʃaŋ213	kaŋ55			
虹	hoŋ213	huŋ55	hoŋ31			
绛		tʃaŋ55	kaŋ55			
胖	pun22	pun42	pʰaŋ55			
撞	tʃøŋ42	tʃuŋ42	tʃɔŋ55			
巷	haŋ42	haŋ35				
崩	pɐŋ35	pɐŋ35	pɐŋ54			
登	tɐŋ35	tɐŋ35	tɐŋ54			
灯	tɐŋ35	tɐŋ35	tɐŋ54			
曾	tsɐŋ35	tʃɐŋ35	tʃɐŋ54			
增	tsɐŋ35	tʃɐŋ35	tʃɐŋ54			
憎						
僧	ɬɐŋ35	ɬɐŋ213	ɬɐŋ54			
朋	pɐŋ213	pɐŋ213	pɐŋ31			
鹏	pɐŋ213	pɐŋ213	pɐŋ31			
腾	tɐŋ213	tɐŋ213	tɐŋ31			
誉						
藤						
疼	tɐŋ213	tɐŋ213	tɐŋ31			
曾	tʃɐŋ213	tʃɐŋ213	tʃɐŋ31			
层	tʃɐŋ213	tʃɐŋ213	tʃɐŋ31			
恒	hɐŋ213	hɐŋ213	hɐŋ31			
能	nɐŋ213	nɐŋ213	nɐŋ31			
棱	leŋ213	leŋ42	lɐŋ31			
楞	leŋ213	lɐŋ33	lɐŋ31			
等	tɐŋ33	tɐŋ33	tɐŋ35			
肯	hɐŋ33	hɐn55	hɐŋ35			
凳	tɐŋ55	tɐŋ42	tɐŋ55			
邓	tɐŋ42	tɐŋ42	tɐŋ22			
赠	tʃɐŋ42	tʃɐŋ213	tʃɐŋ33			
弘	hoŋ213	hoŋ35	hoŋ31			
冰	peŋ35	peŋ35	peŋ54			
征	tʃeŋ35	tʃeŋ35	tʃeŋ54			
蒸	tʃeŋ35	tʃeŋ35	tʃeŋ54			
升	ʃeŋ35	ʃeŋ55	ʃeŋ54			
胜	ʃeŋ55	ʃeŋ35	ʃeŋ55			
兢	keŋ55	tʃeŋ35				
兴	heŋ35	heŋ35	heŋ54			
应	ʔeŋ35	ʔeŋ35	ʔeŋ54			
鹰	ʔeŋ35	ʔeŋ35	ʔeŋ54			
称	tʃheŋ35	tʃʰeŋ213	tʃʰeŋ54			
凭	pɐŋ213	pɐŋ213	pɐŋ31			
凭	pɐŋ213	pɐŋ213	pɐŋ31			
惩	tʃeŋ35	tʃeŋ213	tʃeŋ54			
橙	tʃeŋ213	tʃeŋ213	tʃʰaŋ35			
乘	ʃeŋ213	ʃeŋ213	ʃeŋ31			
绳	ʃeŋ213	ʃəŋ213	ʃeŋ31			
承	ʃeŋ213	ʃeŋ213	ʃeŋ31			
丞						
陵	leŋ213	leŋ213	leŋ31			
凌	leŋ213	leŋ213	leŋ31			
仍	ŋeŋ213	ŋeŋ213	ŋeŋ31			
扔						
凝		neŋ35	neŋ31			
蝇	ʔeŋ35	ʔeŋ33	ʔeŋ31			
拯		tʃeŋ55	tʃeŋ31			
证	tʃeŋ55	tʃeŋ55	tʃeŋ55			
症	tʃeŋ55	tʃeŋ55	tʃeŋ55			
胜	ʃeŋ55	ʃeŋ55	ʃeŋ55			
兴	heŋ55	heŋ55	heŋ55			
应	ʔeŋ55	ʔeŋ55	ʔeŋ55			
称	tʃʰeŋ35	tʃʰɐŋ55	tʃʰeŋ55			
秤	tʃʰeŋ55	tʃʰeŋ35	tʃʰeŋ55			
瞪	tɐŋ35	tɐŋ42	tɐŋ54			
剩	ʃeŋ42	ʃeŋ42	ʃeŋ54			
孕	ȵɐn42	ȵɐn35	ȵɐn33			
生	ʃaŋ35	ʃɛŋ35	ʃaŋ54			
牲	ʃaŋ35	ʃɛŋ35	ʃaŋ54			
笙						
甥						
更	kaŋ35	kɛŋ35	kaŋ54			
更	kaŋ35	kɛŋ35	kaŋ54			
庚						
羹						
粳						
亨	haŋ35	hɐŋ35	hɐŋ54			
烹	pʰaŋ35	pʰoŋ33	pʰɐŋ54			
撑	tʃʰaŋ35	tʃʰɛŋ35	tʃʰaŋ55			
铛	tʃʰaŋ35	tʃʰɛŋ35				
坑	kʰøŋ35	kʰaŋ213	haŋ54			
彭	paŋ213	pɐŋ213	paŋ31			
膨	paŋ213	pɐŋ213	paŋ31			
澄	tʃeŋ213	tʃeŋ213	tʃʰaŋ35			
行	haŋ213	hɛŋ213	haŋ31			
衡	hɐŋ213	hɐŋ213	hɐŋ31			
盲	moŋ213	maŋ213	maŋ31			
虻	moŋ35	mau33	mɔŋ31			
打	ta33	ta33	ta35			
省	ʃaŋ33	ʃɛŋ33	ʃaŋ35			
省	faŋ33	ʃɛŋ35	ʃaŋ35			
埂		kɛŋ33	kʰuaŋ35			
梗	høŋ42	kaŋ42				
杏	haŋ42	hɛŋ22	heŋ55			
猛	maŋ22	mɛŋ33	maŋ23			
冷	laŋ22	lɛŋ55	laŋ23			
