id	ini	fn	pt	单字	IPA	注释
2813	ʦʰ	iøŋ	21	詳	ʦʰiøŋ21	～细
2814	ʦʰ	iøŋ	21	祥	ʦʰiøŋ21	慈～，吉～
2815	ts	iøŋ	43	象	tsiøŋ43	气～
2816	ts	iøŋ	43	象	tsiøŋ43	大～
2817	ʦ	iøŋ	43	象	ʦiøŋ43	印～，想～
2818	s	iøŋ	35	像	siøŋ35	好～，相～
2819	ʦ	iøŋ	43	像	ʦiøŋ43	头～，～章
2820	ts	iøŋ	43	橡	tsiøŋ43	～胶，～树
2821	ts	iøŋ	31	張	tsiøŋ31	紧～；姓；装东西
2822	ts	iøŋ	35	長	tsiøŋ35	生～，省～
2823	ts	iøŋ	13	漲	tsiøŋ13	～价，～潮
2824	ts	iøŋ	13	帳	tsiøŋ13	蚊～
2825	ts	iøŋ	13	賬	tsiøŋ13	算～，～簿
2826	ts	iøŋ	13	脹	tsiøŋ13	～肚，膨～
2827	ts	iak	013	着	tsiak13	～衫（穿衣服）
2828	tsʰ	iøŋ	13	暢	tsʰiøŋ13	～快，通～
2829	tsʰ	iøŋ	21	長	tsʰiøŋ21	～期，～短
2830	tsʰ	iøŋ	55	腸	tsʰiøŋ55	猪～，～胃
2831	tsʰ	iøŋ	21	場	tsʰiøŋ21	排～，～地
2832	ts	iøŋ	43	丈	tsiøŋ43	三丈
2833	ts	iøŋ	43	丈	tsiøŋ43	姑～
2834	ts	iøŋ	13	仗	tsiøŋ13	打～；炮～（鞭炮）
2835	ts	iøŋ	55	杖	tsiøŋ55	拐～
2836	ts	iak	043	着	tsiak43	～火
2837	ts	oŋ	31	莊	tsoŋ31	～园；姓
2838	ts	oŋ	31	裝	tsoŋ31	假～
2839	ts	oŋ	55	妝	tsoŋ55	化～
2840	ts	oŋ	13	壯	tsoŋ13	强～
2841	tsʰ	oŋ	55	瘡	tsʰoŋ55	痔～
2842	tsʰ	oŋ	35	闖	tsʰoŋ35	～祸，李～王
2843	tsʰ	oŋ	35	創	tsʰoŋ35	开～，～造
2844	tsʰ	oŋ	21	牀	tsʰoŋ21	眠～
2845	ts	oŋ	43	狀	tsoŋ43	告～，～元，～态
2846	s	oŋ	31	霜	soŋ31	落～，～降
2847	s	iøŋ	31	孀	siøŋ31	遗～
2848	s	oŋ	35	爽	soŋ35	～快，直～
2849	ts	iøŋ	31	章	tsiøŋ31	姓；文～
2850	ts	iøŋ	31	樟	tsiøŋ31	～脑丸；～木头（地名）
2851	ts	iøŋ	35	掌	tsiøŋ35	巴～，～握
2852	ts	iøŋ	13	障	tsiøŋ13	保～
2853	ts	iøŋ	13	瘴	tsiøŋ13	～气
2854	ts	iøŋ	13	嶂	tsiøŋ13	耸立如屏障的山峰
2855	ts	iak	013	酌	tsiak13	斟～，～情
2856	tsʰ	iøŋ	31	昌	tsʰiøŋ31	～盛
2857	tsʰ	iøŋ	31	菖	tsʰiøŋ31	～蒲
2858	tsʰ	oŋ	35	廠	tsʰoŋ35	～长
2859	tsʰ	iøŋ	13	唱	tsʰiøŋ13	～歌
2860	tsʰ	iøŋ	31	倡	tsʰiøŋ31	提～
2861	tsʰ	iak	013	綽	tsʰiak13	～～有余，～号
2862	s	iøŋ	31	商	siøŋ31	～量，经～
2863	s	iøŋ	31	傷	siøŋ31	受～
2864	ts	iøŋ	35	賞	tsiøŋ35	欣～，～金
2865	h	iøŋ	35	餉	hiøŋ35	军～
2866	s	iøŋ	21	常	siøŋ21	经～，～识；姓
2867	s	iøŋ	21	嘗	siøŋ21	～试，品～
2868	s	iøŋ	21	償	siøŋ21	赔～
2869	s	iøŋ	13	上	siøŋ13	～山[动]
2870	s	iøŋ	13	上	siøŋ13	安上，～灯，～灯泡
2871	s	iøŋ	43	尚	siøŋ43	和～，高～
2872	s	iøŋ	43	上	siøŋ43	～背[方位]；～海（地名）
2873	s	iøŋ	43	上	siøŋ43	桌～，床～
2874	s	iak	043	勺	siak43	饭～
2875	tsʰ	iak	013	芍	tsʰiak13	～药；白～（中药）
2876	n	oŋ	21	瓤	noŋ21	瓜～
2877	j	iøŋ	43	壤	jiøŋ43	土～
2878	j	iøŋ	43	讓	jiøŋ43	～位
2879	j	iak	013	若	jiak13	～干，～无其事
2880	j	iak	043	弱	jiak43	～点
2881	k	iøŋ	31	疆	kiøŋ31	新～（地名）
2882	k	iøŋ	31	僵	kiøŋ31	冻～，～硬
2883	k	iøŋ	31	薑	kiøŋ31	～糖
2884	k	iøŋ	31	繮	kiøŋ31	～绳
2885	k	iøŋ	31	姜	kiøŋ31	姓，孟～女，～太公
2886	k	iak	013	腳	kiak13	赤～
2887	kʰ	iøŋ	21	強	kʰiøŋ21	～大，坚～
2888	kʰ	iøŋ	13	強	kʰiøŋ13	勉～
2889	kʰ	iak	013	卻	kʰiak13	退～，～步
2890	j	iøŋ	13	仰	jiøŋ13	～视
2891	j	iak	031	虐	jiak31	～待
2892	j	iak	031	瘧	jiak31	～疾
2893	h	iøŋ	31	香	hiøŋ31	～味，烧～；～港（地名）
2894	h	iøŋ	31	鄉	hiøŋ31	家～
2895	h	iøŋ	35	享	hiøŋ35	～受，分～
2896	h	iøŋ	35	響	hiøŋ35	音～
2897	h	iøŋ	13	向	hiøŋ13	～东
2898	j	iøŋ	31	央	jiøŋ31	中～台，党中～[文]
2899	j	iøŋ	31	央	jiøŋ31	中～（中间）[白]
2900	j	iøŋ	31	秧	jiøŋ31	插～，～苗
2901	j	iøŋ	31	殃	jiøŋ31	遭～，～及
2902	j	iak	043	約	jiak43	大～，～会
2903	j	iøŋ	21	羊	jiøŋ21	
2904	j	iøŋ	21	洋	jiøŋ21	太平～
2905	j	iøŋ	21	楊	jiøŋ21	姓；～树
2906	j	iøŋ	21	陽	jiøŋ21	太～；揭～（地名）
2907	j	iøŋ	21	揚	jiøŋ21	表～，发～
2908	j	iøŋ	21	瘍	jiøŋ21	溃～
2909	j	iøŋ	13	養	jiøŋ13	培～，～猪
2910	j	iøŋ	13	癢	jiøŋ13	皮肤痒
2911	j	iøŋ	43	樣	jiøŋ43	一～
2912	j	iøŋ	43	樣	jiøŋ43	～般
2913	j	iak	043	藥	jiak43	中～，～片
2914	j	iak	013	躍	jiak13	跳～，大～进
2915	k	uoŋ	31	光	kuoŋ31	阳～，～明
2916	k	uoŋ	35	廣	kuoŋ35	推～；～东（地名）
2918	k	uok	013	郭	kuok13	姓，～靖
2919	kʰ	oŋ	13	曠	kʰoŋ13	空～，～课
2920	kʰ	ok	013	廓	kʰok13	轮～
2921	kʰ	oŋ	13	擴	kʰoŋ13	～充，～大
2922	f	oŋ	31	荒	foŋ31	开～，～唐
2923	f	oŋ	31	慌	foŋ31	～张，心～
2924	f	oŋ	31	謊	foŋ31	说～
2925	kʰ	ok	013	霍	kʰok13	姓；～乱
2926	kʰ	ok	013	藿	kʰok13	～香（中药）
2927	v	oŋ	21	黃	voŋ21	姓；～色
2928	v	oŋ	21	簧	voŋ21	弹～
2929	v	oŋ	21	皇	voŋ21	～帝
2930	v	oŋ	21	蝗	voŋ21	～虫
2931	v	oŋ	21	凰	voŋ21	凤～
2932	f	oŋ	35	晃	foŋ35	摇～，～动
2933	f	oŋ	35	晃	foŋ35	～光
2934	v	ok	031	鑊	vok31	锅
2935	v	oŋ	31	汪	voŋ31	姓，～洋
2936	f	oŋ	31	方	foŋ31	地～，大～
2937	f	oŋ	31	肪	foŋ31	脂～
2938	f	oŋ	35	倣	foŋ35	～效
2939	f	oŋ	13	放	foŋ13	解～，～心[文]
2940	f	oŋ	13	放	foŋ13	～手[白]
2941	f	oŋ	31	芳	foŋ31	～香
2942	f	oŋ	31	妨	foŋ31	～碍
2943	f	oŋ	35	紡	foŋ35	～织
2944	f	oŋ	35	仿	foŋ35	～照，相～
2945	f	oŋ	35	彷	foŋ35	～佛
2946	f	oŋ	35	訪	foŋ35	采～，～问
2947	f	oŋ	21	房	foŋ21	～间
2948	f	oŋ	21	房	foŋ21	姓，～玄龄
2949	f	oŋ	21	防	foŋ21	～止，国～
2950	b	oŋ	21	亡	boŋ21	死～
2951	b	ɒŋ	21	芒	bɒŋ21	～果
2952	b	ɒŋ	21	芒	bɒŋ21	～花草（可制扫帚）
2953	b	oŋ	13	網	boŋ13	鱼～，～络
2954	b	oŋ	21	忘	boŋ21	～记，遗～[文]
2955	b	oŋ	21	忘	boŋ21	～记，遗～[白]
2956	b	oŋ	21	忘	boŋ21	添～（忘记）[白]
2957	b	oŋ	13	妄	boŋ13	狂～，痴心～想
2958	b	oŋ	43	望	boŋ43	失～
2959	p	ok	043	縛	pok43	束～
2961	h	oŋ	31	匡	hoŋ31	～扶正义；赵～胤（人名）
2962	h	oŋ	31	筐	hoŋ31	箩～，两～[文]
2963	h	oŋ	31	筐	hoŋ31	两～[白]
2964	h	oŋ	55	眶	hoŋ55	眼眶
2965	kʰ	oŋ	21	狂	kʰoŋ21	发～
2966	f	oŋ	35	況	foŋ35	情～，～且
2967	v	oŋ	35	枉	voŋ35	冤～
2968	v	oŋ	21	王	voŋ21	姓；大～
2969	v	oŋ	13	往	voŋ13	来～，～日
2970	v	oŋ	43	旺	voŋ43	兴～
2971	p	oŋ	31	邦	poŋ31	～国；刘～（人名）
2972	p	oŋ	35	綁	poŋ35	捆～
2973	m	ok	043	剝	mok43	～削，～皮
2974	p	ok	021	駁	pok31	反～
2975	pʰ	əŋ	21	胖	pʰəŋ21	～子，肥～
2976	pʰ	ok	43	樸	pʰok43	～素
2977	pʰ	oŋ	21	龐	pʰoŋ21	～大；姓，～太师
2978	pʰ	ɒŋ	13	棒	pʰɒŋ13	棍～，～打鸳鸯
2980	pʰ	oŋ	13	蚌	pʰoŋ13	～壳
2981	p	ok	043	雹	pok43	冰～
2982	ts	oŋ	31	樁	tsoŋ31	打～
2983	ts	iak	013	桌	tsiak13	书～
2984	ts	iak	013	卓	tsiak13	～越；姓，～别林
2985	t	iak	013	琢	tiak13	～磨，雕～
2986	t	iak	013	啄	tiak13	～木鸟，鸡～米
2987	ts	oŋ	43	撞	tsoŋ43	～人
2988	tsʰ	ək	043	濁	tsʰək43	浑～
2989	ts	ək	055	捉	tsək5	捕～，～棋（下棋）
2990	tsʰ	iøŋ	55	窗	tsʰiøŋ55	门～，～帘
2991	ts	ək	043	鐲	tsək43	手～
2992	s	əŋ	31	雙	səŋ31	一～鞋
2993	s	ok	013	朔	sok13	每月初一，～望
2994	k	oŋ	31	江	koŋ31	长～，～湖
2996	k	oŋ	35	講	koŋ35	～话
2997	k	oŋ	35	港	koŋ35	～口；香～（地名）
2998	k	oŋ	13	降	koŋ13	下～，～低
2999	h	ŋ̍	21	虹	hŋ̍21	彩～
3000	k	ok	013	覺	kok13	～得，知～
3001	k	ok	013	角	kok13	牛～，～色
3002	k	au	35	餃	kau35	饺子，水～
3003	h	oŋ	31	腔	hoŋ31	口～
3004	kʰ	ok	013	確	kʰok13	～定，的～
3005	h	ok	013	殼	hok13	贝～
3006	ɡ	ok	013	嶽	ɡok13	五～
3007	g	ok	043	岳	gok43	姓，～飞
3008	l	ok	031	樂	lok31	音～
3009	h	oŋ	21	降	hoŋ21	投～
3010	h	oŋ	43	項	hoŋ43	～链；姓，～羽
3011	h	oŋ	43	巷	hoŋ43	巷子，两条～
3012	h	ok	043	學	hok43	数～，～习
3013	g	aʔ	013	握	gaʔ13	～手，把～
3014	p	ɒŋ	31	崩	pɒŋ31	倒塌，山～，～溃
3015	p	ɒʔ	055	北	pɒʔ5	东南西北
3016	pʰ	ɒŋ	21	朋	pʰɒŋ21	～友
3017	b	ɒk	031	墨	bɒk31	～水
3018	b	ɒk	031	默	bɒk31	沉～，～写
3019	t	ɒŋ	31	登	tɒŋ31	～山，攀～
3020	t	ɒŋ	43	燈	tɒŋ43	～光
3021	t	ɒŋ	35	等	tɒŋ35	～人，高～
3022	t	ɒŋ	13	凳	tɒŋ13	凳子
3023	t	ɒʔ	055	得	tɒʔ5	获～，～意
3024	t	ɒʔ	055	德	tɒʔ5	品～；～国（国名）
3026	tʰ	ɒŋ	21	騰	tʰɒŋ21	奔～
3027	tʰ	ɒŋ	21	謄	tʰɒŋ21	～写，～抄
3028	tʰ	ɒŋ	21	藤	tʰɒŋ21	～椅
3030	t	ɒŋ	43	鄧	tɒŋ43	姓，～小平
3031	t	ɒʔ	031	特	tɒʔ31	～别
3032	n	ɒŋ	21	能	nɒŋ21	才～，～够
3033	l	ɒʔ	043	肋	lɒʔ43	～骨
3034	l	ɒʔ	043	勒	lɒʔ43	～索
3035	ʦ	ɒŋ	31	曾	ʦɒŋ31	姓
3036	ʦ	ɒŋ	31	增	ʦɒŋ31	～加
3037	ʦ	ɒŋ	31	憎	ʦɒŋ31	～恨
3038	ʦ	ɒʔ	055	則	ʦɒʔ5	否～，规～
3040	tsʰ	ɒŋ	21	曾	tsʰɒŋ21	～经
3041	tsʰ	ɒŋ	21	層	tsʰɒŋ21	～次
3042	ts	ɒŋ	43	贈	tsɒŋ43	～送
3043	ʦʰ	ɒʔ	043	賊	ʦʰɒʔ43	做～
3044	ʦ	ɒŋ	31	僧	ʦɒŋ31	唐～，沙～
3045	ʦ	ɒŋ	31	僧	ʦɒŋ31	～人
3046	s	ɒʔ	055	塞	sɒʔ5	堵～，～车
3047	h	ɒŋ	35	肯	hɒŋ35	～定，中～[文]
3048	h	ɒŋ	35	肯	hɒŋ35	愿意，～去[白]
3049	h	ɒʔ	055	刻	hɒʔ5	时～ ，～画[文]
3050	h	ɒʔ	055	刻	hɒʔ5	～字[白]
3051	h	ɒʔ	055	克	hɒʔ5	～服，攻～
3052	h	ɒʔ	055	黑	hɒʔ5	～白
3053	h	æŋ	21	恒	hæŋ21	～心，永～
3054	p	ɐŋ	31	冰	pɐŋ31	结～，～箱
3055	pʰ	ɒŋ	21	憑	pʰɒŋ21	文～，～借[文]
3056	p	oŋ	43	憑	poŋ43	倚靠，～墙[白]
3057	l	ak	055	匿	lak5	～名信
3058	l	ɐŋ	21	陵	lɐŋ21	中山～
3059	l	ɐŋ	21	淩	lɐŋ21	冰淇～，壮志～云
3060	l	ɐŋ	21	菱	lɐŋ21	～角
3061	l	ɐk	043	力	lɐk43	大～，～量
3062	ts	ɐk	031	卽	tsɐk31	～时，立～
3063	ts	ɐʔ	031	鯽	tsɐʔ31	～鱼
3064	s	ɐk	031	息	sɐk31	休～[文]
3065	s	ɐk	031	息	sɐk31	子息，孙～[白]
3066	s	ɐk	031	熄	sɐk31	～火
3067	s	ɐk	031	媳	sɐk31	～妇，婆～
3068	ts	ɐŋ	31	徵	tsɐŋ31	～求
3069	tsʰ	ɐŋ	21	澄	tsʰɐŋ21	～清[文]
3070	kʰ	ɐŋ	21	澄	kʰɐŋ21	水浑，澄一澄[白]
3071	tsʰ	ɐŋ	21	澄	tsʰɐŋ21	～海（地名）[白]
3072	tsʰ	ɐŋ	21	懲	tsʰɐŋ21	～罚，严～
3073	tsʰ	æŋ	35	橙	tsʰæŋ35	橙子
3074	t	ɒŋ	31	瞪	tɒŋ31	瞪眼，目～口呆[文]
3075	t	ɒŋ	31	瞪	tɒŋ31	瞪眼[白]
3076	ts	ɐk	043	直	tsɐk43	～接
3077	ts	ɐk	043	值	tsɐk43	价～，～日
3078	ts	aʔ	043	側	tsaʔ43	～面
3079	tsʰ	aʔ	043	測	tsʰaʔ43	～量，观～
3080	s	ɐk	031	色	sɐk31	颜～，～彩
3082	ts	ɐŋ	31	蒸	tsɐŋ31	清～，～发
3083	tsʰ	ɐŋ	35	拯	tsʰɐŋ35	～救；包～（人名）
3084	ts	ɐŋ	13	證	tsɐŋ13	～明
3085	ts	ɐŋ	13	症	tsɐŋ13	～状
3086	ʦ	ɐk	054	織	ʦɐk5	纺～，～布
3087	ʦ	ɐk	054	職	ʦɐk5	～位，称～
3088	ʦʰ	ɐŋ	31	稱	ʦʰɐŋ31	～心如意，对～
3089	tsʰ	ɐŋ	31	稱	tsʰɐŋ31	～呼
3090	tsʰ	ɐŋ	13	秤	tsʰɐŋ13	用以称物，～砣
3091	s	ɐŋ	21	乘	sɐŋ21	～机，～车
3092	s	ɐŋ	21	乘	sɐŋ21	加减乘除
3093	s	ɐŋ	21	繩	sɐŋ21	～之以法
3094	s	ɐŋ	21	塍	sɐŋ21	田～
3095	s	ɐŋ	43	剩	sɐŋ43	～下，～余
3096	s	ɐk	043	食	sɐk43	粮～；吃
3097	s	ɐk	043	蝕	sɐk43	腐～
3098	s	ɐŋ	31	升	sɐŋ31	～级
3099	s	ɐŋ	13	勝	sɐŋ13	～任
3100	s	ɐŋ	13	勝	sɐŋ13	～利，战～
3101	s	ɐk	054	識	sɐk5	相～，～字
3102	s	ɐk	054	式	sɐk5	～样，公～
3103	s	ɐk	054	飾	sɐk5	装～
3104	s	ɐŋ	21	承	sɐŋ21	～担，继～
3105	s	ɐŋ	21	丞	sɐŋ21	～相
3106	ts	ɐk	043	殖	tsɐk43	繁～
3107	ts	ɐk	043	植	tsɐk43	～物
3108	j	iɐŋ	21	仍	jiɐŋ21	～然
3109	k	ɐk	043	極	kɐk43	南～
3110	j	iɐŋ	21	凝	jiɐŋ21	～聚，～结
3111	j	iɐŋ	21	凝	jiɐŋ21	凝固，～油[训]
3112	j	iɐŋ	21	凝	jiɐŋ21	冰霜，霜～[训]
3113	h	ɐŋ	43	興	hɐŋ43	～旺；绍～（地名）
3114	h	ɐŋ	13	興	hɐŋ13	高～，～趣[文]
3115	h	ɐŋ	13	興	hɐŋ13	高兴[白]
3116	j	iɐŋ	31	應	jiɐŋ31	～当，～该
3117	j	iɐŋ	13	應	jiɐŋ13	～用，响～
3118	j	iɐŋ	55	鷹	jiɐŋ55	老～
3119	j	iɐk	054	憶	jiɐk5	回～
3120	j	iɐk	054	億	jiɐk5	十～
3121	j	iɐk	054	抑	jiɐk5	～制，压～
3122	j	iɐŋ	55	蠅	jiɐŋ55	乌～（苍蝇）
3123	j	iɐn	43	孕	jiɐn43	怀～，～妇
3124	j	iɐk	043	翼	jiɐk43	鸡～，机～
3125	k	uok	043	國	kuok43	～家，中～
3126	v	aŋ	21	弘	vaŋ21	～扬
3127	v	a	43	或	va43	～者
3128	v	ak	043	惑	vak43	迷～
3129	v	ak	043	域	vak43	领～，地～
3130	p	a	13	百	pa13	～姓
3131	pʰ	a	13	柏	pʰa13	松～，～树；～林（地名）
3132	p	ak	013	伯	pak13	大～
3133	p	ɐk	054	迫	pɐk5	压～，～害[训]
3134	pʰ	æŋ	31	烹	pʰæŋ31	～调
3135	pʰ	aʔ	013	拍	pʰaʔ13	～片，～球
3137	pʰ	aʔ	013	魄	pʰaʔ13	魂～，气～
3138	pʰ	æŋ	21	彭	pʰæŋ21	姓，～德怀
3139	pʰ	æŋ	21	膨	pʰæŋ21	～胀
3140	p	aʔ	043	白	paʔ43	～色
3141	b	æŋ	21	盲	bæŋ21	文～，～目
3142	m	oŋ	55	虻	moŋ55	牛～
3143	b	æŋ	13	猛	bæŋ13	～烈，凶～
3144	b	æŋ	43	孟	bæŋ43	姓，～姜女
