num	單字	字注	IPA	IPA	声	韵	调	调值
2729	附	附	fu32	fu32	f	u	3	32
2730	府	府	fu32	fu32	f	u	3	32
2731	腑	腑	fu32	fu32	f	u	3	32
2732	俯	俯	fu32	fu32	f	u	3	32
2733	甫	甫	fu32	fu32	f	u	3	32
2734	賦	賦	fu32	fu32	f	u	3	32
2735	傅	傅	fu32	fu32	f	u	3	32
2736	俘	俘	fu32	fu32	f	u	3	32
2737	負	負	fu32	fu32	f	u	3	32
2738	婦	婦	fu32	fu32	f	u	3	32
2739	撫	撫	fu32	fu32	f	u	3	32
2740	戽	戽	fu52	fu52	f	u	4	52
2741	付	付	fu52	fu52	f	u	4	52
2742	咐	咐	fu52	tu52	f	u	4	52
2743	富	富	fu52	tu52	f	u	4	52
2744	副	副	fu52	tu52	f	u	4	52
2745	都	都	tu35	tu35	t	u	1	35
2746	堵	堵	tu32	tu32	t	u	3	32
2747	賭	賭	tu32	tu32	t	u	3	32
2748	肚	肚	tu32	tʰu32	t	u	3	32
2749	肚	肚	tu32	tʰu32	t	u	3	32
2750	妒	妒	tu52	tʰu52	t	u	4	52
2751	徒	徒	tʰu21	tʰu21	tʰ	u	2	21
2752	屠	屠	tʰu21	tʰu21	tʰ	u	2	21
2753	途	途	tʰu21	tʰu21	tʰ	u	2	21
2754	塗	塗	tʰu21	tʰu21	tʰ	u	2	21
2755	圖	圖	tʰu21	tʰu21	tʰ	u	2	21
2756	土	土	tʰu32	tʰu32	tʰ	u	3	32
2757	杜	杜	tʰu32	tʰu32	tʰ	u	3	32
2758	度	度	tʰu32	tʰu32	tʰ	u	3	32
2759	渡	渡	tʰu32	tʰu32	tʰ	u	3	32
2760	鍍	鍍	tʰu32	nu32	tʰ	u	3	32
2761	吐	吐	tʰu52	nu52	tʰ	u	4	52
2762	兔	兔	tʰu52	lu52	tʰ	u	4	52
2763	奴	奴	nu21	lu21	n	u	2	21
2764	努	努	nu32	lu32	n	u	3	32
2765	盧	盧	lu21	lu21	l	u	2	21
2766	爐	爐	lu21	lu21	l	u	2	21
2767	蘆	蘆	lu21	lu21	l	u	2	21
2768	鸕	鸕	lu21	lu21	l	u	2	21
2769	廬	廬	lu21	lu21	l	u	2	21
2770	驢	驢	lu21	lu21	l	u	2	21
2771	虜	虜	lu32	lu32	l	u	3	32
2772	滷	滷	lu32	lu32	l	u	3	32
2773	路	路	lu32	lu32	l	u	3	32
2774	賂	賂	lu32	ku32	l	u	3	32
2775	露	露	lu52	ku52	l	u	4	52
2776	鷺	鷺	lu52	ku52	l	u	4	52
2777	孤	孤	ku35	ku35	k	u	1	35
2778	姑	姑	ku35	ku35	k	u	1	35
2779	估	估	ku35	ku35	k	u	1	35
2780	古	古	ku32	ku32	k	u	3	32
2781	牯	牯	ku32	ku32	k	u	3	32
2782	股	股	ku32	ku32	k	u	3	32
2783	鼓	鼓	ku32	ku32	k	u	3	32
2784	蛊	蛊	ku32	ku32	k	u	3	32
2785	故	故	ku52	ku52	k	u	4	52
2786	固	固	ku52	ku52	k	u	4	52
2787	錮	錮	ku52	kʰu52	k	u	4	52
2788	雇	雇	ku52	kʰu52	k	u	4	52
2789	顧	顧	ku52	kʰu52	k	u	4	52
2790	箍	箍	kʰu35	kʰu35	kʰ	u	1	35
2791	箍	箍	kʰu35	kʰu35	kʰ	u	1	35
2792	枯	枯	kʰu35	kʰu35	kʰ	u	1	35
2793	麩	麩	kʰu35	kʰu35	kʰ	u	1	35
2794	苦	苦	kʰu32	kʰu32	kʰ	u	3	32
2795	褲	褲	kʰu52	ʦu52	kʰ	u	4	52
2796	庫	庫	kʰu52	ʦu52	kʰ	u	4	52
2797	酷	酷	kʰu52	ʦu52	kʰ	u	4	52
2798	租	租	ʦu35	ʦu35	ʦ	u	1	35
2799	資	資	ʦu35	ʦu35	ʦ	u	1	35
2800	姿	姿	ʦu35	ʦu35	ʦ	u	1	35
2801	咨	咨	ʦu35	ʦu35	ʦ	u	1	35
2802	滋	滋	ʦu35	ʦu35	ʦ	u	1	35
2803	祖	祖	ʦu32	ʦu32	ʦ	u	3	32
2804	組	組	ʦu32	ʦu32	ʦ	u	3	32
2805	阻	阻	ʦu32	ʦu32	ʦ	u	3	32
2806	紫	紫	ʦu32	ʦʰu32	ʦ	u	3	32
2807	子	子	ʦu32	ʦʰu32	ʦ	u	3	32
2808	梓	梓	ʦu32	ʦʰu32	ʦ	u	3	32
2809	粗	粗	ʦʰu35	ʦʰu35	ʦʰ	u	1	35
2810	初	初	ʦʰu35	ʦʰu35	ʦʰ	u	1	35
2811	锄	锄	ʦʰu21	ʦʰu21	ʦʰ	u	2	21
2812	瓷	瓷	ʦʰu21	ʦʰu21	ʦʰ	u	2	21
2813	慈	慈	ʦʰu21	ʦʰu21	ʦʰ	u	2	21
2814	磁	磁	ʦʰu21	ʦʰu21	ʦʰ	u	2	21
2815	辭	辭	ʦʰu21	ʦʰu21	ʦʰ	u	2	21
2816	詞	詞	ʦʰu21	ʦʰu21	ʦʰ	u	2	21
2817	祠	祠	ʦʰu21	ʦʰu21	ʦʰ	u	2	21
2818	飼	飼	ʦʰu21	ʦʰu21	ʦʰ	u	2	21
2819	楚	楚	ʦʰu32	ʦʰu32	ʦʰ	u	3	32
2820	礎	礎	ʦʰu32	ʦʰu32	ʦʰ	u	3	32
2821	助	助	ʦʰu32	ʦʰu32	ʦʰ	u	3	32
2822	此	此	ʦʰu32	ʦʰu32	ʦʰ	u	3	32
2823	自	自	ʦʰu32	ʦʰu32	ʦʰ	u	3	32
2824	次	次	ʦʰu52	su52	ʦʰ	u	4	52
2825	措	措	ʦʰu52	su52	ʦʰ	u	4	52
2826	醋	醋	ʦʰu52	su52	ʦʰ	u	4	52
2827	蘇	蘇	su35	su35	s	u	1	35
2828	酥	酥	su35	su35	s	u	1	35
2829	梳	梳	su35	su35	s	u	1	35
2830	疏	疏	su35	su35	s	u	1	35
2831	鬚	鬚	su35	su35	s	u	1	35
2832	斯	斯	su35	su35	s	u	1	35
2833	私	私	su35	su35	s	u	1	35
2834	師	師	su35	su35	s	u	1	35
2835	獅	獅	su35	su35	s	u	1	35
2836	司	司	su35	su35	s	u	1	35
2837	絲	絲	su35	su35	s	u	1	35
2838	思	思	su35	su35	s	u	1	35
2839	字	字	su32	su32	s	u	3	32
2840	侍	侍	su32	su32	s	u	3	32
2841	士	士	su32	su32	s	u	3	32
2842	仕	仕	su32	su32	s	u	3	32
2843	事	事	su32	su32	s	u	3	32
2844	使	使	su32	su32	s	u	3	32
2845	素	素	su52	su52	s	u	4	52
2846	訴	訴	su52	su52	s	u	4	52
2847	數	數	su52	su52	s	u	4	52
2848	數	數	su52	wu52	s	u	4	52
2849	駛	駛	su52	wu52	s	u	4	52
2850	史	史	su52	wu52	s	u	4	52
2851	烏	烏	wu35	wu35	w	u	1	35
2852	汚	汚	wu35	wu35	w	u	1	35
2853	誣	誣	wu35	wu35	w	u	1	35
2854	無	無	wu21	wu21	w	u	2	21
2855	武	武	wu32	pu32	w	u	3	32
2856	鵡	鵡	wu32	pu32	w	u	3	32
2857	芋	芋	wu52	pu52	w	u	4	52
2858	杯	杯	pui35	pui35	p	ui	1	35
2859	悲	悲	pui35	pui35	p	ui	1	35
2860	碑	碑	pui35	pui35	p	ui	1	35
2861	卑	卑	pui35	pui35	p	ui	1	35
2862	貝	貝	pui52	pʰui52	p	ui	4	52
2863	輩	輩	pui52	pʰui52	p	ui	4	52
2864	痱	痱	pui52	pʰui52	p	ui	4	52
2865	佩	佩	pʰui52	mui52	pʰ	ui	4	52
2866	沛	沛	pʰui52	mui52	pʰ	ui	4	52
2867	配	配	pʰui52	mui52	pʰ	ui	4	52
2868	尾	尾	mui35	mui35	m	ui	1	35
2869	美	美	mui35	mui35	m	ui	1	35
2870	每	每	mui35	fui35	m	ui	1	35
2871	枚	枚	mui21	fui21	m	ui	2	21
2872	味	味	mui32	fui32	m	ui	3	32
2873	飛	飛	fui35	fui35	f	ui	1	35
2874	妃	妃	fui35	fui35	f	ui	1	35
2875	翡	翡	fui35	fui35	f	ui	1	35
2876	揮	揮	fui35	fui35	f	ui	1	35
2877	輝	輝	fui35	fui35	f	ui	1	35
2878	徽	徽	fui35	fui35	f	ui	1	35
2879	非	非	fui35	fui35	f	ui	1	35
2880	肥	肥	fui21	fui21	f	ui	2	21
2881	茴	茴	fui21	fui21	f	ui	2	21
2882	回	回	fui21	fui21	f	ui	2	21
2883	賄	賄	fui32	fui32	f	ui	3	32
2884	惠	惠	fui32	fui32	f	ui	3	32
2885	慧	慧	fui32	fui32	f	ui	3	32
2886	匯	匯	fui32	fui32	f	ui	3	32
2887	會	會	fui32	fui32	f	ui	3	32
2888	繪	繪	fui32	fui32	f	ui	3	32
2889	匪	匪	fui32	fui32	f	ui	3	32
2890	諱	諱	fui32	fui32	f	ui	3	32
2891	悔	悔	fui52	fui52	f	ui	4	52
2892	廢	廢	fui52	fui52	f	ui	4	52
2893	肺	肺	fui52	fui52	f	ui	4	52
2894	晦	晦	fui52	fui52	f	ui	4	52
2895	毀	毀	fui52	tui52	f	ui	4	52
2896	費	費	fui52	tui52	f	ui	4	52
2897	沸	沸	fui52	tui52	f	ui	4	52
2898	堆	堆	tui35	tui35	t	ui	1	35
2899	隊	隊	tui32	tui32	t	ui	3	32
2900	兑	兑	tui52	tʰui52	t	ui	4	52
2901	對	對	tui52	tʰui52	t	ui	4	52
2902	碓	碓	tui52	tʰui52	t	ui	4	52
2903	推	推	tʰui35	tʰui35	tʰ	ui	1	35
2904	腿	腿	tʰui32	tʰui32	tʰ	ui	3	32
2905	退	退	tʰui52	nui52	tʰ	ui	4	52
2906	褪	褪	tʰui52	lui52	tʰ	ui	4	52
2907	蛻	蛻	tʰui52	lui52	tʰ	ui	4	52
2908	内	内	nui32	lui32	n	ui	3	32
2909	雷	雷	lui21	lui21	l	ui	2	21
2910	累	累	lui32	kui32	l	ui	3	32
2911	類	類	lui32	kui32	l	ui	3	32
2912	淚	淚	lui32	kui32	l	ui	3	32
2913	龟	龟	kui35	kui35	k	ui	1	35
2914	圭	圭	kui35	kui35	k	ui	1	35
2915	閨	閨	kui35	kui35	k	ui	1	35
2916	歸	歸	kui35	kui35	k	ui	1	35
2917	鬼	鬼	kui32	kui32	k	ui	3	32
2918	軌	軌	kui32	kui32	k	ui	3	32
2919	詭	詭	kui32	kui32	k	ui	3	32
2920	桂	桂	kui52	kʰui52	k	ui	4	52
2921	貴	貴	kui52	kʰui52	k	ui	4	52
2922	季	季	kui52	kʰui52	k	ui	4	52
2923	盔	盔	kʰui35	kʰui35	kʰ	ui	1	35
2924	規	規	kʰui35	kʰui35	kʰ	ui	1	35
2925	虧	虧	kʰui35	kʰui35	kʰ	ui	1	35
2926	窺	窺	kʰui35	kʰui35	kʰ	ui	1	35
2927	奎	奎	kʰui21	kʰui21	kʰ	ui	2	21
2928	逵	逵	kʰui21	kʰui21	kʰ	ui	2	21
2929	攜	攜	kʰui21	kʰui21	kʰ	ui	2	21
2930	葵	葵	kʰui21	kʰui21	kʰ	ui	2	21
2931	魁	魁	kʰui21	kʰui21	kʰ	ui	2	21
2932	跪	跪	kʰui32	kʰui32	kʰ	ui	3	32
2933	櫃	櫃	kʰui32	ŋui32	kʰ	ui	3	32
2934	潰	潰	kʰui52	ʦui52	kʰ	ui	4	52
2935	愧	愧	kʰui52	ʦui52	kʰ	ui	4	52
2936	危	危	ŋui21	ʦui21	ŋ	ui	2	21
2937	追	追	ʦui35	ʦui35	ʦ	ui	1	35
2938	錐	錐	ʦui35	ʦui35	ʦ	ui	1	35
2939	嘴	嘴	ʦui32	ʦui32	ʦ	ui	3	32
2940	醉	醉	ʦui52	ʦʰui52	ʦ	ui	4	52
2941	最	最	ʦui52	ʦʰui52	ʦ	ui	4	52
2942	墜	墜	ʦui52	ʦʰui52	ʦ	ui	4	52
2943	催	催	ʦʰui35	ʦʰui35	ʦʰ	ui	1	35
2944	崔	崔	ʦʰui35	ʦʰui35	ʦʰ	ui	1	35
2945	炊	炊	ʦʰui35	ʦʰui35	ʦʰ	ui	1	35
2946	吹	吹	ʦʰui35	ʦʰui35	ʦʰ	ui	1	35
2947	垂	垂	ʦʰui21	ʦʰui21	ʦʰ	ui	2	21
2948	捶	捶	ʦʰui21	ʦʰui21	ʦʰ	ui	2	21
2949	錘	錘	ʦʰui21	ʦʰui21	ʦʰ	ui	2	21
2950	槌	槌	ʦʰui21	ʦʰui21	ʦʰ	ui	2	21
2951	墜	墜	ʦʰui32	ʦʰui32	ʦʰ	ui	3	32
2952	罪	罪	ʦʰui32	ʦʰui32	ʦʰ	ui	3	32
2953	贅	贅	ʦʰui32	ʦʰui32	ʦʰ	ui	3	32
2954	脆	脆	ʦʰui52	ʦʰui52	ʦʰ	ui	4	52
2955	翠	翠	ʦʰui52	sui52	ʦʰ	ui	4	52
2956	粹	粹	ʦʰui52	sui52	ʦʰ	ui	4	52
2957	悴	悴	ʦʰui52	sui52	ʦʰ	ui	4	52
2958	衰	衰	sui35	sui35	s	ui	1	35
2959	雖	雖	sui35	sui35	s	ui	1	35
2960	隋	隋	sui21	sui21	s	ui	2	21
2961	髓	髓	sui21	sui21	s	ui	2	21
2962	誰	誰	sui21	sui21	s	ui	2	21
2963	水	水	sui32	sui32	s	ui	3	32
2964	瑞	瑞	sui32	sui32	s	ui	3	32
2965	遂	遂	sui32	sui32	s	ui	3	32
2966	隧	隧	sui32	jui32	s	ui	3	32
2967	碎	碎	sui52	jui52	s	ui	4	52
2968	歲	歲	sui52	wui52	s	ui	4	52
2969	銳	銳	jui32	wui32	j	ui	3	32
2970	乳	乳	jui32	wui32	j	ui	3	32
2971	威	威	wui35	wui35	w	ui	1	35
2972	委	委	wui35	wui35	w	ui	1	35
2973	違	違	wui21	wui21	w	ui	2	21
2974	圍	圍	wui21	wui21	w	ui	2	21
2975	維	維	wui21	wui21	w	ui	2	21
2976	惟	惟	wui21	wui21	w	ui	2	21
2977	遺	遺	wui21	wui21	w	ui	2	21
2978	唯	唯	wui21	wui21	w	ui	2	21
2979	未	未	wui32	wui32	w	ui	3	32
2980	偉	偉	wui32	wui32	w	ui	3	32
2981	葦	葦	wui32	wui32	w	ui	3	32
2982	緯	緯	wui32	wui32	w	ui	3	32
2983	胃	胃	wui32	wui32	w	ui	3	32
2984	謂	謂	wui32	wui32	w	ui	3	32
2985	位	位	wui32	tui32	w	ui	3	32
2986	慰	慰	wui52	nui52	w	ui	4	52
2987	畏	畏	wui52	lui52	w	ui	4	52
2988	丢	丢	tiu35	liu35	t	iu	1	35
2989	扭	扭	niu32	liu32	n	iu	3	32
2990	流	流	liu35	liu35	l	iu	1	35
2991	溜	溜	liu35	liu35	l	iu	1	35
2992	流	流	liu21	liu21	l	iu	2	21
2993	劉	劉	liu21	liu21	l	iu	2	21
2994	留	留	liu21	liu21	l	iu	2	21
2995	榴	榴	liu21	liu21	l	iu	2	21
2996	硫	硫	liu21	liu21	l	iu	2	21
2997	琉	琉	liu21	kiu21	l	iu	2	21
2998	餾	餾	liu21	kiu21	l	iu	2	21
2999	柳	柳	liu52	kiu52	l	iu	4	52
3000	九	九	kiu32	kiu32	k	iu	3	32
3001	久	久	kiu32	kiu32	k	iu	3	32
3002	韭	韭	kiu32	kiu32	k	iu	3	32
3003	救	救	kiu52	kʰiu52	k	iu	4	52
3004	灸	灸	kiu52	kʰiu52	k	iu	4	52
3005	究	究	kiu52	kʰiu52	k	iu	4	52
3006	舅	舅	kʰiu35	kʰiu35	kʰ	iu	1	35
3007	丘	丘	kʰiu35	kʰiu35	kʰ	iu	1	35
3008	臼	臼	kʰiu35	kʰiu35	kʰ	iu	1	35
3009	球	球	kʰiu21	ʦiu21	kʰ	iu	2	21
3010	求	求	kʰiu21	ʦiu21	kʰ	iu	2	21
3011	舊	舊	kʰiu32	ʦiu32	kʰ	iu	3	32
3012	舟	舟	ʦiu35	ʦiu35	ʦ	iu	1	35
3013	周	周	ʦiu35	ʦiu35	ʦ	iu	1	35
3014	州	州	ʦiu35	ʦiu35	ʦ	iu	1	35
3015	洲	洲	ʦiu35	ʦiu35	ʦ	iu	1	35
3016	揪	揪	ʦiu32	ʦiu32	ʦ	iu	3	32
3017	酒	酒	ʦiu32	ʦʰiu32	ʦ	iu	3	32
3018	咒	咒	ʦiu52	ʦʰiu52	ʦ	iu	4	52
3019	晝	晝	ʦiu52	ʦʰiu52	ʦ	iu	4	52
3020	綢	綢	ʦʰiu35	ʦʰiu35	ʦʰ	iu	1	35
3021	稠	稠	ʦʰiu35	ʦʰiu35	ʦʰ	iu	1	35
3022	籌	籌	ʦʰiu35	ʦʰiu35	ʦʰ	iu	1	35
3023	囚	囚	ʦʰiu35	ʦʰiu35	ʦʰ	iu	1	35
3024	泅	泅	ʦʰiu35	ʦʰiu35	ʦʰ	iu	1	35
3025	酬	酬	ʦʰiu35	ʦʰiu35	ʦʰ	iu	1	35
3026	籌	籌	ʦʰiu21	ʦʰiu21	ʦʰ	iu	2	21
3027	綢	綢	ʦʰiu21	siu21	ʦʰ	iu	2	21
3028	泅	泅	ʦʰiu21	siu21	ʦʰ	iu	2	21
3029	酬	酬	ʦʰiu21	siu21	ʦʰ	iu	2	21
3030	休	休	siu35	siu35	s	iu	1	35
3031	收	收	siu35	siu35	s	iu	1	35
3032	修	修	siu35	siu35	s	iu	1	35
3033	羞	羞	siu35	siu35	s	iu	1	35
3034	整	整	siu35	siu35	s	iu	1	35
3035	愁	愁	siu21	siu21	s	iu	2	21
3036	仇	仇	siu21	siu21	s	iu	2	21
3037	售	售	siu21	siu21	s	iu	2	21
3038	朽	朽	siu32	siu32	s	iu	3	32
3039	手	手	siu32	siu32	s	iu	3	32
3040	首	首	siu32	siu32	s	iu	3	32
3041	守	守	siu32	siu32	s	iu	3	32
3042	受	受	siu32	siu32	s	iu	3	32
3043	壽	壽	siu32	siu32	s	iu	3	32
3044	授	授	siu32	siu32	s	iu	3	32
3045	秀	秀	siu52	ȵiu52	s	iu	4	52
3046	繡	繡	siu52	jiu52	s	iu	4	52
3047	銹	銹	siu52	jiu52	s	iu	4	52
3048	皺	皺	ȵiu52	jiu52	ȵ	iu	4	52
3049	憂	憂	jiu35	jiu35	j	iu	1	35
3050	優	優	jiu35	jiu35	j	iu	1	35
3051	有	有	jiu35	jiu35	j	iu	1	35
3052	悠	悠	jiu35	jiu35	j	iu	1	35
3053	幽	幽	jiu35	jiu35	j	iu	1	35
3054	尤	尤	jiu21	jiu21	j	iu	2	21
3055	郵	郵	jiu21	jiu21	j	iu	2	21
3056	由	由	jiu21	jiu21	j	iu	2	21
3057	油	油	jiu21	jiu21	j	iu	2	21
3058	遊	遊	jiu21	jiu21	j	iu	2	21
3059	猶	猶	jiu21	jiu21	j	iu	2	21
3060	柔	柔	jiu21	jiu21	j	iu	2	21
3061	揉	揉	jiu21	jiu21	j	iu	2	21
3062	又	又	jiu32	jiu32	j	iu	3	32
3063	右	右	jiu32	jiu32	j	iu	3	32
3064	祐	祐	jiu32	jiu32	j	iu	3	32
3065	柚	柚	jiu32	jiu32	j	iu	3	32
3066	釉	釉	jiu32	jiu32	j	iu	3	32
3067	幼	幼	jiu52	piu52	j	iu	4	52
3068	友	友	jiu52	piu52	j	iu	4	52
3069	誘	誘	jiu52	piu52	j	iu	4	52
3070	分	分	pun35	pun35	p	un	1	35
3071	本	本	pun32	pʰun32	p	un	3	32
3072	笨	笨	pun52	pʰun52	p	un	4	52
3073	糞	糞	pun52	mun52	p	un	4	52
3074	盆	盆	pʰun21	mun21	pʰ	un	2	21
3075	噴	噴	pʰun52	mun52	pʰ	un	4	52
3076	蚊	蚊	mun35	mun35	m	un	1	35
3077	門	門	mun21	fun21	m	un	2	21
3078	悶	悶	mun32	fun32	m	un	3	32
3079	問	問	mun52	fun52	m	un	4	52
3080	熏	熏	fun35	fun35	f	un	1	35
3081	薰	薰	fun35	fun35	f	un	1	35
3082	葷	葷	fun35	fun35	f	un	1	35
3083	昏	昏	fun35	fun35	f	un	1	35
3084	婚	婚	fun35	fun35	f	un	1	35
3085	分	分	fun35	fun35	f	un	1	35
3086	芬	芬	fun35	fun35	f	un	1	35
3087	紛	紛	fun35	fun35	f	un	1	35
3088	暈	暈	fun21	fun21	f	un	2	21
3089	魂	魂	fun21	fun21	f	un	2	21
3090	渾	渾	fun21	fun21	f	un	2	21
3091	焚	焚	fun21	fun21	f	un	2	21
3092	墳	墳	fun21	fun21	f	un	2	21
3093	混	混	fun32	fun32	f	un	3	32
3094	粉	粉	fun32	fun32	f	un	3	32
3095	奮	奮	fun32	fun32	f	un	3	32
3096	愤	愤	fun32	tun32	f	un	3	32
3097	忿	忿	fun32	tun32	f	un	3	32
3098	份	份	fun32	tun32	f	un	3	32
3099	吨	吨	tun35	tun35	t	un	1	35
3100	敦	敦	tun35	tʰun35	t	un	1	35
3101	墩	墩	tun35	tʰun35	t	un	1	35
3102	屯	屯	tun32	tʰun32	t	un	3	32
3103	吞	吞	tʰun35	tʰun35	tʰ	un	1	35
3104	豚	豚	tʰun21	tʰun21	tʰ	un	2	21
3105	囤	囤	tʰun21	tʰun21	tʰ	un	2	21
3106	鈍	鈍	tʰun32	tʰun32	tʰ	un	3	32
3107	頓	頓	tʰun32	nun32	tʰ	un	3	32
3108	沌	沌	tʰun32	lun32	tʰ	un	3	32
3109	盾	盾	tʰun32	lun32	tʰ	un	3	32
3110	嫩	嫩	nun32	lun32	n	un	3	32
3111	崙	崙	lun21	lun21	l	un	2	21
3112	倫	倫	lun21	lun21	l	un	2	21
3113	淪	淪	lun21	kun21	l	un	2	21
3114	輪	輪	lun21	kun21	l	un	2	21
3115	論	論	lun32	kʰun32	l	un	3	32
3116	滾	滾	kun32	kʰun32	k	un	3	32
3117	棍	棍	kun52	kʰun52	k	un	4	52
3118	昆	昆	kʰun35	kʰun35	kʰ	un	1	35
3119	坤	坤	kʰun35	kʰun35	kʰ	un	1	35
3120	裙	裙	kʰun21	kʰun21	kʰ	un	2	21
3121	菌	菌	kʰun32	kʰun32	kʰ	un	3	32
3122	捆	捆	kʰun32	ʦun32	kʰ	un	3	32
3123	綑	綑	kʰun32	ʦun32	kʰ	un	3	32
3124	困	困	kʰun52	ʦun52	kʰ	un	4	52
3125	尊	尊	ʦun35	ʦun35	ʦ	un	1	35
3126	遵	遵	ʦun35	ʦun35	ʦ	un	1	35
3127	准	准	ʦun32	ʦun32	ʦ	un	3	32
3128	準	準	ʦun32	ʦʰun32	ʦ	un	3	32
3129	圳	圳	ʦun52	ʦʰun52	ʦ	un	4	52
3130	俊	俊	ʦun52	ʦʰun52	ʦ	un	4	52
3131	伸	伸	ʦʰun35	ʦʰun35	ʦʰ	un	1	35
3132	春	春	ʦʰun35	ʦʰun35	ʦʰ	un	1	35
3133	村	村	ʦʰun35	ʦʰun35	ʦʰ	un	1	35
3134	旬	旬	ʦʰun21	ʦʰun21	ʦʰ	un	2	21
3135	循	循	ʦʰun21	ʦʰun21	ʦʰ	un	2	21
3136	巡	巡	ʦʰun21	ʦʰun21	ʦʰ	un	2	21
3137	存	存	ʦʰun21	sun21	ʦʰ	un	2	21
3138	蠢	蠢	ʦʰun32	sun32	ʦʰ	un	3	32
3139	寸	寸	ʦʰun52	sun52	ʦʰ	un	4	52
3140	孫	孫	sun35	sun35	s	un	1	35
3141	唇	唇	sun21	sun21	s	un	2	21
3142	純	純	sun21	sun21	s	un	2	21
3143	醇	醇	sun21	sun21	s	un	2	21
3144	詢	詢	sun21	sun21	s	un	2	21
3145	損	損	sun32	sun32	s	un	3	32
3146	榫	榫	sun32	sun32	s	un	3	32
3147	笋	笋	sun32	ȵun32	s	un	3	32
3148	顺	顺	sun32	wun32	s	un	3	32
3149	訓	訓	sun52	wun52	s	un	4	52
3150	忍	忍	ȵun35	wun35	ȵ	un	1	35
3151	溫	溫	wun35	wun35	w	un	1	35
3152	瘟	瘟	wun35	wun35	w	un	1	35
3153	文	文	wun21	wun21	w	un	2	21
3154	紋	紋	wun21	wun21	w	un	2	21
3155	聞	聞	wun21	wun21	w	un	2	21
3156	渾	渾	wun21	wun21	w	un	2	21
3157	穩	穩	wun32	pun32	w	un	3	32
3158	吻	吻	wun32	fun32	w	un	3	32
3159	揾	揾	wun32	fun32	w	un	3	32
3160	不	不	put32	tʰut32	p	ut	5	32
3161	窟	窟	fut32	tʰut32	f	ut	5	32
3162	佛	佛	fut54	tʰut54	f	ut	6	54
3163	突	突	tʰut54	lut54	tʰ	ut	6	54
3164	凸	凸	tʰut54	lut54	tʰ	ut	6	54
3165	禿	禿	tʰut54	kut54	tʰ	ut	6	54
3166	律	律	lut54	ʦut54	l	ut	6	54
3167	率	率	lut54	ʦʰut54	l	ut	6	54
3168	骨	骨	kut32	ʦʰut32	k	ut	5	32
3169	卒	卒	ʦut32	sut32	ʦ	ut	5	32
3170	出	出	ʦʰut32	sut32	ʦʰ	ut	5	32
3171	捽	捽	ʦʰut54	sut54	ʦʰ	ut	6	54
3172	摔	摔	sut32	sut32	s	ut	5	32
3173	蟀	蟀	sut32	sut32	s	ut	5	32
3174	恤	恤	sut54	sut54	s	ut	6	54
3175	朮	朮	sut54	sut54	s	ut	6	54
3176	率	率	sut54	wut54	s	ut	6	54
3177	術	術	sut54	wut54	s	ut	6	54
3178	述	述	sut54	ut54	s	ut	6	54
3179	物	物	wut54	ut54	w	ut	6	54
3180	核	核	wut54	ut54	w	ut	6	54
3181	唔	唔	m̍21	m̍21	∅	m̍	2	21
3182	悟	悟	m̍32	m̍32	∅	m̍	3	32
3183	五	五	ŋ̍32	#REF!	∅	ŋ̍	3	32
3184	午	午	ŋ̍32	#REF!	∅	ŋ̍	3	32
3185	误	误	ŋ̍32	#REF!	∅	ŋ̍	3	32
3186	□	手抓	la32	la32	l	a	3	32
3187	□	挡住	ʦʰa32	ʦʰa32	ʦʰ	a	3	32
3188	□	植物蔓延	tʰai35	tʰai35	tʰ	ai	1	35
3189	□	踩	nai52	nai52	n	ai	4	52
3190	□	拿	kʰai35	kʰai35	kʰ	ai	1	35
3191	□	污垢	kʰai21	kʰai21	kʰ	ai	2	21
3192	□	扔	kʰai32	kʰai32	kʰ	ai	3	32
3193	□	女性生殖器	hai35	hai35	h	ai	1	35
3194	□	客家話	ŋai35	ŋai35	ŋ	ai	1	35
3195	□	唆使	sai21	wai21	s	ai	2	21
3196	□	揉面团	ȵai35	ai35	ȵ	ai	1	35
3197	□	嚼	ȵai52	ʦai52	ȵ	ai	4	52
3198	□	害羞	wai35	kʰai35	w	ai	1	35
3199	罵	训读	ai52	nai52	∅	ai	4	52
3200	□	男性生殖器	ʦuai35	ʦʰuai35	ʦ	uai	1	35
3201	□	搅拌	kʰau21	ȵau21	kʰ	au	2	21
3202	□	疙瘩	nan52	nan52	n	an	4	52
3203	□	滋生繁殖	ʦʰan52	san52	ʦʰ	an	4	52
3204	□	厌倦	ȵan52	ʦan52	ȵ	an	4	52
3205	□	勾住	nap32	sap32	n	ap	5	32
3206	□	开水煮	sap54	sap54	s	ap	6	54
3207	□	完成	ʦaŋ52	ȵaŋ52	ʦ	aŋ	4	52
3208	□	刷	saŋ32	aŋ32	s	aŋ	3	32
3209	□	风骚	saŋ52	paŋ52	s	aŋ	4	52
3210	□	举起手	ȵaŋ21	taŋ21	ȵ	aŋ	2	21
3211	□	硌	aŋ32	taŋ32	∅	aŋ	3	32
3212	□	泥泞	pat54	tʰat54	p	at	6	54
3213	□	扔	tat32	nat32	t	at	5	32
3214	□	骂人	tat54	lat54	t	at	6	54
3215	□	滑倒	tʰat32	ŋat32	tʰ	at	5	32
3216	燙	训读	nat32	ŋat32	n	at	5	32
3217	□	生气	lat32	ʦʰat32	l	at	5	32
