濱	pɐn1	粵借詞*	B類借詞*								
賓	pɐn1	粵借詞*	B類借詞*								
彬	pɐn1	粵借詞*	B類借詞*								
𧧸	pɐt6	∼得:認得	∼得:認得								
別	piɛt8	∼儂:別人	∼儂:別人								
別	pɐt6	∼得:認得	∼得:認得								
錶	piɛu1										
表	piɛu3										
標	piɛu1										
彪	piu1	粵借詞*	B類借詞*								
變	piɛn4										
辯	piɛn4										
辮	piɛn1										
辨	piɛn4										
遍	pʰiɛn4	次	次								
便	piɛn5										
貶	piɛn3										
匾	piɛn3										
扁	piɛn3										
邊	piɛn1										
鞭	piɛn1										
編	piɛn1										
蝙	pʰin1	粵借詞*	B類借詞*								
砭	tɐp6	燒水的罐子	燒水的罐子								
避	piɛ5										
壁	piɛʔ6										
篦	pɐi5										
弊	pɐi5										
碧	pɐk8	粵借詞*	A類借詞*								
痹	pi4										
蓖	pi1										
庇	pi2	粵借詞*	A類借詞*								
必	piɛt8										
鄙	pʰi3										
筆	pit6										
彼	pʰi3										
疕	pʰi3										
比	pi3										
鼻	pʰi4										
逼	pɐk6										
屄	pai24	膣∼:女陰	膣∼:女陰								
繃	pɐŋ1										
崩	pɐŋ1										
笨	pɐn5										
畚	puɵn4	∼箕	∼箕								
本	puɵn3										
輩	puɵi4										
備	pi2	粵借詞*	A類借詞*								
被	pʰuɵi5										
倍	pʰuɵi3										
背	puɵi4	∼後	∼後								
背	pui4	∼ki2:背部	∼ki2:背部								
貝	puɵi4										
北	pok6										
碑	pi1										
悲	pi1										
卑	pi1										
杯	puɵi1										
陂	pʰi1										
爆	pau4										
報	pɔ4										
豹	pau5										
抱	pʰɔ5										
寶	pɔ3										
飽	pa3										
堡	pɔ3	地∼翁:保長	地∼翁:保長								
保	pɔ3										
薄	pɔʔ6	薄	薄								
薄	pɔk7	∼荷，粵借詞*	∼荷，A類借詞*								
雹	pɔk6										
褒	pɐu1	粵借詞*	B類借詞*								
煲	pɔ1										
胞	pau1										
苞	pau1										
包	pau1										
蒡	pɔŋ3										
傍	pɛŋ5	倚靠	倚靠								
蚌	pʰɔŋ3										
榜	pɔŋ3										
綁	pɔŋ3										
幫	pɔŋ1										
邦	pɔŋ1										
瓣	pan5										
伴	puɵn5										
扮	pan5										
半	puɵn4										
闆	pɛn3										
版	pɛn3										
板	pɛn3										
阪	pɛn3	∼尾園:板尾園村的舊名	∼尾園:板尾園村的舊名								
頒	pan1										
搬	puɵn1										
斑	pɛn1										
般	puɵn1	粵借詞	B類借詞								
班	pan1										
扳	pan1										
稗	pʰɛ4										
敗	pɛ5										
拜	pai4										
擺	pai3										
柏	paʔ6	扁∼	扁∼								
柏	pʰaʔ6	∼樹	∼樹								
百	paʔ6										
白	paʔ6										
霸	pa4										
罷	pa5										
耙	pʰa2	名詞，動詞	名詞，動詞								
耙	pa2	犁∼	犁∼								
爸	pa1										
靶	pa3										
把	pa3										
跋	puɵt8										
拔	pɛt8										
笆	pa1										
捌	pɛt6										
疤	pa1										
芭	pa1										
叭	pa1										
巴	pa1										
八	pɛt6										
澳	ɔ4	∼門	∼門								
傲	ŋɐu5										
拗	a3	折斷	折斷								
坳	au4	山∼:山谷	山∼:山谷								
凹	nɛp6										
盎	aŋ1	罐子	罐子								
昂	ŋɔŋ5										
肮	ɔŋ1										
暗	am4										
案	an4										
按	an4										
岸	ŋɔn5	粵借詞	B類借詞								
鵪	ɐm1	粵借詞	B類借詞								
鞍	an1										
庵	am1										
安	an1	∼:放;∼堂:安堂村	∼:放;∼堂:安堂村								
礙	ŋɔi5										
愛	ɔi4										
隘	ai2	粵借詞*	A類借詞*								
艾	ŋiɛ5										
藹	ɔi3	粵借詞*	B類借詞*								
矮	ɛ3										
𠊎	ŋai53	∼子佬:客家人	∼子佬:客家人								
挨	ɛ1										
埃	ai1										
哀	ɔi1										
阿	a2	∼媽	∼媽								
阿	ɔ1	∼膠	∼膠								
□	lɛk8	粵多記為陸，豬∼:豬圈	粵多記為陸，豬∼:豬圈								
□	na1	用食指與大拇指捏	用食指與大拇指捏								
□	pi1	小孩愛稱，兒語	小孩愛稱，兒語								
□	tsin1	稀	稀								
□	lou2	齷∼:骯髒	齷∼:骯髒								
赧	nan4	蚊∼:蚊子咬的包	蚊∼:蚊子咬的包								
□	tɐk6	粵借詞，提起	粵借詞，提起								
□	tsɛu1	撕	撕								
□	kɔ5	吮吸	吮吸								
□	tɐŋ2	誰，“底儂”的合音	誰，“底儂”的合音								
暴	pɔ5	粵借詞，生∼:陌生	粵借詞，生∼:陌生								
□	kʰun2	翹(動詞)	翹(動詞)								
□	tʰɔ3	拿	拿								
擪	ŋap6	粵借詞，擼起(袖子)	粵借詞，擼起(袖子)								
□	nai5	累	累								
□	aŋ3	了,表完成時	了,表完成時								
□	kʰɐu3	撈(魚)	撈(魚)								
嚿	kɐu5	俗字，塊	俗字，塊								
□	lam3	苦∼:苦	苦∼:苦								
樖	pʰɔ1	粵借詞，棵	粵借詞，棵								
□	pɔ5	交媾	交媾								
𧨾	tʰɐm4	粵借詞，哄	粵借詞，哄								
□	tɔi4	地方	地方								
□	tʰiɛu5	tʰa1∼:出去玩	tʰa1∼:出去玩								
□	kʰɐp6	閉(眼、嘴)	閉(眼、嘴)								
□	ki2	背∼:背部	背∼:背部								
□	ɔi1	背(動詞)	背(動詞)								
𤸻	na1	粵借詞，疤	粵借詞，疤								
□	kau5	□lau5∼：亂七八糟	□lau5∼：亂七八糟								
□	ŋiɛʔ7	∼篼:同蘆兜,露兜草	∼篼:同蘆兜,露兜草								
□	tʰa1	∼tʰiɛu5:出去玩	∼tʰiɛu5:出去玩								
□	lau5	∼□kau5：亂七八糟	∼□kau5：亂七八糟								
䊆	kɐu5	粵借詞，塊	粵借詞，塊								
𤶸	na1	粵借詞，疤	粵借詞，疤								
□	na1	粵借詞，疤	粵借詞，疤								
㫱	nan4	蚊∼:蚊子咬的包	蚊∼:蚊子咬的包								
□	tʰɐm4	粵借詞，哄	粵借詞，哄								
桁	aŋ2	檁子	檁子								
搉	kʰɔk8	敲	敲								
笐	kɔ1	曬衣服的竹竿	曬衣服的竹竿								
㫰	lɔŋ5	晾	晾								
緣	siɛn2	爬行	爬行								
□	siɛn2	爬行	爬行								
合	kap6	聚	聚								
㔶	kʰam4	蓋子	蓋子								
薸	pʰiɛu2	水藻	水藻								
筲	sa1	裝飯用的小草袋子	裝飯用的小草袋子								
炮	pu1	煨	煨								
匏	pʰu2	瓠瓜	瓠瓜								
號	kʰau4	哭	哭								
薧	kʰɔ4	乾製品	乾製品								
跪	kʰuɵi3	跪拜	跪拜								
蟣	kʰi2	牛∼:螞蟥	牛∼:螞蟥								
𥭘	tʰai1	米∼	米∼								
徛	kʰiɛ5	站立	站立								
殕	pʰu5	霉	霉								
馱	tʰɔ5	拿	拿								
沝	tsui3	水	水								
禬	kʰuɵi3	跪拜	跪拜								
天	tʰɐŋ1	∼光:早上	∼光:早上								
蒲	pʰu5	∼石，婆石村的俗称	∼石，婆石村的俗称								
