小韻號	字頭	切韻音系描述	攝	方音字彙描述	廣韻韻目	平水韻目	反切或直音	切韻拼音	白一平拼音	古韻羅馬字	有女羅馬字	高本漢	王力1957	王力1985	李榮	邵榮芬	蒲立本	鄭張尚芳	潘悟雲2000	潘悟雲2013	潘悟雲2023	unt2026RTR	unt2026ATR	unt通俗擬音	msoeg	釋義
5	𧑄	章三東平	通攝	通合三平東章	上平聲1東	上平1東	職戎切	tjung	tsyuwng	cjung	tjung	tɕi̯uŋ	tɕĭuŋ	tɕi̯oŋ	tɕiuŋ	tɕiuŋ	cuwŋ	tɕɨuŋ	tɕiuŋ	tɕiuŋ	tɕiuŋ	tɕuŋ	tɕjuŋ	tɕɨuŋ	tɕuɴ	上同（螽斯蟲也）
5	鼨	章三東平	通攝	通合三平東章	上平聲1東	上平1東	職戎切	tjung	tsyuwng	cjung	tjung	tɕi̯uŋ	tɕĭuŋ	tɕi̯oŋ	tɕiuŋ	tɕiuŋ	cuwŋ	tɕɨuŋ	tɕiuŋ	tɕiuŋ	tɕiuŋ	tɕuŋ	tɕjuŋ	tɕɨuŋ	tɕuɴ	豹文鼠也
5	蔠	章三東平	通攝	通合三平東章	上平聲1東	上平1東	職戎切	tjung	tsyuwng	cjung	tjung	tɕi̯uŋ	tɕĭuŋ	tɕi̯oŋ	tɕiuŋ	tɕiuŋ	cuwŋ	tɕɨuŋ	tɕiuŋ	tɕiuŋ	tɕiuŋ	tɕuŋ	tɕjuŋ	tɕɨuŋ	tɕuɴ	蔠葵蘩露也
5	柊	章三東平	通攝	通合三平東章	上平聲1東	上平1東	職戎切	tjung	tsyuwng	cjung	tjung	tɕi̯uŋ	tɕĭuŋ	tɕi̯oŋ	tɕiuŋ	tɕiuŋ	cuwŋ	tɕɨuŋ	tɕiuŋ	tɕiuŋ	tɕiuŋ	tɕuŋ	tɕjuŋ	tɕɨuŋ	tɕuɴ	木名又齊人謂椎爲柊楑也
5	𩅧	章三東平	通攝	通合三平東章	上平聲1東	上平1東	職戎切	tjung	tsyuwng	cjung	tjung	tɕi̯uŋ	tɕĭuŋ	tɕi̯oŋ	tɕiuŋ	tɕiuŋ	cuwŋ	tɕɨuŋ	tɕiuŋ	tɕiuŋ	tɕiuŋ	tɕuŋ	tɕjuŋ	tɕɨuŋ	tɕuɴ	小雨
5	䶱	章三東平	通攝	通合三平東章	上平聲1東	上平1東	職戎切	tjung	tsyuwng	cjung	tjung	tɕi̯uŋ	tɕĭuŋ	tɕi̯oŋ	tɕiuŋ	tɕiuŋ	cuwŋ	tɕɨuŋ	tɕiuŋ	tɕiuŋ	tɕiuŋ	tɕuŋ	tɕjuŋ	tɕɨuŋ	tɕuɴ	字書云龜名也
5	鴤	章三東平	通攝	通合三平東章	上平聲1東	上平1東	職戎切	tjung	tsyuwng	cjung	tjung	tɕi̯uŋ	tɕĭuŋ	tɕi̯oŋ	tɕiuŋ	tɕiuŋ	cuwŋ	tɕɨuŋ	tɕiuŋ	tɕiuŋ	tɕiuŋ	tɕuŋ	tɕjuŋ	tɕɨuŋ	tɕuɴ	鳥名
5	䈺	章三東平	通攝	通合三平東章	上平聲1東	上平1東	職戎切	tjung	tsyuwng	cjung	tjung	tɕi̯uŋ	tɕĭuŋ	tɕi̯oŋ	tɕiuŋ	tɕiuŋ	cuwŋ	tɕɨuŋ	tɕiuŋ	tɕiuŋ	tɕiuŋ	tɕuŋ	tɕjuŋ	tɕɨuŋ	tɕuɴ	篋䈺戎人呼之
5	泈	章三東平	通攝	通合三平東章	上平聲1東	上平1東	職戎切	tjung	tsyuwng	cjung	tjung	tɕi̯uŋ	tɕĭuŋ	tɕi̯oŋ	tɕiuŋ	tɕiuŋ	cuwŋ	tɕɨuŋ	tɕiuŋ	tɕiuŋ	tɕiuŋ	tɕuŋ	tɕjuŋ	tɕɨuŋ	tɕuɴ	水名在襄陽
5	䝦	章三東平	通攝	通合三平東章	上平聲1東	上平1東	職戎切	tjung	tsyuwng	cjung	tjung	tɕi̯uŋ	tɕĭuŋ	tɕi̯oŋ	tɕiuŋ	tɕiuŋ	cuwŋ	tɕɨuŋ	tɕiuŋ	tɕiuŋ	tɕiuŋ	tɕuŋ	tɕjuŋ	tɕɨuŋ	tɕuɴ	獸如豹
6	忡	徹三東平	通攝	通合三平東徹	上平聲1東	上平1東	敕中切	trhung	trhjuwng	thriung	thiung	ȶʰi̯uŋ	ȶʰĭuŋ	ȶʰi̯oŋ	ȶʰiuŋ	ȶʰiuŋ	ʈʰuwŋ	ʈʰɨuŋ	ʈʰiuŋ	ʈʰiuŋ	ʈʰiuŋ	ʈʰuŋ	ʈʰjuŋ	ʈʰɨuŋ	ʈʰuɴ	憂也敕中切三
6	浺	徹三東平	通攝	通合三平東徹	上平聲1東	上平1東	敕中切	trhung	trhjuwng	thriung	thiung	ȶʰi̯uŋ	ȶʰĭuŋ	ȶʰi̯oŋ	ȶʰiuŋ	ȶʰiuŋ	ʈʰuwŋ	ʈʰɨuŋ	ʈʰiuŋ	ʈʰiuŋ	ʈʰiuŋ	ʈʰuŋ	ʈʰjuŋ	ʈʰɨuŋ	ʈʰuɴ	浺瀜水平遠之皃又音蟲
6	盅	徹三東平	通攝	通合三平東徹	上平聲1東	上平1東	敕中切	trhung	trhjuwng	thriung	thiung	ȶʰi̯uŋ	ȶʰĭuŋ	ȶʰi̯oŋ	ȶʰiuŋ	ȶʰiuŋ	ʈʰuwŋ	ʈʰɨuŋ	ʈʰiuŋ	ʈʰiuŋ	ʈʰiuŋ	ʈʰuŋ	ʈʰjuŋ	ʈʰɨuŋ	ʈʰuɴ	器虛也又音蟲
7	崇	崇三東平	通攝	通合三平東崇	上平聲1東	上平1東	鋤弓切	dzrung	dzrjuwng	zriung	drung	dʐʱi̯uŋ	dʒʱĭuŋ	dʒi̯oŋ	dʒiuŋ	dʒiuŋ	dʐuwŋ	dʒɨuŋ	dʐiuŋ	dʐiuŋ	dʐiuŋ	dʐuŋ	dʐɹuŋ	dʐɨuŋ	dʐuɴ	高也敬也就也聚也又姓鋤弓切四
7	崈	崇三東平	通攝	通合三平東崇	上平聲1東	上平1東	鋤弓切	dzrung	dzrjuwng	zriung	drung	dʐʱi̯uŋ	dʒʱĭuŋ	dʒi̯oŋ	dʒiuŋ	dʒiuŋ	dʐuwŋ	dʒɨuŋ	dʐiuŋ	dʐiuŋ	dʐiuŋ	dʐuŋ	dʐɹuŋ	dʐɨuŋ	dʐuɴ	上同（高也敬也就也聚也又姓鋤弓切四）
7	㓽	崇三東平	通攝	通合三平東崇	上平聲1東	上平1東	鋤弓切	dzrung	dzrjuwng	zriung	drung	dʐʱi̯uŋ	dʒʱĭuŋ	dʒi̯oŋ	dʒiuŋ	dʒiuŋ	dʐuwŋ	dʒɨuŋ	dʐiuŋ	dʐiuŋ	dʐiuŋ	dʐuŋ	dʐɹuŋ	dʐɨuŋ	dʐuɴ	鍤屬
7	𩞉	崇三東平	通攝	通合三平東崇	上平聲1東	上平1東	鋤弓切	dzrung	dzrjuwng	zriung	drung	dʐʱi̯uŋ	dʒʱĭuŋ	dʒi̯oŋ	dʒiuŋ	dʒiuŋ	dʐuwŋ	dʒɨuŋ	dʐiuŋ	dʐiuŋ	dʐiuŋ	dʐuŋ	dʐɹuŋ	dʐɨuŋ	dʐuɴ	饞𩞉貪食也出古今字音
8	嵩	心三東平	通攝	通合三平東心	上平聲1東	上平1東	息弓切	sung	sjuwng	siung	siung	si̯uŋ	sĭuŋ	si̯oŋ	siuŋ	siuŋ	suwŋ	sɨuŋ	siuŋ	siuŋ	siuŋ	suŋ	sjuŋ	sɨuŋ	suɴ	山高也又山名又姓史記有嵩極玄子或作崧息弓切九
8	崧	心三東平	通攝	通合三平東心	上平聲1東	上平1東	息弓切	sung	sjuwng	siung	siung	si̯uŋ	sĭuŋ	si̯oŋ	siuŋ	siuŋ	suwŋ	sɨuŋ	siuŋ	siuŋ	siuŋ	suŋ	sjuŋ	sɨuŋ	suɴ	上同（山高也又山名又姓史記有嵩極玄子或作崧息弓切九）
8	𪀚	心三東平	通攝	通合三平東心	上平聲1東	上平1東	息弓切	sung	sjuwng	siung	siung	si̯uŋ	sĭuŋ	si̯oŋ	siuŋ	siuŋ	suwŋ	sɨuŋ	siuŋ	siuŋ	siuŋ	suŋ	sjuŋ	sɨuŋ	suɴ	似鷹而小能捕雀也
8	娀	心三東平	通攝	通合三平東心	上平聲1東	上平1東	息弓切	sung	sjuwng	siung	siung	si̯uŋ	sĭuŋ	si̯oŋ	siuŋ	siuŋ	suwŋ	sɨuŋ	siuŋ	siuŋ	siuŋ	suŋ	sjuŋ	sɨuŋ	suɴ	有娀氏女簡狄帝嚳次妃吞乙卵生契
8	菘	心三東平	通攝	通合三平東心	上平聲1東	上平1東	息弓切	sung	sjuwng	siung	siung	si̯uŋ	sĭuŋ	si̯oŋ	siuŋ	siuŋ	suwŋ	sɨuŋ	siuŋ	siuŋ	siuŋ	suŋ	sjuŋ	sɨuŋ	suɴ	菜名
8	硹	心三東平	通攝	通合三平東心	上平聲1東	上平1東	息弓切	sung	sjuwng	siung	siung	si̯uŋ	sĭuŋ	si̯oŋ	siuŋ	siuŋ	suwŋ	sɨuŋ	siuŋ	siuŋ	siuŋ	suŋ	sjuŋ	sɨuŋ	suɴ	地名在遼
8	㣝	心三東平	通攝	通合三平東心	上平聲1東	上平1東	息弓切	sung	sjuwng	siung	siung	si̯uŋ	sĭuŋ	si̯oŋ	siuŋ	siuŋ	suwŋ	sɨuŋ	siuŋ	siuŋ	siuŋ	suŋ	sjuŋ	sɨuŋ	suɴ	姓也
8	𧊕	心三東平	通攝	通合三平東心	上平聲1東	上平1東	息弓切	sung	sjuwng	siung	siung	si̯uŋ	sĭuŋ	si̯oŋ	siuŋ	siuŋ	suwŋ	sɨuŋ	siuŋ	siuŋ	siuŋ	suŋ	sjuŋ	sɨuŋ	suɴ	蟲名
8	䯷	心三東平	通攝	通合三平東心	上平聲1東	上平1東	息弓切	sung	sjuwng	siung	siung	si̯uŋ	sĭuŋ	si̯oŋ	siuŋ	siuŋ	suwŋ	sɨuŋ	siuŋ	siuŋ	siuŋ	suŋ	sjuŋ	sɨuŋ	suɴ	細毛
9	戎	日三東平	通攝	通合三平東日	上平聲1東	上平1東	如融切	njung	nyuwng	njung	rung	ȵʑi̯uŋ	nʑĭuŋ	ȵi̯oŋ	ȵiuŋ	ȵʑiuŋ	ȵuwŋ	ȵɨuŋ	ȵiuŋ	ȵiuŋ	ȵiuŋ	ɲuŋ	ɲjuŋ	ɲɨuŋ	ɲuɴ	戎狄亦助也說文作𢦦兵也又姓漢宣帝戎婕妤生中山哀王竟如融切九
9	𢦦	日三東平	通攝	通合三平東日	上平聲1東	上平1東	如融切	njung	nyuwng	njung	rung	ȵʑi̯uŋ	nʑĭuŋ	ȵi̯oŋ	ȵiuŋ	ȵʑiuŋ	ȵuwŋ	ȵɨuŋ	ȵiuŋ	ȵiuŋ	ȵiuŋ	ɲuŋ	ɲjuŋ	ɲɨuŋ	ɲuɴ	上同（戎狄亦助也說文作𢦦兵也又姓漢宣帝戎婕妤生中山哀王竟如融切九）
9	茙	日三東平	通攝	通合三平東日	上平聲1東	上平1東	如融切	njung	nyuwng	njung	rung	ȵʑi̯uŋ	nʑĭuŋ	ȵi̯oŋ	ȵiuŋ	ȵʑiuŋ	ȵuwŋ	ȵɨuŋ	ȵiuŋ	ȵiuŋ	ȵiuŋ	ɲuŋ	ɲjuŋ	ɲɨuŋ	ɲuɴ	茙葵蜀葵也又虜姓後魏書官氏志云南方有茙眷氏改爲茙氏也
9	㭜	日三東平	通攝	通合三平東日	上平聲1東	上平1東	如融切	njung	nyuwng	njung	rung	ȵʑi̯uŋ	nʑĭuŋ	ȵi̯oŋ	ȵiuŋ	ȵʑiuŋ	ȵuwŋ	ȵɨuŋ	ȵiuŋ	ȵiuŋ	ȵiuŋ	ɲuŋ	ɲjuŋ	ɲɨuŋ	ɲuɴ	木名
9	駥	日三東平	通攝	通合三平東日	上平聲1東	上平1東	如融切	njung	nyuwng	njung	rung	ȵʑi̯uŋ	nʑĭuŋ	ȵi̯oŋ	ȵiuŋ	ȵʑiuŋ	ȵuwŋ	ȵɨuŋ	ȵiuŋ	ȵiuŋ	ȵiuŋ	ɲuŋ	ɲjuŋ	ɲɨuŋ	ɲuɴ	馬八尺也
9	𥬪	日三東平	通攝	通合三平東日	上平聲1東	上平1東	如融切	njung	nyuwng	njung	rung	ȵʑi̯uŋ	nʑĭuŋ	ȵi̯oŋ	ȵiuŋ	ȵʑiuŋ	ȵuwŋ	ȵɨuŋ	ȵiuŋ	ȵiuŋ	ȵiuŋ	ɲuŋ	ɲjuŋ	ɲɨuŋ	ɲuɴ	小竹可爲矢
9	𠈋	日三東平	通攝	通合三平東日	上平聲1東	上平1東	如融切	njung	nyuwng	njung	rung	ȵʑi̯uŋ	nʑĭuŋ	ȵi̯oŋ	ȵiuŋ	ȵʑiuŋ	ȵuwŋ	ȵɨuŋ	ȵiuŋ	ȵiuŋ	ȵiuŋ	ɲuŋ	ɲjuŋ	ɲɨuŋ	ɲuɴ	𠈋人身有三角也
9	狨	日三東平	通攝	通合三平東日	上平聲1東	上平1東	如融切	njung	nyuwng	njung	rung	ȵʑi̯uŋ	nʑĭuŋ	ȵi̯oŋ	ȵiuŋ	ȵʑiuŋ	ȵuwŋ	ȵɨuŋ	ȵiuŋ	ȵiuŋ	ȵiuŋ	ɲuŋ	ɲjuŋ	ɲɨuŋ	ɲuɴ	細布
9	絨	日三東平	通攝	通合三平東日	上平聲1東	上平1東	如融切	njung	nyuwng	njung	rung	ȵʑi̯uŋ	nʑĭuŋ	ȵi̯oŋ	ȵiuŋ	ȵʑiuŋ	ȵuwŋ	ȵɨuŋ	ȵiuŋ	ȵiuŋ	ȵiuŋ	ɲuŋ	ɲjuŋ	ɲɨuŋ	ɲuɴ	上同（細布）
10	弓	見三C東平	通攝	通合三平東見	上平聲1東	上平1東	居戎切	kung	kjuwng	kiung	kiung	ki̯uŋ	kĭuŋ	ki̯oŋ	kiuŋ	kiuŋ	kuwŋ	kɨuŋ	kiuŋ	kiuŋ	kiuŋ	kuŋ	kɰuŋ	kɨuŋ	kuɴ	弓矢釋名曰弓穹也張之穹穹然也其末曰簫又謂之弭以骨爲之滑弭弭也中央田弣弣撫也人所撫持也簫弣之聞曰淵淵宛也言曲宛然也世本曰黃帝臣揮作弓墨子曰羿作弓孫子曰倕作弓又姓魯大夫叔弓之後居戎切六
10	躳	見三C東平	通攝	通合三平東見	上平聲1東	上平1東	居戎切	kung	kjuwng	kiung	kiung	ki̯uŋ	kĭuŋ	ki̯oŋ	kiuŋ	kiuŋ	kuwŋ	kɨuŋ	kiuŋ	kiuŋ	kiuŋ	kuŋ	kɰuŋ	kɨuŋ	kuɴ	身也親也又姓出姓苑
10	躬	見三C東平	通攝	通合三平東見	上平聲1東	上平1東	居戎切	kung	kjuwng	kiung	kiung	ki̯uŋ	kĭuŋ	ki̯oŋ	kiuŋ	kiuŋ	kuwŋ	kɨuŋ	kiuŋ	kiuŋ	kiuŋ	kuŋ	kɰuŋ	kɨuŋ	kuɴ	上同（身也親也又姓出姓苑）
10	㴦	見三C東平	通攝	通合三平東見	上平聲1東	上平1東	居戎切	kung	kjuwng	kiung	kiung	ki̯uŋ	kĭuŋ	ki̯oŋ	kiuŋ	kiuŋ	kuwŋ	kɨuŋ	kiuŋ	kiuŋ	kiuŋ	kuŋ	kɰuŋ	kɨuŋ	kuɴ	縣名在酒泉
10	宮	見三C東平	通攝	通合三平東見	上平聲1東	上平1東	居戎切	kung	kjuwng	kiung	kiung	ki̯uŋ	kĭuŋ	ki̯oŋ	kiuŋ	kiuŋ	kuwŋ	kɨuŋ	kiuŋ	kiuŋ	kiuŋ	kuŋ	kɰuŋ	kɨuŋ	kuɴ	白虎通曰黃帝作宮室以避寒暑宮之言中也世本曰禹作宮亦官名漢書曰少府官有守宮令主御筆墨紙封書泥也又姓左傳虞有宮之奇
10	匑	見三C東平	通攝	通合三平東見	上平聲1東	上平1東	居戎切	kung	kjuwng	kiung	kiung	ki̯uŋ	kĭuŋ	ki̯oŋ	kiuŋ	kiuŋ	kuwŋ	kɨuŋ	kiuŋ	kiuŋ	kiuŋ	kuŋ	kɰuŋ	kɨuŋ	kuɴ	謹敬之皃又音穹
11	融	以三東平	通攝	通合三平東以	上平聲1東	上平1東	以戎切	jung	yuwng	jung	jung	i̯uŋ	jĭuŋ	ji̯oŋ	iuŋ	iuŋ	juwŋ	jɨuŋ	jiuŋ	jiuŋ	jiuŋ	juŋ	juŋ	jɨuŋ	ɥuɴ	和也朗也說文曰炊气上出也又姓世本云古天子祝融之後以戎切四
11	融	以三東平	通攝	通合三平東以	上平聲1東	上平1東	以戎切	jung	yuwng	jung	jung	i̯uŋ	jĭuŋ	ji̯oŋ	iuŋ	iuŋ	juwŋ	jɨuŋ	jiuŋ	jiuŋ	jiuŋ	juŋ	juŋ	jɨuŋ	ɥuɴ	上同（和也朗也說文曰炊气上出也又姓世本云古天子祝融之後以戎切四）
11	肜	以三東平	通攝	通合三平東以	上平聲1東	上平1東	以戎切	jung	yuwng	jung	jung	i̯uŋ	jĭuŋ	ji̯oŋ	iuŋ	iuŋ	juwŋ	jɨuŋ	jiuŋ	jiuŋ	jiuŋ	juŋ	juŋ	jɨuŋ	ɥuɴ	祭名又敕林切
11	瀜	以三東平	通攝	通合三平東以	上平聲1東	上平1東	以戎切	jung	yuwng	jung	jung	i̯uŋ	jĭuŋ	ji̯oŋ	iuŋ	iuŋ	juwŋ	jɨuŋ	jiuŋ	jiuŋ	jiuŋ	juŋ	juŋ	jɨuŋ	ɥuɴ	沖瀜大水皃
12	雄	云三C東平	通攝	通合三平東云	上平聲1東	上平1東	羽弓切	ung	hjuwng	iung	hiung	ji̯uŋ	ɣĭuŋ	ɣi̯oŋ	ɣiuŋ	ɣiuŋ	ɦuwŋ	ɦɨuŋ	ɦiuŋ	ɦiuŋ	ɦᶤiuŋ	wuŋ	wɰuŋ	ɨuŋ	wuɴ	雄雌也亦姓舜友有雄陶羽弓切二
12	熊	云三C東平	通攝	通合三平東云	上平聲1東	上平1東	羽弓切	ung	hjuwng	iung	hiung	ji̯uŋ	ɣĭuŋ	ɣi̯oŋ	ɣiuŋ	ɣiuŋ	ɦuwŋ	ɦɨuŋ	ɦiuŋ	ɦiuŋ	ɦᶤiuŋ	wuŋ	wɰuŋ	ɨuŋ	wuɴ	獸名似豕魏略曰大秦之國出玄熊亦姓左傳賢者熊宜僚又漢複姓左傳楚大夫熊率且比
13	瞢	明三C東平	通攝	通合三平東微	上平聲1東	上平1東	莫中切	mung	mjuwng	miung	miung	mi̯uŋ	mĭuŋ	mi̯oŋ	miuŋ	miuŋ	muwŋ	mɨuŋ	miuŋ	miuŋ	miuŋ	muŋ	mɰuŋ	mɨuŋ	muɴ	目不明莫中切六
13	夢	明三C東平	通攝	通合三平東微	上平聲1東	上平1東	莫中切	mung	mjuwng	miung	miung	mi̯uŋ	mĭuŋ	mi̯oŋ	miuŋ	miuŋ	muwŋ	mɨuŋ	miuŋ	miuŋ	miuŋ	muŋ	mɰuŋ	mɨuŋ	muɴ	說文曰不明也又武仲切
13	鄸	明三C東平	通攝	通合三平東微	上平聲1東	上平1東	莫中切	mung	mjuwng	miung	miung	mi̯uŋ	mĭuŋ	mi̯oŋ	miuŋ	miuŋ	muwŋ	mɨuŋ	miuŋ	miuŋ	miuŋ	muŋ	mɰuŋ	mɨuŋ	muɴ	邑名在曹郡
13	懜	明三C東平	通攝	通合三平東微	上平聲1東	上平1東	莫中切	mung	mjuwng	miung	miung	mi̯uŋ	mĭuŋ	mi̯oŋ	miuŋ	miuŋ	muwŋ	mɨuŋ	miuŋ	miuŋ	miuŋ	muŋ	mɰuŋ	mɨuŋ	muɴ	慙也國語云君使臣懜
13	𦫰	明三C東平	通攝	通合三平東微	上平聲1東	上平1東	莫中切	mung	mjuwng	miung	miung	mi̯uŋ	mĭuŋ	mi̯oŋ	miuŋ	miuŋ	muwŋ	mɨuŋ	miuŋ	miuŋ	miuŋ	muŋ	mɰuŋ	mɨuŋ	muɴ	𦫰𦫰醜皃
13	𧲎	明三C東平	通攝	通合三平東微	上平聲1東	上平1東	莫中切	mung	mjuwng	miung	miung	mi̯uŋ	mĭuŋ	mi̯oŋ	miuŋ	miuŋ	muwŋ	mɨuŋ	miuŋ	miuŋ	miuŋ	muŋ	mɰuŋ	mɨuŋ	muɴ	獸似豕目在耳出崐崘
14	穹	溪三C東平	通攝	通合三平東溪	上平聲1東	上平1東	去宮切	khung	khjuwng	khiung	qiung	kʰi̯uŋ	kʰĭuŋ	kʰi̯oŋ	kʰiuŋ	kʰiuŋ	kʰuwŋ	kʰɨuŋ	kʰiuŋ	kʰiuŋ	kʰiuŋ	kʰuŋ	kʰɰuŋ	kʰɨuŋ	kʰuɴ	高也去宮切七
14	𢞏	溪三C東平	通攝	通合三平東溪	上平聲1東	上平1東	去宮切	khung	khjuwng	khiung	qiung	kʰi̯uŋ	kʰĭuŋ	kʰi̯oŋ	kʰiuŋ	kʰiuŋ	kʰuwŋ	kʰɨuŋ	kʰiuŋ	kʰiuŋ	kʰiuŋ	kʰuŋ	kʰɰuŋ	kʰɨuŋ	kʰuɴ	憂也
14	焪	溪三C東平	通攝	通合三平東溪	上平聲1東	上平1東	去宮切	khung	khjuwng	khiung	qiung	kʰi̯uŋ	kʰĭuŋ	kʰi̯oŋ	kʰiuŋ	kʰiuŋ	kʰuwŋ	kʰɨuŋ	kʰiuŋ	kʰiuŋ	kʰiuŋ	kʰuŋ	kʰɰuŋ	kʰɨuŋ	kʰuɴ	乾也
14	芎	溪三C東平	通攝	通合三平東溪	上平聲1東	上平1東	去宮切	khung	khjuwng	khiung	qiung	kʰi̯uŋ	kʰĭuŋ	kʰi̯oŋ	kʰiuŋ	kʰiuŋ	kʰuwŋ	kʰɨuŋ	kʰiuŋ	kʰiuŋ	kʰiuŋ	kʰuŋ	kʰɰuŋ	kʰɨuŋ	kʰuɴ	芎藭香草根曰芎藭苗曰蘪蕪似蛇牀
14	𦵡	溪三C東平	通攝	通合三平東溪	上平聲1東	上平1東	去宮切	khung	khjuwng	khiung	qiung	kʰi̯uŋ	kʰĭuŋ	kʰi̯oŋ	kʰiuŋ	kʰiuŋ	kʰuwŋ	kʰɨuŋ	kʰiuŋ	kʰiuŋ	kʰiuŋ	kʰuŋ	kʰɰuŋ	kʰɨuŋ	kʰuɴ	上同（芎藭香草根曰芎藭苗曰蘪蕪似蛇牀）
14	匑	溪三C東平	通攝	通合三平東溪	上平聲1東	上平1東	去宮切	khung	khjuwng	khiung	qiung	kʰi̯uŋ	kʰĭuŋ	kʰi̯oŋ	kʰiuŋ	kʰiuŋ	kʰuwŋ	kʰɨuŋ	kʰiuŋ	kʰiuŋ	kʰiuŋ	kʰuŋ	kʰɰuŋ	kʰɨuŋ	kʰuɴ	謹敬之皃
14	𥳎	溪三C東平	通攝	通合三平東溪	上平聲1東	上平1東	去宮切	khung	khjuwng	khiung	qiung	kʰi̯uŋ	kʰĭuŋ	kʰi̯oŋ	kʰiuŋ	kʰiuŋ	kʰuwŋ	kʰɨuŋ	kʰiuŋ	kʰiuŋ	kʰiuŋ	kʰuŋ	kʰɰuŋ	kʰɨuŋ	kʰuɴ	𥳎籠也又去龍切
15	窮	羣三C東平	通攝	通合三平東羣	上平聲1東	上平1東	渠弓切	gung	gjuwng	giung	giung	ɡʱi̯uŋ	ɡʱĭuŋ	ɡi̯oŋ	ɡiuŋ	ɡiuŋ	guwŋ	ɡɨuŋ	ɡiuŋ	ɡiuŋ	ɡiuŋ	ɡuŋ	ɡɰuŋ	ɡɨuŋ	ɡuɴ	窮極也又窮奇獸名聞人鬬乃助不直者渠弓切三
15	藭	羣三C東平	通攝	通合三平東羣	上平聲1東	上平1東	渠弓切	gung	gjuwng	giung	giung	ɡʱi̯uŋ	ɡʱĭuŋ	ɡi̯oŋ	ɡiuŋ	ɡiuŋ	guwŋ	ɡɨuŋ	ɡiuŋ	ɡiuŋ	ɡiuŋ	ɡuŋ	ɡɰuŋ	ɡɨuŋ	ɡuɴ	芎藭
15	𥨪	羣三C東平	通攝	通合三平東羣	上平聲1東	上平1東	渠弓切	gung	gjuwng	giung	giung	ɡʱi̯uŋ	ɡʱĭuŋ	ɡi̯oŋ	ɡiuŋ	ɡiuŋ	guwŋ	ɡɨuŋ	ɡiuŋ	ɡiuŋ	ɡiuŋ	ɡuŋ	ɡɰuŋ	ɡɨuŋ	ɡuɴ	羿所封國
16	馮	並三C東平	通攝	通合三平東奉	上平聲1東	上平1東	房戎切	bung	bjuwng	biung	biung	bʱi̯uŋ	bʱĭuŋ	bi̯oŋ	biuŋ	biuŋ	buwŋ	bɨuŋ	biuŋ	biuŋ	biuŋ	buŋ	bɰuŋ	bɨuŋ	buɴ	馮翊郡名又姓畢公高之伸食采於馮城因而命氏出杜陵乃長樂房戎切七
16	堸	並三C東平	通攝	通合三平東奉	上平聲1東	上平1東	房戎切	bung	bjuwng	biung	biung	bʱi̯uŋ	bʱĭuŋ	bi̯oŋ	biuŋ	biuŋ	buwŋ	bɨuŋ	biuŋ	biuŋ	biuŋ	buŋ	bɰuŋ	bɨuŋ	buɴ	蟲室
16	汎	並三C東平	通攝	通合三平東奉	上平聲1東	上平1東	房戎切	bung	bjuwng	biung	biung	bʱi̯uŋ	bʱĭuŋ	bi̯oŋ	biuŋ	biuŋ	buwŋ	bɨuŋ	biuŋ	biuŋ	biuŋ	buŋ	bɰuŋ	bɨuŋ	buɴ	浮也又孚劒切
16	芃	並三C東平	通攝	通合三平東奉	上平聲1東	上平1東	房戎切	bung	bjuwng	biung	biung	bʱi̯uŋ	bʱĭuŋ	bi̯oŋ	biuŋ	biuŋ	buwŋ	bɨuŋ	biuŋ	biuŋ	biuŋ	buŋ	bɰuŋ	bɨuŋ	buɴ	草盛也又音蓬
16	𨝭	並三C東平	通攝	通合三平東奉	上平聲1東	上平1東	房戎切	bung	bjuwng	biung	biung	bʱi̯uŋ	bʱĭuŋ	bi̯oŋ	biuŋ	biuŋ	buwŋ	bɨuŋ	biuŋ	biuŋ	biuŋ	buŋ	bɰuŋ	bɨuŋ	buɴ	姬姓之國
16	渢	並三C東平	通攝	通合三平東奉	上平聲1東	上平1東	房戎切	bung	bjuwng	biung	biung	bʱi̯uŋ	bʱĭuŋ	bi̯oŋ	biuŋ	biuŋ	buwŋ	bɨuŋ	biuŋ	biuŋ	biuŋ	buŋ	bɰuŋ	bɨuŋ	buɴ	弘大聲也
16	梵	並三C東平	通攝	通合三平東奉	上平聲1東	上平1東	房戎切	bung	bjuwng	biung	biung	bʱi̯uŋ	bʱĭuŋ	bi̯oŋ	biuŋ	biuŋ	buwŋ	bɨuŋ	biuŋ	biuŋ	biuŋ	buŋ	bɰuŋ	bɨuŋ	buɴ	木得風皃又防泛切
17	風	幫三C東平	通攝	通合三平東非	上平聲1東	上平1東	方戎切	pung	pjuwng	piung	piung	pi̯uŋ	pĭuŋ	pi̯oŋ	piuŋ	piuŋ	puwŋ	pɨuŋ	piuŋ	piuŋ	piuŋ	puŋ	pɰuŋ	pɨuŋ	puɴ	教也佚也告也聲也河圖曰風者天地之使元命包曰陰陽怒而爲風方戎切七
17	飌	幫三C東平	通攝	通合三平東非	上平聲1東	上平1東	方戎切	pung	pjuwng	piung	piung	pi̯uŋ	pĭuŋ	pi̯oŋ	piuŋ	piuŋ	puwŋ	pɨuŋ	piuŋ	piuŋ	piuŋ	puŋ	pɰuŋ	pɨuŋ	puɴ	古文（教也佚也告也聲也河圖曰風者天地之使元命包曰陰陽怒而爲風方戎切七）
