"聲母拼音"	"聲母IPA"	"韻母拼音"	"韻母IPA"	"拼音"	"IPA"	"聲調"	"單字"	"釋義"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"②"	"粢"	"同「餈」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"②"	"秶"	"同「粢」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"②"	"𥸷"	"同「粢」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"②"	"𪗉"	"同「粢」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"②"	"𬹲"	"同「𪗉」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"②"	"兹"	"龜～"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"②"	"茊"	"同「兹」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"②"	"茲"	"同「兹」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"②"	"𠧦"	"同「兹」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"②"	"𦱳"	"同「兹」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"②"	"𭵝"	"同「兹」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"②"	"嗣"	"無～"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"②"	"孠"	"同「嗣」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"②"	"𠻸"	"同「嗣」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"②"	"𢩚"	"同「嗣」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"②"	"𫲱"	"同「嗣」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"②"	"𫸙"	"同「嗣」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"②"	"𬔟"	"同「嗣」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"②"	"𬔠"	"同「嗣」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"②"	"𬴴"	"同「嗣」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"②"	"𭻢"	"同「嗣」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"③"	"子"	"～孫；～時；人之通稱"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"③"	"㜽"	"同「子」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"③"	"𠙭"	"同「子」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"③"	"𡿹"	"同「子」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"③"	"𢀇"	"同「子」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"③"	"𢀈"	"同「子」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"③"	"𢀉"	"同「子」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"③"	"𣕓"	"同「子」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"③"	"𰱤"	"同「子」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"③"	"𰲀"	"同「子」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"③"	"仔"	"～肩"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"③"	"𠎶"	"同「仔」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"③"	"𰫙"	"同「仔」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"③"	"虸"	"～蚄，害蟲名"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"③"	"籽"	"種子"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"③"	"耔"	"壅苗本也"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"③"	"秄"	"壅禾本也"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"③"	"姊"	"～妹"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"③"	"姉"	"同「姊」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"③"	"𡛷"	"同「姊」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"③"	"秭"	"數名；～歸"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"③"	"𥝱"	"同「秭」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"③"	"𥞑"	"同「秭」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"③"	"胏"	"有骨脯也"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"③"	"𡋜"	"同「胏」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"③"	"𦙰"	"同「胏」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"③"	"𦚘"	"同「胏」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"③"	"𦚮"	"同「𦚘」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"③"	"𦚙"	"同「胏」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"③"	"𦛎"	"同「胏」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"③"	"𦞤"	"同「胏」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"③"	"𦛛"	"同「𦞤」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"③"	"笫"	"床～"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"③"	"紫"	"～色"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"③"	"𫄕"	"同「紫」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"③"	"𫎰"	"同「紫」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"③"	"訾"	"苟～；詆毀也"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"③"	"𢋀"	"同「訾」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"③"	"𤺒"	"同「訾」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"③"	"𧩢"	"同「訾」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"③"	"𧬟"	"同「訾」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"③"	"呰"	"口毀也，同「訾」；弱也"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"③"	"訿"	"詆毀也，同「訾」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"③"	"啙"	"～窳：苟且偷惰也；同「呰」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"③"	"𥬳"	"～竹"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"③"	"茈"	"艸名"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"③"	"𦶉"	"同「茈」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"③"	"梓"	"木名"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"③"	"杍"	"同「梓」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"③"	"榟"	"同「梓」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"③"	"𥞽"	"同「梓」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"③"	"鋅"	"剛也"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"③"	"锌"	"「鋅」之簡體字"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"③"	"滓"	"渣～"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"③"	"孜"	"白讀。～然"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"③"	"𫲡"	"白讀。同「孜」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"③"	"𰌡"	"白讀。同「孜」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"字"	"文讀。名～；文～；閨中待～"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"𡥜"	"文讀。同「字」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"𥤪"	"文讀。同「字」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"𫳄"	"文讀。同「字」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"牸"	"文讀。～牛"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"𭸇"	"文讀。同「牸」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"𮪃"	"文讀。同「牸」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"𦍺"	"文讀。～羊"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"眥"	"文讀。目眶也"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"眦"	"文讀。同「眥」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"㫮"	"文讀。同「眥」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"䀝"	"文讀。同「眥」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"𥈐"	"文讀。同「眥」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"胔"	"文讀。腐肉也"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"𡥎"	"文讀。同「胔」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"𦙼"	"文讀。同「胔」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"𦚚"	"文讀。同「胔」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"骴"	"文讀。腐肉也，同「胔」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"髊"	"文讀。同「骴」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"𩪒"	"文讀。同「髊」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"𩪳"	"文讀。同「髊」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"𣧨"	"文讀。同「骴」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"𣨁"	"文讀。同「骴」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"𩨨"	"文讀。同「骴」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"𩨱"	"文讀。同「骴」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"柴"	"文讀。積也"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"孳"	"文讀。～乳"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"孶"	"文讀。同「孳」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"𡥝"	"文讀。同「孳」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"𢀐"	"文讀。同「孳」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"𢇖"	"文讀。同「孳」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"𦈄"	"文讀。同「孳」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"漬"	"文讀。浸也；染也"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"渍"	"文讀。「漬」之簡體字"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"𰙴"	"文讀。同「漬」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"洓"	"文讀。同「漬」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"𣽤"	"文讀。同「洓」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"𣿙"	"文讀。同「漬」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"自"	"文讀。～從"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"𥃭"	"文讀。同「自」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"𦣹"	"文讀。同「自」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"𦣼"	"文讀。同「自」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"𨈻"	"文讀。同「自」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"𩐍"	"文讀。同「自」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"𪞶"	"文讀。同「自」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"巳"	"文讀。～時"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"胾"	"切肉也"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"𦛹"	"同「胾」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"𫻯"	"同「胾」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"𬁱"	"同「胾」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"積"	"露～也"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"积"	"「積」之簡體字"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"𥡯"	"同「積」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"𥢼"	"同「積」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"恣"	"放～"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"𢙊"	"同「恣」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"絘"	"緝～"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"𰬒"	"「絘」之類推簡化字"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"剚"	"～刃"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"倳"	"同「剚」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"𡸪"	"同「剚」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"𨧫"	"同「剚」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"𬭑"	"「𨧫」之類推簡化字"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"跱"	"具備也"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"𨂄"	"同「跱」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"𨃉"	"同「跱」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"𨃯"	"同「跱」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"刺"	"白讀。魚～；芒～"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"刾"	"白讀。同「刺」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"朿"	"白讀。同「刺」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"莿"	"白讀。同「刺」，芒～"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"𬜱"	"白讀。同「莿」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"㓨"	"白讀。同「刺」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑤"	"𣐁"	"白讀。同「刺」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑥"	"字"	"白讀。名～；文～；閨中待～"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑥"	"𡥜"	"白讀。同「字」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑥"	"𥤪"	"白讀。同「字」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑥"	"𫳄"	"白讀。同「字」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑥"	"牸"	"白讀。～牛"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑥"	"𭸇"	"白讀。同「牸」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑥"	"𮪃"	"白讀。同「牸」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑥"	"𦍺"	"白讀。～羊"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑥"	"眦"	"白讀。目眶也"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑥"	"眥"	"白讀。同「眥」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑥"	"㫮"	"白讀。同「眥」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑥"	"䀝"	"白讀。同「眥」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑥"	"𥈐"	"白讀。同「眥」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑥"	"胔"	"白讀。腐肉也"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑥"	"𡥎"	"白讀。同「胔」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑥"	"𦙼"	"白讀。同「胔」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑥"	"𦚚"	"白讀。同「胔」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑥"	"骴"	"白讀。腐肉也，同「胔」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑥"	"髊"	"白讀。同「骴」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑥"	"𩪒"	"白讀。同「髊」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑥"	"𩪳"	"白讀。同「髊」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑥"	"𣧨"	"白讀。同「骴」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑥"	"𣨁"	"白讀。同「骴」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑥"	"𩨨"	"白讀。同「骴」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑥"	"𩨱"	"白讀。同「骴」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑥"	"柴"	"白讀。積也"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑥"	"孳"	"白讀。～乳"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑥"	"孶"	"白讀。同「孳」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑥"	"𡥝"	"白讀。同「孳」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑥"	"𢀐"	"白讀。同「孳」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑥"	"𢇖"	"白讀。同「孳」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑥"	"𦈄"	"白讀。同「孳」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑥"	"漬"	"白讀。浸也；染也"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑥"	"渍"	"白讀。「漬」之簡體字"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑥"	"𰙴"	"白讀。同「漬」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑥"	"洓"	"白讀。同「漬」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑥"	"𣽤"	"白讀。同「洓」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑥"	"𣿙"	"白讀。同「漬」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑥"	"自"	"白讀。～家"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑥"	"𥃭"	"白讀。同「自」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑥"	"𦣹"	"白讀。同「自」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑥"	"𦣼"	"白讀。同「自」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑥"	"𨈻"	"白讀。同「自」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑥"	"𩐍"	"白讀。同「自」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑥"	"𪞶"	"白讀。同「自」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑥"	"巳"	"白讀。～時"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑥"	"庤"	"白讀。具也"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑥"	"䝰"	"白讀。同「庤」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑥"	"𧶱"	"白讀。同「䝰」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑥"	"𤲔"	"白讀。同「庤」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑥"	"𤲵"	"白讀。同「庤」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑥"	"峙"	"白讀。屹立也；具也"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑥"	"崻"	"白讀。同「峙」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑥"	"嵵"	"白讀。同「峙」"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑥"	"寺"	"白讀。～觀；～人"
"z"	"d̥͡z̥"	"r"	"ɿ"	"z"	"d̥͡z̥ɿ"	"⑥"	"䦙"	"白讀。同「寺」"
